.HEADER
..NAMES
Time,V U1.L24&L25
.DATA
4.36553e-008,-0.1946
4.36977e-008,-0.4975
4.37402e-008,-0.7068
4.37826e-008,-0.7975
4.38250e-008,-0.8435
4.38675e-008,-0.8485
4.39099e-008,-0.8141
4.39523e-008,-0.8046
4.39947e-008,-0.8305
4.40372e-008,-0.8652
4.40796e-008,-0.8822
4.41220e-008,-0.8828
4.41644e-008,-0.8837
4.42068e-008,-0.8931
4.42493e-008,-0.9385
4.42917e-008,-0.9802
4.43341e-008,-1.0122
4.43765e-008,-1.0286
4.44190e-008,-1.0262
4.44614e-008,-0.9227
4.45038e-008,-0.5798
4.45463e-008,-0.2298
4.45887e-008,0.1618
4.46311e-008,0.4715
4.46735e-008,0.6946
4.47160e-008,0.7936
4.47584e-008,0.8407
4.48008e-008,0.8501
4.48432e-008,0.8175
4.48856e-008,0.8059
4.49281e-008,0.8301
4.49705e-008,0.8632
4.50129e-008,0.8822
4.50554e-008,0.8830
4.50978e-008,0.8842
4.51402e-008,0.8915
4.51826e-008,0.9339
4.52251e-008,0.9764
4.52675e-008,1.0093
4.53099e-008,1.0287
4.53523e-008,1.0290
4.53947e-008,0.9515
4.54372e-008,0.6173
4.54796e-008,0.2627
4.55220e-008,-0.1270
4.55645e-008,-0.4419
4.56069e-008,-0.6770
4.56493e-008,-0.7869
4.56917e-008,-0.8364
4.57342e-008,-0.8519
4.57766e-008,-0.8209
4.58190e-008,-0.8027
4.58614e-008,-0.8242
4.59038e-008,-0.8589
4.59463e-008,-0.8810
4.59887e-008,-0.8827
4.60311e-008,-0.8838
4.60735e-008,-0.8883
4.61160e-008,-0.9285
4.61584e-008,-0.9733
4.62008e-008,-1.0066
4.62433e-008,-1.0272
4.62857e-008,-1.0283
4.63281e-008,-0.9727
4.63705e-008,-0.6554
4.64129e-008,-0.2963
4.64554e-008,0.0907
4.64978e-008,0.4143
4.65402e-008,0.6613
4.65826e-008,0.7828
4.66251e-008,0.8334
4.66675e-008,0.8527
4.67099e-008,0.8244
4.67524e-008,0.8042
4.67948e-008,0.8242
4.68372e-008,0.8569
4.68796e-008,0.8805
4.69221e-008,0.8830
4.69645e-008,0.8842
4.70069e-008,0.8876
4.70493e-008,0.9240
4.70917e-008,0.9693
4.71342e-008,1.0033
4.71766e-008,1.0267
4.72190e-008,1.0299
4.72615e-008,0.9903
4.73039e-008,0.6939
4.73463e-008,0.3290
4.73887e-008,-0.0524
4.74312e-008,-0.3843
4.74736e-008,-0.6403
4.75160e-008,-0.7743
4.75584e-008,-0.8289
4.76008e-008,-0.8535
4.76433e-008,-0.8284
4.76857e-008,-0.8021
4.77281e-008,-0.8185
4.77705e-008,-0.8521
4.78130e-008,-0.8788
4.78554e-008,-0.8828
4.78978e-008,-0.8838
4.79403e-008,-0.8854
4.79827e-008,-0.9185
4.80251e-008,-0.9659
4.80675e-008,-1.0005
4.81099e-008,-1.0249
4.81524e-008,-1.0291
4.81948e-008,-0.9993
4.82372e-008,-0.7296
4.82796e-008,-0.3622
4.83221e-008,0.0134
4.83645e-008,0.3557
4.84069e-008,0.6217
4.84494e-008,0.7678
4.84918e-008,0.8258
4.85342e-008,0.8532
4.85766e-008,0.8321
4.86191e-008,0.8041
4.86615e-008,0.8188
4.87039e-008,0.8503
4.87463e-008,0.8779
4.87887e-008,0.8832
4.88312e-008,0.8839
4.88736e-008,0.8854
4.89160e-008,0.9143
4.89585e-008,0.9618
4.90009e-008,0.9969
4.90433e-008,1.0238
4.90857e-008,1.0304
4.91282e-008,1.0082
4.91706e-008,0.7642
4.92130e-008,0.3950
4.92554e-008,0.0262
4.92978e-008,-0.3251
4.93403e-008,-0.5989
4.93827e-008,-0.7563
4.94251e-008,-0.8204
4.94676e-008,-0.8526
4.95100e-008,-0.8362
4.95524e-008,-0.8036
4.95948e-008,-0.8132
4.96373e-008,-0.8450
4.96797e-008,-0.8756
4.97221e-008,-0.8830
4.97645e-008,-0.8835
4.98069e-008,-0.8840
4.98494e-008,-0.9090
4.98918e-008,-0.9579
4.99342e-008,-0.9941
4.99766e-008,-1.0218
5.00191e-008,-1.0295
5.00615e-008,-1.0113
5.01039e-008,-0.7953
5.01464e-008,-0.4291
5.01888e-008,-0.0670
5.02312e-008,0.2953
5.02736e-008,0.5785
5.03160e-008,0.7472
5.03585e-008,0.8165
5.04009e-008,0.8513
5.04433e-008,0.8393
5.04857e-008,0.8064
5.05282e-008,0.8136
5.05706e-008,0.8436
5.06130e-008,0.8742
5.06555e-008,0.8833
5.06979e-008,0.8835
5.07403e-008,0.8844
5.07827e-008,0.9054
5.08252e-008,0.9535
5.08676e-008,0.9904
5.09100e-008,1.0200
5.09524e-008,1.0305
5.09948e-008,1.0165
5.10373e-008,0.8263
5.10797e-008,0.4636
5.11221e-008,0.1082
5.11646e-008,-0.2640
5.12070e-008,-0.5538
5.12494e-008,-0.7340
5.12918e-008,-0.8100
5.13343e-008,-0.8495
5.13767e-008,-0.8429
5.14191e-008,-0.8076
5.14615e-008,-0.8084
5.15039e-008,-0.8380
5.15464e-008,-0.8712
5.15888e-008,-0.8829
5.16312e-008,-0.8831
5.16736e-008,-0.8836
5.17161e-008,-0.9006
5.17585e-008,-0.9491
5.18009e-008,-0.9876
5.18434e-008,-1.0177
5.18858e-008,-1.0295
5.19282e-008,-1.0195
5.19706e-008,-0.8555
5.20130e-008,-0.4992
5.20555e-008,-0.1486
5.20979e-008,0.2333
5.21403e-008,0.5307
5.21827e-008,0.7240
5.22252e-008,0.8054
5.22676e-008,0.8474
5.23100e-008,0.8452
5.23525e-008,0.8109
5.23949e-008,0.8092
5.24373e-008,0.8370
5.24797e-008,0.8694
5.25222e-008,0.8831
5.25646e-008,0.8831
5.26070e-008,0.8842
5.26494e-008,0.8978
5.26918e-008,0.9445
5.27343e-008,0.9838
5.27767e-008,1.0153
5.28191e-008,1.0300
5.28616e-008,1.0242
5.29040e-008,0.8865
5.29464e-008,0.5354
5.29888e-008,0.1863
5.30313e-008,-0.2017
5.30737e-008,-0.5034
5.31161e-008,-0.7098
5.31585e-008,-0.7988
5.32009e-008,-0.8443
5.32434e-008,-0.8481
5.32858e-008,-0.8134
5.33282e-008,-0.8049
5.33707e-008,-0.8312
5.34131e-008,-0.8659
5.34555e-008,-0.8824
5.34979e-008,-0.8829
5.35404e-008,-0.8837
5.35828e-008,-0.8937
5.36252e-008,-0.9396
5.36676e-008,-0.9810
5.37100e-008,-1.0128
5.37525e-008,-1.0288
5.37949e-008,-1.0258
5.38373e-008,-0.9163
5.38797e-008,-0.5719
5.39222e-008,-0.2226
5.39646e-008,0.1692
5.40070e-008,0.4775
5.40495e-008,0.6979
5.40919e-008,0.7947
5.41343e-008,0.8414
5.41767e-008,0.8497
5.42192e-008,0.8168
5.42616e-008,0.8061
5.43040e-008,0.8307
5.43464e-008,0.8638
5.43888e-008,0.8823
5.44313e-008,0.8829
5.44737e-008,0.8842
5.45161e-008,0.8919
5.45586e-008,0.9349
5.46010e-008,0.9771
5.46434e-008,1.0099
5.46858e-008,1.0289
5.47283e-008,1.0289
5.47707e-008,0.9462
5.48131e-008,0.6091
5.48555e-008,0.2554
5.48979e-008,-0.1348
5.49404e-008,-0.4482
5.49828e-008,-0.6807
5.50252e-008,-0.7881
5.50677e-008,-0.8373
5.51101e-008,-0.8517
5.51525e-008,-0.8201
5.51949e-008,-0.8028
5.52374e-008,-0.8249
5.52798e-008,-0.8597
5.53222e-008,-0.8812
5.53646e-008,-0.8828
5.54070e-008,-0.8838
5.54495e-008,-0.8887
5.54919e-008,-0.9296
5.55343e-008,-0.9741
5.55767e-008,-1.0073
5.56192e-008,-1.0274
5.56616e-008,-1.0282
5.57040e-008,-0.9687
5.57465e-008,-0.6470
5.57889e-008,-0.2892
5.58313e-008,0.0987
5.58737e-008,0.4205
5.59161e-008,0.6653
5.59586e-008,0.7841
5.60010e-008,0.8342
5.60434e-008,0.8525
5.60858e-008,0.8236
5.61283e-008,0.8042
5.61707e-008,0.8248
5.62131e-008,0.8576
5.62556e-008,0.8808
5.62980e-008,0.8829
5.63404e-008,0.8842
5.63828e-008,0.8879
5.64253e-008,0.9250
5.64677e-008,0.9701
5.65101e-008,1.0039
5.65525e-008,1.0270
5.65949e-008,1.0298
5.66374e-008,0.9878
5.66798e-008,0.6859
5.67222e-008,0.3219
5.67647e-008,-0.0609
5.68071e-008,-0.3907
5.68495e-008,-0.6447
5.68919e-008,-0.7760
5.69344e-008,-0.8297
5.69768e-008,-0.8535
5.70192e-008,-0.8276
5.70616e-008,-0.8021
5.71040e-008,-0.8191
5.71465e-008,-0.8529
5.71889e-008,-0.8792
5.72313e-008,-0.8828
5.72738e-008,-0.8838
5.73162e-008,-0.8856
5.73586e-008,-0.9196
5.74010e-008,-0.9668
5.74435e-008,-1.0012
5.74859e-008,-1.0253
5.75283e-008,-1.0291
5.75707e-008,-0.9984
5.76131e-008,-0.7222
5.76556e-008,-0.3553
5.76980e-008,0.0219
5.77404e-008,0.3622
5.77828e-008,0.6262
5.78253e-008,0.7698
5.78677e-008,0.8267
5.79101e-008,0.8533
5.79526e-008,0.8312
5.79950e-008,0.8039
5.80374e-008,0.8193
5.80798e-008,0.8510
5.81223e-008,0.8783
5.81647e-008,0.8831
5.82071e-008,0.8839
5.82495e-008,0.8855
5.82919e-008,0.9153
5.83344e-008,0.9626
5.83768e-008,0.9976
5.84192e-008,1.0242
5.84617e-008,1.0304
5.85041e-008,1.0073
5.85465e-008,0.7572
5.85889e-008,0.3877
5.86314e-008,0.0174
5.86738e-008,-0.3317
5.87162e-008,-0.6037
5.87586e-008,-0.7587
5.88010e-008,-0.8214
5.88435e-008,-0.8529
5.88859e-008,-0.8354
5.89283e-008,-0.8033
5.89708e-008,-0.8137
5.90132e-008,-0.8458
5.90556e-008,-0.8761
5.90980e-008,-0.8830
5.91405e-008,-0.8835
5.91829e-008,-0.8841
5.92253e-008,-0.9100
5.92677e-008,-0.9589
5.93101e-008,-0.9949
5.93526e-008,-1.0222
5.93950e-008,-1.0295
5.94374e-008,-1.0105
5.94798e-008,-0.7889
5.95223e-008,-0.4217
5.95647e-008,-0.0582
5.96071e-008,0.3019
5.96496e-008,0.5834
5.96920e-008,0.7496
5.97344e-008,0.8175
5.97768e-008,0.8516
5.98192e-008,0.8386
5.98617e-008,0.8059
5.99041e-008,0.8141
5.99465e-008,0.8443
5.99889e-008,0.8746
6.00314e-008,0.8833
6.00738e-008,0.8835
6.01162e-008,0.8844
6.01586e-008,0.9062
6.02011e-008,0.9545
6.02435e-008,0.9911
6.02859e-008,1.0205
6.03283e-008,1.0305
6.03708e-008,1.0157
6.04132e-008,0.8199
6.04556e-008,0.4560
6.04981e-008,0.0992
6.05405e-008,-0.2708
6.05829e-008,-0.5591
6.06253e-008,-0.7366
6.06678e-008,-0.8113
6.07102e-008,-0.8499
6.07526e-008,-0.8423
6.07950e-008,-0.8070
6.08375e-008,-0.8089
6.08799e-008,-0.8388
6.09223e-008,-0.8718
6.09647e-008,-0.8830
6.10071e-008,-0.8831
6.10496e-008,-0.8836
6.10920e-008,-0.9014
6.11344e-008,-0.9502
6.11768e-008,-0.9884
6.12193e-008,-1.0182
6.12617e-008,-1.0295
6.13041e-008,-1.0187
6.13465e-008,-0.8492
6.13890e-008,-0.4915
6.14314e-008,-0.1400
6.14738e-008,0.2401
6.15163e-008,0.5362
6.15587e-008,0.7266
6.16011e-008,0.8066
6.16435e-008,0.8479
6.16860e-008,0.8447
6.17284e-008,0.8102
6.17708e-008,0.8095
6.18132e-008,0.8377
6.18557e-008,0.8700
6.18981e-008,0.8831
6.19405e-008,0.8831
6.19829e-008,0.8841
6.20254e-008,0.8985
6.20678e-008,0.9455
6.21102e-008,0.9845
6.21526e-008,1.0159
6.21950e-008,1.0301
6.22375e-008,1.0236
6.22799e-008,0.8801
6.23223e-008,0.5274
6.23647e-008,0.1780
6.24072e-008,-0.2086
6.24496e-008,-0.5092
6.24920e-008,-0.7126
6.25344e-008,-0.8000
6.25769e-008,-0.8450
6.26193e-008,-0.8477
6.26617e-008,-0.8127
6.27042e-008,-0.8051
6.27466e-008,-0.8319
6.27890e-008,-0.8666
6.28314e-008,-0.8825
6.28739e-008,-0.8829
6.29163e-008,-0.8836
6.29587e-008,-0.8944
6.30011e-008,-0.9407
6.30436e-008,-0.9818
6.30860e-008,-1.0134
6.31284e-008,-1.0289
6.31708e-008,-1.0255
6.32132e-008,-0.9098
6.32557e-008,-0.5639
6.32981e-008,-0.2149
6.33405e-008,0.1764
6.33829e-008,0.4835
6.34254e-008,0.7011
6.34678e-008,0.7958
6.35102e-008,0.8421
6.35526e-008,0.8493
6.35951e-008,0.8161
6.36375e-008,0.8062
6.36799e-008,0.8313
6.37224e-008,0.8645
6.37648e-008,0.8825
6.38072e-008,0.8829
6.38496e-008,0.8841
6.38921e-008,0.8924
6.39345e-008,0.9360
6.39769e-008,0.9778
6.40193e-008,1.0105
6.40618e-008,1.0290
6.41042e-008,1.0287
6.41466e-008,0.9408
6.41890e-008,0.6009
6.42315e-008,0.2481
6.42739e-008,-0.1425
6.43163e-008,-0.4545
6.43587e-008,-0.6844
6.44011e-008,-0.7892
6.44436e-008,-0.8381
6.44860e-008,-0.8515
6.45284e-008,-0.8193
6.45708e-008,-0.8029
6.46133e-008,-0.8255
6.46557e-008,-0.8605
6.46981e-008,-0.8815
6.47405e-008,-0.8828
6.47830e-008,-0.8838
6.48254e-008,-0.8891
6.48678e-008,-0.9308
6.49103e-008,-0.9749
6.49527e-008,-1.0079
6.49951e-008,-1.0277
6.50375e-008,-1.0281
6.50800e-008,-0.9647
6.51224e-008,-0.6387
6.51648e-008,-0.2820
6.52072e-008,0.1067
6.52497e-008,0.4268
6.52921e-008,0.6693
6.53345e-008,0.7854
6.53769e-008,0.8349
6.54193e-008,0.8524
6.54618e-008,0.8228
6.55042e-008,0.8043
6.55466e-008,0.8254
6.55890e-008,0.8583
6.56315e-008,0.8810
6.56739e-008,0.8829
6.57163e-008,0.8841
6.57587e-008,0.8881
6.58012e-008,0.9261
6.58436e-008,0.9709
6.58860e-008,1.0046
6.59284e-008,1.0272
6.59709e-008,1.0297
6.60133e-008,0.9852
6.60557e-008,0.6779
6.60982e-008,0.3146
6.61406e-008,-0.0694
6.61830e-008,-0.3971
6.62254e-008,-0.6491
6.62679e-008,-0.7777
6.63103e-008,-0.8306
6.63527e-008,-0.8535
6.63951e-008,-0.8268
6.64376e-008,-0.8020
6.64800e-008,-0.8197
6.65224e-008,-0.8537
6.65648e-008,-0.8795
6.66072e-008,-0.8828
6.66497e-008,-0.8838
6.66921e-008,-0.8858
6.67345e-008,-0.9207
6.67769e-008,-0.9677
6.68194e-008,-1.0019
6.68618e-008,-1.0256
6.69042e-008,-1.0290
6.69466e-008,-0.9974
6.69891e-008,-0.7147
6.70315e-008,-0.3482
6.70739e-008,0.0304
6.71164e-008,0.3687
6.71588e-008,0.6308
6.72012e-008,0.7717
6.72436e-008,0.8275
6.72861e-008,0.8533
6.73285e-008,0.8304
6.73709e-008,0.8038
6.74133e-008,0.8198
6.74558e-008,0.8517
6.74982e-008,0.8786
6.75406e-008,0.8831
6.75830e-008,0.8839
6.76255e-008,0.8856
6.76679e-008,0.9162
6.77103e-008,0.9635
6.77527e-008,0.9983
6.77951e-008,1.0245
6.78376e-008,1.0303
6.78800e-008,1.0064
6.79224e-008,0.7501
6.79648e-008,0.3806
6.80073e-008,0.0087
6.80497e-008,-0.3384
6.80921e-008,-0.6084
6.81345e-008,-0.7611
6.81770e-008,-0.8225
6.82194e-008,-0.8531
6.82618e-008,-0.8346
6.83043e-008,-0.8030
6.83467e-008,-0.8143
6.83891e-008,-0.8466
6.84315e-008,-0.8766
6.84740e-008,-0.8830
6.85164e-008,-0.8836
6.85588e-008,-0.8841
6.86012e-008,-0.9109
6.86437e-008,-0.9598
6.86861e-008,-0.9956
6.87285e-008,-1.0226
6.87709e-008,-1.0295
6.88133e-008,-1.0097
6.88558e-008,-0.7824
6.88982e-008,-0.4145
6.89406e-008,-0.0493
6.89830e-008,0.3086
6.90255e-008,0.5883
6.90679e-008,0.7520
6.91103e-008,0.8186
6.91527e-008,0.8519
6.91952e-008,0.8378
6.92376e-008,0.8055
6.92800e-008,0.8145
6.93225e-008,0.8450
6.93649e-008,0.8751
6.94073e-008,0.8833
6.94497e-008,0.8835
6.94922e-008,0.8844
6.95346e-008,0.9071
6.95770e-008,0.9554
6.96194e-008,0.9918
6.96619e-008,1.0209
6.97043e-008,1.0305
6.97467e-008,1.0145
6.97891e-008,0.8132
6.98316e-008,0.4484
6.98740e-008,0.0900
6.99164e-008,-0.2777
6.99588e-008,-0.5643
7.00012e-008,-0.7392
7.00437e-008,-0.8125
7.00861e-008,-0.8504
7.01285e-008,-0.8417
7.01709e-008,-0.8065
7.02134e-008,-0.8093
7.02558e-008,-0.8396
7.02982e-008,-0.8724
7.03406e-008,-0.8830
7.03831e-008,-0.8832
7.04255e-008,-0.8836
7.04679e-008,-0.9023
7.05104e-008,-0.9512
7.05528e-008,-0.9892
7.05952e-008,-1.0187
7.06376e-008,-1.0296
7.06801e-008,-1.0175
7.07225e-008,-0.8426
7.07649e-008,-0.4838
7.08073e-008,-0.1311
7.08498e-008,0.2470
7.08922e-008,0.5417
7.09346e-008,0.7292
7.09770e-008,0.8078
7.10194e-008,0.8484
7.10619e-008,0.8441
7.11043e-008,0.8097
7.11467e-008,0.8099
7.11891e-008,0.8384
7.12316e-008,0.8705
7.12740e-008,0.8832
7.13164e-008,0.8831
7.13588e-008,0.8841
7.14013e-008,0.8992
7.14437e-008,0.9465
7.14861e-008,0.9852
7.15286e-008,1.0164
7.15710e-008,1.0302
7.16134e-008,1.0225
7.16558e-008,0.8734
7.16983e-008,0.5196
7.17407e-008,0.1696
7.17831e-008,-0.2156
7.18255e-008,-0.5150
7.18680e-008,-0.7154
7.19104e-008,-0.8012
7.19528e-008,-0.8457
7.19952e-008,-0.8473
7.20377e-008,-0.8120
7.20801e-008,-0.8055
7.21225e-008,-0.8327
7.21649e-008,-0.8672
7.22073e-008,-0.8827
7.22498e-008,-0.8829
7.22922e-008,-0.8836
7.23346e-008,-0.8950
7.23770e-008,-0.9418
7.24195e-008,-0.9826
7.24619e-008,-1.0140
7.25043e-008,-1.0291
7.25467e-008,-1.0246
7.25892e-008,-0.9032
7.26316e-008,-0.5562
7.26740e-008,-0.2072
7.27165e-008,0.1836
7.27589e-008,0.4895
7.28013e-008,0.7042
7.28437e-008,0.7970
7.28862e-008,0.8428
7.29286e-008,0.8489
7.29710e-008,0.8154
7.30134e-008,0.8065
7.30559e-008,0.8319
7.30983e-008,0.8651
7.31407e-008,0.8826
7.31831e-008,0.8829
7.32256e-008,0.8841
7.32680e-008,0.8929
7.33104e-008,0.9370
7.33528e-008,0.9786
7.33952e-008,1.0111
7.34377e-008,1.0292
7.34801e-008,1.0279
7.35225e-008,0.9352
7.35649e-008,0.5930
7.36074e-008,0.2409
7.36498e-008,-0.1500
7.36922e-008,-0.4606
7.37346e-008,-0.6879
7.37771e-008,-0.7905
7.38195e-008,-0.8390
7.38619e-008,-0.8512
7.39044e-008,-0.8186
7.39468e-008,-0.8030
7.39892e-008,-0.8262
7.40316e-008,-0.8612
7.40741e-008,-0.8817
7.41165e-008,-0.8828
7.41589e-008,-0.8838
7.42013e-008,-0.8896
7.42438e-008,-0.9319
7.42862e-008,-0.9757
7.43286e-008,-1.0086
7.43710e-008,-1.0279
7.44134e-008,-1.0280
7.44559e-008,-0.9604
7.44983e-008,-0.6307
7.45407e-008,-0.2750
7.45831e-008,0.1146
7.46256e-008,0.4330
7.46680e-008,0.6732
7.47104e-008,0.7866
7.47528e-008,0.8357
7.47953e-008,0.8521
7.48377e-008,0.8221
7.48801e-008,0.8044
7.49226e-008,0.8259
7.49650e-008,0.8590
7.50074e-008,0.8812
7.50498e-008,0.8829
7.50923e-008,0.8841
7.51347e-008,0.8885
7.51771e-008,0.9271
7.52195e-008,0.9716
7.52620e-008,1.0053
7.53044e-008,1.0275
7.53468e-008,1.0296
7.53892e-008,0.9820
7.54317e-008,0.6695
7.54741e-008,0.3075
7.55165e-008,-0.0777
7.55589e-008,-0.4034
7.56013e-008,-0.6535
7.56438e-008,-0.7792
7.56862e-008,-0.8315
7.57286e-008,-0.8535
7.57710e-008,-0.8260
7.58135e-008,-0.8020
7.58559e-008,-0.8203
7.58983e-008,-0.8544
7.59407e-008,-0.8799
7.59832e-008,-0.8829
7.60256e-008,-0.8839
7.60680e-008,-0.8861
7.61105e-008,-0.9217
7.61529e-008,-0.9685
7.61953e-008,-1.0027
7.62377e-008,-1.0259
7.62802e-008,-1.0290
7.63226e-008,-0.9957
7.63650e-008,-0.7068
7.64074e-008,-0.3412
7.64499e-008,0.0389
7.64923e-008,0.3751
7.65347e-008,0.6352
7.65771e-008,0.7735
7.66195e-008,0.8283
7.66620e-008,0.8533
7.67044e-008,0.8296
7.67468e-008,0.8037
7.67892e-008,0.8203
7.68317e-008,0.8524
7.68741e-008,0.8789
7.69165e-008,0.8830
7.69589e-008,0.8839
7.70014e-008,0.8858
7.70438e-008,0.9172
7.70862e-008,0.9643
7.71287e-008,0.9990
7.71711e-008,1.0249
7.72135e-008,1.0303
7.72559e-008,1.0051
7.72984e-008,0.7426
7.73408e-008,0.3736
7.73832e-008,0.0000
7.74256e-008,-0.3450
7.74681e-008,-0.6131
7.75105e-008,-0.7632
7.75529e-008,-0.8235
7.75953e-008,-0.8533
7.76378e-008,-0.8339
7.76802e-008,-0.8028
7.77226e-008,-0.8148
7.77650e-008,-0.8474
7.78074e-008,-0.8770
7.78499e-008,-0.8830
7.78923e-008,-0.8836
7.79347e-008,-0.8843
7.79771e-008,-0.9119
7.80196e-008,-0.9607
7.80620e-008,-0.9964
7.81044e-008,-1.0230
7.81468e-008,-1.0295
7.81893e-008,-1.0084
7.82317e-008,-0.7755
7.82741e-008,-0.4074
7.83166e-008,-0.0405
7.83590e-008,0.3153
7.84014e-008,0.5931
7.84438e-008,0.7544
7.84863e-008,0.8197
7.85287e-008,0.8521
7.85711e-008,0.8371
7.86135e-008,0.8052
7.86560e-008,0.8150
7.86984e-008,0.8457
7.87408e-008,0.8755
7.87832e-008,0.8833
7.88257e-008,0.8835
7.88681e-008,0.8845
7.89105e-008,0.9080
7.89529e-008,0.9563
7.89953e-008,0.9925
7.90378e-008,1.0214
7.90802e-008,1.0305
7.91226e-008,1.0135
7.91650e-008,0.8070
7.92075e-008,0.4412
7.92499e-008,0.0810
7.92923e-008,-0.2844
7.93347e-008,-0.5693
7.93772e-008,-0.7418
7.94196e-008,-0.8137
7.94620e-008,-0.8508
7.95045e-008,-0.8411
7.95469e-008,-0.8060
7.95893e-008,-0.8098
7.96317e-008,-0.8403
7.96742e-008,-0.8730
7.97166e-008,-0.8831
7.97590e-008,-0.8833
7.98014e-008,-0.8836
7.98439e-008,-0.9031
7.98863e-008,-0.9522
7.99287e-008,-0.9899
7.99711e-008,-1.0192
8.00135e-008,-1.0296
8.00560e-008,-1.0167
8.00984e-008,-0.8349
8.01408e-008,-0.4751
8.01832e-008,-0.1217
8.02257e-008,0.2542
8.02681e-008,0.5474
8.03105e-008,0.7318
8.03529e-008,0.8091
8.03954e-008,0.8488
8.04378e-008,0.8433
8.04802e-008,0.8091
8.05227e-008,0.8106
8.05651e-008,0.8392
8.06075e-008,0.8710
8.06499e-008,0.8831
8.06924e-008,0.8831
8.07348e-008,0.8842
8.07772e-008,0.9002
8.08196e-008,0.9476
8.08621e-008,0.9859
8.09045e-008,1.0169
8.09469e-008,1.0302
8.09893e-008,1.0217
8.10318e-008,0.8656
8.10742e-008,0.5106
8.11166e-008,0.1604
8.11590e-008,-0.2229
8.12014e-008,-0.5210
8.12439e-008,-0.7182
8.12863e-008,-0.8025
8.13287e-008,-0.8463
8.13711e-008,-0.8465
8.14136e-008,-0.8114
8.14560e-008,-0.8060
8.14984e-008,-0.8336
8.15408e-008,-0.8679
8.15833e-008,-0.8826
8.16257e-008,-0.8830
8.16681e-008,-0.8837
8.17106e-008,-0.8960
8.17530e-008,-0.9430
8.17954e-008,-0.9833
8.18378e-008,-1.0146
8.18803e-008,-1.0291
8.19227e-008,-1.0240
8.19651e-008,-0.8951
8.20075e-008,-0.5471
8.20500e-008,-0.1984
8.20924e-008,0.1912
8.21348e-008,0.4958
8.21772e-008,0.7071
8.22196e-008,0.7982
8.22621e-008,0.8435
8.23045e-008,0.8482
8.23469e-008,0.8147
8.23893e-008,0.8070
8.24318e-008,0.8327
8.24742e-008,0.8657
8.25166e-008,0.8826
8.25590e-008,0.8829
8.26015e-008,0.8841
8.26439e-008,0.8937
8.26863e-008,0.9382
8.27288e-008,0.9793
8.27712e-008,1.0117
8.28136e-008,1.0293
8.28560e-008,1.0275
8.28985e-008,0.9268
8.29409e-008,0.5837
8.29833e-008,0.2327
8.30257e-008,-0.1582
8.30682e-008,-0.4674
8.31106e-008,-0.6913
8.31530e-008,-0.7917
8.31954e-008,-0.8398
8.32379e-008,-0.8507
8.32803e-008,-0.8178
8.33227e-008,-0.8035
8.33651e-008,-0.8271
8.34075e-008,-0.8619
8.34500e-008,-0.8817
8.34924e-008,-0.8828
8.35348e-008,-0.8839
8.35772e-008,-0.8904
8.36197e-008,-0.9331
8.36621e-008,-0.9765
8.37045e-008,-1.0092
8.37469e-008,-1.0280
8.37894e-008,-1.0279
8.38318e-008,-0.9530
8.38742e-008,-0.6211
8.39167e-008,-0.2667
8.39591e-008,0.1232
8.40015e-008,0.4399
8.40439e-008,0.6769
8.40864e-008,0.7878
8.41288e-008,0.8366
8.41712e-008,0.8517
8.42136e-008,0.8212
8.42561e-008,0.8047
8.42985e-008,0.8267
8.43409e-008,0.8597
8.43833e-008,0.8813
8.44257e-008,0.8828
8.44682e-008,0.8841
8.45106e-008,0.8891
8.45530e-008,0.9283
8.45954e-008,0.9724
8.46379e-008,1.0059
8.46803e-008,1.0276
8.47227e-008,1.0295
8.47651e-008,0.9757
8.48076e-008,0.6597
8.48500e-008,0.2992
8.48924e-008,-0.0867
8.49349e-008,-0.4103
8.49773e-008,-0.6576
8.50197e-008,-0.7806
8.50621e-008,-0.8324
8.51046e-008,-0.8532
8.51470e-008,-0.8251
8.51894e-008,-0.8023
8.52318e-008,-0.8211
8.52743e-008,-0.8553
8.53167e-008,-0.8800
8.53591e-008,-0.8828
8.54015e-008,-0.8839
8.54440e-008,-0.8866
8.54864e-008,-0.9230
8.55288e-008,-0.9694
8.55712e-008,-1.0033
8.56136e-008,-1.0261
8.56561e-008,-1.0289
8.56985e-008,-0.9904
8.57409e-008,-0.6975
8.57833e-008,-0.3329
8.58258e-008,0.0481
8.58682e-008,0.3819
8.59106e-008,0.6397
8.59530e-008,0.7751
8.59955e-008,0.8292
8.60379e-008,0.8532
8.60803e-008,0.8285
8.61228e-008,0.8038
8.61652e-008,0.8211
8.62076e-008,0.8532
8.62500e-008,0.8791
8.62925e-008,0.8830
8.63349e-008,0.8840
8.63773e-008,0.8862
8.64197e-008,0.9185
8.64622e-008,0.9651
8.65046e-008,0.9997
8.65470e-008,1.0251
8.65894e-008,1.0302
8.66319e-008,1.0010
8.66743e-008,0.7336
8.67167e-008,0.3653
8.67591e-008,-0.0095
8.68015e-008,-0.3520
8.68440e-008,-0.6179
8.68864e-008,-0.7653
8.69288e-008,-0.8245
8.69712e-008,-0.8534
8.70137e-008,-0.8329
8.70561e-008,-0.8028
8.70985e-008,-0.8156
8.71409e-008,-0.8483
8.71834e-008,-0.8773
8.72258e-008,-0.8830
8.72682e-008,-0.8837
8.73107e-008,-0.8846
8.73531e-008,-0.9132
8.73955e-008,-0.9616
8.74379e-008,-0.9971
8.74804e-008,-1.0234
