.HEADER
..NAMES
Time,V U1.R21&P21
.DATA
3.60400e-008,0.3200
3.60740e-008,0.3854
3.61080e-008,0.4494
3.61420e-008,0.5273
3.61760e-008,0.6265
3.62100e-008,0.7387
3.62440e-008,0.8611
3.62780e-008,0.9820
3.63120e-008,1.0790
3.63460e-008,1.1536
3.63800e-008,1.2133
3.64140e-008,1.2475
3.64480e-008,1.2615
3.64820e-008,1.2560
3.65160e-008,1.2415
3.65500e-008,1.2300
3.65840e-008,1.2196
3.66180e-008,1.2113
3.66520e-008,1.2106
3.66860e-008,1.2141
3.67200e-008,1.2241
3.67540e-008,1.2454
3.67880e-008,1.2688
3.68220e-008,1.2881
3.68560e-008,1.3061
3.68900e-008,1.3170
3.69240e-008,1.3221
3.69580e-008,1.3065
3.69920e-008,1.2039
3.70260e-008,1.0353
3.70600e-008,0.8669
3.70940e-008,0.6988
3.71280e-008,0.5561
3.71620e-008,0.4185
3.71960e-008,0.3038
3.72300e-008,0.2274
3.72640e-008,0.2068
3.72980e-008,0.1967
3.73320e-008,0.1883
3.73660e-008,0.1798
3.74000e-008,0.1871
3.74340e-008,0.1943
3.74680e-008,0.1863
3.75020e-008,0.1688
3.75360e-008,0.1584
3.75700e-008,0.1478
3.76040e-008,0.1187
3.76380e-008,0.0847
3.76720e-008,0.0603
3.77060e-008,0.0536
3.77400e-008,0.0594
3.77740e-008,0.0777
3.78080e-008,0.1117
3.78420e-008,0.1717
3.78760e-008,0.2425
3.79100e-008,0.3075
3.79440e-008,0.3751
3.79780e-008,0.4407
3.80120e-008,0.5122
3.80460e-008,0.6121
3.80800e-008,0.7209
3.81140e-008,0.8421
3.81480e-008,0.9653
3.81820e-008,1.0658
3.82160e-008,1.1433
3.82500e-008,1.2065
3.82840e-008,1.2436
3.83180e-008,1.2610
3.83520e-008,1.2576
3.83860e-008,1.2437
3.84200e-008,1.2316
3.84540e-008,1.2211
3.84880e-008,1.2121
3.85220e-008,1.2104
3.85560e-008,1.2134
3.85900e-008,1.2219
3.86240e-008,1.2418
3.86580e-008,1.2657
3.86920e-008,1.2853
3.87260e-008,1.3038
3.87600e-008,1.3159
3.87940e-008,1.3216
3.88280e-008,1.3110
3.88620e-008,1.2252
3.88960e-008,1.0619
3.89300e-008,0.8910
3.89640e-008,0.7212
3.89980e-008,0.5770
3.90320e-008,0.4373
3.90660e-008,0.3185
3.91000e-008,0.2340
3.91340e-008,0.2078
3.91680e-008,0.1986
3.92020e-008,0.1893
3.92360e-008,0.1804
3.92700e-008,0.1852
3.93040e-008,0.1942
3.93380e-008,0.1882
3.93720e-008,0.1715
3.94060e-008,0.1591
3.94400e-008,0.1508
3.94740e-008,0.1236
3.95080e-008,0.0894
3.95420e-008,0.0629
3.95760e-008,0.0537
3.96100e-008,0.0578
3.96440e-008,0.0742
3.96780e-008,0.1051
3.97120e-008,0.1616
3.97460e-008,0.2318
3.97800e-008,0.2958
3.98140e-008,0.3656
3.98480e-008,0.4319
3.98820e-008,0.4987
3.99160e-008,0.5980
3.99500e-008,0.7034
3.99840e-008,0.8235
4.00180e-008,0.9478
4.00520e-008,1.0519
4.00860e-008,1.1329
4.01200e-008,1.1989
4.01540e-008,1.2394
4.01880e-008,1.2601
4.02220e-008,1.2589
4.02560e-008,1.2459
4.02900e-008,1.2331
4.03240e-008,1.2226
4.03580e-008,1.2131
4.03920e-008,1.2104
4.04260e-008,1.2127
4.04600e-008,1.2201
4.04940e-008,1.2383
4.05280e-008,1.2626
4.05620e-008,1.2826
4.05960e-008,1.3014
4.06300e-008,1.3146
4.06640e-008,1.3211
4.06980e-008,1.3151
4.07320e-008,1.2465
4.07660e-008,1.0887
4.08000e-008,0.9149
4.08340e-008,0.7447
4.08680e-008,0.5980
4.09020e-008,0.4566
4.09360e-008,0.3342
4.09700e-008,0.2424
4.10040e-008,0.2094
4.10380e-008,0.2005
4.10720e-008,0.1903
4.11060e-008,0.1816
4.11400e-008,0.1835
4.11740e-008,0.1938
4.12080e-008,0.1899
4.12420e-008,0.1743
4.12760e-008,0.1599
4.13100e-008,0.1532
4.13440e-008,0.1285
4.13780e-008,0.0943
4.14120e-008,0.0658
4.14460e-008,0.0541
4.14800e-008,0.0565
4.15140e-008,0.0711
4.15480e-008,0.0992
4.15820e-008,0.1519
4.16160e-008,0.2215
4.16500e-008,0.2858
4.16840e-008,0.3569
4.17180e-008,0.4229
4.17520e-008,0.4869
4.17860e-008,0.5838
4.18200e-008,0.6863
4.18540e-008,0.8054
4.18880e-008,0.9300
4.19220e-008,1.0378
4.19560e-008,1.1225
4.19900e-008,1.1906
4.20240e-008,1.2349
4.20580e-008,1.2586
4.20920e-008,1.2600
4.21260e-008,1.2482
4.21600e-008,1.2347
4.21940e-008,1.2241
4.22280e-008,1.2143
4.22620e-008,1.2104
4.22960e-008,1.2122
4.23300e-008,1.2185
4.23640e-008,1.2349
4.23980e-008,1.2592
4.24320e-008,1.2798
4.24660e-008,1.2988
4.25000e-008,1.3132
4.25340e-008,1.3205
4.25680e-008,1.3190
4.26020e-008,1.2667
4.26360e-008,1.1153
4.26700e-008,0.9386
4.27040e-008,0.7693
4.27380e-008,0.6188
4.27720e-008,0.4768
4.28060e-008,0.3508
4.28400e-008,0.2529
4.28740e-008,0.2115
4.29080e-008,0.2023
4.29420e-008,0.1912
4.29760e-008,0.1830
4.30100e-008,0.1820
4.30440e-008,0.1930
4.30780e-008,0.1913
4.31120e-008,0.1771
4.31460e-008,0.1611
4.31800e-008,0.1551
4.32140e-008,0.1331
4.32480e-008,0.0994
4.32820e-008,0.0692
4.33160e-008,0.0548
4.33500e-008,0.0555
4.33840e-008,0.0682
4.34180e-008,0.0939
4.34520e-008,0.1425
4.34860e-008,0.2113
4.35200e-008,0.2777
4.35540e-008,0.3484
4.35880e-008,0.4135
4.36220e-008,0.4766
4.36560e-008,0.5696
4.36900e-008,0.6699
4.37240e-008,0.7880
4.37580e-008,0.9123
4.37920e-008,1.0237
4.38260e-008,1.1120
4.38600e-008,1.1815
4.38940e-008,1.2299
4.39280e-008,1.2564
4.39620e-008,1.2609
4.39960e-008,1.2505
4.40300e-008,1.2363
4.40640e-008,1.2257
4.40980e-008,1.2157
4.41320e-008,1.2105
4.41660e-008,1.2117
4.42000e-008,1.2171
4.42340e-008,1.2318
4.42680e-008,1.2557
4.43020e-008,1.2771
4.43360e-008,1.2961
4.43700e-008,1.3117
4.44040e-008,1.3198
4.44380e-008,1.3216
4.44720e-008,1.2837
4.45060e-008,1.1408
4.45400e-008,0.9629
4.45740e-008,0.7953
4.46080e-008,0.6396
4.46420e-008,0.4977
4.46760e-008,0.3684
4.47100e-008,0.2652
4.47440e-008,0.2146
4.47780e-008,0.2039
4.48120e-008,0.1924
4.48460e-008,0.1846
4.48800e-008,0.1809
4.49140e-008,0.1918
4.49480e-008,0.1925
4.49820e-008,0.1798
4.50160e-008,0.1626
4.50500e-008,0.1565
4.50840e-008,0.1375
4.51180e-008,0.1045
4.51520e-008,0.0730
4.51860e-008,0.0557
4.52200e-008,0.0547
4.52540e-008,0.0656
4.52880e-008,0.0891
4.53220e-008,0.1337
4.53560e-008,0.2010
4.53900e-008,0.2694
4.54240e-008,0.3393
4.54580e-008,0.4037
4.54920e-008,0.4668
4.55260e-008,0.5551
4.55600e-008,0.6539
4.55940e-008,0.7706
4.56280e-008,0.8946
4.56620e-008,1.0096
4.56960e-008,1.1009
4.57300e-008,1.1719
4.57640e-008,1.2245
4.57980e-008,1.2537
4.58320e-008,1.2615
4.58660e-008,1.2527
4.59000e-008,1.2381
4.59340e-008,1.2273
4.59680e-008,1.2171
4.60020e-008,1.2107
4.60360e-008,1.2113
4.60700e-008,1.2159
4.61040e-008,1.2288
4.61380e-008,1.2522
4.61720e-008,1.2743
4.62060e-008,1.2933
4.62400e-008,1.3100
4.62740e-008,1.3190
4.63080e-008,1.3227
4.63420e-008,1.2956
4.63760e-008,1.1647
4.64100e-008,0.9881
4.64440e-008,0.8215
4.64780e-008,0.6605
4.65120e-008,0.5187
4.65460e-008,0.3864
4.65800e-008,0.2785
4.66140e-008,0.2185
4.66480e-008,0.2053
4.66820e-008,0.1938
4.67160e-008,0.1862
4.67500e-008,0.1801
4.67840e-008,0.1904
4.68180e-008,0.1935
4.68520e-008,0.1823
4.68860e-008,0.1645
4.69200e-008,0.1575
4.69540e-008,0.1416
4.69880e-008,0.1097
4.70220e-008,0.0770
4.70560e-008,0.0571
4.70900e-008,0.0542
4.71240e-008,0.0632
4.71580e-008,0.0847
4.71920e-008,0.1253
4.72260e-008,0.1905
4.72600e-008,0.2605
4.72940e-008,0.3295
4.73280e-008,0.3938
4.73620e-008,0.4571
4.73960e-008,0.5400
4.74300e-008,0.6387
4.74640e-008,0.7531
4.74980e-008,0.8763
4.75320e-008,0.9948
4.75660e-008,1.0893
4.76000e-008,1.1620
4.76340e-008,1.2187
4.76680e-008,1.2505
4.77020e-008,1.2618
4.77360e-008,1.2548
4.77700e-008,1.2400
4.78040e-008,1.2290
4.78380e-008,1.2186
4.78720e-008,1.2111
4.79060e-008,1.2109
4.79400e-008,1.2149
4.79740e-008,1.2262
4.80080e-008,1.2485
4.80420e-008,1.2714
4.80760e-008,1.2905
4.81100e-008,1.3080
4.81440e-008,1.3181
4.81780e-008,1.3226
4.82120e-008,1.3028
4.82460e-008,1.1870
4.82800e-008,1.0143
4.83140e-008,0.8474
4.83480e-008,0.6818
4.83820e-008,0.5397
4.84160e-008,0.4044
4.84500e-008,0.2926
4.84840e-008,0.2233
4.85180e-008,0.2063
4.85520e-008,0.1954
4.85860e-008,0.1875
4.86200e-008,0.1798
4.86540e-008,0.1886
4.86880e-008,0.1941
4.87220e-008,0.1847
4.87560e-008,0.1668
4.87900e-008,0.1581
4.88240e-008,0.1453
4.88580e-008,0.1148
4.88920e-008,0.0813
4.89260e-008,0.0588
4.89600e-008,0.0539
4.89940e-008,0.0611
4.90280e-008,0.0808
4.90620e-008,0.1176
4.90960e-008,0.1801
4.91300e-008,0.2506
4.91640e-008,0.3175
4.91980e-008,0.3835
4.92320e-008,0.4479
4.92660e-008,0.5246
4.93000e-008,0.6239
4.93340e-008,0.7355
4.93680e-008,0.8576
4.94020e-008,0.9790
4.94360e-008,1.0767
4.94700e-008,1.1518
4.95040e-008,1.2122
4.95380e-008,1.2469
4.95720e-008,1.2616
4.96060e-008,1.2565
4.96400e-008,1.2421
4.96740e-008,1.2305
4.97080e-008,1.2201
4.97420e-008,1.2116
4.97760e-008,1.2107
4.98100e-008,1.2141
4.98440e-008,1.2238
4.98780e-008,1.2449
4.99120e-008,1.2684
4.99460e-008,1.2877
4.99800e-008,1.3059
5.00140e-008,1.3170
5.00480e-008,1.3222
5.00820e-008,1.3077
5.01160e-008,1.2084
5.01500e-008,1.0409
5.01840e-008,0.8720
5.02180e-008,0.7035
5.02520e-008,0.5606
5.02860e-008,0.4226
5.03200e-008,0.3070
5.03540e-008,0.2288
5.03880e-008,0.2072
5.04220e-008,0.1973
5.04560e-008,0.1886
5.04900e-008,0.1799
5.05240e-008,0.1868
5.05580e-008,0.1944
5.05920e-008,0.1868
5.06260e-008,0.1694
5.06600e-008,0.1587
5.06940e-008,0.1486
5.07280e-008,0.1199
5.07620e-008,0.0858
5.07960e-008,0.0610
5.08300e-008,0.0538
5.08640e-008,0.0592
5.08980e-008,0.0771
5.09320e-008,0.1105
5.09660e-008,0.1698
5.10000e-008,0.2405
5.10340e-008,0.3052
5.10680e-008,0.3733
5.11020e-008,0.4391
5.11360e-008,0.5097
5.11700e-008,0.6095
5.12040e-008,0.7177
5.12380e-008,0.8386
5.12720e-008,0.9621
5.13060e-008,1.0633
5.13400e-008,1.1415
5.13740e-008,1.2052
5.14080e-008,1.2430
5.14420e-008,1.2611
5.14760e-008,1.2581
5.15100e-008,1.2443
5.15440e-008,1.2321
5.15780e-008,1.2216
5.16120e-008,1.2124
5.16460e-008,1.2106
5.16800e-008,1.2134
5.17140e-008,1.2217
5.17480e-008,1.2413
5.17820e-008,1.2653
5.18160e-008,1.2849
5.18500e-008,1.3035
5.18840e-008,1.3158
5.19180e-008,1.3217
5.19520e-008,1.3119
5.19860e-008,1.2296
5.20200e-008,1.0675
5.20540e-008,0.8961
5.20880e-008,0.7262
5.21220e-008,0.5816
5.21560e-008,0.4414
5.21900e-008,0.3219
5.22240e-008,0.2358
5.22580e-008,0.2082
5.22920e-008,0.1991
5.23260e-008,0.1896
5.23600e-008,0.1807
5.23940e-008,0.1849
5.24280e-008,0.1943
5.24620e-008,0.1886
5.24960e-008,0.1722
5.25300e-008,0.1593
5.25640e-008,0.1515
5.25980e-008,0.1248
5.26320e-008,0.0905
5.26660e-008,0.0636
5.27000e-008,0.0540
5.27340e-008,0.0577
5.27680e-008,0.0738
5.28020e-008,0.1041
5.28360e-008,0.1597
5.28700e-008,0.2299
5.29040e-008,0.2938
5.29380e-008,0.3639
5.29720e-008,0.4303
5.30060e-008,0.4964
5.30400e-008,0.5954
5.30740e-008,0.7003
5.31080e-008,0.8201
5.31420e-008,0.9445
5.31760e-008,1.0494
5.32100e-008,1.1310
5.32440e-008,1.1975
5.32780e-008,1.2387
5.33120e-008,1.2600
5.33460e-008,1.2593
5.33800e-008,1.2465
5.34140e-008,1.2336
5.34480e-008,1.2231
5.34820e-008,1.2135
5.35160e-008,1.2105
5.35500e-008,1.2128
5.35840e-008,1.2199
5.36180e-008,1.2378
5.36520e-008,1.2621
5.36860e-008,1.2822
5.37200e-008,1.3011
5.37540e-008,1.3145
5.37880e-008,1.3211
5.38220e-008,1.3162
5.38560e-008,1.2510
5.38900e-008,1.0944
5.39240e-008,0.9198
5.39580e-008,0.7498
5.39920e-008,0.6024
5.40260e-008,0.4609
5.40600e-008,0.3376
5.40940e-008,0.2446
5.41280e-008,0.2099
5.41620e-008,0.2009
5.41960e-008,0.1906
5.42300e-008,0.1819
5.42640e-008,0.1833
5.42980e-008,0.1937
5.43320e-008,0.1903
5.43660e-008,0.1750
5.44000e-008,0.1602
5.44340e-008,0.1538
5.44680e-008,0.1296
5.45020e-008,0.0955
5.45360e-008,0.0666
5.45700e-008,0.0544
5.46040e-008,0.0564
5.46380e-008,0.0707
5.46720e-008,0.0982
5.47060e-008,0.1500
5.47400e-008,0.2196
5.47740e-008,0.2841
5.48080e-008,0.3553
5.48420e-008,0.4212
5.48760e-008,0.4850
5.49100e-008,0.5813
5.49440e-008,0.6833
5.49780e-008,0.8022
5.50120e-008,0.9268
5.50460e-008,1.0353
5.50800e-008,1.1206
5.51140e-008,1.1890
5.51480e-008,1.2341
5.51820e-008,1.2584
5.52160e-008,1.2604
5.52500e-008,1.2488
5.52840e-008,1.2352
5.53180e-008,1.2246
5.53520e-008,1.2147
5.53860e-008,1.2106
5.54200e-008,1.2122
5.54540e-008,1.2183
5.54880e-008,1.2344
5.55220e-008,1.2587
5.55560e-008,1.2794
5.55900e-008,1.2984
5.56240e-008,1.3131
5.56580e-008,1.3205
5.56920e-008,1.3197
5.57260e-008,1.2706
5.57600e-008,1.1206
5.57940e-008,0.9436
5.58280e-008,0.7748
5.58620e-008,0.6233
5.58960e-008,0.4813
5.59300e-008,0.3546
5.59640e-008,0.2555
5.59980e-008,0.2123
5.60320e-008,0.2027
5.60660e-008,0.1915
5.61000e-008,0.1834
5.61340e-008,0.1819
5.61680e-008,0.1929
5.62020e-008,0.1917
5.62360e-008,0.1777
5.62700e-008,0.1614
5.63040e-008,0.1556
5.63380e-008,0.1341
5.63720e-008,0.1005
5.64060e-008,0.0701
5.64400e-008,0.0551
5.64740e-008,0.0554
5.65080e-008,0.0678
5.65420e-008,0.0930
5.65760e-008,0.1408
5.66100e-008,0.2094
5.66440e-008,0.2761
5.66780e-008,0.3467
5.67120e-008,0.4117
5.67460e-008,0.4748
5.67800e-008,0.5670
5.68140e-008,0.6670
5.68480e-008,0.7848
5.68820e-008,0.9091
5.69160e-008,1.0212
5.69500e-008,1.1100
5.69840e-008,1.1798
5.70180e-008,1.2290
5.70520e-008,1.2561
5.70860e-008,1.2612
5.71200e-008,1.2511
5.71540e-008,1.2368
5.71880e-008,1.2262
5.72220e-008,1.2161
5.72560e-008,1.2106
5.72900e-008,1.2117
5.73240e-008,1.2170
5.73580e-008,1.2313
5.73920e-008,1.2552
5.74260e-008,1.2767
5.74600e-008,1.2957
5.74940e-008,1.3115
5.75280e-008,1.3198
5.75620e-008,1.3220
5.75960e-008,1.2866
5.76300e-008,1.1458
5.76640e-008,0.9680
5.76980e-008,0.8007
5.77320e-008,0.6440
5.77660e-008,0.5022
5.78000e-008,0.3723
5.78340e-008,0.2680
5.78680e-008,0.2155
5.79020e-008,0.2043
5.79360e-008,0.1928
5.79700e-008,0.1851
5.80040e-008,0.1808
5.80380e-008,0.1917
5.80720e-008,0.1929
5.81060e-008,0.1804
5.81400e-008,0.1631
5.81740e-008,0.1568
5.82080e-008,0.1384
5.82420e-008,0.1056
5.82760e-008,0.0738
5.83100e-008,0.0561
5.83440e-008,0.0547
5.83780e-008,0.0652
5.84120e-008,0.0883
5.84460e-008,0.1321
5.84800e-008,0.1990
5.85140e-008,0.2678
5.85480e-008,0.3375
5.85820e-008,0.4019
5.86160e-008,0.4651
5.86500e-008,0.5524
5.86840e-008,0.6512
5.87180e-008,0.7674
5.87520e-008,0.8912
5.87860e-008,1.0070
5.88200e-008,1.0989
5.88540e-008,1.1701
5.88880e-008,1.2235
5.89220e-008,1.2532
5.89560e-008,1.2617
5.89900e-008,1.2533
5.90240e-008,1.2386
5.90580e-008,1.2278
5.90920e-008,1.2175
5.91260e-008,1.2109
5.91600e-008,1.2113
5.91940e-008,1.2158
5.92280e-008,1.2284
5.92620e-008,1.2516
5.92960e-008,1.2738
5.93300e-008,1.2929
5.93640e-008,1.3097
5.93980e-008,1.3190
5.94320e-008,1.3228
5.94660e-008,1.2974
5.95000e-008,1.1693
5.95340e-008,0.9935
5.95680e-008,0.8270
5.96020e-008,0.6651
5.96360e-008,0.5232
5.96700e-008,0.3903
5.97040e-008,0.2815
5.97380e-008,0.2196
5.97720e-008,0.2057
5.98060e-008,0.1942
5.98400e-008,0.1865
5.98740e-008,0.1801
5.99080e-008,0.1901
5.99420e-008,0.1937
5.99760e-008,0.1829
6.00100e-008,0.1651
6.00440e-008,0.1577
6.00780e-008,0.1425
6.01120e-008,0.1108
6.01460e-008,0.0780
6.01800e-008,0.0575
6.02140e-008,0.0542
6.02480e-008,0.0629
6.02820e-008,0.0840
6.03160e-008,0.1239
6.03500e-008,0.1885
6.03840e-008,0.2586
6.04180e-008,0.3273
6.04520e-008,0.3920
6.04860e-008,0.4554
6.05200e-008,0.5372
6.05540e-008,0.6360
6.05880e-008,0.7499
6.06220e-008,0.8730
6.06560e-008,0.9920
6.06900e-008,1.0870
6.07240e-008,1.1601
6.07580e-008,1.2175
6.07920e-008,1.2499
6.08260e-008,1.2619
6.08600e-008,1.2552
6.08940e-008,1.2406
6.09280e-008,1.2294
6.09620e-008,1.2190
6.09960e-008,1.2113
6.10300e-008,1.2110
6.10640e-008,1.2149
6.10980e-008,1.2258
6.11320e-008,1.2479
6.11660e-008,1.2709
6.12000e-008,1.2901
6.12340e-008,1.3078
6.12680e-008,1.3180
6.13020e-008,1.3226
6.13360e-008,1.3041
6.13700e-008,1.1914
6.14040e-008,1.0198
6.14380e-008,0.8526
6.14720e-008,0.6863
6.15060e-008,0.5441
6.15400e-008,0.4082
6.15740e-008,0.2956
6.16080e-008,0.2244
6.16420e-008,0.2066
6.16760e-008,0.1959
6.17100e-008,0.1878
6.17440e-008,0.1798
6.17780e-008,0.1884
6.18120e-008,0.1943
6.18460e-008,0.1852
6.18800e-008,0.1674
6.19140e-008,0.1583
6.19480e-008,0.1461
6.19820e-008,0.1159
6.20160e-008,0.0823
6.20500e-008,0.0593
6.20840e-008,0.0540
6.21180e-008,0.0608
6.21520e-008,0.0801
6.21860e-008,0.1162
6.22200e-008,0.1781
6.22540e-008,0.2488
6.22880e-008,0.3151
6.23220e-008,0.3815
6.23560e-008,0.4463
6.23900e-008,0.5217
6.24240e-008,0.6213
6.24580e-008,0.7322
6.24920e-008,0.8541
6.25260e-008,0.9760
6.25600e-008,1.0742
6.25940e-008,1.1499
6.26280e-008,1.2110
6.26620e-008,1.2463
6.26960e-008,1.2617
6.27300e-008,1.2570
6.27640e-008,1.2427
6.27980e-008,1.2309
6.28320e-008,1.2205
6.28660e-008,1.2118
6.29000e-008,1.2108
6.29340e-008,1.2140
6.29680e-008,1.2234
6.30020e-008,1.2443
6.30360e-008,1.2679
6.30700e-008,1.2873
6.31040e-008,1.3056
6.31380e-008,1.3169
6.31720e-008,1.3222
6.32060e-008,1.3086
6.32400e-008,1.2127
6.32740e-008,1.0463
6.33080e-008,0.8771
6.33420e-008,0.7082
6.33760e-008,0.5651
6.34100e-008,0.4265
6.34440e-008,0.3101
6.34780e-008,0.2303
6.35120e-008,0.2075
6.35460e-008,0.1977
6.35800e-008,0.1889
6.36140e-008,0.1801
6.36480e-008,0.1865
6.36820e-008,0.1945
6.37160e-008,0.1873
6.37500e-008,0.1701
6.37840e-008,0.1589
6.38180e-008,0.1493
6.38520e-008,0.1209
6.38860e-008,0.0869
6.39200e-008,0.0616
6.39540e-008,0.0539
6.39880e-008,0.0590
6.40220e-008,0.0765
6.40560e-008,0.1093
6.40900e-008,0.1678
6.41240e-008,0.2385
6.41580e-008,0.3029
6.41920e-008,0.3714
6.42260e-008,0.4376
6.42600e-008,0.5072
6.42940e-008,0.6070
6.43280e-008,0.7145
6.43620e-008,0.8352
6.43960e-008,0.9588
6.44300e-008,1.0607
6.44640e-008,1.1395
6.44980e-008,1.2038
6.45320e-008,1.2422
6.45660e-008,1.2610
6.46000e-008,1.2584
6.46340e-008,1.2448
6.46680e-008,1.2325
6.47020e-008,1.2220
6.47360e-008,1.2127
6.47700e-008,1.2106
6.48040e-008,1.2133
6.48380e-008,1.2214
6.48720e-008,1.2407
6.49060e-008,1.2648
6.49400e-008,1.2845
6.49740e-008,1.3032
6.50080e-008,1.3157
6.50420e-008,1.3217
6.50760e-008,1.3128
6.51100e-008,1.2339
6.51440e-008,1.0731
6.51780e-008,0.9011
6.52120e-008,0.7310
6.52460e-008,0.5860
6.52800e-008,0.4454
6.53140e-008,0.3252
6.53480e-008,0.2375
6.53820e-008,0.2086
6.54160e-008,0.1996
6.54500e-008,0.1899
6.54840e-008,0.1810
6.55180e-008,0.1847
6.55520e-008,0.1943
6.55860e-008,0.1891
6.56200e-008,0.1729
6.56540e-008,0.1596
6.56880e-008,0.1521
6.57220e-008,0.1258
6.57560e-008,0.0916
6.57900e-008,0.0643
6.58240e-008,0.0541
6.58580e-008,0.0575
6.58920e-008,0.0732
6.59260e-008,0.1029
6.59600e-008,0.1579
6.59940e-008,0.2279
6.60280e-008,0.2917
6.60620e-008,0.3623
6.60960e-008,0.4287
6.61300e-008,0.4941
6.61640e-008,0.5929
6.61980e-008,0.6971
6.62320e-008,0.8167
6.62660e-008,0.9412
6.63000e-008,1.0467
6.63340e-008,1.1291
6.63680e-008,1.1960
6.64020e-008,1.2379
6.64360e-008,1.2598
6.64700e-008,1.2597
6.65040e-008,1.2471
6.65380e-008,1.2340
6.65720e-008,1.2235
6.66060e-008,1.2138
6.66400e-008,1.2106
6.66740e-008,1.2127
6.67080e-008,1.2196
6.67420e-008,1.2372
6.67760e-008,1.2615
6.68100e-008,1.2818
6.68440e-008,1.3007
6.68780e-008,1.3144
6.69120e-008,1.3211
6.69460e-008,1.3170
6.69800e-008,1.2551
6.70140e-008,1.0997
6.70480e-008,0.9247
6.70820e-008,0.7548
6.71160e-008,0.6068
6.71500e-008,0.4651
6.71840e-008,0.3411
6.72180e-008,0.2468
6.72520e-008,0.2104
6.72860e-008,0.2014
6.73200e-008,0.1908
6.73540e-008,0.1823
6.73880e-008,0.1830
6.74220e-008,0.1937
6.74560e-008,0.1907
6.74900e-008,0.1756
6.75240e-008,0.1605
6.75580e-008,0.1543
6.75920e-008,0.1306
6.76260e-008,0.0966
6.76600e-008,0.0674
6.76940e-008,0.0546
6.77280e-008,0.0563
6.77620e-008,0.0702
6.77960e-008,0.0973
6.78300e-008,0.1483
6.78640e-008,0.2176
6.78980e-008,0.2825
6.79320e-008,0.3537
6.79660e-008,0.4195
6.80000e-008,0.4831
6.80340e-008,0.5787
6.80680e-008,0.6803
6.81020e-008,0.7990
6.81360e-008,0.9235
6.81700e-008,1.0326
6.82040e-008,1.1186
6.82380e-008,1.1873
6.82720e-008,1.2332
6.83060e-008,1.2580
6.83400e-008,1.2607
6.83740e-008,1.2493
6.84080e-008,1.2356
6.84420e-008,1.2250
6.84760e-008,1.2151
6.85100e-008,1.2107
6.85440e-008,1.2122
6.85780e-008,1.2181
6.86120e-008,1.2339
6.86460e-008,1.2581
6.86800e-008,1.2790
6.87140e-008,1.2980
6.87480e-008,1.3129
6.87820e-008,1.3205
6.88160e-008,1.3203
6.88500e-008,1.2743
6.88840e-008,1.1259
6.89180e-008,0.9486
6.89520e-008,0.7801
6.89860e-008,0.6276
6.90200e-008,0.4856
6.90540e-008,0.3583
6.90880e-008,0.2581
6.91220e-008,0.2130
6.91560e-008,0.2032
6.91900e-008,0.1919
6.92240e-008,0.1839
6.92580e-008,0.1817
6.92920e-008,0.1927
6.93260e-008,0.1920
6.93600e-008,0.1784
6.93940e-008,0.1618
6.94280e-008,0.1559
6.94620e-008,0.1351
6.94960e-008,0.1016
6.95300e-008,0.0709
6.95640e-008,0.0553
6.95980e-008,0.0554
6.96320e-008,0.0674
6.96660e-008,0.0921
6.97000e-008,0.1391
6.97340e-008,0.2074
6.97680e-008,0.2746
6.98020e-008,0.3450
6.98360e-008,0.4099
6.98700e-008,0.4730
6.99040e-008,0.5643
6.99380e-008,0.6640
6.99720e-008,0.7816
7.00060e-008,0.9057
7.00400e-008,1.0185
7.00740e-008,1.1080
7.01080e-008,1.1780
7.01420e-008,1.2281
7.01760e-008,1.2556
7.02100e-008,1.2614
7.02440e-008,1.2516
7.02780e-008,1.2373
7.03120e-008,1.2266
7.03460e-008,1.2164
7.03800e-008,1.2108
7.04140e-008,1.2117
7.04480e-008,1.2168
7.04820e-008,1.2308
7.05160e-008,1.2546
7.05500e-008,1.2762
7.05840e-008,1.2953
7.06180e-008,1.3113
7.06520e-008,1.3197
7.06860e-008,1.3226
7.07200e-008,1.2892
7.07540e-008,1.1508
7.07880e-008,0.9731
7.08220e-008,0.8062
7.08560e-008,0.6484
7.08900e-008,0.5066
7.09240e-008,0.3761
7.09580e-008,0.2708
7.09920e-008,0.2164
7.10260e-008,0.2047
7.10600e-008,0.1931
7.10940e-008,0.1854
7.11280e-008,0.1807
7.11620e-008,0.1914
7.11960e-008,0.1931
7.12300e-008,0.1810
7.12640e-008,0.1635
7.12980e-008,0.1571
7.13320e-008,0.1394
7.13660e-008,0.1068
7.14000e-008,0.0748
7.14340e-008,0.0564
7.14680e-008,0.0547
7.15020e-008,0.0648
7.15360e-008,0.0875
7.15700e-008,0.1304
7.16040e-008,0.1970
7.16380e-008,0.2661
7.16720e-008,0.3357
7.17060e-008,0.4001
7.17400e-008,0.4633
7.17740e-008,0.5496
7.18080e-008,0.6483
7.18420e-008,0.7641
7.18760e-008,0.8879
7.19100e-008,1.0042
7.19440e-008,1.0967
7.19780e-008,1.1683
7.20120e-008,1.2225
7.20460e-008,1.2527
7.20800e-008,1.2619
7.21140e-008,1.2538
7.21480e-008,1.2391
7.21820e-008,1.2282
7.22160e-008,1.2179
7.22500e-008,1.2110
7.22840e-008,1.2113
7.23180e-008,1.2157
7.23520e-008,1.2280
7.23860e-008,1.2510
7.24200e-008,1.2734
7.24540e-008,1.2925
7.24880e-008,1.3095
7.25220e-008,1.3188
