.HEADER
..NAMES
Time,V U1.W24&W25
.DATA
4.38250e-008,-0.8977
4.38675e-008,-0.8982
4.39099e-008,-0.8756
4.39523e-008,-0.8225
4.39947e-008,-0.7909
4.40372e-008,-0.8137
4.40796e-008,-0.8607
4.41220e-008,-0.9022
4.41644e-008,-0.9098
4.42068e-008,-0.9040
4.42493e-008,-0.8956
4.42917e-008,-0.8958
4.43341e-008,-0.9285
4.43765e-008,-0.9893
4.44190e-008,-1.0275
4.44614e-008,-1.0213
4.45038e-008,-0.7696
4.45463e-008,-0.3673
4.45887e-008,0.0213
4.46311e-008,0.3788
4.46735e-008,0.6445
4.47160e-008,0.8168
4.47584e-008,0.8965
4.48008e-008,0.9001
4.48432e-008,0.8809
4.48856e-008,0.8286
4.49281e-008,0.7931
4.49705e-008,0.8138
4.50129e-008,0.8569
4.50554e-008,0.9002
4.50978e-008,0.9103
4.51402e-008,0.9048
4.51826e-008,0.8958
4.52251e-008,0.8954
4.52675e-008,0.9243
4.53099e-008,0.9846
4.53523e-008,1.0255
4.53947e-008,1.0246
4.54372e-008,0.8043
4.54796e-008,0.4052
4.55220e-008,0.0213
4.55645e-008,-0.3470
4.56069e-008,-0.6226
4.56493e-008,-0.8016
4.56917e-008,-0.8922
4.57342e-008,-0.8990
4.57766e-008,-0.8834
4.58190e-008,-0.8337
4.58614e-008,-0.7919
4.59038e-008,-0.8069
4.59463e-008,-0.8501
4.59887e-008,-0.8973
4.60311e-008,-0.9097
4.60735e-008,-0.9059
4.61160e-008,-0.8967
4.61584e-008,-0.8944
4.62008e-008,-0.9186
4.62433e-008,-0.9778
4.62857e-008,-1.0229
4.63281e-008,-1.0275
4.63705e-008,-0.8357
4.64129e-008,-0.4422
4.64554e-008,-0.0630
4.64978e-008,0.3169
4.65402e-008,0.6015
4.65826e-008,0.7875
4.66251e-008,0.8886
4.66675e-008,0.9008
4.67099e-008,0.8880
4.67524e-008,0.8400
4.67948e-008,0.7951
4.68372e-008,0.8073
4.68796e-008,0.8469
4.69221e-008,0.8944
4.69645e-008,0.9099
4.70069e-008,0.9068
4.70493e-008,0.8970
4.70917e-008,0.8943
4.71342e-008,0.9151
4.71766e-008,0.9728
4.72190e-008,1.0204
4.72615e-008,1.0303
4.73039e-008,0.8682
4.73463e-008,0.4822
4.73887e-008,0.1051
4.74312e-008,-0.2846
4.74736e-008,-0.5777
4.75160e-008,-0.7714
4.75584e-008,-0.8821
4.76008e-008,-0.8999
4.76433e-008,-0.8893
4.76857e-008,-0.8450
4.77281e-008,-0.7960
4.77705e-008,-0.8009
4.78130e-008,-0.8399
4.78554e-008,-0.8906
4.78978e-008,-0.9091
4.79403e-008,-0.9075
4.79827e-008,-0.8981
4.80251e-008,-0.8939
4.80675e-008,-0.9102
4.81099e-008,-0.9656
4.81524e-008,-1.0170
4.81948e-008,-1.0326
4.82372e-008,-0.8994
4.82796e-008,-0.5208
4.83221e-008,-0.1438
4.83645e-008,0.2539
4.84069e-008,0.5543
4.84494e-008,0.7567
4.84918e-008,0.8767
4.85342e-008,0.9014
4.85766e-008,0.8930
4.86191e-008,0.8511
4.86615e-008,0.8002
4.87039e-008,0.8017
4.87463e-008,0.8376
4.87887e-008,0.8869
4.88312e-008,0.9090
4.88736e-008,0.9084
4.89160e-008,0.8985
4.89585e-008,0.8940
4.90009e-008,0.9075
4.90433e-008,0.9605
4.90857e-008,1.0140
4.91282e-008,1.0337
4.91706e-008,0.9320
4.92130e-008,0.5620
4.92554e-008,0.1823
4.92978e-008,-0.2198
4.93403e-008,-0.5280
4.93827e-008,-0.7403
4.94251e-008,-0.8688
4.94676e-008,-0.9003
4.95100e-008,-0.8935
4.95524e-008,-0.8556
4.95948e-008,-0.8027
4.96373e-008,-0.7961
4.96797e-008,-0.8305
4.97221e-008,-0.8822
4.97645e-008,-0.9079
4.98069e-008,-0.9087
4.98494e-008,-0.8999
4.98918e-008,-0.8941
4.99342e-008,-0.9037
4.99766e-008,-0.9532
5.00191e-008,-1.0097
5.00615e-008,-1.0341
5.01039e-008,-0.9614
5.01464e-008,-0.6018
5.01888e-008,-0.2170
5.02312e-008,0.1858
5.02736e-008,0.5018
5.03160e-008,0.7245
5.03585e-008,0.8621
5.04009e-008,0.9013
5.04433e-008,0.8965
5.04857e-008,0.8615
5.05282e-008,0.8075
5.05706e-008,0.7972
5.06130e-008,0.8291
5.06555e-008,0.8781
5.06979e-008,0.9073
5.07403e-008,0.9095
5.07827e-008,0.9004
5.08252e-008,0.8942
5.08676e-008,0.9018
5.09100e-008,0.9481
5.09524e-008,1.0060
5.09948e-008,1.0327
5.10373e-008,0.9851
5.10797e-008,0.6446
5.11221e-008,0.2534
5.11646e-008,-0.1482
5.12070e-008,-0.4730
5.12494e-008,-0.7065
5.12918e-008,-0.8530
5.13343e-008,-0.8998
5.13767e-008,-0.8963
5.14191e-008,-0.8656
5.14615e-008,-0.8112
5.15039e-008,-0.7926
5.15464e-008,-0.8221
5.15888e-008,-0.8725
5.16312e-008,-0.9058
5.16736e-008,-0.9095
5.17161e-008,-0.9018
5.17585e-008,-0.8947
5.18009e-008,-0.8990
5.18434e-008,-0.9410
5.18858e-008,-1.0008
5.19282e-008,-1.0315
5.19706e-008,-1.0027
5.20130e-008,-0.6855
5.20555e-008,-0.2882
5.20979e-008,0.1103
5.21403e-008,0.4451
5.21827e-008,0.6886
5.22252e-008,0.8440
5.22676e-008,0.9002
5.23100e-008,0.8988
5.23525e-008,0.8713
5.23949e-008,0.8167
5.24373e-008,0.7941
5.24797e-008,0.8215
5.25222e-008,0.8682
5.25646e-008,0.9047
5.26070e-008,0.9102
5.26494e-008,0.9025
5.26918e-008,0.8948
5.27343e-008,0.8979
5.27767e-008,0.9362
5.28191e-008,0.9966
5.28616e-008,1.0298
5.29040e-008,1.0134
5.29464e-008,0.7259
5.29888e-008,0.3246
5.30313e-008,-0.0699
5.30737e-008,-0.4147
5.31161e-008,-0.6685
5.31585e-008,-0.8320
5.32009e-008,-0.8982
5.32434e-008,-0.8981
5.32858e-008,-0.8748
5.33282e-008,-0.8213
5.33707e-008,-0.7909
5.34131e-008,-0.8145
5.34555e-008,-0.8619
5.34979e-008,-0.9027
5.35404e-008,-0.9099
5.35828e-008,-0.9038
5.36252e-008,-0.8955
5.36676e-008,-0.8961
5.37100e-008,-0.9297
5.37525e-008,-0.9906
5.37949e-008,-1.0280
5.38373e-008,-1.0207
5.38797e-008,-0.7622
5.39222e-008,-0.3595
5.39646e-008,0.0302
5.40070e-008,0.3854
5.40495e-008,0.6490
5.40919e-008,0.8199
5.41343e-008,0.8971
5.41767e-008,0.9000
5.42192e-008,0.8801
5.42616e-008,0.8273
5.43040e-008,0.7930
5.43464e-008,0.8144
5.43888e-008,0.8580
5.44313e-008,0.9008
5.44737e-008,0.9103
5.45161e-008,0.9046
5.45586e-008,0.8956
5.46010e-008,0.8955
5.46434e-008,0.9254
5.46858e-008,0.9859
5.47283e-008,1.0260
5.47707e-008,1.0240
5.48131e-008,0.7974
5.48555e-008,0.3971
5.48979e-008,0.0120
5.49404e-008,-0.3539
5.49828e-008,-0.6274
5.50252e-008,-0.8049
5.50677e-008,-0.8931
5.51101e-008,-0.8990
5.51525e-008,-0.8827
5.51949e-008,-0.8325
5.52374e-008,-0.7916
5.52798e-008,-0.8076
5.53222e-008,-0.8513
5.53646e-008,-0.8980
5.54070e-008,-0.9098
5.54495e-008,-0.9057
5.54919e-008,-0.8966
5.55343e-008,-0.8945
5.55767e-008,-0.9196
5.56192e-008,-0.9792
5.56616e-008,-1.0236
5.57040e-008,-1.0270
5.57465e-008,-0.8291
5.57889e-008,-0.4340
5.58313e-008,-0.0540
5.58737e-008,0.3237
5.59161e-008,0.6063
5.59586e-008,0.7908
5.60010e-008,0.8897
5.60434e-008,0.9007
5.60858e-008,0.8873
5.61283e-008,0.8387
5.61707e-008,0.7947
5.62131e-008,0.8079
5.62556e-008,0.8479
5.62980e-008,0.8951
5.63404e-008,0.9100
5.63828e-008,0.9065
5.64253e-008,0.8968
5.64677e-008,0.8943
5.65101e-008,0.9159
5.65525e-008,0.9741
5.65949e-008,1.0210
5.66374e-008,1.0298
5.66798e-008,0.8615
5.67222e-008,0.4736
5.67647e-008,0.0963
5.68071e-008,-0.2915
5.68495e-008,-0.5829
5.68919e-008,-0.7749
5.69344e-008,-0.8835
5.69768e-008,-0.8998
5.70192e-008,-0.8888
5.70616e-008,-0.8438
5.71040e-008,-0.7953
5.71465e-008,-0.8015
5.71889e-008,-0.8410
5.72313e-008,-0.8915
5.72738e-008,-0.9092
5.73162e-008,-0.9074
5.73586e-008,-0.8980
5.74010e-008,-0.8940
5.74435e-008,-0.9110
5.74859e-008,-0.9670
5.75283e-008,-1.0178
5.75707e-008,-1.0323
5.76131e-008,-0.8928
5.76556e-008,-0.5123
5.76980e-008,-0.1355
5.77404e-008,0.2608
5.77828e-008,0.5596
5.78253e-008,0.7600
5.78677e-008,0.8782
5.79101e-008,0.9014
5.79526e-008,0.8926
5.79950e-008,0.8499
5.80374e-008,0.7994
5.80798e-008,0.8022
5.81223e-008,0.8385
5.81647e-008,0.8878
5.82071e-008,0.9091
5.82495e-008,0.9082
5.82919e-008,0.8983
5.83344e-008,0.8940
5.83768e-008,0.9082
5.84192e-008,0.9618
5.84617e-008,1.0147
5.85041e-008,1.0337
5.85465e-008,0.9252
5.85889e-008,0.5532
5.86314e-008,0.1744
5.86738e-008,-0.2271
5.87162e-008,-0.5337
5.87586e-008,-0.7438
5.88010e-008,-0.8705
5.88435e-008,-0.9003
5.88859e-008,-0.8931
5.89283e-008,-0.8546
5.89708e-008,-0.8018
5.90132e-008,-0.7965
5.90556e-008,-0.8315
5.90980e-008,-0.8833
5.91405e-008,-0.9081
5.91829e-008,-0.9086
5.92253e-008,-0.8997
5.92677e-008,-0.8941
5.93101e-008,-0.9043
5.93526e-008,-0.9546
5.93950e-008,-1.0106
5.94374e-008,-1.0343
5.94798e-008,-0.9559
5.95223e-008,-0.5930
5.95647e-008,-0.2093
5.96071e-008,0.1934
5.96496e-008,0.5077
5.96920e-008,0.7281
5.97344e-008,0.8638
5.97768e-008,0.9013
5.98192e-008,0.8962
5.98617e-008,0.8604
5.99041e-008,0.8066
5.99465e-008,0.7975
5.99889e-008,0.8300
6.00314e-008,0.8791
6.00738e-008,0.9075
6.01162e-008,0.9094
6.01586e-008,0.9001
6.02011e-008,0.8941
6.02435e-008,0.9023
6.02859e-008,0.9494
6.03283e-008,1.0070
6.03708e-008,1.0330
6.04132e-008,0.9810
6.04556e-008,0.6354
6.04981e-008,0.2456
6.05405e-008,-0.1563
6.05829e-008,-0.4792
6.06253e-008,-0.7103
6.06678e-008,-0.8550
6.07102e-008,-0.9000
6.07526e-008,-0.8961
6.07950e-008,-0.8646
6.08375e-008,-0.8102
6.08799e-008,-0.7929
6.09223e-008,-0.8230
6.09647e-008,-0.8737
6.10071e-008,-0.9062
6.10496e-008,-0.9095
6.10920e-008,-0.9016
6.11344e-008,-0.8946
6.11768e-008,-0.8994
6.12193e-008,-0.9423
6.12617e-008,-1.0019
6.13041e-008,-1.0319
6.13465e-008,-1.0002
6.13890e-008,-0.6768
6.14314e-008,-0.2806
6.14738e-008,0.1187
6.15163e-008,0.4514
6.15587e-008,0.6927
6.16011e-008,0.8463
6.16435e-008,0.9004
6.16860e-008,0.8986
6.17284e-008,0.8703
6.17708e-008,0.8156
6.18132e-008,0.7942
6.18557e-008,0.8222
6.18981e-008,0.8693
6.19405e-008,0.9051
6.19829e-008,0.9101
6.20254e-008,0.9022
6.20678e-008,0.8946
6.21102e-008,0.8982
6.21526e-008,0.9374
6.21950e-008,0.9977
6.22375e-008,1.0302
6.22799e-008,1.0126
6.23223e-008,0.7177
6.23647e-008,0.3169
6.24072e-008,-0.0787
6.24496e-008,-0.4213
6.24920e-008,-0.6729
6.25344e-008,-0.8347
6.25769e-008,-0.8986
6.26193e-008,-0.8980
6.26617e-008,-0.8739
6.27042e-008,-0.8202
6.27466e-008,-0.7909
6.27890e-008,-0.8153
6.28314e-008,-0.8632
6.28739e-008,-0.9032
6.29163e-008,-0.9099
6.29587e-008,-0.9036
6.30011e-008,-0.8954
6.30436e-008,-0.8963
6.30860e-008,-0.9308
6.31284e-008,-0.9918
6.31708e-008,-1.0285
6.32132e-008,-1.0201
6.32557e-008,-0.7547
6.32981e-008,-0.3517
6.33405e-008,0.0391
6.33829e-008,0.3921
6.34254e-008,0.6535
6.34678e-008,0.8229
6.35102e-008,0.8977
6.35526e-008,0.8999
6.35951e-008,0.8792
6.36375e-008,0.8261
6.36799e-008,0.7929
6.37224e-008,0.8151
6.37648e-008,0.8591
6.38072e-008,0.9013
6.38496e-008,0.9103
6.38921e-008,0.9043
6.39345e-008,0.8954
6.39769e-008,0.8956
6.40193e-008,0.9264
6.40618e-008,0.9871
6.41042e-008,1.0265
6.41466e-008,1.0234
6.41890e-008,0.7904
6.42315e-008,0.3889
6.42739e-008,0.0028
6.43163e-008,-0.3608
6.43587e-008,-0.6321
6.44011e-008,-0.8082
6.44436e-008,-0.8940
6.44860e-008,-0.8989
6.45284e-008,-0.8820
6.45708e-008,-0.8313
6.46133e-008,-0.7913
6.46557e-008,-0.8083
6.46981e-008,-0.8525
6.47405e-008,-0.8987
6.47830e-008,-0.9099
6.48254e-008,-0.9055
6.48678e-008,-0.8965
6.49103e-008,-0.8946
6.49527e-008,-0.9206
6.49951e-008,-0.9805
6.50375e-008,-1.0242
6.50800e-008,-1.0265
6.51224e-008,-0.8223
6.51648e-008,-0.4257
6.52072e-008,-0.0446
6.52497e-008,0.3306
6.52921e-008,0.6111
6.53345e-008,0.7941
6.53769e-008,0.8909
6.54193e-008,0.9006
6.54618e-008,0.8866
6.55042e-008,0.8375
6.55466e-008,0.7942
6.55890e-008,0.8085
6.56315e-008,0.8490
6.56739e-008,0.8959
6.57163e-008,0.9100
6.57587e-008,0.9063
6.58012e-008,0.8965
6.58436e-008,0.8943
6.58860e-008,0.9168
6.59284e-008,0.9754
6.59709e-008,1.0217
6.60133e-008,1.0293
6.60557e-008,0.8548
6.60982e-008,0.4651
6.61406e-008,0.0871
6.61830e-008,-0.2985
6.62254e-008,-0.5880
6.62679e-008,-0.7783
6.63103e-008,-0.8848
6.63527e-008,-0.8998
6.63951e-008,-0.8883
6.64376e-008,-0.8427
6.64800e-008,-0.7947
6.65224e-008,-0.8021
6.65648e-008,-0.8421
6.66072e-008,-0.8924
6.66497e-008,-0.9094
6.66921e-008,-0.9072
6.67345e-008,-0.8978
6.67769e-008,-0.8940
6.68194e-008,-0.9118
6.68618e-008,-0.9684
6.69042e-008,-1.0186
6.69466e-008,-1.0321
6.69891e-008,-0.8861
6.70315e-008,-0.5038
6.70739e-008,-0.1268
6.71164e-008,0.2677
6.71588e-008,0.5650
6.72012e-008,0.7634
6.72436e-008,0.8796
6.72861e-008,0.9014
6.73285e-008,0.8921
6.73709e-008,0.8487
6.74133e-008,0.7987
6.74558e-008,0.8026
6.74982e-008,0.8395
6.75406e-008,0.8887
6.75830e-008,0.9092
6.76255e-008,0.9080
6.76679e-008,0.8980
6.77103e-008,0.8939
6.77527e-008,0.9088
6.77951e-008,0.9631
6.78376e-008,1.0155
6.78800e-008,1.0337
6.79224e-008,0.9184
6.79648e-008,0.5446
6.80073e-008,0.1660
6.80497e-008,-0.2345
6.80921e-008,-0.5394
6.81345e-008,-0.7473
6.81770e-008,-0.8722
6.82194e-008,-0.9004
6.82618e-008,-0.8928
6.83043e-008,-0.8535
6.83467e-008,-0.8009
6.83891e-008,-0.7970
6.84315e-008,-0.8325
6.84740e-008,-0.8843
6.85164e-008,-0.9083
6.85588e-008,-0.9085
6.86012e-008,-0.8995
6.86437e-008,-0.8940
6.86861e-008,-0.9049
6.87285e-008,-0.9559
6.87709e-008,-1.0116
6.88133e-008,-1.0346
6.88558e-008,-0.9504
6.88982e-008,-0.5843
6.89406e-008,-0.2016
6.89830e-008,0.2010
6.90255e-008,0.5137
6.90679e-008,0.7317
6.91103e-008,0.8655
6.91527e-008,0.9014
6.91952e-008,0.8958
6.92376e-008,0.8593
6.92800e-008,0.8056
6.93225e-008,0.7979
6.93649e-008,0.8308
6.94073e-008,0.8801
6.94497e-008,0.9078
6.94922e-008,0.9092
6.95346e-008,0.8999
6.95770e-008,0.8940
6.96194e-008,0.9028
6.96619e-008,0.9506
6.97043e-008,1.0079
6.97467e-008,1.0333
6.97891e-008,0.9766
6.98316e-008,0.6262
6.98740e-008,0.2377
6.99164e-008,-0.1645
6.99588e-008,-0.4855
7.00012e-008,-0.7142
7.00437e-008,-0.8571
7.00861e-008,-0.9001
7.01285e-008,-0.8959
7.01709e-008,-0.8636
7.02134e-008,-0.8092
7.02558e-008,-0.7932
7.02982e-008,-0.8239
7.03406e-008,-0.8748
7.03831e-008,-0.9065
7.04255e-008,-0.9094
7.04679e-008,-0.9014
7.05104e-008,-0.8946
7.05528e-008,-0.8999
7.05952e-008,-0.9436
7.06376e-008,-1.0030
7.06801e-008,-1.0322
7.07225e-008,-0.9974
7.07649e-008,-0.6678
7.08073e-008,-0.2728
7.08498e-008,0.1273
7.08922e-008,0.4577
7.09346e-008,0.6968
7.09770e-008,0.8486
7.10194e-008,0.9005
7.10619e-008,0.8984
7.11043e-008,0.8692
7.11467e-008,0.8145
7.11891e-008,0.7945
7.12316e-008,0.8230
7.12740e-008,0.8704
7.13164e-008,0.9054
7.13588e-008,0.9100
7.14013e-008,0.9019
7.14437e-008,0.8945
7.14861e-008,0.8985
7.15286e-008,0.9386
7.15710e-008,0.9988
7.16134e-008,1.0305
7.16558e-008,1.0113
7.16983e-008,0.7091
7.17407e-008,0.3090
7.17831e-008,-0.0875
7.18255e-008,-0.4279
7.18680e-008,-0.6772
7.19104e-008,-0.8374
7.19528e-008,-0.8989
7.19952e-008,-0.8979
7.20377e-008,-0.8730
7.20801e-008,-0.8190
7.21225e-008,-0.7910
7.21649e-008,-0.8161
7.22073e-008,-0.8644
7.22498e-008,-0.9036
7.22922e-008,-0.9099
7.23346e-008,-0.9034
7.23770e-008,-0.8953
7.24195e-008,-0.8966
7.24619e-008,-0.9320
7.25043e-008,-0.9930
7.25467e-008,-1.0290
7.25892e-008,-1.0191
7.26316e-008,-0.7467
7.26740e-008,-0.3441
7.27165e-008,0.0479
7.27589e-008,0.3987
7.28013e-008,0.6579
7.28437e-008,0.8258
7.28862e-008,0.8981
7.29286e-008,0.8998
7.29710e-008,0.8783
7.30134e-008,0.8249
7.30559e-008,0.7928
7.30983e-008,0.8158
7.31407e-008,0.8601
7.31831e-008,0.9018
7.32256e-008,0.9103
7.32680e-008,0.9040
7.33104e-008,0.8953
7.33528e-008,0.8958
7.33952e-008,0.9275
7.34377e-008,0.9883
7.34801e-008,1.0269
7.35225e-008,1.0223
7.35649e-008,0.7831
7.36074e-008,0.3811
7.36498e-008,-0.0063
7.36922e-008,-0.3675
7.37346e-008,-0.6368
7.37771e-008,-0.8113
7.38195e-008,-0.8948
7.38619e-008,-0.8989
7.39044e-008,-0.8812
7.39468e-008,-0.8301
7.39892e-008,-0.7911
7.40316e-008,-0.8090
7.40741e-008,-0.8536
7.41165e-008,-0.8993
7.41589e-008,-0.9100
7.42013e-008,-0.9054
7.42438e-008,-0.8964
7.42862e-008,-0.8947
7.43286e-008,-0.9216
7.43710e-008,-0.9818
7.44134e-008,-1.0248
7.44559e-008,-1.0256
7.44983e-008,-0.8156
7.45407e-008,-0.4179
7.45831e-008,-0.0354
7.46256e-008,0.3373
7.46680e-008,0.6159
7.47104e-008,0.7973
7.47528e-008,0.8918
7.47953e-008,0.9006
7.48377e-008,0.8858
7.48801e-008,0.8363
7.49226e-008,0.7939
7.49650e-008,0.8091
7.50074e-008,0.8500
7.50498e-008,0.8966
7.50923e-008,0.9101
7.51347e-008,0.9061
7.51771e-008,0.8964
7.52195e-008,0.8944
7.52620e-008,0.9177
7.53044e-008,0.9766
7.53468e-008,1.0223
7.53892e-008,1.0283
7.54317e-008,0.8481
7.54741e-008,0.4569
7.55165e-008,0.0781
7.55589e-008,-0.3054
7.56013e-008,-0.5932
7.56438e-008,-0.7816
7.56862e-008,-0.8862
7.57286e-008,-0.8998
7.57710e-008,-0.8877
7.58135e-008,-0.8415
7.58559e-008,-0.7942
7.58983e-008,-0.8027
7.59407e-008,-0.8432
7.59832e-008,-0.8932
7.60256e-008,-0.9095
7.60680e-008,-0.9071
7.61105e-008,-0.8977
7.61529e-008,-0.8940
7.61953e-008,-0.9127
7.62377e-008,-0.9697
7.62802e-008,-1.0193
7.63226e-008,-1.0313
7.63650e-008,-0.8795
7.64074e-008,-0.4955
7.64499e-008,-0.1182
7.64923e-008,0.2746
7.65347e-008,0.5703
7.65771e-008,0.7667
7.66195e-008,0.8810
7.66620e-008,0.9013
7.67044e-008,0.8915
7.67468e-008,0.8476
7.67892e-008,0.7980
7.68317e-008,0.8032
7.68741e-008,0.8404
7.69165e-008,0.8896
7.69589e-008,0.9093
7.70014e-008,0.9078
7.70438e-008,0.8978
7.70862e-008,0.8939
7.71287e-008,0.9096
7.71711e-008,0.9644
7.72135e-008,1.0163
7.72559e-008,1.0329
7.72984e-008,0.9117
7.73408e-008,0.5361
7.73832e-008,0.1578
7.74256e-008,-0.2417
7.74681e-008,-0.5451
7.75105e-008,-0.7508
7.75529e-008,-0.8738
7.75953e-008,-0.9005
7.76378e-008,-0.8924
7.76802e-008,-0.8524
7.77226e-008,-0.8001
7.77650e-008,-0.7974
7.78074e-008,-0.8334
7.78499e-008,-0.8853
7.78923e-008,-0.9085
7.79347e-008,-0.9085
7.79771e-008,-0.8993
7.80196e-008,-0.8940
7.80620e-008,-0.9056
7.81044e-008,-0.9572
7.81468e-008,-1.0124
7.81893e-008,-1.0341
7.82317e-008,-0.9441
7.82741e-008,-0.5757
7.83166e-008,-0.1940
7.83590e-008,0.2086
7.84014e-008,0.5196
7.84438e-008,0.7352
7.84863e-008,0.8672
7.85287e-008,0.9015
7.85711e-008,0.8955
7.86135e-008,0.8582
7.86560e-008,0.8048
7.86984e-008,0.7983
7.87408e-008,0.8316
7.87832e-008,0.8811
7.88257e-008,0.9080
7.88681e-008,0.9091
7.89105e-008,0.8996
7.89529e-008,0.8940
7.89953e-008,0.9033
7.90378e-008,0.9519
7.90802e-008,1.0088
7.91226e-008,1.0335
7.91650e-008,0.9718
7.92075e-008,0.6176
7.92499e-008,0.2302
7.92923e-008,-0.1725
7.93347e-008,-0.4916
7.93772e-008,-0.7180
7.94196e-008,-0.8589
7.94620e-008,-0.9003
7.95045e-008,-0.8956
7.95469e-008,-0.8626
7.95893e-008,-0.8082
7.96317e-008,-0.7935
7.96742e-008,-0.8247
7.97166e-008,-0.8759
7.97590e-008,-0.9068
7.98014e-008,-0.9094
7.98439e-008,-0.9012
7.98863e-008,-0.8945
7.99287e-008,-0.9003
7.99711e-008,-0.9449
8.00135e-008,-1.0040
8.00560e-008,-1.0326
8.00984e-008,-0.9912
8.01408e-008,-0.6573
8.01832e-008,-0.2640
8.02257e-008,0.1364
8.02681e-008,0.4644
8.03105e-008,0.7012
8.03529e-008,0.8506
8.03954e-008,0.9006
8.04378e-008,0.8981
8.04802e-008,0.8679
8.05227e-008,0.8133
8.05651e-008,0.7949
8.06075e-008,0.8240
8.06499e-008,0.8715
8.06924e-008,0.9056
8.07348e-008,0.9099
8.07772e-008,0.9017
8.08196e-008,0.8944
8.08621e-008,0.8990
8.09045e-008,0.9401
8.09469e-008,0.9999
8.09893e-008,1.0308
8.10318e-008,1.0061
8.10742e-008,0.6990
8.11166e-008,0.3003
8.11590e-008,-0.0968
8.12014e-008,-0.4347
8.12439e-008,-0.6817
8.12863e-008,-0.8398
8.13287e-008,-0.8990
8.13711e-008,-0.8977
8.14136e-008,-0.8718
8.14560e-008,-0.8179
8.14984e-008,-0.7914
8.15408e-008,-0.8171
8.15833e-008,-0.8656
8.16257e-008,-0.9039
8.16681e-008,-0.9098
8.17106e-008,-0.9032
8.17530e-008,-0.8953
8.17954e-008,-0.8971
8.18378e-008,-0.9335
8.18803e-008,-0.9942
8.19227e-008,-1.0293
8.19651e-008,-1.0149
8.20075e-008,-0.7371
8.20500e-008,-0.3353
8.20924e-008,0.0575
8.21348e-008,0.4057
8.21772e-008,0.6625
8.22196e-008,0.8287
8.22621e-008,0.8984
8.23045e-008,0.8996
8.23469e-008,0.8771
8.23893e-008,0.8235
8.24318e-008,0.7931
8.24742e-008,0.8168
8.25166e-008,0.8614
8.25590e-008,0.9021
8.26015e-008,0.9102
8.26439e-008,0.9038
8.26863e-008,0.8952
8.27288e-008,0.8962
8.27712e-008,0.9289
8.28136e-008,0.9895
8.28560e-008,1.0273
8.28985e-008,1.0215
8.29409e-008,0.7739
8.29833e-008,0.3719
8.30257e-008,-0.0162
8.30682e-008,-0.3747
8.31106e-008,-0.6417
8.31530e-008,-0.8146
8.31954e-008,-0.8953
8.32379e-008,-0.8988
8.32803e-008,-0.8802
8.33227e-008,-0.8287
8.33651e-008,-0.7912
8.34075e-008,-0.8100
8.34500e-008,-0.8549
8.34924e-008,-0.8998
8.35348e-008,-0.9099
8.35772e-008,-0.9052
8.36197e-008,-0.8963
8.36621e-008,-0.8950
8.37045e-008,-0.9230
8.37469e-008,-0.9832
8.37894e-008,-1.0252
8.38318e-008,-1.0249
8.38742e-008,-0.8069
8.39167e-008,-0.4084
8.39591e-008,-0.0252
8.40015e-008,0.3446
8.40439e-008,0.6209
8.40864e-008,0.8008
8.41288e-008,0.8926
8.41712e-008,0.9003
8.42136e-008,0.8849
8.42561e-008,0.8348
8.42985e-008,0.7938
8.43409e-008,0.8100
8.43833e-008,0.8512
8.44257e-008,0.8971
8.44682e-008,0.9101
8.45106e-008,0.9058
8.45530e-008,0.8963
8.45954e-008,0.8946
8.46379e-008,0.9189
8.46803e-008,0.9781
8.47227e-008,1.0227
8.47651e-008,1.0276
8.48076e-008,0.8396
8.48500e-008,0.4471
8.48924e-008,0.0681
8.49349e-008,-0.3128
8.49773e-008,-0.5985
8.50197e-008,-0.7853
8.50621e-008,-0.8872
8.51046e-008,-0.8996
8.51470e-008,-0.8870
8.51894e-008,-0.8401
8.52318e-008,-0.7939
8.52743e-008,-0.8036
8.53167e-008,-0.8445
8.53591e-008,-0.8939
8.54015e-008,-0.9095
8.54440e-008,-0.9069
8.54864e-008,-0.8976
8.55288e-008,-0.8942
8.55712e-008,-0.9139
8.56136e-008,-0.9712
8.56561e-008,-1.0199
8.56985e-008,-1.0307
8.57409e-008,-0.8709
8.57833e-008,-0.4854
8.58258e-008,-0.1086
8.58682e-008,0.2820
8.59106e-008,0.5758
8.59530e-008,0.7704
8.59955e-008,0.8822
8.60379e-008,0.9011
8.60803e-008,0.8909
8.61228e-008,0.8461
8.61652e-008,0.7975
8.62076e-008,0.8040
8.62500e-008,0.8416
8.62925e-008,0.8904
8.63349e-008,0.9093
8.63773e-008,0.9076
8.64197e-008,0.8977
8.64622e-008,0.8940
8.65046e-008,0.9106
8.65470e-008,0.9659
8.65894e-008,1.0169
8.66319e-008,1.0325
8.66743e-008,0.9030
8.67167e-008,0.5258
8.67591e-008,0.1485
8.68015e-008,-0.2496
8.68440e-008,-0.5510
8.68864e-008,-0.7546
8.69288e-008,-0.8752
8.69712e-008,-0.9003
8.70137e-008,-0.8919
8.70561e-008,-0.8511
8.70985e-008,-0.7995
8.71409e-008,-0.7982
8.71834e-008,-0.8347
8.72258e-008,-0.8862
8.72682e-008,-0.9086
8.73107e-008,-0.9083
8.73531e-008,-0.8992
8.73955e-008,-0.8941
8.74379e-008,-0.9065
8.74804e-008,-0.9589
8.75228e-008,-1.0132
8.75652e-008,-1.0340
8.76076e-008,-0.9351
8.76501e-008,-0.5654
