.HEADER
..NAMES
Time,V U1.J23
.DATA
4.53099e-008,1.2631
4.53523e-008,1.2631
4.53947e-008,1.2631
4.54372e-008,1.2632
4.54796e-008,1.2632
4.55220e-008,1.2631
4.55645e-008,1.2631
4.56069e-008,1.2631
4.56493e-008,1.2631
4.56917e-008,1.2631
4.57342e-008,1.2631
4.57766e-008,1.2631
4.58190e-008,1.2631
4.58614e-008,1.2631
4.59038e-008,1.2631
4.59463e-008,1.2631
4.59887e-008,1.2631
4.60311e-008,1.2631
4.60735e-008,1.2631
4.61160e-008,1.2631
4.61584e-008,1.2631
4.62008e-008,1.2631
4.62433e-008,1.2631
4.62857e-008,1.2631
4.63281e-008,1.2631
4.63705e-008,1.2631
4.64129e-008,1.2631
4.64554e-008,1.2631
4.64978e-008,1.2631
4.65402e-008,1.2631
4.65826e-008,1.2631
4.66251e-008,1.2631
4.66675e-008,1.2631
4.67099e-008,1.2631
4.67524e-008,1.2631
4.67948e-008,1.2631
4.68372e-008,1.2631
4.68796e-008,1.2631
4.69221e-008,1.2631
4.69645e-008,1.2631
4.70069e-008,1.2631
4.70493e-008,1.2631
4.70917e-008,1.2631
4.71342e-008,1.2631
4.71766e-008,1.2631
4.72190e-008,1.2631
4.72615e-008,1.2631
4.73039e-008,1.2631
4.73463e-008,1.2631
4.73887e-008,1.2631
4.74312e-008,1.2631
4.74736e-008,1.2631
4.75160e-008,1.2631
4.75584e-008,1.2631
4.76008e-008,1.2631
4.76433e-008,1.2631
4.76857e-008,1.2631
4.77281e-008,1.2631
4.77705e-008,1.2631
4.78130e-008,1.2631
4.78554e-008,1.2631
4.78978e-008,1.2631
4.79403e-008,1.2631
4.79827e-008,1.2631
4.80251e-008,1.2631
4.80675e-008,1.2631
4.81099e-008,1.2631
4.81524e-008,1.2631
4.81948e-008,1.2631
4.82372e-008,1.2630
4.82796e-008,1.2630
4.83221e-008,1.2630
4.83645e-008,1.2630
4.84069e-008,1.2630
4.84494e-008,1.2630
4.84918e-008,1.2630
4.85342e-008,1.2630
4.85766e-008,1.2630
4.86191e-008,1.2630
4.86615e-008,1.2630
4.87039e-008,1.2630
4.87463e-008,1.2630
4.87887e-008,1.2630
4.88312e-008,1.2630
4.88736e-008,1.2630
4.89160e-008,1.2630
4.89585e-008,1.2630
4.90009e-008,1.2630
4.90433e-008,1.2630
4.90857e-008,1.2630
4.91282e-008,1.2630
4.91706e-008,1.2630
4.92130e-008,1.2630
4.92554e-008,1.2630
4.92978e-008,1.2630
4.93403e-008,1.2630
4.93827e-008,1.2630
4.94251e-008,1.2630
4.94676e-008,1.2630
4.95100e-008,1.2630
4.95524e-008,1.2630
4.95948e-008,1.2630
4.96373e-008,1.2630
4.96797e-008,1.2630
4.97221e-008,1.2630
4.97645e-008,1.2630
4.98069e-008,1.2630
4.98494e-008,1.2630
4.98918e-008,1.2630
4.99342e-008,1.2630
4.99766e-008,1.2630
5.00191e-008,1.2630
5.00615e-008,1.2557
5.01039e-008,1.1339
5.01464e-008,0.8930
5.01888e-008,0.7124
5.02312e-008,0.5391
5.02736e-008,0.4298
5.03160e-008,0.3728
5.03585e-008,0.3311
5.04009e-008,0.3102
5.04433e-008,0.2743
5.04857e-008,0.2554
5.05282e-008,0.2446
5.05706e-008,0.2323
5.06130e-008,0.2326
5.06555e-008,0.2394
5.06979e-008,0.2507
5.07403e-008,0.2617
5.07827e-008,0.2785
5.08252e-008,0.2969
5.08676e-008,0.2964
5.09100e-008,0.2841
5.09524e-008,0.2598
5.09948e-008,0.2300
5.10373e-008,0.3001
5.10797e-008,0.5085
5.11221e-008,0.7072
5.11646e-008,0.9165
5.12070e-008,1.0213
5.12494e-008,1.0713
5.12918e-008,1.1090
5.13343e-008,1.1362
5.13767e-008,1.1867
5.14191e-008,1.2125
5.14615e-008,1.2266
5.15039e-008,1.2374
5.15464e-008,1.2383
5.15888e-008,1.2365
5.16312e-008,1.2260
5.16736e-008,1.2141
5.17161e-008,1.1970
5.17585e-008,1.1785
5.18009e-008,1.1762
5.18434e-008,1.1848
5.18858e-008,1.2087
5.19282e-008,1.2397
5.19706e-008,1.2560
5.20130e-008,1.2578
5.20555e-008,1.2502
5.20979e-008,1.2460
5.21403e-008,1.2516
5.21827e-008,1.2608
5.22252e-008,1.2680
5.22676e-008,1.2672
5.23100e-008,1.2613
5.23525e-008,1.2578
5.23949e-008,1.2574
5.24373e-008,1.2586
5.24797e-008,1.2595
5.25222e-008,1.2604
5.25646e-008,1.2619
5.26070e-008,1.2640
5.26494e-008,1.2669
5.26918e-008,1.2682
5.27343e-008,1.2675
5.27767e-008,1.2658
5.28191e-008,1.2635
5.28616e-008,1.2605
5.29040e-008,1.1927
5.29464e-008,0.9612
5.29888e-008,0.7696
5.30313e-008,0.5860
5.30737e-008,0.4559
5.31161e-008,0.3868
5.31585e-008,0.3393
5.32009e-008,0.3163
5.32434e-008,0.2851
5.32858e-008,0.2597
5.33282e-008,0.2499
5.33707e-008,0.2354
5.34131e-008,0.2315
5.34555e-008,0.2369
5.34979e-008,0.2471
5.35404e-008,0.2585
5.35828e-008,0.2718
5.36252e-008,0.2925
5.36676e-008,0.2980
5.37100e-008,0.2887
5.37525e-008,0.2690
5.37949e-008,0.2383
5.38373e-008,0.2193
5.38797e-008,0.2166
5.39222e-008,0.2204
5.39646e-008,0.2239
5.40070e-008,0.2212
5.40495e-008,0.2159
5.40919e-008,0.2115
5.41343e-008,0.2105
5.41767e-008,0.2143
5.42192e-008,0.2172
5.42616e-008,0.2182
5.43040e-008,0.2191
5.43464e-008,0.2195
5.43888e-008,0.2184
5.44313e-008,0.2163
5.44737e-008,0.2145
5.45161e-008,0.2121
5.45586e-008,0.2105
5.46010e-008,0.2107
5.46434e-008,0.2118
5.46858e-008,0.2137
5.47283e-008,0.2159
5.47707e-008,0.2167
5.48131e-008,0.2161
5.48555e-008,0.2149
5.48979e-008,0.2144
5.49404e-008,0.2150
5.49828e-008,0.2159
5.50252e-008,0.2166
5.50677e-008,0.2164
5.51101e-008,0.2155
5.51525e-008,0.2148
5.51949e-008,0.2147
5.52374e-008,0.2148
5.52798e-008,0.2149
5.53222e-008,0.2150
5.53646e-008,0.2152
5.54070e-008,0.2153
5.54495e-008,0.2156
5.54919e-008,0.2157
5.55343e-008,0.2156
5.55767e-008,0.2154
5.56192e-008,0.2153
5.56616e-008,0.2152
5.57040e-008,0.2152
5.57465e-008,0.2153
5.57889e-008,0.2154
5.58313e-008,0.2154
5.58737e-008,0.2153
5.59161e-008,0.2152
5.59586e-008,0.2151
5.60010e-008,0.2152
5.60434e-008,0.2153
5.60858e-008,0.2154
5.61283e-008,0.2155
5.61707e-008,0.2154
5.62131e-008,0.2154
5.62556e-008,0.2153
5.62980e-008,0.2154
5.63404e-008,0.2154
5.63828e-008,0.2153
5.64253e-008,0.2153
5.64677e-008,0.2153
5.65101e-008,0.2154
5.65525e-008,0.2154
5.65949e-008,0.2154
5.66374e-008,0.2201
5.66798e-008,0.3495
5.67222e-008,0.5358
5.67647e-008,0.7372
5.68071e-008,0.9151
5.68495e-008,1.0151
5.68919e-008,1.0787
5.69344e-008,1.1157
5.69768e-008,1.1495
5.70192e-008,1.1896
5.70616e-008,1.2088
5.71040e-008,1.2263
5.71465e-008,1.2337
5.71889e-008,1.2349
5.72313e-008,1.2331
5.72738e-008,1.2239
5.73162e-008,1.2143
5.73586e-008,1.1969
5.74010e-008,1.1842
5.74435e-008,1.1833
5.74859e-008,1.1920
5.75283e-008,1.2161
5.75707e-008,1.2202
5.76131e-008,1.0424
5.76556e-008,0.7917
5.76980e-008,0.6008
5.77404e-008,0.4533
5.77828e-008,0.3874
5.78253e-008,0.3527
5.78677e-008,0.3254
5.79101e-008,0.2984
5.79526e-008,0.2580
5.79950e-008,0.2446
5.80374e-008,0.2344
5.80798e-008,0.2272
5.81223e-008,0.2314
5.81647e-008,0.2409
5.82071e-008,0.2555
5.82495e-008,0.2693
5.82919e-008,0.2914
5.83344e-008,0.3061
5.83768e-008,0.2985
5.84192e-008,0.2790
5.84617e-008,0.2462
5.85041e-008,0.2177
5.85465e-008,0.2120
5.85889e-008,0.2187
5.86314e-008,0.2264
5.86738e-008,0.2254
5.87162e-008,0.2172
5.87586e-008,0.2101
5.88010e-008,0.2075
5.88435e-008,0.2122
5.88859e-008,0.2181
5.89283e-008,0.2199
5.89708e-008,0.2198
5.90132e-008,0.2197
5.90556e-008,0.2192
5.90980e-008,0.2174
5.91405e-008,0.2153
5.91829e-008,0.2128
5.92253e-008,0.2103
5.92677e-008,0.2100
5.93101e-008,0.2114
5.93526e-008,0.2134
5.93950e-008,0.2159
5.94374e-008,0.2173
5.94798e-008,0.2168
5.95223e-008,0.2153
5.95647e-008,0.2143
5.96071e-008,0.2147
5.96496e-008,0.2159
5.96920e-008,0.2171
5.97344e-008,0.2172
5.97768e-008,0.2161
5.98192e-008,0.2148
5.98617e-008,0.2145
5.99041e-008,0.2148
5.99465e-008,0.2151
5.99889e-008,0.2153
6.00314e-008,0.2153
6.00738e-008,0.2154
6.01162e-008,0.2157
6.01586e-008,0.2159
6.02011e-008,0.2159
6.02435e-008,0.2156
6.02859e-008,0.2154
6.03283e-008,0.2153
6.03708e-008,0.2153
6.04132e-008,0.2155
6.04556e-008,0.2156
6.04981e-008,0.2156
6.05405e-008,0.2155
6.05829e-008,0.2154
6.06253e-008,0.2153
6.06678e-008,0.2153
6.07102e-008,0.2154
6.07526e-008,0.2156
6.07950e-008,0.2156
6.08375e-008,0.2156
6.08799e-008,0.2155
6.09223e-008,0.2155
6.09647e-008,0.2155
6.10071e-008,0.2155
6.10496e-008,0.2155
6.10920e-008,0.2155
6.11344e-008,0.2155
6.11768e-008,0.2155
6.12193e-008,0.2155
6.12617e-008,0.2155
6.13041e-008,0.2155
6.13465e-008,0.2155
6.13890e-008,0.2155
6.14314e-008,0.2155
6.14738e-008,0.2155
6.15163e-008,0.2155
6.15587e-008,0.2155
6.16011e-008,0.2155
6.16435e-008,0.2155
6.16860e-008,0.2155
6.17284e-008,0.2155
6.17708e-008,0.2155
6.18132e-008,0.2155
6.18557e-008,0.2155
6.18981e-008,0.2155
6.19405e-008,0.2155
6.19829e-008,0.2155
6.20254e-008,0.2155
6.20678e-008,0.2155
6.21102e-008,0.2155
6.21526e-008,0.2155
6.21950e-008,0.2155
6.22375e-008,0.2155
6.22799e-008,0.2588
6.23223e-008,0.4293
6.23647e-008,0.6068
6.24072e-008,0.8241
6.24496e-008,0.9652
6.24920e-008,1.0441
6.25344e-008,1.0966
6.25769e-008,1.1257
6.26193e-008,1.1690
6.26617e-008,1.1992
6.27042e-008,1.2164
6.27466e-008,1.2310
6.27890e-008,1.2343
6.28314e-008,1.2353
6.28739e-008,1.2298
6.29163e-008,1.2204
6.29587e-008,1.2081
6.30011e-008,1.1901
6.30436e-008,1.1830
6.30860e-008,1.1854
6.31284e-008,1.2006
6.31708e-008,1.2275
6.32132e-008,1.2473
6.32557e-008,1.2558
6.32981e-008,1.2539
6.33405e-008,1.2490
6.33829e-008,1.2505
6.34254e-008,1.2567
6.34678e-008,1.2639
6.35102e-008,1.2667
6.35526e-008,1.2637
6.35951e-008,1.2604
6.36375e-008,1.2588
6.36799e-008,1.2589
6.37224e-008,1.2597
6.37648e-008,1.2606
6.38072e-008,1.2617
6.38496e-008,1.2633
6.38921e-008,1.2657
6.39345e-008,1.2675
6.39769e-008,1.2677
6.40193e-008,1.2668
6.40618e-008,1.2649
6.41042e-008,1.2630
6.41466e-008,1.2232
6.41890e-008,1.0044
6.42315e-008,0.7985
6.42739e-008,0.6155
6.43163e-008,0.4753
6.43587e-008,0.3971
6.44011e-008,0.3465
6.44436e-008,0.3198
6.44860e-008,0.2915
6.45284e-008,0.2622
6.45708e-008,0.2521
6.46133e-008,0.2380
6.46557e-008,0.2316
6.46981e-008,0.2361
6.47405e-008,0.2453
6.47830e-008,0.2571
6.48254e-008,0.2690
6.48678e-008,0.2897
6.49103e-008,0.2988
6.49527e-008,0.2911
6.49951e-008,0.2737
6.50375e-008,0.2437
6.50800e-008,0.2355
6.51224e-008,0.4050
6.51648e-008,0.6145
6.52072e-008,0.8320
6.52497e-008,0.9830
6.52921e-008,1.0506
6.53345e-008,1.0950
6.53769e-008,1.1227
6.54193e-008,1.1637
6.54618e-008,1.2044
6.55042e-008,1.2196
6.55466e-008,1.2342
6.55890e-008,1.2390
6.56315e-008,1.2384
6.56739e-008,1.2323
6.57163e-008,1.2196
6.57587e-008,1.2068
6.58012e-008,1.1860
6.58436e-008,1.1757
6.58860e-008,1.1798
6.59284e-008,1.1955
6.59709e-008,1.2264
6.60133e-008,1.2224
6.60557e-008,1.0115
6.60982e-008,0.7639
6.61406e-008,0.5719
6.61830e-008,0.4397
6.62254e-008,0.3854
6.62679e-008,0.3520
6.63103e-008,0.3254
6.63527e-008,0.2921
6.63951e-008,0.2526
6.64376e-008,0.2424
6.64800e-008,0.2326
6.65224e-008,0.2272
6.65648e-008,0.2322
6.66072e-008,0.2428
6.66497e-008,0.2579
6.66921e-008,0.2725
6.67345e-008,0.2955
6.67769e-008,0.3069
6.68194e-008,0.2965
6.68618e-008,0.2749
6.69042e-008,0.2407
6.69466e-008,0.2170
6.69891e-008,0.3602
6.70315e-008,0.5823
6.70739e-008,0.7940
6.71164e-008,0.9635
6.71588e-008,1.0369
6.72012e-008,1.0819
6.72436e-008,1.1156
6.72861e-008,1.1537
6.73285e-008,1.2018
6.73709e-008,1.2187
6.74133e-008,1.2320
6.74558e-008,1.2383
6.74982e-008,1.2381
6.75406e-008,1.2341
6.75830e-008,1.2215
6.76255e-008,1.2089
6.76679e-008,1.1887
6.77103e-008,1.1755
6.77527e-008,1.1785
6.77951e-008,1.1920
6.78376e-008,1.2212
6.78800e-008,1.2310
6.79224e-008,1.0640
6.79648e-008,0.8015
6.80073e-008,0.6083
6.80497e-008,0.4581
6.80921e-008,0.3927
6.81345e-008,0.3601
6.81770e-008,0.3296
6.82194e-008,0.3007
6.82618e-008,0.2572
6.83043e-008,0.2430
6.83467e-008,0.2349
6.83891e-008,0.2275
6.84315e-008,0.2310
6.84740e-008,0.2402
6.85164e-008,0.2550
6.85588e-008,0.2692
6.86012e-008,0.2911
6.86437e-008,0.3068
6.86861e-008,0.2994
6.87285e-008,0.2800
6.87709e-008,0.2476
6.88133e-008,0.2181
6.88558e-008,0.2118
6.88982e-008,0.2187
6.89406e-008,0.2268
6.89830e-008,0.2259
6.90255e-008,0.2173
6.90679e-008,0.2098
6.91103e-008,0.2071
6.91527e-008,0.2120
6.91952e-008,0.2185
6.92376e-008,0.2203
6.92800e-008,0.2198
6.93225e-008,0.2195
6.93649e-008,0.2191
6.94073e-008,0.2176
6.94497e-008,0.2155
6.94922e-008,0.2130
6.95346e-008,0.2102
6.95770e-008,0.2099
6.96194e-008,0.2114
6.96619e-008,0.2134
6.97043e-008,0.2158
6.97467e-008,0.2173
6.97891e-008,0.2169
6.98316e-008,0.2154
6.98740e-008,0.2143
6.99164e-008,0.2147
6.99588e-008,0.2159
7.00012e-008,0.2171
7.00437e-008,0.2173
7.00861e-008,0.2161
7.01285e-008,0.2148
7.01709e-008,0.2145
7.02134e-008,0.2148
7.02558e-008,0.2152
7.02982e-008,0.2153
7.03406e-008,0.2153
7.03831e-008,0.2154
7.04255e-008,0.2157
7.04679e-008,0.2160
7.05104e-008,0.2159
7.05528e-008,0.2157
7.05952e-008,0.2154
7.06376e-008,0.2153
7.06801e-008,0.2154
7.07225e-008,0.2749
7.07649e-008,0.4520
7.08073e-008,0.6306
7.08498e-008,0.8450
7.08922e-008,0.9769
7.09346e-008,1.0510
7.09770e-008,1.1010
7.10194e-008,1.1294
7.10619e-008,1.1741
7.11043e-008,1.2015
7.11467e-008,1.2186
7.11891e-008,1.2318
7.12316e-008,1.2343
7.12740e-008,1.2351
7.13164e-008,1.2286
7.13588e-008,1.2193
7.14013e-008,1.2059
7.14437e-008,1.1884
7.14861e-008,1.1828
7.15286e-008,1.1862
7.15710e-008,1.2035
7.16134e-008,1.2274
7.16558e-008,1.1519
7.16983e-008,0.8976
7.17407e-008,0.6924
7.17831e-008,0.5092
7.18255e-008,0.4087
7.18680e-008,0.3694
7.19104e-008,0.3366
7.19528e-008,0.3150
7.19952e-008,0.2746
7.20377e-008,0.2480
7.20801e-008,0.2404
7.21225e-008,0.2291
7.21649e-008,0.2286
7.22073e-008,0.2358
7.22498e-008,0.2486
7.22922e-008,0.2627
7.23346e-008,0.2801
7.23770e-008,0.3022
7.24195e-008,0.3041
7.24619e-008,0.2896
7.25043e-008,0.2630
7.25467e-008,0.2285
7.25892e-008,0.2123
7.26316e-008,0.2150
7.26740e-008,0.2235
7.27165e-008,0.2274
7.27589e-008,0.2213
7.28013e-008,0.2131
7.28437e-008,0.2079
7.28862e-008,0.2093
7.29286e-008,0.2159
7.29710e-008,0.2196
7.30134e-008,0.2200
7.30559e-008,0.2198
7.30983e-008,0.2196
7.31407e-008,0.2184
7.31831e-008,0.2164
7.32256e-008,0.2142
7.32680e-008,0.2114
7.33104e-008,0.2099
7.33528e-008,0.2107
7.33952e-008,0.2124
7.34377e-008,0.2148
7.34801e-008,0.2169
7.35225e-008,0.2381
7.35649e-008,0.3942
7.36074e-008,0.5728
7.36498e-008,0.7865
7.36922e-008,0.9439
7.37346e-008,1.0332
7.37771e-008,1.0912
7.38195e-008,1.1219
7.38619e-008,1.1605
7.39044e-008,1.1944
7.39468e-008,1.2123
7.39892e-008,1.2289
7.40316e-008,1.2340
7.40741e-008,1.2352
7.41165e-008,1.2313
7.41589e-008,1.2221
7.42013e-008,1.2115
7.42438e-008,1.1935
7.42862e-008,1.1837
7.43286e-008,1.1842
7.43710e-008,1.1962
7.44134e-008,1.2223
7.44559e-008,1.2444
7.44983e-008,1.2551
7.45407e-008,1.2550
7.45831e-008,1.2496
7.46256e-008,1.2497
7.46680e-008,1.2551
7.47104e-008,1.2625
7.47528e-008,1.2666
7.47953e-008,1.2645
7.48377e-008,1.2611
7.48801e-008,1.2590
7.49226e-008,1.2588
7.49650e-008,1.2595
7.50074e-008,1.2603
7.50498e-008,1.2615
7.50923e-008,1.2629
7.51347e-008,1.2652
7.51771e-008,1.2673
7.52195e-008,1.2677
7.52620e-008,1.2670
7.53044e-008,1.2653
7.53468e-008,1.2633
7.53892e-008,1.2421
7.54317e-008,1.0497
7.54741e-008,0.8279
7.55165e-008,0.6472
7.55589e-008,0.4958
7.56013e-008,0.4077
7.56438e-008,0.3537
7.56862e-008,0.3225
7.57286e-008,0.2979
7.57710e-008,0.2656
7.58135e-008,0.2537
7.58559e-008,0.2403
7.58983e-008,0.2316
7.59407e-008,0.2350
7.59832e-008,0.2433
7.60256e-008,0.2552
7.60680e-008,0.2662
7.61105e-008,0.2862
7.61529e-008,0.2988
7.61953e-008,0.2930
7.62377e-008,0.2777
7.62802e-008,0.2492
7.63226e-008,0.2238
7.63650e-008,0.2168
7.64074e-008,0.2190
7.64499e-008,0.2236
7.64923e-008,0.2230
7.65347e-008,0.2179
7.65771e-008,0.2130
7.66195e-008,0.2104
7.66620e-008,0.2131
7.67044e-008,0.2168
7.67468e-008,0.2182
7.67892e-008,0.2191
7.68317e-008,0.2197
7.68741e-008,0.2192
7.69165e-008,0.2173
7.69589e-008,0.2154
7.70014e-008,0.2132
7.70438e-008,0.2110
7.70862e-008,0.2107
7.71287e-008,0.2116
7.71711e-008,0.2132
7.72135e-008,0.2155
7.72559e-008,0.2169
7.72984e-008,0.2167
7.73408e-008,0.2155
7.73832e-008,0.2147
7.74256e-008,0.2149
7.74681e-008,0.2158
7.75105e-008,0.2167
7.75529e-008,0.2168
7.75953e-008,0.2160
7.76378e-008,0.2152
7.76802e-008,0.2149
7.77226e-008,0.2150
7.77650e-008,0.2151
7.78074e-008,0.2152
7.78499e-008,0.2153
7.78923e-008,0.2155
7.79347e-008,0.2157
7.79771e-008,0.2159
7.80196e-008,0.2158
7.80620e-008,0.2157
7.81044e-008,0.2155
7.81468e-008,0.2154
7.81893e-008,0.2154
7.82317e-008,0.3066
7.82741e-008,0.4918
7.83166e-008,0.6794
7.83590e-008,0.8797
7.84014e-008,0.9957
7.84438e-008,1.0641
7.84863e-008,1.1089
7.85287e-008,1.1378
7.85711e-008,1.1822
7.86135e-008,1.2050
7.86560e-008,1.2226
7.86984e-008,1.2330
7.87408e-008,1.2346
7.87832e-008,1.2346
7.88257e-008,1.2264
7.88681e-008,1.2173
7.89105e-008,1.2018
7.89529e-008,1.1861
7.89953e-008,1.1829
7.90378e-008,1.1885
7.90802e-008,1.2092
7.91226e-008,1.2356
7.91650e-008,1.2514
7.92075e-008,1.2562
7.92499e-008,1.2518
7.92923e-008,1.2486
7.93347e-008,1.2523
7.93772e-008,1.2592
7.94196e-008,1.2657
7.94620e-008,1.2661
7.95045e-008,1.2624
7.95469e-008,1.2596
7.95893e-008,1.2586
7.96317e-008,1.2592
7.96742e-008,1.2600
7.97166e-008,1.2609
7.97590e-008,1.2622
7.98014e-008,1.2640
7.98439e-008,1.2665
7.98863e-008,1.2677
7.99287e-008,1.2675
7.99711e-008,1.2662
8.00135e-008,1.2641
8.00560e-008,1.2625
8.00984e-008,1.2620
8.01408e-008,1.2625
8.01832e-008,1.2636
8.02257e-008,1.2641
8.02681e-008,1.2637
8.03105e-008,1.2627
8.03529e-008,1.2619
8.03954e-008,1.2623
8.04378e-008,1.2632
8.04802e-008,1.2639
8.05227e-008,1.2641
8.05651e-008,1.2638
8.06075e-008,1.2635
8.06499e-008,1.2634
8.06924e-008,1.2634
8.07348e-008,1.2633
8.07772e-008,1.2630
8.08196e-008,1.2629
8.08621e-008,1.2630
8.09045e-008,1.2632
8.09469e-008,1.2634
8.09893e-008,1.2635
8.10318e-008,1.2634
8.10742e-008,1.2633
8.11166e-008,1.2632
8.11590e-008,1.2632
8.12014e-008,1.2633
8.12439e-008,1.2634
8.12863e-008,1.2635
8.13287e-008,1.2634
8.13711e-008,1.2633
8.14136e-008,1.2632
8.14560e-008,1.2632
8.14984e-008,1.2632
8.15408e-008,1.2633
8.15833e-008,1.2633
8.16257e-008,1.2633
8.16681e-008,1.2633
8.17106e-008,1.2633
8.17530e-008,1.2633
8.17954e-008,1.2633
8.18378e-008,1.2633
8.18803e-008,1.2632
8.19227e-008,1.2623
8.19651e-008,1.2002
8.20075e-008,0.9684
8.20500e-008,0.7724
8.20924e-008,0.5884
8.21348e-008,0.4579
8.21772e-008,0.3893
8.22196e-008,0.3423
8.22621e-008,0.3182
8.23045e-008,0.2861
8.23469e-008,0.2591
8.23893e-008,0.2495
8.24318e-008,0.2355
8.24742e-008,0.2315
8.25166e-008,0.2369
8.25590e-008,0.2469
8.26015e-008,0.2585
8.26439e-008,0.2718
8.26863e-008,0.2927
8.27288e-008,0.2987
8.27712e-008,0.2892
8.28136e-008,0.2696
8.28560e-008,0.2389
8.28985e-008,0.2509
8.29409e-008,0.4377
8.29833e-008,0.6413
8.30257e-008,0.8617
8.30682e-008,0.9966
8.31106e-008,1.0574
8.31530e-008,1.0992
8.31954e-008,1.1258
8.32379e-008,1.1713
8.32803e-008,1.2074
8.33227e-008,1.2217
8.33651e-008,1.2355
8.34075e-008,1.2388
8.34500e-008,1.2379
8.34924e-008,1.2304
8.35348e-008,1.2179
8.35772e-008,1.2040
8.36197e-008,1.1833
8.36621e-008,1.1757
8.37045e-008,1.1810
8.37469e-008,1.1993
8.37894e-008,1.2308
8.38318e-008,1.2075
8.38742e-008,0.9706
8.39167e-008,0.7369
8.39591e-008,0.5463
8.40015e-008,0.4279
8.40439e-008,0.3805
8.40864e-008,0.3474
8.41288e-008,0.3224
8.41712e-008,0.2852
8.42136e-008,0.2496
8.42561e-008,0.2414
8.42985e-008,0.2311
8.43409e-008,0.2274
8.43833e-008,0.2333
8.44257e-008,0.2448
8.44682e-008,0.2598
8.45106e-008,0.2753
8.45530e-008,0.2985
8.45954e-008,0.3063
8.46379e-008,0.2940
8.46803e-008,0.2706
8.47227e-008,0.2358
8.47651e-008,0.2249
8.48076e-008,0.3927
8.48500e-008,0.6104
8.48924e-008,0.8264
8.49349e-008,0.9784
8.49773e-008,1.0439
8.50197e-008,1.0878
8.50621e-008,1.1190
8.51046e-008,1.1620
8.51470e-008,1.2055
8.51894e-008,1.2203
8.52318e-008,1.2336
8.52743e-008,1.2383
8.53167e-008,1.2379
8.53591e-008,1.2325
8.54015e-008,1.2196
8.54440e-008,1.2065
8.54864e-008,1.1858
8.55288e-008,1.1752
8.55712e-008,1.1797
8.56136e-008,1.1953
8.56561e-008,1.2259
8.56985e-008,1.2256
8.57409e-008,1.0257
8.57833e-008,0.7731
8.58258e-008,0.5813
8.58682e-008,0.4448
8.59106e-008,0.3879
8.59530e-008,0.3546
8.59955e-008,0.3264
8.60379e-008,0.2941
8.60803e-008,0.2533
8.61228e-008,0.2423
8.61652e-008,0.2333
8.62076e-008,0.2274
8.62500e-008,0.2319
8.62925e-008,0.2420
8.63349e-008,0.2571
8.63773e-008,0.2716
8.64197e-008,0.2944
8.64622e-008,0.3069
8.65046e-008,0.2972
8.65470e-008,0.2762
8.65894e-008,0.2425
8.66319e-008,0.2158
8.66743e-008,0.2123
8.67167e-008,0.2200
8.67591e-008,0.2273
8.68015e-008,0.2249
8.68440e-008,0.2160
8.68864e-008,0.2090
8.69288e-008,0.2073
8.69712e-008,0.2131
8.70137e-008,0.2190
8.70561e-008,0.2202
8.70985e-008,0.2197
8.71409e-008,0.2195
8.71834e-008,0.2190
8.72258e-008,0.2172
8.72682e-008,0.2151
8.73107e-008,0.2125
8.73531e-008,0.2100
8.73955e-008,0.2100
8.74379e-008,0.2116
8.74804e-008,0.2137
8.75228e-008,0.2161
8.75652e-008,0.2173
8.76076e-008,0.2166
8.76501e-008,0.2151
8.76925e-008,0.2142
8.77349e-008,0.2148
8.77773e-008,0.2161
8.78197e-008,0.2172
8.78622e-008,0.2172
8.79046e-008,0.2159
8.79470e-008,0.2147
8.79894e-008,0.2145
8.80319e-008,0.2149
8.80743e-008,0.2152
8.81167e-008,0.2153
8.81591e-008,0.2153
8.82016e-008,0.2154
8.82440e-008,0.2157
8.82864e-008,0.2160
8.83289e-008,0.2159
8.83713e-008,0.2156
8.84137e-008,0.2154
8.84561e-008,0.2153
8.84986e-008,0.2154
8.85410e-008,0.2964
8.85834e-008,0.4787
8.86258e-008,0.6621
8.86683e-008,0.8680
8.87107e-008,0.9894
8.87531e-008,1.0597
8.87955e-008,1.1064
8.88380e-008,1.1348
8.88804e-008,1.1796
8.89228e-008,1.2038
8.89652e-008,1.2213
8.90076e-008,1.2326
8.90501e-008,1.2344
8.90925e-008,1.2347
8.91349e-008,1.2271
8.91773e-008,1.2180
8.92198e-008,1.2031
8.92622e-008,1.1868
8.93046e-008,1.1829
8.93470e-008,1.1877
8.93895e-008,1.2072
8.94319e-008,1.2266
8.94743e-008,1.1210
8.95168e-008,0.8624
8.95592e-008,0.6652
8.96016e-008,0.4904
8.96440e-008,0.4008
8.96865e-008,0.3649
8.97289e-008,0.3328
8.97713e-008,0.3108
8.98137e-008,0.2689
8.98562e-008,0.2467
8.98986e-008,0.2387
8.99410e-008,0.2282
8.99834e-008,0.2294
9.00258e-008,0.2372
9.00683e-008,0.2507
9.01107e-008,0.2645
9.01531e-008,0.2834
9.01955e-008,0.3040
9.02380e-008,0.3027
9.02804e-008,0.2868
9.03228e-008,0.2581
9.03652e-008,0.2247
9.04077e-008,0.2777
9.04501e-008,0.4874
9.04925e-008,0.6897
9.05350e-008,0.9046
9.05774e-008,1.0140
9.06198e-008,1.0632
9.06622e-008,1.1023
9.07047e-008,1.1316
9.07471e-008,1.1838
9.07895e-008,1.2132
9.08319e-008,1.2260
