.HEADER
..NAMES
Time,V U1.W24&W25
.DATA
4.35726e-008,0.7158
4.36150e-008,0.3151
4.36574e-008,-0.0807
4.36998e-008,-0.4228
4.37423e-008,-0.6738
4.37847e-008,-0.8353
4.38271e-008,-0.8986
4.38695e-008,-0.8979
4.39119e-008,-0.8736
4.39544e-008,-0.8198
4.39968e-008,-0.7908
4.40392e-008,-0.8154
4.40816e-008,-0.8634
4.41241e-008,-0.9032
4.41665e-008,-0.9098
4.42089e-008,-0.9035
4.42514e-008,-0.8953
4.42938e-008,-0.8963
4.43362e-008,-0.9311
4.43786e-008,-0.9921
4.44210e-008,-1.0286
4.44635e-008,-1.0199
4.45059e-008,-0.7527
4.45483e-008,-0.3497
4.45907e-008,0.0414
4.46332e-008,0.3938
4.46756e-008,0.6547
4.47180e-008,0.8238
4.47605e-008,0.8979
4.48029e-008,0.9000
4.48453e-008,0.8790
4.48877e-008,0.8258
4.49302e-008,0.7929
4.49726e-008,0.8153
4.50150e-008,0.8594
4.50574e-008,0.9015
4.50998e-008,0.9104
4.51423e-008,0.9043
4.51847e-008,0.8955
4.52271e-008,0.8957
4.52696e-008,0.9267
4.53120e-008,0.9875
4.53544e-008,1.0267
4.53968e-008,1.0233
4.54393e-008,0.7888
4.54817e-008,0.3872
4.55241e-008,0.0007
4.55665e-008,-0.3623
4.56089e-008,-0.6331
4.56514e-008,-0.8088
4.56938e-008,-0.8941
4.57362e-008,-0.8989
4.57786e-008,-0.8817
4.58211e-008,-0.8309
4.58635e-008,-0.7912
4.59059e-008,-0.8084
4.59484e-008,-0.8527
4.59908e-008,-0.8988
4.60332e-008,-0.9098
4.60756e-008,-0.9054
4.61180e-008,-0.8964
4.61605e-008,-0.8946
4.62029e-008,-0.9207
4.62453e-008,-0.9808
4.62877e-008,-1.0243
4.63302e-008,-1.0263
4.63726e-008,-0.8206
4.64150e-008,-0.4238
4.64575e-008,-0.0422
4.64999e-008,0.3323
4.65423e-008,0.6124
4.65847e-008,0.7950
4.66272e-008,0.8912
4.66696e-008,0.9007
4.67120e-008,0.8865
4.67544e-008,0.8372
4.67968e-008,0.7942
4.68393e-008,0.8087
4.68817e-008,0.8493
4.69241e-008,0.8961
4.69666e-008,0.9101
4.70090e-008,0.9063
4.70514e-008,0.8966
4.70938e-008,0.8944
4.71363e-008,0.9171
4.71787e-008,0.9758
4.72211e-008,1.0219
4.72635e-008,1.0292
4.73059e-008,0.8533
4.73484e-008,0.4633
4.73908e-008,0.0851
4.74332e-008,-0.3001
4.74757e-008,-0.5891
4.75181e-008,-0.7790
4.75605e-008,-0.8851
4.76029e-008,-0.8997
4.76454e-008,-0.8881
4.76878e-008,-0.8423
4.77302e-008,-0.7945
4.77726e-008,-0.8022
4.78150e-008,-0.8423
4.78575e-008,-0.8925
4.78999e-008,-0.9093
4.79423e-008,-0.9071
4.79847e-008,-0.8977
4.80272e-008,-0.8939
4.80696e-008,-0.9120
4.81120e-008,-0.9686
4.81545e-008,-1.0187
4.81969e-008,-1.0315
4.82393e-008,-0.8841
4.82817e-008,-0.5015
4.83242e-008,-0.1245
4.83666e-008,0.2696
4.84090e-008,0.5665
4.84514e-008,0.7642
4.84938e-008,0.8800
4.85363e-008,0.9014
4.85787e-008,0.8920
4.86211e-008,0.8485
4.86636e-008,0.7986
4.87060e-008,0.8028
4.87484e-008,0.8398
4.87908e-008,0.8890
4.88333e-008,0.9093
4.88757e-008,0.9080
4.89181e-008,0.8981
4.89605e-008,0.8940
4.90029e-008,0.9091
4.90454e-008,0.9635
4.90878e-008,1.0158
4.91302e-008,1.0331
4.91727e-008,0.9165
4.92151e-008,0.5424
4.92575e-008,0.1640
4.92999e-008,-0.2362
4.93424e-008,-0.5408
4.93848e-008,-0.7481
4.94272e-008,-0.8725
4.94696e-008,-0.9004
4.95120e-008,-0.8926
4.95545e-008,-0.8532
4.95969e-008,-0.8007
4.96393e-008,-0.7971
4.96817e-008,-0.8327
4.97242e-008,-0.8845
4.97666e-008,-0.9083
4.98090e-008,-0.9085
4.98515e-008,-0.8994
4.98939e-008,-0.8940
4.99363e-008,-0.9050
4.99787e-008,-0.9562
5.00211e-008,-1.0117
5.00636e-008,-1.0340
5.01060e-008,-0.9487
5.01484e-008,-0.5819
5.01908e-008,-0.1995
5.02333e-008,0.2031
5.02757e-008,0.5153
5.03181e-008,0.7326
5.03606e-008,0.8660
5.04030e-008,0.9015
5.04454e-008,0.8958
5.04878e-008,0.8591
5.05303e-008,0.8055
5.05727e-008,0.7981
5.06151e-008,0.8311
5.06575e-008,0.8804
5.06999e-008,0.9078
5.07424e-008,0.9093
5.07848e-008,0.8999
5.08272e-008,0.8941
5.08697e-008,0.9030
5.09121e-008,0.9510
5.09545e-008,1.0082
5.09969e-008,1.0334
5.10394e-008,0.9757
5.10818e-008,0.6242
5.11242e-008,0.2360
5.11666e-008,-0.1663
5.12090e-008,-0.4869
5.12515e-008,-0.7150
5.12939e-008,-0.8574
5.13363e-008,-0.9001
5.13788e-008,-0.8957
5.14212e-008,-0.8633
5.14636e-008,-0.8089
5.15060e-008,-0.7932
5.15485e-008,-0.8240
5.15909e-008,-0.8750
5.16333e-008,-0.9065
5.16757e-008,-0.9094
5.17181e-008,-0.9013
5.17606e-008,-0.8945
5.18030e-008,-0.8999
5.18454e-008,-0.9439
5.18878e-008,-1.0032
5.19303e-008,-1.0323
5.19727e-008,-0.9967
5.20151e-008,-0.6657
5.20576e-008,-0.2709
5.21000e-008,0.1294
5.21424e-008,0.4593
5.21848e-008,0.6979
5.22273e-008,0.8492
5.22697e-008,0.9007
5.23121e-008,0.8984
5.23545e-008,0.8691
5.23969e-008,0.8143
5.24394e-008,0.7946
5.24818e-008,0.8232
5.25242e-008,0.8707
5.25667e-008,0.9055
5.26091e-008,0.9101
5.26515e-008,0.9019
5.26939e-008,0.8946
5.27364e-008,0.8986
5.27788e-008,0.9389
5.28212e-008,0.9991
5.28636e-008,1.0307
5.29060e-008,1.0112
5.29485e-008,0.7073
5.29909e-008,0.3074
5.30333e-008,-0.0894
5.30758e-008,-0.4293
5.31182e-008,-0.6782
5.31606e-008,-0.8378
5.32030e-008,-0.8989
5.32455e-008,-0.8978
5.32879e-008,-0.8727
5.33303e-008,-0.8187
5.33727e-008,-0.7909
5.34151e-008,-0.8162
5.34576e-008,-0.8646
5.35000e-008,-0.9037
5.35424e-008,-0.9099
5.35848e-008,-0.9033
5.36273e-008,-0.8953
5.36697e-008,-0.8966
5.37121e-008,-0.9322
5.37546e-008,-0.9932
5.37970e-008,-1.0291
5.38394e-008,-1.0189
5.38818e-008,-0.7449
5.39242e-008,-0.3423
5.39667e-008,0.0501
5.40091e-008,0.4003
5.40515e-008,0.6591
5.40939e-008,0.8266
5.41364e-008,0.8983
5.41788e-008,0.8999
5.42212e-008,0.8781
5.42637e-008,0.8247
5.43061e-008,0.7929
5.43485e-008,0.8160
5.43909e-008,0.8604
5.44334e-008,0.9020
5.44758e-008,0.9104
5.45182e-008,0.9040
5.45606e-008,0.8953
5.46030e-008,0.8959
5.46455e-008,0.9278
5.46879e-008,0.9886
5.47303e-008,1.0271
5.47728e-008,1.0222
5.48152e-008,0.7814
5.48576e-008,0.3793
5.49000e-008,-0.0084
5.49425e-008,-0.3690
5.49849e-008,-0.6378
5.50273e-008,-0.8120
5.50697e-008,-0.8949
5.51121e-008,-0.8989
5.51546e-008,-0.8809
5.51970e-008,-0.8297
5.52394e-008,-0.7910
5.52818e-008,-0.8091
5.53243e-008,-0.8538
5.53667e-008,-0.8994
5.54091e-008,-0.9099
5.54516e-008,-0.9053
5.54940e-008,-0.8963
5.55364e-008,-0.8947
5.55788e-008,-0.9218
5.56212e-008,-0.9820
5.56637e-008,-1.0249
5.57061e-008,-1.0253
5.57485e-008,-0.8138
5.57909e-008,-0.4158
5.58334e-008,-0.0330
5.58758e-008,0.3390
5.59182e-008,0.6171
5.59607e-008,0.7982
5.60031e-008,0.8922
5.60455e-008,0.9006
5.60879e-008,0.8857
5.61304e-008,0.8360
5.61728e-008,0.7939
5.62152e-008,0.8093
5.62576e-008,0.8503
5.63000e-008,0.8968
5.63425e-008,0.9102
5.63849e-008,0.9061
5.64273e-008,0.8964
5.64698e-008,0.8945
5.65122e-008,0.9180
5.65546e-008,0.9770
5.65970e-008,1.0225
5.66395e-008,1.0282
5.66819e-008,0.8466
5.67243e-008,0.4550
5.67667e-008,0.0760
5.68091e-008,-0.3070
5.68516e-008,-0.5943
5.68940e-008,-0.7824
5.69364e-008,-0.8864
5.69789e-008,-0.8997
5.70213e-008,-0.8875
5.70637e-008,-0.8412
5.71061e-008,-0.7940
5.71486e-008,-0.8028
5.71910e-008,-0.8434
5.72334e-008,-0.8933
5.72758e-008,-0.9095
5.73182e-008,-0.9070
5.73607e-008,-0.8976
5.74031e-008,-0.8940
5.74455e-008,-0.9128
5.74879e-008,-0.9700
5.75304e-008,-1.0194
5.75728e-008,-1.0311
5.76152e-008,-0.8779
5.76577e-008,-0.4934
5.77001e-008,-0.1161
5.77425e-008,0.2763
5.77849e-008,0.5717
5.78274e-008,0.7676
5.78698e-008,0.8814
5.79122e-008,0.9014
5.79546e-008,0.8914
5.79970e-008,0.8474
5.80395e-008,0.7979
5.80819e-008,0.8033
5.81243e-008,0.8407
5.81668e-008,0.8898
5.82092e-008,0.9094
5.82516e-008,0.9078
5.82940e-008,0.8978
5.83365e-008,0.8939
5.83789e-008,0.9098
5.84213e-008,0.9647
5.84637e-008,1.0165
5.85061e-008,1.0329
5.85486e-008,0.9102
5.85910e-008,0.5341
5.86334e-008,0.1559
5.86759e-008,-0.2434
5.87183e-008,-0.5464
5.87607e-008,-0.7516
5.88031e-008,-0.8741
5.88456e-008,-0.9004
5.88880e-008,-0.8923
5.89304e-008,-0.8521
5.89728e-008,-0.7999
5.90152e-008,-0.7975
5.90577e-008,-0.8336
5.91001e-008,-0.8855
5.91425e-008,-0.9085
5.91849e-008,-0.9084
5.92274e-008,-0.8992
5.92698e-008,-0.8940
5.93122e-008,-0.9057
5.93547e-008,-0.9575
5.93971e-008,-1.0126
5.94395e-008,-1.0340
5.94819e-008,-0.9401
5.95243e-008,-0.5718
5.95668e-008,-0.1909
5.96092e-008,0.2112
5.96516e-008,0.5216
5.96941e-008,0.7366
5.97365e-008,0.8676
5.97789e-008,0.9014
5.98213e-008,0.8954
5.98638e-008,0.8577
5.99062e-008,0.8046
5.99486e-008,0.7986
5.99910e-008,0.8321
6.00335e-008,0.8814
6.00759e-008,0.9080
6.01183e-008,0.9091
6.01607e-008,0.8996
6.02031e-008,0.8940
6.02456e-008,0.9037
6.02880e-008,0.9526
6.03304e-008,1.0091
6.03728e-008,1.0335
6.04153e-008,0.9682
6.04577e-008,0.6138
6.05001e-008,0.2273
6.05425e-008,-0.1750
6.05850e-008,-0.4934
6.06274e-008,-0.7193
6.06698e-008,-0.8592
6.07123e-008,-0.9001
6.07547e-008,-0.8954
6.07971e-008,-0.8620
6.08395e-008,-0.8080
6.08820e-008,-0.7938
6.09244e-008,-0.8252
6.09668e-008,-0.8762
6.10092e-008,-0.9067
6.10517e-008,-0.9092
6.10941e-008,-0.9011
6.11365e-008,-0.8945
6.11789e-008,-0.9006
6.12213e-008,-0.9455
6.12638e-008,-1.0042
6.13062e-008,-1.0325
6.13486e-008,-0.9902
6.13910e-008,-0.6550
6.14335e-008,-0.2622
6.14759e-008,0.1385
6.15183e-008,0.4659
6.15607e-008,0.7022
6.16032e-008,0.8512
6.16456e-008,0.9006
6.16880e-008,0.8980
6.17305e-008,0.8678
6.17729e-008,0.8132
6.18153e-008,0.7951
6.18577e-008,0.8242
6.19002e-008,0.8718
6.19426e-008,0.9057
6.19850e-008,0.9099
6.20274e-008,0.9017
6.20699e-008,0.8945
6.21123e-008,0.8992
6.21547e-008,0.9405
6.21971e-008,1.0001
6.22396e-008,1.0309
6.22820e-008,1.0055
6.23244e-008,0.6970
6.23668e-008,0.2985
6.24092e-008,-0.0988
6.24517e-008,-0.4363
6.24941e-008,-0.6827
6.25365e-008,-0.8403
6.25789e-008,-0.8990
6.26214e-008,-0.8976
6.26638e-008,-0.8715
6.27062e-008,-0.8176
6.27486e-008,-0.7914
6.27911e-008,-0.8173
6.28335e-008,-0.8659
6.28759e-008,-0.9040
6.29184e-008,-0.9098
6.29608e-008,-0.9031
6.30032e-008,-0.8952
6.30456e-008,-0.8971
6.30881e-008,-0.9338
6.31305e-008,-0.9945
6.31729e-008,-1.0294
6.32153e-008,-1.0146
6.32578e-008,-0.7351
6.33002e-008,-0.3334
6.33426e-008,0.0597
6.33850e-008,0.4074
6.34274e-008,0.6637
6.34699e-008,0.8294
6.35123e-008,0.8985
6.35547e-008,0.8996
6.35971e-008,0.8770
6.36396e-008,0.8233
6.36820e-008,0.7931
6.37244e-008,0.8170
6.37668e-008,0.8617
6.38093e-008,0.9023
6.38517e-008,0.9103
6.38941e-008,0.9038
6.39365e-008,0.8953
6.39790e-008,0.8963
6.40214e-008,0.9292
6.40638e-008,0.9899
6.41063e-008,1.0274
6.41487e-008,1.0214
6.41911e-008,0.7722
6.42335e-008,0.3701
6.42760e-008,-0.0184
6.43184e-008,-0.3763
6.43608e-008,-0.6427
6.44032e-008,-0.8153
6.44457e-008,-0.8954
6.44881e-008,-0.8987
6.45305e-008,-0.8800
6.45729e-008,-0.8284
6.46153e-008,-0.7911
6.46578e-008,-0.8101
6.47002e-008,-0.8552
6.47426e-008,-0.8999
6.47850e-008,-0.9099
6.48275e-008,-0.9051
6.48699e-008,-0.8962
6.49123e-008,-0.8950
6.49547e-008,-0.9232
6.49972e-008,-0.9834
6.50396e-008,-1.0253
6.50820e-008,-1.0248
6.51245e-008,-0.8052
6.51669e-008,-0.4063
6.52093e-008,-0.0228
6.52517e-008,0.3463
6.52942e-008,0.6221
6.53366e-008,0.8016
6.53790e-008,0.8928
6.54214e-008,0.9003
6.54639e-008,0.8848
6.55063e-008,0.8345
6.55487e-008,0.7937
6.55911e-008,0.8102
6.56336e-008,0.8515
6.56760e-008,0.8973
6.57184e-008,0.9101
6.57608e-008,0.9058
6.58032e-008,0.8963
6.58457e-008,0.8946
6.58881e-008,0.9192
6.59305e-008,0.9784
6.59729e-008,1.0229
6.60154e-008,1.0276
6.60578e-008,0.8380
6.61002e-008,0.4451
6.61426e-008,0.0659
6.61851e-008,-0.3144
6.62275e-008,-0.5996
6.62699e-008,-0.7860
6.63124e-008,-0.8875
6.63548e-008,-0.8995
6.63972e-008,-0.8868
6.64396e-008,-0.8398
6.64821e-008,-0.7937
6.65245e-008,-0.8037
6.65669e-008,-0.8447
6.66093e-008,-0.8940
6.66518e-008,-0.9095
6.66942e-008,-0.9068
6.67366e-008,-0.8975
6.67790e-008,-0.8941
6.68214e-008,-0.9140
6.68639e-008,-0.9715
6.69063e-008,-1.0200
6.69487e-008,-1.0306
6.69911e-008,-0.8693
6.70336e-008,-0.4833
6.70760e-008,-0.1064
6.71184e-008,0.2838
6.71608e-008,0.5772
6.72033e-008,0.7712
6.72457e-008,0.8826
6.72881e-008,0.9011
6.73306e-008,0.8908
6.73730e-008,0.8459
6.74154e-008,0.7974
6.74578e-008,0.8042
6.75003e-008,0.8419
6.75427e-008,0.8906
6.75851e-008,0.9094
6.76275e-008,0.9076
6.76700e-008,0.8977
6.77124e-008,0.8940
6.77548e-008,0.9108
6.77972e-008,0.9663
6.78397e-008,1.0171
6.78821e-008,1.0325
6.79245e-008,0.9015
6.79669e-008,0.5238
6.80093e-008,0.1466
6.80518e-008,-0.2513
6.80942e-008,-0.5523
6.81366e-008,-0.7553
6.81790e-008,-0.8755
6.82215e-008,-0.9003
6.82639e-008,-0.8918
6.83063e-008,-0.8507
6.83487e-008,-0.7993
6.83912e-008,-0.7983
6.84336e-008,-0.8349
6.84760e-008,-0.8864
6.85185e-008,-0.9086
6.85609e-008,-0.9082
6.86033e-008,-0.8991
6.86457e-008,-0.8940
6.86882e-008,-0.9066
6.87306e-008,-0.9591
6.87730e-008,-1.0134
6.88154e-008,-1.0340
6.88579e-008,-0.9334
6.89003e-008,-0.5632
6.89427e-008,-0.1833
6.89851e-008,0.2187
6.90275e-008,0.5273
6.90700e-008,0.7400
6.91124e-008,0.8692
6.91548e-008,0.9014
6.91972e-008,0.8950
6.92397e-008,0.8566
6.92821e-008,0.8038
6.93245e-008,0.7991
6.93669e-008,0.8330
6.94094e-008,0.8824
6.94518e-008,0.9081
6.94942e-008,0.9090
6.95367e-008,0.8994
6.95791e-008,0.8940
6.96215e-008,0.9043
6.96639e-008,0.9538
6.97064e-008,1.0099
6.97488e-008,1.0338
6.97912e-008,0.9627
6.98336e-008,0.6049
6.98761e-008,0.2196
6.99185e-008,-0.1831
6.99609e-008,-0.4996
7.00033e-008,-0.7230
7.00458e-008,-0.8609
7.00882e-008,-0.9002
7.01306e-008,-0.8952
7.01730e-008,-0.8610
7.02154e-008,-0.8071
7.02579e-008,-0.7942
7.03003e-008,-0.8260
7.03427e-008,-0.8773
7.03851e-008,-0.9070
7.04276e-008,-0.9092
7.04700e-008,-0.9009
7.05124e-008,-0.8944
7.05548e-008,-0.9011
7.05973e-008,-0.9468
7.06397e-008,-1.0052
7.06821e-008,-1.0329
7.07246e-008,-0.9862
7.07670e-008,-0.6459
7.08094e-008,-0.2545
7.08518e-008,0.1469
7.08943e-008,0.4722
7.09367e-008,0.7061
7.09791e-008,0.8532
7.10215e-008,0.9007
7.10640e-008,0.8978
7.11064e-008,0.8667
7.11488e-008,0.8121
7.11912e-008,0.7953
7.12337e-008,0.8250
7.12761e-008,0.8729
7.13185e-008,0.9060
7.13609e-008,0.9098
7.14033e-008,0.9014
7.14458e-008,0.8944
7.14882e-008,0.8995
7.15306e-008,0.9417
7.15730e-008,1.0012
7.16155e-008,1.0312
7.16579e-008,1.0030
7.17003e-008,0.6884
7.17427e-008,0.2908
7.17852e-008,-0.1075
7.18276e-008,-0.4428
7.18700e-008,-0.6870
7.19125e-008,-0.8427
7.19549e-008,-0.8992
7.19973e-008,-0.8975
7.20397e-008,-0.8706
7.20822e-008,-0.8164
7.21246e-008,-0.7915
7.21670e-008,-0.8181
7.22094e-008,-0.8671
7.22519e-008,-0.9044
7.22943e-008,-0.9098
7.23367e-008,-0.9029
7.23791e-008,-0.8951
7.24215e-008,-0.8973
7.24640e-008,-0.9350
7.25064e-008,-0.9956
7.25488e-008,-1.0298
7.25912e-008,-1.0138
7.26337e-008,-0.7271
7.26761e-008,-0.3258
7.27185e-008,0.0685
7.27609e-008,0.4139
7.28034e-008,0.6680
7.28458e-008,0.8321
7.28882e-008,0.8989
7.29307e-008,0.8995
7.29731e-008,0.8760
7.30155e-008,0.8221
7.30579e-008,0.7932
7.31004e-008,0.8177
7.31428e-008,0.8628
7.31852e-008,0.9028
7.32276e-008,0.9103
7.32701e-008,0.9035
7.33125e-008,0.8951
7.33549e-008,0.8964
7.33973e-008,0.9303
7.34398e-008,0.9910
7.34822e-008,1.0279
7.35246e-008,1.0207
7.35670e-008,0.7647
7.36094e-008,0.3622
7.36519e-008,-0.0275
7.36943e-008,-0.3831
7.37367e-008,-0.6473
7.37791e-008,-0.8184
7.38216e-008,-0.8961
7.38640e-008,-0.8987
7.39064e-008,-0.8792
7.39488e-008,-0.8272
7.39913e-008,-0.7910
7.40337e-008,-0.8109
7.40761e-008,-0.8564
7.41186e-008,-0.9005
7.41610e-008,-0.9099
7.42034e-008,-0.9049
7.42458e-008,-0.8961
7.42883e-008,-0.8951
7.43307e-008,-0.9242
7.43731e-008,-0.9847
7.44155e-008,-1.0259
7.44580e-008,-1.0242
7.45004e-008,-0.7984
7.45428e-008,-0.3983
7.45852e-008,-0.0136
7.46276e-008,0.3531
7.46701e-008,0.6268
7.47125e-008,0.8048
7.47549e-008,0.8937
7.47973e-008,0.9003
7.48398e-008,0.8840
7.48822e-008,0.8333
7.49246e-008,0.7935
7.49670e-008,0.8109
7.50095e-008,0.8526
7.50519e-008,0.8980
7.50943e-008,0.9102
7.51368e-008,0.9056
7.51792e-008,0.8961
7.52216e-008,0.8947
7.52640e-008,0.9201
7.53065e-008,0.9797
7.53489e-008,1.0235
7.53913e-008,1.0270
7.54337e-008,0.8313
7.54762e-008,0.4368
7.55186e-008,0.0569
7.55610e-008,-0.3213
7.56034e-008,-0.6046
7.56459e-008,-0.7894
7.56883e-008,-0.8887
7.57307e-008,-0.8995
7.57731e-008,-0.8862
7.58155e-008,-0.8385
7.58580e-008,-0.7933
7.59004e-008,-0.8044
7.59428e-008,-0.8458
7.59852e-008,-0.8948
7.60277e-008,-0.9096
7.60701e-008,-0.9067
7.61125e-008,-0.8973
7.61549e-008,-0.8942
7.61974e-008,-0.9149
7.62398e-008,-0.9729
7.62822e-008,-1.0207
7.63247e-008,-1.0301
7.63671e-008,-0.8627
7.64095e-008,-0.4748
7.64519e-008,-0.0978
7.64944e-008,0.2907
7.65368e-008,0.5823
7.65792e-008,0.7746
7.66216e-008,0.8839
7.66641e-008,0.9010
7.67065e-008,0.8902
7.67489e-008,0.8446
7.67913e-008,0.7968
7.68338e-008,0.8047
7.68762e-008,0.8428
7.69186e-008,0.8914
7.69610e-008,0.9095
7.70034e-008,0.9074
7.70459e-008,0.8975
7.70883e-008,0.8940
7.71307e-008,0.9116
7.71731e-008,0.9676
7.72156e-008,1.0178
7.72580e-008,1.0322
7.73004e-008,0.8948
7.73428e-008,0.5152
7.73853e-008,0.1384
7.74277e-008,-0.2583
7.74701e-008,-0.5577
7.75126e-008,-0.7587
7.75550e-008,-0.8771
7.75974e-008,-0.9003
7.76398e-008,-0.8914
7.76823e-008,-0.8496
7.77247e-008,-0.7985
7.77671e-008,-0.7988
7.78095e-008,-0.8359
7.78520e-008,-0.8874
7.78944e-008,-0.9087
7.79368e-008,-0.9081
7.79792e-008,-0.8989
7.80216e-008,-0.8940
7.80641e-008,-0.9073
7.81065e-008,-0.9605
7.81489e-008,-1.0142
7.81913e-008,-1.0339
7.82338e-008,-0.9267
7.82762e-008,-0.5545
7.83186e-008,-0.1756
7.83610e-008,0.2260
7.84035e-008,0.5330
7.84459e-008,0.7435
7.84883e-008,0.8708
7.85308e-008,0.9014
7.85732e-008,0.8946
7.86156e-008,0.8555
7.86580e-008,0.8029
7.87005e-008,0.7995
7.87429e-008,0.8339
7.87853e-008,0.8833
7.88277e-008,0.9083
7.88702e-008,0.9088
7.89126e-008,0.8992
7.89550e-008,0.8939
7.89974e-008,0.9048
7.90399e-008,0.9552
7.90823e-008,1.0108
7.91247e-008,1.0340
7.91671e-008,0.9573
7.92095e-008,0.5960
7.92520e-008,0.2119
7.92944e-008,-0.1908
7.93368e-008,-0.5056
7.93792e-008,-0.7266
7.94217e-008,-0.8627
7.94641e-008,-0.9003
7.95065e-008,-0.8949
7.95489e-008,-0.8600
7.95914e-008,-0.8061
7.96338e-008,-0.7945
7.96762e-008,-0.8269
7.97187e-008,-0.8784
7.97611e-008,-0.9072
7.98035e-008,-0.9092
7.98459e-008,-0.9007
7.98884e-008,-0.8944
7.99308e-008,-0.9016
7.99732e-008,-0.9481
8.00156e-008,-1.0063
8.00581e-008,-1.0332
8.01005e-008,-0.9821
8.01429e-008,-0.6368
8.01853e-008,-0.2469
8.02277e-008,0.1550
8.02702e-008,0.4783
8.03126e-008,0.7099
8.03550e-008,0.8552
8.03974e-008,0.9008
8.04399e-008,0.8975
8.04823e-008,0.8657
8.05247e-008,0.8111
8.05671e-008,0.7956
8.06096e-008,0.8258
8.06520e-008,0.8740
8.06944e-008,0.9063
8.07369e-008,0.9097
8.07793e-008,0.9012
8.08217e-008,0.8943
8.08641e-008,0.8999
8.09066e-008,0.9429
8.09490e-008,1.0022
8.09914e-008,1.0315
8.10338e-008,1.0005
8.10763e-008,0.6797
8.11187e-008,0.2831
8.11611e-008,-0.1160
8.12035e-008,-0.4491
8.12460e-008,-0.6911
8.12884e-008,-0.8451
8.13308e-008,-0.8994
8.13732e-008,-0.8973
8.14156e-008,-0.8697
8.14581e-008,-0.8153
8.15005e-008,-0.7917
8.15429e-008,-0.8189
8.15853e-008,-0.8682
8.16278e-008,-0.9048
8.16702e-008,-0.9098
8.17126e-008,-0.9027
8.17550e-008,-0.8951
8.17975e-008,-0.8976
8.18399e-008,-0.9362
8.18823e-008,-0.9968
8.19248e-008,-1.0303
8.19672e-008,-1.0130
8.20096e-008,-0.7190
8.20520e-008,-0.3182
8.20945e-008,0.0771
8.21369e-008,0.4204
8.21793e-008,0.6723
8.22217e-008,0.8347
8.22642e-008,0.8993
8.23066e-008,0.8994
8.23490e-008,0.8751
8.23914e-008,0.8209
8.24338e-008,0.7932
8.24763e-008,0.8184
8.25187e-008,0.8639
8.25611e-008,0.9032
8.26035e-008,0.9102
8.26460e-008,0.9033
8.26884e-008,0.8950
8.27308e-008,0.8966
8.27732e-008,0.9314
8.28157e-008,0.9922
8.28581e-008,1.0283
8.29005e-008,1.0201
8.29430e-008,0.7571
8.29854e-008,0.3542
8.30278e-008,-0.0363
8.30702e-008,-0.3897
8.31127e-008,-0.6519
8.31551e-008,-0.8215
8.31975e-008,-0.8967
8.32399e-008,-0.8986
8.32824e-008,-0.8784
8.33248e-008,-0.8260
8.33672e-008,-0.7908
8.34096e-008,-0.8116
8.34521e-008,-0.8576
8.34945e-008,-0.9010
8.35369e-008,-0.9100
8.35793e-008,-0.9047
8.36217e-008,-0.8960
8.36642e-008,-0.8953
8.37066e-008,-0.9253
8.37490e-008,-0.9860
8.37914e-008,-1.0264
8.38339e-008,-1.0237
8.38763e-008,-0.7915
8.39187e-008,-0.3902
8.39611e-008,-0.0045
8.40036e-008,0.3598
8.40460e-008,0.6315
8.40884e-008,0.8080
8.41309e-008,0.8946
8.41733e-008,0.9002
8.42157e-008,0.8832
8.42581e-008,0.8320
8.43006e-008,0.7932
8.43430e-008,0.8115
8.43854e-008,0.8537
8.44278e-008,0.8986
8.44703e-008,0.9102
8.45127e-008,0.9053
8.45551e-008,0.8959
8.45975e-008,0.8948
8.46400e-008,0.9211
8.46824e-008,0.9810
8.47248e-008,1.0240
8.47672e-008,1.0265
8.48096e-008,0.8245
8.48521e-008,0.4284
8.48945e-008,0.0474
8.49369e-008,-0.3282
8.49793e-008,-0.6094
8.50218e-008,-0.7928
8.50642e-008,-0.8899
8.51066e-008,-0.8994
8.51490e-008,-0.8856
8.51915e-008,-0.8373
8.52339e-008,-0.7928
8.52763e-008,-0.8050
8.53188e-008,-0.8470
8.53612e-008,-0.8956
8.54036e-008,-0.9097
8.54460e-008,-0.9065
8.54885e-008,-0.8972
8.55309e-008,-0.8942
8.55733e-008,-0.9158
8.56157e-008,-0.9743
8.56582e-008,-1.0215
8.57006e-008,-1.0296
8.57430e-008,-0.8560
8.57854e-008,-0.4664
8.58278e-008,-0.0887
8.58703e-008,0.2976
8.59127e-008,0.5873
8.59551e-008,0.7780
8.59975e-008,0.8852
8.60400e-008,0.9010
8.60824e-008,0.8896
8.61248e-008,0.8434
8.61672e-008,0.7962
8.62097e-008,0.8053
8.62521e-008,0.8439
8.62945e-008,0.8923
8.63370e-008,0.9096
8.63794e-008,0.9072
8.64218e-008,0.8973
8.64642e-008,0.8940
8.65067e-008,0.9124
8.65491e-008,0.9689
8.65915e-008,1.0186
8.66339e-008,1.0319
8.66764e-008,0.8881
8.67188e-008,0.5065
8.67612e-008,0.1295
8.68036e-008,-0.2654
8.68461e-008,-0.5632
8.68885e-008,-0.7621
8.69309e-008,-0.8786
8.69733e-008,-0.9003
8.70157e-008,-0.8909
8.70582e-008,-0.8485
8.71006e-008,-0.7977
8.71430e-008,-0.7993
8.71854e-008,-0.8370
8.72279e-008,-0.8884
8.72703e-008,-0.9089
8.73127e-008,-0.9080
8.73551e-008,-0.8987
8.73976e-008,-0.8940
