.HEADER
..NAMES
Time,V U1.V24
.DATA
4.53947e-008,1.2014
4.54372e-008,1.2034
4.54796e-008,1.2115
4.55220e-008,1.2296
4.55645e-008,1.2292
4.56069e-008,1.2144
4.56493e-008,1.2008
4.56917e-008,1.1825
4.57342e-008,1.1835
4.57766e-008,1.2156
4.58190e-008,1.2469
4.58614e-008,1.2669
4.59038e-008,1.2760
4.59463e-008,1.2681
4.59887e-008,1.2580
4.60311e-008,1.2546
4.60735e-008,1.2556
4.61160e-008,1.2586
4.61584e-008,1.2612
4.62008e-008,1.2611
4.62433e-008,1.2611
4.62857e-008,1.2639
4.63281e-008,1.2663
4.63705e-008,1.2639
4.64129e-008,1.2619
4.64554e-008,1.2606
4.64978e-008,1.2589
4.65402e-008,1.2629
4.65826e-008,1.2692
4.66251e-008,1.2692
4.66675e-008,1.2667
4.67099e-008,1.2633
4.67524e-008,1.2593
4.67948e-008,1.2592
4.68372e-008,1.2615
4.68796e-008,1.2633
4.69221e-008,1.2643
4.69645e-008,1.2639
4.70069e-008,1.2627
4.70493e-008,1.2626
4.70917e-008,1.2634
4.71342e-008,1.2633
4.71766e-008,1.2627
4.72190e-008,1.2627
4.72615e-008,1.2624
4.73039e-008,1.2624
4.73463e-008,1.2638
4.73887e-008,1.2643
4.74312e-008,1.2632
4.74736e-008,1.2625
4.75160e-008,1.2621
4.75584e-008,1.2620
4.76008e-008,1.2630
4.76433e-008,1.2636
4.76857e-008,1.2636
4.77281e-008,1.2592
4.77705e-008,1.1647
4.78130e-008,0.9352
4.78554e-008,0.7538
4.78978e-008,0.5663
4.79403e-008,0.4234
4.79827e-008,0.3449
4.80251e-008,0.3118
4.80675e-008,0.2875
4.81099e-008,0.2803
4.81524e-008,0.2743
4.81948e-008,0.2703
4.82372e-008,0.2685
4.82796e-008,0.2603
4.83221e-008,0.2374
4.83645e-008,0.2398
4.84069e-008,0.2691
4.84494e-008,0.2796
4.84918e-008,0.2905
4.85342e-008,0.2954
4.85766e-008,0.2587
4.86191e-008,0.2158
4.86615e-008,0.2055
4.87039e-008,0.2560
4.87463e-008,0.4508
4.87887e-008,0.6491
4.88312e-008,0.8701
4.88736e-008,1.0102
4.89160e-008,1.0965
4.89585e-008,1.1373
4.90009e-008,1.1678
4.90433e-008,1.1835
4.90857e-008,1.1924
4.91282e-008,1.1940
4.91706e-008,1.2016
4.92130e-008,1.2115
4.92554e-008,1.2299
4.92978e-008,1.2379
4.93403e-008,1.2170
4.93827e-008,1.1929
4.94251e-008,1.1755
4.94676e-008,1.1759
4.95100e-008,1.2067
4.95524e-008,1.2491
4.95948e-008,1.2699
4.96373e-008,1.2780
4.96797e-008,1.2690
4.97221e-008,1.2576
4.97645e-008,1.2527
4.98069e-008,1.2555
4.98494e-008,1.2580
4.98918e-008,1.2604
4.99342e-008,1.2606
4.99766e-008,1.2614
5.00191e-008,1.2635
5.00615e-008,1.2671
5.01039e-008,1.2654
5.01464e-008,1.2606
5.01888e-008,1.2586
5.02312e-008,1.2589
5.02736e-008,1.2622
5.03160e-008,1.2694
5.03585e-008,1.2714
5.04009e-008,1.2670
5.04433e-008,1.2626
5.04857e-008,1.2589
5.05282e-008,1.2583
5.05706e-008,1.2612
5.06130e-008,1.2637
5.06555e-008,1.2642
5.06979e-008,1.2638
5.07403e-008,1.2627
5.07827e-008,1.2625
5.08252e-008,1.2632
5.08676e-008,1.2636
5.09100e-008,1.2627
5.09524e-008,1.2620
5.09948e-008,1.2622
5.10373e-008,1.2625
5.10797e-008,1.2635
5.11221e-008,1.2645
5.11646e-008,1.2635
5.12070e-008,1.2621
5.12494e-008,1.2617
5.12918e-008,1.2619
5.13343e-008,1.2628
5.13767e-008,1.2637
5.14191e-008,1.2636
5.14615e-008,1.2631
5.15039e-008,1.2320
5.15464e-008,1.0269
5.15888e-008,0.8221
5.16312e-008,0.6348
5.16736e-008,0.4738
5.17161e-008,0.3655
5.17585e-008,0.3220
5.18009e-008,0.2953
5.18434e-008,0.2828
5.18858e-008,0.2759
5.19282e-008,0.2718
5.19706e-008,0.2685
5.20130e-008,0.2657
5.20555e-008,0.2462
5.20979e-008,0.2337
5.21403e-008,0.2580
5.21827e-008,0.2777
5.22252e-008,0.2847
5.22676e-008,0.2968
5.23100e-008,0.2778
5.23525e-008,0.2286
5.23949e-008,0.2077
5.24373e-008,0.2008
5.24797e-008,0.1991
5.25222e-008,0.2097
5.25646e-008,0.2200
5.26070e-008,0.2202
5.26494e-008,0.2198
5.26918e-008,0.2172
5.27343e-008,0.2157
5.27767e-008,0.2169
5.28191e-008,0.2153
5.28616e-008,0.2101
5.29040e-008,0.2123
5.29464e-008,0.2184
5.29888e-008,0.2175
5.30313e-008,0.2173
5.30737e-008,0.2188
5.31161e-008,0.2113
5.31585e-008,0.2059
5.32009e-008,0.2114
5.32434e-008,0.2150
5.32858e-008,0.2167
5.33282e-008,0.2194
5.33707e-008,0.2183
5.34131e-008,0.2157
5.34555e-008,0.2149
5.34979e-008,0.2143
5.35404e-008,0.2151
5.35828e-008,0.2162
5.36252e-008,0.2151
5.36676e-008,0.2144
5.37100e-008,0.2161
5.37525e-008,0.2164
5.37949e-008,0.2154
5.38373e-008,0.2161
5.38797e-008,0.2159
5.39222e-008,0.2138
5.39646e-008,0.2144
5.40070e-008,0.2164
5.40495e-008,0.2163
5.40919e-008,0.2161
5.41343e-008,0.2161
5.41767e-008,0.2152
5.42192e-008,0.2149
5.42616e-008,0.2152
5.43040e-008,0.2154
5.43464e-008,0.3221
5.43888e-008,0.5008
5.44313e-008,0.6918
5.44737e-008,0.8881
5.45161e-008,1.0223
5.45586e-008,1.0994
5.46010e-008,1.1436
5.46434e-008,1.1708
5.46858e-008,1.1856
5.47283e-008,1.1952
5.47707e-008,1.2010
5.48131e-008,1.2032
5.48555e-008,1.2135
5.48979e-008,1.2314
5.49404e-008,1.2281
5.49828e-008,1.2128
5.50252e-008,1.1995
5.50677e-008,1.1815
5.51101e-008,1.1843
5.51525e-008,1.2176
5.51949e-008,1.2480
5.52374e-008,1.2527
5.52798e-008,1.1050
5.53222e-008,0.8485
5.53646e-008,0.6546
5.54070e-008,0.4828
5.54495e-008,0.3713
5.54919e-008,0.3230
5.55343e-008,0.2997
5.55767e-008,0.2807
5.56192e-008,0.2749
5.56616e-008,0.2736
5.57040e-008,0.2725
5.57465e-008,0.2684
5.57889e-008,0.2522
5.58313e-008,0.2285
5.58737e-008,0.2423
5.59161e-008,0.2782
5.59586e-008,0.2925
5.60010e-008,0.3027
5.60434e-008,0.2916
5.60858e-008,0.2386
5.61283e-008,0.1999
5.61707e-008,0.1963
5.62131e-008,0.1978
5.62556e-008,0.2090
5.62980e-008,0.2214
5.63404e-008,0.2223
5.63828e-008,0.2190
5.64253e-008,0.2175
5.64677e-008,0.2161
5.65101e-008,0.2172
5.65525e-008,0.2166
5.65949e-008,0.2112
5.66374e-008,0.2094
5.66798e-008,0.2167
5.67222e-008,0.2203
5.67647e-008,0.2187
5.68071e-008,0.2192
5.68495e-008,0.2136
5.68919e-008,0.2046
5.69344e-008,0.2079
5.69768e-008,0.2153
5.70192e-008,0.2179
5.70616e-008,0.2200
5.71040e-008,0.2194
5.71465e-008,0.2158
5.71889e-008,0.2144
5.72313e-008,0.2145
5.72738e-008,0.2152
5.73162e-008,0.2165
5.73586e-008,0.2159
5.74010e-008,0.2143
5.74435e-008,0.2153
5.74859e-008,0.2169
5.75283e-008,0.2163
5.75707e-008,0.2160
5.76131e-008,0.2162
5.76556e-008,0.2143
5.76980e-008,0.2136
5.77404e-008,0.2162
5.77828e-008,0.2172
5.78253e-008,0.2165
5.78677e-008,0.2163
5.79101e-008,0.2154
5.79526e-008,0.2147
5.79950e-008,0.2152
5.80374e-008,0.2157
5.80798e-008,0.2655
5.81223e-008,0.4321
5.81647e-008,0.6046
5.82071e-008,0.8220
5.82495e-008,0.9763
5.82919e-008,1.0759
5.83344e-008,1.1284
5.83768e-008,1.1626
5.84192e-008,1.1792
5.84617e-008,1.1925
5.85041e-008,1.1991
5.85465e-008,1.2026
5.85889e-008,1.2081
5.86314e-008,1.2257
5.86738e-008,1.2323
5.87162e-008,1.2184
5.87586e-008,1.2058
5.88010e-008,1.1877
5.88435e-008,1.1794
5.88859e-008,1.2028
5.89283e-008,1.2385
5.89708e-008,1.2582
5.90132e-008,1.1928
5.90556e-008,0.9418
5.90980e-008,0.7324
5.91405e-008,0.5405
5.91829e-008,0.4077
5.92253e-008,0.3338
5.92677e-008,0.3094
5.93101e-008,0.2860
5.93526e-008,0.2777
5.93950e-008,0.2732
5.94374e-008,0.2738
5.94798e-008,0.2706
5.95223e-008,0.2611
5.95647e-008,0.2358
5.96071e-008,0.2314
5.96496e-008,0.2659
5.96920e-008,0.2887
5.97344e-008,0.2993
5.97768e-008,0.3011
5.98192e-008,0.2623
5.98617e-008,0.2092
5.99041e-008,0.1967
5.99465e-008,0.2300
5.99889e-008,0.4200
6.00314e-008,0.6218
6.00738e-008,0.8411
6.01162e-008,0.9888
6.01586e-008,1.0849
6.02011e-008,1.1309
6.02435e-008,1.1637
6.02859e-008,1.1815
6.03283e-008,1.1914
6.03708e-008,1.1923
6.04132e-008,1.1997
6.04556e-008,1.2107
6.04981e-008,1.2289
6.05405e-008,1.2395
6.05829e-008,1.2204
6.06253e-008,1.1942
6.06678e-008,1.1764
6.07102e-008,1.1750
6.07526e-008,1.2019
6.07950e-008,1.2454
6.08375e-008,1.2679
6.08799e-008,1.2769
6.09223e-008,1.2700
6.09647e-008,1.2590
6.10071e-008,1.2534
6.10496e-008,1.2557
6.10920e-008,1.2579
6.11344e-008,1.2602
6.11768e-008,1.2604
6.12193e-008,1.2614
6.12617e-008,1.2636
6.13041e-008,1.2672
6.13465e-008,1.2661
6.13890e-008,1.2610
6.14314e-008,1.2585
6.14738e-008,1.2591
6.15163e-008,1.2620
6.15587e-008,1.2689
6.16011e-008,1.2718
6.16435e-008,1.2676
6.16860e-008,1.2631
6.17284e-008,1.2595
6.17708e-008,1.2586
6.18132e-008,1.2386
6.18557e-008,1.0495
6.18981e-008,0.8389
6.19405e-008,0.6520
6.19829e-008,0.4855
6.20254e-008,0.3717
6.20678e-008,0.3249
6.21102e-008,0.2983
6.21526e-008,0.2833
6.21950e-008,0.2754
6.22375e-008,0.2712
6.22799e-008,0.2686
6.23223e-008,0.2674
6.23647e-008,0.2503
6.24072e-008,0.2343
6.24496e-008,0.2545
6.24920e-008,0.2756
6.25344e-008,0.2829
6.25769e-008,0.2967
6.26193e-008,0.2824
6.26617e-008,0.2335
6.27042e-008,0.2088
6.27466e-008,0.2012
6.27890e-008,0.1983
6.28314e-008,0.2086
6.28739e-008,0.2200
6.29163e-008,0.2208
6.29587e-008,0.2199
6.30011e-008,0.2174
6.30436e-008,0.2157
6.30860e-008,0.2171
6.31284e-008,0.2162
6.31708e-008,0.2109
6.32132e-008,0.2118
6.32557e-008,0.2179
6.32981e-008,0.2177
6.33405e-008,0.2174
6.33829e-008,0.2194
6.34254e-008,0.2125
6.34678e-008,0.2061
6.35102e-008,0.2108
6.35526e-008,0.2148
6.35951e-008,0.2166
6.36375e-008,0.2195
6.36799e-008,0.2189
6.37224e-008,0.2160
6.37648e-008,0.2150
6.38072e-008,0.2144
6.38496e-008,0.2152
6.38921e-008,0.2164
6.39345e-008,0.2155
6.39769e-008,0.2145
6.40193e-008,0.2160
6.40618e-008,0.2166
6.41042e-008,0.2156
6.41466e-008,0.2162
6.41890e-008,0.2163
6.42315e-008,0.2141
6.42739e-008,0.2143
6.43163e-008,0.2164
6.43587e-008,0.2165
6.44011e-008,0.2163
6.44436e-008,0.2163
6.44860e-008,0.2154
6.45284e-008,0.2150
6.45708e-008,0.2153
6.46133e-008,0.2155
6.46557e-008,0.2160
6.46981e-008,0.2161
6.47405e-008,0.2155
6.47830e-008,0.2155
6.48254e-008,0.2160
6.48678e-008,0.2157
6.49103e-008,0.2156
6.49527e-008,0.2160
6.49951e-008,0.2157
6.50375e-008,0.2152
6.50800e-008,0.2157
6.51224e-008,0.2161
6.51648e-008,0.2158
6.52072e-008,0.2157
6.52497e-008,0.2157
6.52921e-008,0.2155
6.53345e-008,0.2156
6.53769e-008,0.2158
6.54193e-008,0.2158
6.54618e-008,0.2159
6.55042e-008,0.2157
6.55466e-008,0.2156
6.55890e-008,0.2158
6.56315e-008,0.2158
6.56739e-008,0.2157
6.57163e-008,0.2158
6.57587e-008,0.2158
6.58012e-008,0.2157
6.58436e-008,0.2157
6.58860e-008,0.2159
6.59284e-008,0.2158
6.59709e-008,0.2157
6.60133e-008,0.2158
6.60557e-008,0.2158
6.60982e-008,0.2157
6.61406e-008,0.2158
6.61830e-008,0.2158
6.62254e-008,0.2158
6.62679e-008,0.2158
6.63103e-008,0.2157
6.63527e-008,0.2158
6.63951e-008,0.2158
6.64376e-008,0.2158
6.64800e-008,0.2158
6.65224e-008,0.2158
6.65648e-008,0.2158
6.66072e-008,0.2158
6.66497e-008,0.2158
6.66921e-008,0.2158
6.67345e-008,0.2158
6.67769e-008,0.2158
6.68194e-008,0.2158
6.68618e-008,0.2158
6.69042e-008,0.2158
6.69466e-008,0.2158
6.69891e-008,0.2158
6.70315e-008,0.2158
6.70739e-008,0.2158
6.71164e-008,0.2158
6.71588e-008,0.2158
6.72012e-008,0.2158
6.72436e-008,0.2158
6.72861e-008,0.2158
6.73285e-008,0.2158
6.73709e-008,0.2158
6.74133e-008,0.2158
6.74558e-008,0.2697
6.74982e-008,0.4366
6.75406e-008,0.6099
6.75830e-008,0.8270
6.76255e-008,0.9795
6.76679e-008,1.0773
6.77103e-008,1.1297
6.77527e-008,1.1633
6.77951e-008,1.1798
6.78376e-008,1.1934
6.78800e-008,1.1996
6.79224e-008,1.2022
6.79648e-008,1.2084
6.80073e-008,1.2263
6.80497e-008,1.2321
6.80921e-008,1.2184
6.81345e-008,1.2059
6.81770e-008,1.1873
6.82194e-008,1.1798
6.82618e-008,1.2039
6.83043e-008,1.2392
6.83467e-008,1.2608
6.83891e-008,1.2755
6.84315e-008,1.2712
6.84740e-008,1.2612
6.85164e-008,1.2555
6.85588e-008,1.2554
6.86012e-008,1.2573
6.86437e-008,1.2611
6.86861e-008,1.2613
6.87285e-008,1.2610
6.87709e-008,1.2633
6.88133e-008,1.2666
6.88558e-008,1.2648
6.88982e-008,1.2624
6.89406e-008,1.2614
6.89830e-008,1.2593
6.90255e-008,1.2612
6.90679e-008,1.2680
6.91103e-008,1.2700
6.91527e-008,1.2677
6.91952e-008,1.2647
6.92376e-008,1.2605
6.92800e-008,1.2591
6.93225e-008,1.2610
6.93649e-008,1.2630
6.94073e-008,1.2642
6.94497e-008,1.2645
6.94922e-008,1.2632
6.95346e-008,1.2627
6.95770e-008,1.2635
6.96194e-008,1.2637
6.96619e-008,1.2630
6.97043e-008,1.2629
6.97467e-008,1.2628
6.97891e-008,1.2624
6.98316e-008,1.2635
6.98740e-008,1.2646
6.99164e-008,1.2638
6.99588e-008,1.2628
7.00012e-008,1.2624
7.00437e-008,1.2622
7.00861e-008,1.2628
7.01285e-008,1.2637
7.01709e-008,1.2638
7.02134e-008,1.2636
7.02558e-008,1.2631
7.02982e-008,1.2627
7.03406e-008,1.2630
7.03831e-008,1.2633
7.04255e-008,1.2632
7.04679e-008,1.2631
7.05104e-008,1.2631
7.05528e-008,1.2630
7.05952e-008,1.2630
7.06376e-008,1.2634
7.06801e-008,1.2634
7.07225e-008,1.2630
7.07649e-008,1.2629
7.08073e-008,1.2629
7.08498e-008,1.2630
7.08922e-008,1.2632
7.09346e-008,1.2633
7.09770e-008,1.2631
7.10194e-008,1.2630
7.10619e-008,1.2629
7.11043e-008,1.2629
7.11467e-008,1.2631
7.11891e-008,1.2632
7.12316e-008,1.2631
7.12740e-008,1.2631
7.13164e-008,1.2630
7.13588e-008,1.2630
7.14013e-008,1.2630
7.14437e-008,1.2631
7.14861e-008,1.2630
7.15286e-008,1.2630
7.15710e-008,1.2630
7.16134e-008,1.2630
7.16558e-008,1.2630
7.16983e-008,1.2631
7.17407e-008,1.2630
7.17831e-008,1.2630
7.18255e-008,1.2630
7.18680e-008,1.2630
7.19104e-008,1.2630
7.19528e-008,1.2630
7.19952e-008,1.2630
7.20377e-008,1.2630
7.20801e-008,1.2630
7.21225e-008,1.2454
7.21649e-008,1.0657
7.22073e-008,0.8485
7.22498e-008,0.6643
7.22922e-008,0.4956
7.23346e-008,0.3781
7.23770e-008,0.3268
7.24195e-008,0.2992
7.24619e-008,0.2836
7.25043e-008,0.2767
7.25467e-008,0.2722
7.25892e-008,0.2689
7.26316e-008,0.2673
7.26740e-008,0.2503
7.27165e-008,0.2333
7.27589e-008,0.2530
7.28013e-008,0.2762
7.28437e-008,0.2829
7.28862e-008,0.2961
7.29286e-008,0.2841
7.29710e-008,0.2356
7.30134e-008,0.2089
7.30559e-008,0.2045
7.30983e-008,0.3354
7.31407e-008,0.5448
7.31831e-008,0.7562
7.32256e-008,0.9411
7.32680e-008,1.0574
7.33104e-008,1.1179
7.33528e-008,1.1526
7.33952e-008,1.1770
7.34377e-008,1.1897
7.34801e-008,1.1926
7.35225e-008,1.1974
7.35649e-008,1.2053
7.36074e-008,1.2188
7.36498e-008,1.2372
7.36922e-008,1.2310
7.37346e-008,1.2049
7.37771e-008,1.1840
7.38195e-008,1.1728
7.38619e-008,1.1859
7.39044e-008,1.2277
7.39468e-008,1.2609
7.39892e-008,1.2755
7.40316e-008,1.2753
7.40741e-008,1.2636
7.41165e-008,1.2540
7.41589e-008,1.2536
7.42013e-008,1.2567
7.42438e-008,1.2594
7.42862e-008,1.2605
7.43286e-008,1.2609
7.43710e-008,1.2621
7.44134e-008,1.2653
7.44559e-008,1.2672
7.44983e-008,1.2632
7.45407e-008,1.2592
7.45831e-008,1.2586
7.46256e-008,1.2598
7.46680e-008,1.2655
7.47104e-008,1.2714
7.47528e-008,1.2697
7.47953e-008,1.2650
7.48377e-008,1.2607
7.48801e-008,1.2581
7.49226e-008,1.2518
7.49650e-008,1.1333
7.50074e-008,0.9052
7.50498e-008,0.7253
7.50923e-008,0.5415
7.51347e-008,0.4058
7.51771e-008,0.3382
7.52195e-008,0.3078
7.52620e-008,0.2861
7.53044e-008,0.2784
7.53468e-008,0.2725
7.53892e-008,0.2689
7.54317e-008,0.2684
7.54741e-008,0.2586
7.55165e-008,0.2366
7.55589e-008,0.2437
7.56013e-008,0.2709
7.56438e-008,0.2790
7.56862e-008,0.2921
7.57286e-008,0.2933
7.57710e-008,0.2517
7.58135e-008,0.2134
7.58559e-008,0.2043
7.58983e-008,0.2823
7.59407e-008,0.4850
7.59832e-008,0.6858
7.60256e-008,0.8977
7.60680e-008,1.0284
7.61105e-008,1.1040
7.61529e-008,1.1429
7.61953e-008,1.1718
7.62377e-008,1.1861
7.62802e-008,1.1930
7.63226e-008,1.1951
7.63650e-008,1.2025
7.64074e-008,1.2136
7.64499e-008,1.2330
7.64923e-008,1.2362
7.65347e-008,1.2129
7.65771e-008,1.1899
7.66195e-008,1.1738
7.66620e-008,1.1784
7.67044e-008,1.2141
7.67468e-008,1.2540
7.67892e-008,1.2667
7.68317e-008,1.1624
7.68741e-008,0.8995
7.69165e-008,0.6988
7.69589e-008,0.5154
7.70014e-008,0.3937
7.70438e-008,0.3308
7.70862e-008,0.3057
7.71287e-008,0.2829
7.71711e-008,0.2773
7.72135e-008,0.2739
7.72559e-008,0.2743
7.72984e-008,0.2704
7.73408e-008,0.2561
7.73832e-008,0.2297
7.74256e-008,0.2348
7.74681e-008,0.2730
7.75105e-008,0.2922
7.75529e-008,0.3019
7.75953e-008,0.2975
7.76378e-008,0.2510
7.76802e-008,0.2030
7.77226e-008,0.1963
7.77650e-008,0.1975
7.78074e-008,0.2068
7.78499e-008,0.2192
7.78923e-008,0.2225
7.79347e-008,0.2191
7.79771e-008,0.2180
7.80196e-008,0.2161
7.80620e-008,0.2171
7.81044e-008,0.2170
7.81468e-008,0.2120
7.81893e-008,0.2084
7.82317e-008,0.2151
7.82741e-008,0.2207
7.83166e-008,0.2191
7.83590e-008,0.2189
7.84014e-008,0.2153
7.84438e-008,0.2055
7.84863e-008,0.2061
7.85287e-008,0.2143
7.85711e-008,0.2177
7.86135e-008,0.2196
7.86560e-008,0.2196
7.86984e-008,0.2470
7.87408e-008,0.4015
7.87832e-008,0.5741
7.88257e-008,0.7918
7.88681e-008,0.9562
7.89105e-008,1.0654
7.89529e-008,1.1207
7.89953e-008,1.1571
7.90378e-008,1.1779
7.90802e-008,1.1925
7.91226e-008,1.1986
7.91650e-008,1.2022
7.92075e-008,1.2051
7.92499e-008,1.2201
7.92923e-008,1.2327
7.93347e-008,1.2229
7.93772e-008,1.2090
7.94196e-008,1.1910
7.94620e-008,1.1786
7.95045e-008,1.1961
7.95469e-008,1.2327
7.95893e-008,1.2570
7.96317e-008,1.2215
7.96742e-008,0.9828
7.97166e-008,0.7606
7.97590e-008,0.5657
7.98014e-008,0.4247
7.98439e-008,0.3405
7.98863e-008,0.3123
7.99287e-008,0.2889
7.99711e-008,0.2783
8.00135e-008,0.2728
8.00560e-008,0.2735
8.00984e-008,0.2715
8.01408e-008,0.2642
8.01832e-008,0.2396
8.02257e-008,0.2286
8.02681e-008,0.2597
8.03105e-008,0.2865
8.03529e-008,0.2975
8.03954e-008,0.3030
8.04378e-008,0.2711
8.04802e-008,0.2150
8.05227e-008,0.1967
8.05651e-008,0.1959
8.06075e-008,0.2021
8.06499e-008,0.2155
8.06924e-008,0.2234
8.07348e-008,0.2203
8.07772e-008,0.2186
8.08196e-008,0.2163
8.08621e-008,0.2165
8.09045e-008,0.2176
8.09469e-008,0.2146
8.09893e-008,0.2089
8.10318e-008,0.2122
8.10742e-008,0.2194
8.11166e-008,0.2196
8.11590e-008,0.2189
8.12014e-008,0.2180
8.12439e-008,0.2087
8.12863e-008,0.2044
8.13287e-008,0.2118
8.13711e-008,0.2168
8.14136e-008,0.2190
8.14560e-008,0.2203
8.14984e-008,0.2178
8.15408e-008,0.2148
8.15833e-008,0.2144
8.16257e-008,0.2146
8.16681e-008,0.2159
8.17106e-008,0.2166
8.17530e-008,0.2150
8.17954e-008,0.2144
8.18378e-008,0.2163
8.18803e-008,0.2169
8.19227e-008,0.2160
8.19651e-008,0.2163
8.20075e-008,0.2156
8.20500e-008,0.2135
8.20924e-008,0.2147
8.21348e-008,0.2171
8.21772e-008,0.2169
8.22196e-008,0.2164
8.22621e-008,0.2160
8.23045e-008,0.2150
8.23469e-008,0.2149
8.23893e-008,0.2155
8.24318e-008,0.2178
8.24742e-008,0.3338
8.25166e-008,0.5125
8.25590e-008,0.7073
8.26015e-008,0.8988
8.26439e-008,1.0297
8.26863e-008,1.1037
8.27288e-008,1.1461
8.27712e-008,1.1719
8.28136e-008,1.1867
8.28560e-008,1.1958
8.28985e-008,1.2015
8.29409e-008,1.2038
8.29833e-008,1.2150
8.30257e-008,1.2321
8.30682e-008,1.2271
8.31106e-008,1.2121
8.31530e-008,1.1985
8.31954e-008,1.1811
8.32379e-008,1.1861
8.32803e-008,1.2203
8.33227e-008,1.2495
8.33651e-008,1.2686
8.34075e-008,1.2754
8.34500e-008,1.2669
8.34924e-008,1.2577
8.35348e-008,1.2550
8.35772e-008,1.2557
8.36197e-008,1.2590
8.36621e-008,1.2614
8.37045e-008,1.2611
8.37469e-008,1.2615
8.37894e-008,1.2649
8.38318e-008,1.2663
8.38742e-008,1.2633
8.39167e-008,1.2619
8.39591e-008,1.2605
8.40015e-008,1.2592
8.40439e-008,1.2640
8.40864e-008,1.2697
8.41288e-008,1.2690
8.41712e-008,1.2665
8.42136e-008,1.2628
8.42561e-008,1.2593
8.42985e-008,1.2514
8.43409e-008,1.1280
8.43833e-008,0.9002
8.44257e-008,0.7215
8.44682e-008,0.5390
8.45106e-008,0.4041
8.45530e-008,0.3376
8.45954e-008,0.3073
8.46379e-008,0.2859
8.46803e-008,0.2787
8.47227e-008,0.2732
8.47651e-008,0.2690
8.48076e-008,0.2680
8.48500e-008,0.2580
8.48924e-008,0.2364
8.49349e-008,0.2448
8.49773e-008,0.2721
8.50197e-008,0.2795
8.50621e-008,0.2924
8.51046e-008,0.2927
8.51470e-008,0.2504
8.51894e-008,0.2132
8.52318e-008,0.2046
8.52743e-008,0.1979
8.53167e-008,0.2040
8.53591e-008,0.2171
8.54015e-008,0.2213
8.54440e-008,0.2201
8.54864e-008,0.2188
8.55288e-008,0.2160
8.55712e-008,0.2165
8.56136e-008,0.2170
8.56561e-008,0.2127
8.56985e-008,0.2104
8.57409e-008,0.2163
8.57833e-008,0.2186
8.58258e-008,0.2168
8.58682e-008,0.2192
8.59106e-008,0.2159
8.59530e-008,0.2071
8.59955e-008,0.2087
8.60379e-008,0.2142
8.60803e-008,0.2157
8.61228e-008,0.2186
8.61652e-008,0.2196
8.62076e-008,0.2169
8.62500e-008,0.2153
8.62925e-008,0.2147
8.63349e-008,0.2147
8.63773e-008,0.2161
8.64197e-008,0.2161
8.64622e-008,0.2147
8.65046e-008,0.2154
8.65470e-008,0.2167
8.65894e-008,0.2159
8.66319e-008,0.2158
8.66743e-008,0.2166
8.67167e-008,0.2149
8.67591e-008,0.2138
8.68015e-008,0.2159
8.68440e-008,0.2167
8.68864e-008,0.2163
8.69288e-008,0.2164
8.69712e-008,0.2159
8.70137e-008,0.2150
8.70561e-008,0.2152
8.70985e-008,0.2155
8.71409e-008,0.2159
8.71834e-008,0.2162
8.72258e-008,0.2157
8.72682e-008,0.2154
8.73107e-008,0.2159
8.73531e-008,0.2159
8.73955e-008,0.2156
8.74379e-008,0.2159
8.74804e-008,0.2159
8.75228e-008,0.2153
8.75652e-008,0.2155
8.76076e-008,0.2161
8.76501e-008,0.2160
8.76925e-008,0.2157
8.77349e-008,0.2158
8.77773e-008,0.2156
8.78197e-008,0.2156
8.78622e-008,0.2158
8.79046e-008,0.2158
8.79470e-008,0.2159
8.79894e-008,0.2159
8.80319e-008,0.2156
8.80743e-008,0.2490
8.81167e-008,0.4085
8.81591e-008,0.5810
8.82016e-008,0.7982
8.82440e-008,0.9595
8.82864e-008,1.0671
8.83289e-008,1.1230
8.83713e-008,1.1589
8.84137e-008,1.1774
8.84561e-008,1.1920
8.84986e-008,1.1987
8.85410e-008,1.2019
8.85834e-008,1.2065
8.86258e-008,1.2232
8.86683e-008,1.2330
8.87107e-008,1.2209
8.87531e-008,1.2078
8.87955e-008,1.1901
8.88380e-008,1.1790
8.88804e-008,1.1983
8.89228e-008,1.2347
8.89652e-008,1.2579
8.90076e-008,1.2181
8.90501e-008,0.9764
8.90925e-008,0.7568
8.91349e-008,0.5627
8.91773e-008,0.4225
8.92198e-008,0.3393
8.92622e-008,0.3122
8.93046e-008,0.2886
8.93470e-008,0.2783
8.93895e-008,0.2734
8.94319e-008,0.2741
8.94743e-008,0.2712
8.95168e-008,0.2636
8.95592e-008,0.2392
8.96016e-008,0.2292
8.96440e-008,0.2610
8.96865e-008,0.2873
8.97289e-008,0.2979
8.97713e-008,0.3028
8.98137e-008,0.2699
8.98562e-008,0.2141
8.98986e-008,0.1970
8.99410e-008,0.2127
8.99834e-008,0.3901
9.00258e-008,0.5973
9.00683e-008,0.8144
9.01107e-008,0.9725
9.01531e-008,1.0761
9.01955e-008,1.1264
9.02380e-008,1.1600
9.02804e-008,1.1802
9.03228e-008,1.1910
9.03652e-008,1.1920
9.04077e-008,1.1987
9.04501e-008,1.2089
9.04925e-008,1.2261
9.05350e-008,1.2403
9.05774e-008,1.2243
9.06198e-008,1.1969
9.06622e-008,1.1783
9.07047e-008,1.1738
9.07471e-008,1.1963
9.07895e-008,1.2406
9.08319e-008,1.2663
9.08744e-008,1.2766
9.09168e-008,1.2716
