.HEADER
..NAMES
Time,V U1.T23
2.68550e-008,1.2029
2.68974e-008,1.1783
2.69399e-008,1.1798
2.69823e-008,1.2074
2.70247e-008,1.2341
2.70672e-008,1.2565
2.71096e-008,1.2116
2.71520e-008,0.9678
2.71944e-008,0.7554
2.72368e-008,0.5714
2.72793e-008,0.4320
2.73217e-008,0.3513
2.73641e-008,0.3010
2.74065e-008,0.2865
2.74490e-008,0.2856
2.74914e-008,0.3042
2.75338e-008,0.3063
2.75763e-008,0.2960
2.76187e-008,0.2806
2.76611e-008,0.2425
2.77035e-008,0.2381
2.77459e-008,0.2673
2.77884e-008,0.2940
2.78308e-008,0.3107
2.78732e-008,0.2904
2.79157e-008,0.2444
2.79581e-008,0.2226
2.80005e-008,0.2136
2.80429e-008,0.2124
2.80854e-008,0.2174
2.81278e-008,0.2153
2.81702e-008,0.2175
2.82126e-008,0.2235
2.82550e-008,0.2247
2.82975e-008,0.2194
2.83399e-008,0.2141
2.83823e-008,0.2083
2.84248e-008,0.2039
2.84672e-008,0.2114
2.85096e-008,0.2182
2.85520e-008,0.2212
2.85944e-008,0.2206
2.86369e-008,0.2108
2.86793e-008,0.2062
2.87217e-008,0.2097
2.87642e-008,0.2135
2.88066e-008,0.2170
2.88490e-008,0.2169
2.88914e-008,0.2146
2.89339e-008,0.2153
2.89763e-008,0.2211
2.90187e-008,0.3457
2.90611e-008,0.5255
2.91035e-008,0.7245
2.91460e-008,0.9113
2.91884e-008,1.0305
2.92308e-008,1.1109
2.92733e-008,1.1508
2.93157e-008,1.1752
2.93581e-008,1.1790
2.94005e-008,1.1733
2.94429e-008,1.1750
2.94854e-008,1.1773
2.95278e-008,1.2027
2.95702e-008,1.2245
2.96127e-008,1.2229
2.96551e-008,1.2095
2.96975e-008,1.1848
2.97399e-008,1.1755
2.97824e-008,1.1986
2.98248e-008,1.2261
2.98672e-008,1.2507
2.99096e-008,1.2399
2.99521e-008,1.0486
2.99945e-008,0.8061
3.00369e-008,0.6263
3.00793e-008,0.4675
3.01218e-008,0.3708
3.01642e-008,0.3131
3.02066e-008,0.2878
3.02490e-008,0.2840
3.02914e-008,0.2989
3.03339e-008,0.3085
3.03763e-008,0.2981
3.04187e-008,0.2881
3.04612e-008,0.2533
3.05036e-008,0.2338
3.05460e-008,0.2582
3.05884e-008,0.2867
3.06309e-008,0.3079
3.06733e-008,0.3017
3.07157e-008,0.2568
3.07581e-008,0.2263
3.08005e-008,0.2159
3.08430e-008,0.2111
3.08854e-008,0.2166
3.09278e-008,0.2162
3.09702e-008,0.2161
3.10127e-008,0.2220
3.10551e-008,0.2251
3.10975e-008,0.2213
3.11400e-008,0.2153
3.11824e-008,0.2104
3.12248e-008,0.2041
3.12672e-008,0.2084
3.13096e-008,0.2169
3.13521e-008,0.2203
3.13945e-008,0.2219
3.14369e-008,0.2140
3.14793e-008,0.2063
3.15218e-008,0.2084
3.15642e-008,0.2124
3.16066e-008,0.2161
3.16491e-008,0.2175
3.16915e-008,0.2151
3.17339e-008,0.2148
3.17763e-008,0.2167
3.18188e-008,0.2165
3.18612e-008,0.2147
3.19036e-008,0.2137
3.19460e-008,0.2128
3.19884e-008,0.2136
3.20309e-008,0.2161
3.20733e-008,0.2167
3.21157e-008,0.2164
3.21582e-008,0.2155
3.22006e-008,0.2132
3.22430e-008,0.2132
3.22854e-008,0.2149
3.23279e-008,0.2157
3.23703e-008,0.2161
3.24127e-008,0.2152
3.24551e-008,0.2142
3.24975e-008,0.2147
3.25400e-008,0.2154
3.25824e-008,0.2151
3.26248e-008,0.2147
3.26672e-008,0.2144
3.27097e-008,0.2145
3.27521e-008,0.2153
3.27945e-008,0.2155
3.28370e-008,0.2151
3.28794e-008,0.2150
3.29218e-008,0.2146
3.29642e-008,0.2144
3.30066e-008,0.2149
3.30491e-008,0.2152
3.30915e-008,0.2152
3.31339e-008,0.2151
3.31763e-008,0.2147
3.32188e-008,0.2147
3.32612e-008,0.2150
3.33036e-008,0.2151
3.33461e-008,0.2150
3.33885e-008,0.2149
3.34309e-008,0.2148
3.34733e-008,0.2150
3.35158e-008,0.2152
3.35582e-008,0.2150
3.36006e-008,0.2149
3.36430e-008,0.2149
3.36854e-008,0.2148
3.37279e-008,0.2150
3.37703e-008,0.2151
3.38127e-008,0.2150
3.38552e-008,0.2150
3.38976e-008,0.2149
3.39400e-008,0.2149
3.39824e-008,0.2150
3.40249e-008,0.2150
3.40673e-008,0.2150
3.41097e-008,0.2150
3.41521e-008,0.2149
3.41945e-008,0.2149
3.42370e-008,0.2150
3.42794e-008,0.2150
3.43218e-008,0.2150
3.43643e-008,0.2149
3.44067e-008,0.2150
3.44491e-008,0.2150
3.44915e-008,0.2150
3.45340e-008,0.2150
3.45764e-008,0.2150
3.46188e-008,0.2150
3.46612e-008,0.2150
3.47036e-008,0.2150
3.47461e-008,0.2150
3.47885e-008,0.2150
3.48309e-008,0.2150
3.48733e-008,0.2150
3.49158e-008,0.2150
3.49582e-008,0.2150
3.50006e-008,0.2150
3.50431e-008,0.2150
3.50855e-008,0.2150
3.51279e-008,0.2150
3.51703e-008,0.2150
3.52128e-008,0.2150
3.52552e-008,0.2150
3.52976e-008,0.2150
3.53400e-008,0.2150
3.53824e-008,0.2150
3.54249e-008,0.2150
3.54673e-008,0.2150
3.55097e-008,0.2150
3.55522e-008,0.2150
3.55946e-008,0.2150
3.56370e-008,0.2150
3.56794e-008,0.2150
3.57219e-008,0.2150
3.57643e-008,0.2150
3.58067e-008,0.2150
3.58491e-008,0.2150
3.58915e-008,0.2150
3.59340e-008,0.2150
3.59764e-008,0.2150
3.60188e-008,0.2150
3.60613e-008,0.2150
3.61037e-008,0.2150
3.61461e-008,0.2150
3.61885e-008,0.2150
3.62310e-008,0.2150
3.62734e-008,0.2150
3.63158e-008,0.2150
3.63582e-008,0.2150
3.64006e-008,0.2150
3.64431e-008,0.2150
3.64855e-008,0.2328
3.65279e-008,0.3857
3.65703e-008,0.5630
3.66128e-008,0.7761
3.66552e-008,0.9449
3.66976e-008,1.0513
3.67401e-008,1.1215
3.67825e-008,1.1531
3.68249e-008,1.1779
3.68673e-008,1.1778
3.69097e-008,1.1759
3.69522e-008,1.1760
3.69946e-008,1.1803
3.70370e-008,1.2086
3.70794e-008,1.2249
3.71219e-008,1.2218
3.71643e-008,1.2053
3.72067e-008,1.1800
3.72492e-008,1.1783
3.72916e-008,1.2054
3.73340e-008,1.2325
3.73764e-008,1.2556
3.74189e-008,1.2617
3.74613e-008,1.2569
3.75037e-008,1.2571
3.75461e-008,1.2569
3.75885e-008,1.2574
3.76310e-008,1.2569
3.76734e-008,1.2575
3.77158e-008,1.2601
3.77583e-008,1.2654
3.78007e-008,1.2720
3.78431e-008,1.2704
3.78855e-008,1.2665
3.79280e-008,1.2612
3.79704e-008,1.2581
3.80128e-008,1.2637
3.80552e-008,1.2690
3.80976e-008,1.2708
3.81401e-008,1.2693
3.81825e-008,1.2644
3.82249e-008,1.2623
3.82673e-008,1.2633
3.83098e-008,1.2643
3.83522e-008,1.2469
3.83946e-008,1.0635
3.84371e-008,0.8434
3.84795e-008,0.6610
3.85219e-008,0.4949
3.85643e-008,0.3875
3.86067e-008,0.3227
3.86492e-008,0.2946
3.86916e-008,0.2839
3.87340e-008,0.2916
3.87764e-008,0.3009
3.88189e-008,0.2964
3.88613e-008,0.2922
3.89037e-008,0.2620
3.89462e-008,0.2395
3.89886e-008,0.2552
3.90310e-008,0.2775
3.90734e-008,0.2986
3.91159e-008,0.2991
3.91583e-008,0.2626
3.92007e-008,0.2347
3.92431e-008,0.2200
3.92855e-008,0.2114
3.93280e-008,0.2152
3.93704e-008,0.2156
3.94128e-008,0.2166
3.94553e-008,0.2210
3.94977e-008,0.2233
3.95401e-008,0.2209
3.95825e-008,0.2169
3.96250e-008,0.2129
3.96674e-008,0.2058
3.97098e-008,0.2079
3.97522e-008,0.2148
3.97946e-008,0.2186
3.98371e-008,0.2215
3.98795e-008,0.2154
3.99219e-008,0.2084
3.99644e-008,0.2091
4.00068e-008,0.2116
4.00492e-008,0.2151
4.00916e-008,0.2170
4.01341e-008,0.2155
4.01765e-008,0.2151
4.02189e-008,0.2164
4.02613e-008,0.3165
4.03037e-008,0.4962
4.03462e-008,0.6841
4.03886e-008,0.8846
4.04310e-008,1.0122
4.04734e-008,1.0979
4.05159e-008,1.1468
4.05583e-008,1.1708
4.06007e-008,1.1810
4.06432e-008,1.1741
4.06856e-008,1.1749
4.07280e-008,1.1754
4.07704e-008,1.1968
4.08128e-008,1.2228
4.08553e-008,1.2244
4.08977e-008,1.2132
4.09401e-008,1.1889
4.09825e-008,1.1742
4.10250e-008,1.1935
4.10674e-008,1.2217
4.11098e-008,1.2471
4.11523e-008,1.2479
4.11947e-008,1.0926
4.12371e-008,0.8394
4.12795e-008,0.6601
4.13220e-008,0.4903
4.13644e-008,0.3834
4.14068e-008,0.3222
4.14492e-008,0.2891
4.14916e-008,0.2842
4.15341e-008,0.2953
4.15765e-008,0.3091
4.16189e-008,0.3000
4.16614e-008,0.2909
4.17038e-008,0.2604
4.17462e-008,0.2333
4.17886e-008,0.2528
4.18311e-008,0.2823
4.18735e-008,0.3052
4.19159e-008,0.3063
4.19583e-008,0.2650
4.20007e-008,0.2294
4.20432e-008,0.2175
4.20856e-008,0.2111
4.21280e-008,0.3034
4.21704e-008,0.5019
4.22129e-008,0.6832
4.22553e-008,0.8963
4.22977e-008,1.0256
4.23402e-008,1.1020
4.23826e-008,1.1472
4.24250e-008,1.1637
4.24674e-008,1.1709
4.25098e-008,1.1656
4.25523e-008,1.1766
4.25947e-008,1.1804
4.26371e-008,1.2009
4.26795e-008,1.2249
4.27220e-008,1.2175
4.27644e-008,1.2056
4.28068e-008,1.1851
4.28493e-008,1.1713
4.28917e-008,1.1943
4.29341e-008,1.2249
4.29765e-008,1.2475
4.30190e-008,1.2636
4.30614e-008,1.2595
4.31038e-008,1.2553
4.31462e-008,1.2561
4.31886e-008,1.2552
4.32311e-008,1.2553
4.32735e-008,1.2571
4.33159e-008,1.2608
4.33584e-008,1.2640
4.34008e-008,1.2706
4.34432e-008,1.2710
4.34856e-008,1.2655
4.35281e-008,1.2631
4.35705e-008,1.2586
4.36129e-008,1.2612
4.36553e-008,1.2684
4.36977e-008,1.2701
4.37402e-008,1.2699
4.37826e-008,1.2665
4.38250e-008,1.2622
4.38675e-008,1.2622
4.39099e-008,1.2637
4.39523e-008,1.2625
4.39947e-008,1.1912
4.40372e-008,0.9609
4.40796e-008,0.7740
4.41220e-008,0.5846
4.41644e-008,0.4404
4.42068e-008,0.3568
4.42493e-008,0.3057
4.42917e-008,0.2904
4.43341e-008,0.2848
4.43765e-008,0.2980
4.44190e-008,0.2994
4.44614e-008,0.2951
4.45038e-008,0.2828
4.45463e-008,0.2476
4.45887e-008,0.2430
4.46311e-008,0.2647
4.46735e-008,0.2863
4.47160e-008,0.3036
4.47584e-008,0.2862
4.48008e-008,0.2482
4.48432e-008,0.2281
4.48856e-008,0.2146
4.49281e-008,0.2120
4.49705e-008,0.2158
4.50129e-008,0.2154
4.50554e-008,0.2184
4.50978e-008,0.2224
4.51402e-008,0.2229
4.51826e-008,0.2188
4.52251e-008,0.2155
4.52675e-008,0.2097
4.53099e-008,0.2050
4.53523e-008,0.2111
4.53947e-008,0.2163
4.54372e-008,0.2202
4.54796e-008,0.2201
4.55220e-008,0.2116
4.55645e-008,0.2079
