.HEADER
..NAMES
Time,V U1.K23
.DATA
4.53947e-008,1.1989
4.54372e-008,1.2123
4.54796e-008,1.2120
4.55220e-008,1.1960
4.55645e-008,1.1755
4.56069e-008,1.1653
4.56493e-008,1.1855
4.56917e-008,1.2209
4.57342e-008,1.2441
4.57766e-008,1.2533
4.58190e-008,1.2495
4.58614e-008,1.1680
4.59038e-008,0.9216
4.59463e-008,0.7291
4.59887e-008,0.5682
4.60311e-008,0.4532
4.60735e-008,0.3725
4.61160e-008,0.3220
4.61584e-008,0.2848
4.62008e-008,0.2737
4.62433e-008,0.2715
4.62857e-008,0.2681
4.63281e-008,0.2686
4.63705e-008,0.2605
4.64129e-008,0.2698
4.64554e-008,0.2969
4.64978e-008,0.3125
4.65402e-008,0.3058
4.65826e-008,0.2716
4.66251e-008,0.2337
4.66675e-008,0.2231
4.67099e-008,0.2229
4.67524e-008,0.2218
4.67948e-008,0.2469
4.68372e-008,0.4229
4.68796e-008,0.6110
4.69221e-008,0.8136
4.69645e-008,0.9511
4.70069e-008,1.0400
4.70493e-008,1.1009
4.70917e-008,1.1519
4.71342e-008,1.1847
4.71766e-008,1.1965
4.72190e-008,1.1985
4.72615e-008,1.1920
4.73039e-008,1.2027
4.73463e-008,1.2082
4.73887e-008,1.1969
4.74312e-008,1.1781
4.74736e-008,1.1655
4.75160e-008,1.1823
4.75584e-008,1.2201
4.76008e-008,1.2449
4.76433e-008,1.2532
4.76857e-008,1.2498
4.77281e-008,1.2023
4.77705e-008,0.9753
4.78130e-008,0.7635
4.78554e-008,0.5982
4.78978e-008,0.4736
4.79403e-008,0.3845
4.79827e-008,0.3299
4.80251e-008,0.2918
4.80675e-008,0.2742
4.81099e-008,0.2739
4.81524e-008,0.2683
4.81948e-008,0.2694
4.82372e-008,0.2622
4.82796e-008,0.2657
4.83221e-008,0.2910
4.83645e-008,0.3100
4.84069e-008,0.3085
4.84494e-008,0.2806
4.84918e-008,0.2402
4.85342e-008,0.2239
4.85766e-008,0.2227
4.86191e-008,0.2216
4.86615e-008,0.2204
4.87039e-008,0.2173
4.87463e-008,0.2162
4.87887e-008,0.2191
4.88312e-008,0.2191
4.88736e-008,0.2160
4.89160e-008,0.2152
4.89585e-008,0.2151
4.90009e-008,0.2169
4.90433e-008,0.2188
4.90857e-008,0.2164
4.91282e-008,0.2113
4.91706e-008,0.2065
4.92130e-008,0.2076
4.92554e-008,0.2138
4.92978e-008,0.2178
4.93403e-008,0.2175
4.93827e-008,0.2154
4.94251e-008,0.2142
4.94676e-008,0.2153
4.95100e-008,0.2163
4.95524e-008,0.2152
4.95948e-008,0.2144
4.96373e-008,0.2148
4.96797e-008,0.2153
4.97221e-008,0.2155
4.97645e-008,0.2151
4.98069e-008,0.2142
4.98494e-008,0.2140
4.98918e-008,0.2146
4.99342e-008,0.2158
4.99766e-008,0.2164
5.00191e-008,0.2158
5.00615e-008,0.2147
5.01039e-008,0.2142
5.01464e-008,0.2147
5.01888e-008,0.2154
5.02312e-008,0.2153
5.02736e-008,0.2148
5.03160e-008,0.2148
5.03585e-008,0.2151
5.04009e-008,0.2152
5.04433e-008,0.2151
5.04857e-008,0.2149
5.05282e-008,0.2149
5.05706e-008,0.2151
5.06130e-008,0.2153
5.06555e-008,0.2152
5.06979e-008,0.2151
5.07403e-008,0.2149
5.07827e-008,0.2148
5.08252e-008,0.2150
5.08676e-008,0.2152
5.09100e-008,0.2152
5.09524e-008,0.2150
5.09948e-008,0.2149
5.10373e-008,0.2150
5.10797e-008,0.2151
5.11221e-008,0.2151
5.11646e-008,0.2150
5.12070e-008,0.2150
5.12494e-008,0.2151
5.12918e-008,0.2151
5.13343e-008,0.2151
5.13767e-008,0.2150
5.14191e-008,0.2150
5.14615e-008,0.2151
5.15039e-008,0.3072
5.15464e-008,0.4926
5.15888e-008,0.6781
5.16312e-008,0.8670
5.16736e-008,0.9878
5.17161e-008,1.0658
5.17585e-008,1.1227
5.18009e-008,1.1676
5.18434e-008,1.1867
5.18858e-008,1.1992
5.19282e-008,1.1968
5.19706e-008,1.2027
5.20130e-008,1.2148
5.20555e-008,1.2082
5.20979e-008,1.1897
5.21403e-008,1.1703
5.21827e-008,1.1681
5.22252e-008,1.1969
5.22676e-008,1.2300
5.23100e-008,1.2486
5.23525e-008,1.2535
5.23949e-008,1.2373
5.24373e-008,1.0977
5.24797e-008,0.8483
5.25222e-008,0.6770
5.25646e-008,0.5296
5.26070e-008,0.4244
5.26494e-008,0.3555
5.26918e-008,0.3092
5.27343e-008,0.2769
5.27767e-008,0.2746
5.28191e-008,0.2690
5.28616e-008,0.2691
5.29040e-008,0.2666
5.29464e-008,0.2603
5.29888e-008,0.2781
5.30313e-008,0.3041
5.30737e-008,0.3130
5.31161e-008,0.2980
5.31585e-008,0.2578
5.32009e-008,0.2277
5.32434e-008,0.2232
5.32858e-008,0.2226
5.33282e-008,0.2215
5.33707e-008,0.2187
5.34131e-008,0.2159
5.34555e-008,0.2176
5.34979e-008,0.2200
5.35404e-008,0.2176
5.35828e-008,0.2155
5.36252e-008,0.2152
5.36676e-008,0.2157
5.37100e-008,0.2184
5.37525e-008,0.2182
5.37949e-008,0.2140
5.38373e-008,0.2084
5.38797e-008,0.2060
5.39222e-008,0.2108
5.39646e-008,0.2167
5.40070e-008,0.2182
5.40495e-008,0.2164
5.40919e-008,0.2144
5.41343e-008,0.2147
5.41767e-008,0.2162
5.42192e-008,0.2160
5.42616e-008,0.2147
5.43040e-008,0.2146
5.43464e-008,0.2152
5.43888e-008,0.2155
5.44313e-008,0.2155
5.44737e-008,0.2147
5.45161e-008,0.2141
5.45586e-008,0.2143
5.46010e-008,0.2153
5.46434e-008,0.2164
5.46858e-008,0.2163
5.47283e-008,0.2152
5.47707e-008,0.2143
5.48131e-008,0.2144
5.48555e-008,0.2153
5.48979e-008,0.2155
5.49404e-008,0.2151
5.49828e-008,0.2148
5.50252e-008,0.2150
5.50677e-008,0.2153
5.51101e-008,0.2153
5.51525e-008,0.2150
5.51949e-008,0.2149
5.52374e-008,0.2511
5.52798e-008,0.4192
5.53222e-008,0.5977
5.53646e-008,0.8046
5.54070e-008,0.9463
5.54495e-008,1.0402
5.54919e-008,1.1015
5.55343e-008,1.1515
5.55767e-008,1.1817
5.56192e-008,1.1952
5.56616e-008,1.1987
5.57040e-008,1.1983
5.57465e-008,1.2116
5.57889e-008,1.2131
5.58313e-008,1.1977
5.58737e-008,1.1771
5.59161e-008,1.1652
5.59586e-008,1.1830
5.60010e-008,1.2187
5.60434e-008,1.2430
5.60858e-008,1.2532
5.61283e-008,1.2512
5.61707e-008,1.2493
5.62131e-008,1.2540
5.62556e-008,1.2588
5.62980e-008,1.2594
5.63404e-008,1.2591
5.63828e-008,1.2597
5.64253e-008,1.2619
5.64677e-008,1.2646
5.65101e-008,1.2632
5.65525e-008,1.2607
5.65949e-008,1.2610
5.66374e-008,1.2652
5.66798e-008,1.2711
5.67222e-008,1.2721
5.67647e-008,1.2677
5.68071e-008,1.2628
5.68495e-008,1.2608
5.68919e-008,1.2626
5.69344e-008,1.2649
5.69768e-008,1.2649
5.70192e-008,1.2638
5.70616e-008,1.2636
5.71040e-008,1.2641
5.71465e-008,1.2647
5.71889e-008,1.2646
5.72313e-008,1.2638
5.72738e-008,1.2638
5.73162e-008,1.2646
5.73586e-008,1.2653
5.74010e-008,1.2651
5.74435e-008,1.2639
5.74859e-008,1.2630
5.75283e-008,1.2632
5.75707e-008,1.2643
5.76131e-008,1.2651
5.76556e-008,1.2649
5.76980e-008,1.2642
5.77404e-008,1.2639
5.77828e-008,1.2642
5.78253e-008,1.2645
5.78677e-008,1.2645
5.79101e-008,1.2642
5.79526e-008,1.2641
5.79950e-008,1.2643
5.80374e-008,1.2419
5.80798e-008,1.0441
5.81223e-008,0.8229
5.81647e-008,0.6493
5.82071e-008,0.5084
5.82495e-008,0.4055
5.82919e-008,0.3440
5.83344e-008,0.3013
5.83768e-008,0.2772
5.84192e-008,0.2769
5.84617e-008,0.2703
5.85041e-008,0.2698
5.85465e-008,0.2593
5.85889e-008,0.2561
5.86314e-008,0.2804
5.86738e-008,0.3055
5.87162e-008,0.3121
5.87586e-008,0.2914
5.88010e-008,0.2503
5.88435e-008,0.2278
5.88859e-008,0.2232
5.89283e-008,0.2207
5.89708e-008,0.2264
5.90132e-008,0.3704
5.90556e-008,0.5676
5.90980e-008,0.7619
5.91405e-008,0.9225
5.91829e-008,1.0204
5.92253e-008,1.0865
5.92677e-008,1.1392
5.93101e-008,1.1793
5.93526e-008,1.1939
5.93950e-008,1.2016
5.94374e-008,1.1936
5.94798e-008,1.1994
5.95223e-008,1.2077
5.95647e-008,1.1994
5.96071e-008,1.1822
5.96496e-008,1.1670
5.96920e-008,1.1752
5.97344e-008,1.2109
5.97768e-008,1.2400
5.98192e-008,1.2521
5.98617e-008,1.2513
5.99041e-008,1.2476
5.99465e-008,1.2523
5.99889e-008,1.2586
6.00314e-008,1.2599
6.00738e-008,1.2586
6.01162e-008,1.2586
6.01586e-008,1.2600
6.02011e-008,1.2635
6.02435e-008,1.2644
6.02859e-008,1.2620
6.03283e-008,1.2611
6.03708e-008,1.2635
6.04132e-008,1.2691
6.04556e-008,1.2723
6.04981e-008,1.2690
6.05405e-008,1.2635
6.05829e-008,1.2604
6.06253e-008,1.2617
6.06678e-008,1.2647
6.07102e-008,1.2651
6.07526e-008,1.2637
6.07950e-008,1.2631
6.08375e-008,1.2637
6.08799e-008,1.2645
6.09223e-008,1.2648
6.09647e-008,1.2640
6.10071e-008,1.2635
6.10496e-008,1.2641
6.10920e-008,1.2649
6.11344e-008,1.2651
6.11768e-008,1.2642
6.12193e-008,1.2631
6.12617e-008,1.2629
6.13041e-008,1.2638
6.13465e-008,1.2649
6.13890e-008,1.2650
6.14314e-008,1.2642
6.14738e-008,1.2637
6.15163e-008,1.2639
6.15587e-008,1.2644
6.16011e-008,1.2644
6.16435e-008,1.2641
6.16860e-008,1.2639
6.17284e-008,1.2641
6.17708e-008,1.2643
6.18132e-008,1.2643
6.18557e-008,1.2641
6.18981e-008,1.2639
6.19405e-008,1.2639
6.19829e-008,1.2642
6.20254e-008,1.2644
6.20678e-008,1.2643
6.21102e-008,1.2640
6.21526e-008,1.2639
6.21950e-008,1.2640
6.22375e-008,1.2642
6.22799e-008,1.2642
6.23223e-008,1.2641
6.23647e-008,1.2640
6.24072e-008,1.2641
6.24496e-008,1.2642
6.24920e-008,1.2642
6.25344e-008,1.2641
6.25769e-008,1.2640
6.26193e-008,1.2641
6.26617e-008,1.2641
6.27042e-008,1.2642
6.27466e-008,1.2641
6.27890e-008,1.2640
6.28314e-008,1.2640
6.28739e-008,1.2641
6.29163e-008,1.2641
6.29587e-008,1.2641
6.30011e-008,1.2641
6.30436e-008,1.2640
6.30860e-008,1.2641
6.31284e-008,1.2641
6.31708e-008,1.2641
6.32132e-008,1.2641
6.32557e-008,1.2640
6.32981e-008,1.2641
6.33405e-008,1.2641
6.33829e-008,1.2641
6.34254e-008,1.2641
6.34678e-008,1.2640
6.35102e-008,1.2640
6.35526e-008,1.2641
6.35951e-008,1.2641
6.36375e-008,1.2613
6.36799e-008,1.1767
6.37224e-008,0.9395
6.37648e-008,0.7531
6.38072e-008,0.5856
6.38496e-008,0.4605
6.38921e-008,0.3770
6.39345e-008,0.3253
6.39769e-008,0.2864
6.40193e-008,0.2774
6.40618e-008,0.2732
6.41042e-008,0.2699
6.41466e-008,0.2667
6.41890e-008,0.2544
6.42315e-008,0.2638
6.42739e-008,0.2922
6.43163e-008,0.3105
6.43587e-008,0.3073
6.44011e-008,0.2743
6.44436e-008,0.2374
6.44860e-008,0.2250
6.45284e-008,0.2217
6.45708e-008,0.2202
6.46133e-008,0.2690
6.46557e-008,0.4553
6.46981e-008,0.6384
6.47405e-008,0.8401
6.47830e-008,0.9669
6.48254e-008,1.0502
6.48678e-008,1.1088
6.49103e-008,1.1580
6.49527e-008,1.1866
6.49951e-008,1.1990
6.50375e-008,1.1984
6.50800e-008,1.1937
6.51224e-008,1.2043
6.51648e-008,1.2057
6.52072e-008,1.1927
6.52497e-008,1.1745
6.52921e-008,1.1658
6.53345e-008,1.1881
6.53769e-008,1.2250
6.54193e-008,1.2466
6.54618e-008,1.2529
6.55042e-008,1.2489
6.55466e-008,1.2484
6.55890e-008,1.2551
6.56315e-008,1.2597
6.56739e-008,1.2591
6.57163e-008,1.2583
6.57587e-008,1.2588
6.58012e-008,1.2612
6.58436e-008,1.2644
6.58860e-008,1.2634
6.59284e-008,1.2612
6.59709e-008,1.2615
6.60133e-008,1.2654
6.60557e-008,1.2710
6.60982e-008,1.2714
6.61406e-008,1.2665
6.61830e-008,1.2616
6.62254e-008,1.2603
6.62679e-008,1.2629
6.63103e-008,1.2651
6.63527e-008,1.2645
6.63951e-008,1.2631
6.64376e-008,1.2631
6.64800e-008,1.2639
6.65224e-008,1.2646
6.65648e-008,1.2644
6.66072e-008,1.2635
6.66497e-008,1.2635
6.66921e-008,1.2643
6.67345e-008,1.2649
6.67769e-008,1.2648
6.68194e-008,1.2636
6.68618e-008,1.2627
6.69042e-008,1.2630
6.69466e-008,1.2642
6.69891e-008,1.2650
6.70315e-008,1.2646
6.70739e-008,1.2638
6.71164e-008,1.2636
6.71588e-008,1.2640
6.72012e-008,1.2643
6.72436e-008,1.2642
6.72861e-008,1.2639
6.73285e-008,1.2638
6.73709e-008,1.2641
6.74133e-008,1.2394
6.74558e-008,1.0379
6.74982e-008,0.8187
6.75406e-008,0.6451
6.75830e-008,0.5053
6.76255e-008,0.4034
6.76679e-008,0.3427
6.77103e-008,0.3001
6.77527e-008,0.2768
6.77951e-008,0.2765
6.78376e-008,0.2700
6.78800e-008,0.2695
6.79224e-008,0.2588
6.79648e-008,0.2562
6.80073e-008,0.2808
6.80497e-008,0.3056
6.80921e-008,0.3118
6.81345e-008,0.2903
6.81770e-008,0.2492
6.82194e-008,0.2274
6.82618e-008,0.2229
6.83043e-008,0.2205
6.83467e-008,0.2200
6.83891e-008,0.2179
6.84315e-008,0.2163
6.84740e-008,0.2186
6.85164e-008,0.2190
6.85588e-008,0.2160
6.86012e-008,0.2148
6.86437e-008,0.2142
6.86861e-008,0.2160
6.87285e-008,0.2191
6.87709e-008,0.2179
6.88133e-008,0.2128
6.88558e-008,0.2068
6.88982e-008,0.2062
6.89406e-008,0.2120
6.89830e-008,0.2168
6.90255e-008,0.2174
6.90679e-008,0.2157
6.91103e-008,0.2143
6.91527e-008,0.2149
6.91952e-008,0.2159
6.92376e-008,0.2151
6.92800e-008,0.2161
6.93225e-008,0.3307
6.93649e-008,0.5183
6.94073e-008,0.7102
6.94497e-008,0.8878
6.94922e-008,1.0011
6.95346e-008,1.0738
6.95770e-008,1.1287
6.96194e-008,1.1721
6.96619e-008,1.1896
6.97043e-008,1.2004
6.97467e-008,1.1960
6.97891e-008,1.2036
6.98316e-008,1.2143
6.98740e-008,1.2060
6.99164e-008,1.1867
6.99588e-008,1.1680
7.00012e-008,1.1701
7.00437e-008,1.2019
7.00861e-008,1.2333
7.01285e-008,1.2500
7.01709e-008,1.2528
7.02134e-008,1.2302
7.02558e-008,1.0637
7.02982e-008,0.8197
7.03406e-008,0.6526
7.03831e-008,0.5126
7.04255e-008,0.4116
7.04679e-008,0.3469
7.05104e-008,0.3032
7.05528e-008,0.2747
7.05952e-008,0.2745
7.06376e-008,0.2681
7.06801e-008,0.2691
7.07225e-008,0.2650
7.07649e-008,0.2609
7.08073e-008,0.2818
7.08498e-008,0.3064
7.08922e-008,0.3122
7.09346e-008,0.2932
7.09770e-008,0.2516
7.10194e-008,0.2257
7.10619e-008,0.2229
7.11043e-008,0.2221
7.11467e-008,0.2210
7.11891e-008,0.2180
7.12316e-008,0.2157
7.12740e-008,0.2179
7.13164e-008,0.2197
7.13588e-008,0.2168
7.14013e-008,0.2152
7.14437e-008,0.2150
7.14861e-008,0.2159
7.15286e-008,0.2185
7.15710e-008,0.2176
7.16134e-008,0.2130
7.16558e-008,0.2075
7.16983e-008,0.2061
7.17407e-008,0.2115
7.17831e-008,0.2170
7.18255e-008,0.2179
7.18680e-008,0.2159
7.19104e-008,0.2141
7.19528e-008,0.2147
7.19952e-008,0.2161
7.20377e-008,0.2156
7.20801e-008,0.2144
7.21225e-008,0.2145
7.21649e-008,0.2151
7.22073e-008,0.2154
7.22498e-008,0.2153
7.22922e-008,0.2144
7.23346e-008,0.2139
7.23770e-008,0.2142
7.24195e-008,0.2153
7.24619e-008,0.2162
7.25043e-008,0.2160
7.25467e-008,0.2149
7.25892e-008,0.2141
7.26316e-008,0.2144
7.26740e-008,0.2152
7.27165e-008,0.2153
7.27589e-008,0.2148
7.28013e-008,0.2146
7.28437e-008,0.2149
7.28862e-008,0.2151
7.29286e-008,0.2151
7.29710e-008,0.2148
7.30134e-008,0.2147
7.30559e-008,0.2149
7.30983e-008,0.2152
7.31407e-008,0.2152
7.31831e-008,0.2150
7.32256e-008,0.2148
7.32680e-008,0.2147
7.33104e-008,0.2148
7.33528e-008,0.2151
7.33952e-008,0.2152
7.34377e-008,0.2150
7.34801e-008,0.2149
7.35225e-008,0.2149
7.35649e-008,0.2150
7.36074e-008,0.2151
7.36498e-008,0.2150
7.36922e-008,0.2149
7.37346e-008,0.2150
7.37771e-008,0.2151
7.38195e-008,0.2150
7.38619e-008,0.2150
7.39044e-008,0.2149
7.39468e-008,0.2150
7.39892e-008,0.2580
7.40316e-008,0.4279
7.40741e-008,0.6053
7.41165e-008,0.8122
7.41589e-008,0.9513
7.42013e-008,1.0433
7.42438e-008,1.1041
7.42862e-008,1.1533
7.43286e-008,1.1820
7.43710e-008,1.1956
7.44134e-008,1.1985
7.44559e-008,1.1988
7.44983e-008,1.2120
7.45407e-008,1.2122
7.45831e-008,1.1967
7.46256e-008,1.1763
7.46680e-008,1.1654
7.47104e-008,1.1845
7.47528e-008,1.2199
7.47953e-008,1.2435
7.48377e-008,1.2533
7.48801e-008,1.2510
7.49226e-008,1.2493
7.49650e-008,1.2541
7.50074e-008,1.2588
7.50498e-008,1.2593
7.50923e-008,1.2591
7.51347e-008,1.2597
7.51771e-008,1.2619
7.52195e-008,1.2645
7.52620e-008,1.2629
7.53044e-008,1.2606
7.53468e-008,1.2610
7.53892e-008,1.2654
7.54317e-008,1.2711
7.54741e-008,1.2718
7.55165e-008,1.2674
7.55589e-008,1.2626
7.56013e-008,1.2608
7.56438e-008,1.2626
7.56862e-008,1.2648
7.57286e-008,1.2647
7.57710e-008,1.2637
7.58135e-008,1.2635
7.58559e-008,1.2640
7.58983e-008,1.2646
7.59407e-008,1.2645
7.59832e-008,1.2637
7.60256e-008,1.2637
7.60680e-008,1.2646
7.61105e-008,1.2653
7.61529e-008,1.2650
7.61953e-008,1.2638
7.62377e-008,1.2629
7.62802e-008,1.2632
7.63226e-008,1.2643
7.63650e-008,1.2651
7.64074e-008,1.2648
7.64499e-008,1.2641
7.64923e-008,1.2639
7.65347e-008,1.2642
7.65771e-008,1.2644
7.66195e-008,1.2644
7.66620e-008,1.2641
7.67044e-008,1.2640
7.67468e-008,1.2642
7.67892e-008,1.2644
7.68317e-008,1.2643
7.68741e-008,1.2640
7.69165e-008,1.2639
7.69589e-008,1.2641
7.70014e-008,1.2644
7.70438e-008,1.2645
7.70862e-008,1.2643
7.71287e-008,1.2640
7.71711e-008,1.2640
7.72135e-008,1.2641
7.72559e-008,1.2643
7.72984e-008,1.2642
7.73408e-008,1.2641
7.73832e-008,1.2641
7.74256e-008,1.2641
7.74681e-008,1.2642
7.75105e-008,1.2642
7.75529e-008,1.2641
7.75953e-008,1.2641
7.76378e-008,1.2641
7.76802e-008,1.2642
7.77226e-008,1.2454
7.77650e-008,1.0577
7.78074e-008,0.8321
7.78499e-008,0.6585
7.78923e-008,0.5151
7.79347e-008,0.4097
7.79771e-008,0.3463
7.80196e-008,0.3030
7.80620e-008,0.2773
7.81044e-008,0.2773
7.81468e-008,0.2703
7.81893e-008,0.2698
7.82317e-008,0.2598
7.82741e-008,0.2554
7.83166e-008,0.2788
7.83590e-008,0.3044
7.84014e-008,0.3121
7.84438e-008,0.2931
7.84863e-008,0.2521
7.85287e-008,0.2283
7.85711e-008,0.2232
7.86135e-008,0.2206
7.86560e-008,0.2201
7.86984e-008,0.2182
7.87408e-008,0.2164
7.87832e-008,0.2185
7.88257e-008,0.2193
7.88681e-008,0.2162
7.89105e-008,0.2149
7.89529e-008,0.2143
7.89953e-008,0.2159
7.90378e-008,0.2191
7.90802e-008,0.2182
7.91226e-008,0.2133
7.91650e-008,0.2072
7.92075e-008,0.2061
7.92499e-008,0.2116
7.92923e-008,0.2166
7.93347e-008,0.2175
7.93772e-008,0.2159
7.94196e-008,0.2144
7.94620e-008,0.2149
7.95045e-008,0.2160
7.95469e-008,0.2153
7.95893e-008,0.2143
7.96317e-008,0.2146
7.96742e-008,0.2151
7.97166e-008,0.2154
7.97590e-008,0.2153
7.98014e-008,0.2143
7.98439e-008,0.2137
7.98863e-008,0.2141
7.99287e-008,0.2153
7.99711e-008,0.2163
8.00135e-008,0.2160
8.00560e-008,0.2148
8.00984e-008,0.2141
8.01408e-008,0.2144
8.01832e-008,0.2151
8.02257e-008,0.2152
8.02681e-008,0.2148
8.03105e-008,0.2147
8.03529e-008,0.2149
8.03954e-008,0.2151
8.04378e-008,0.2150
8.04802e-008,0.2148
8.05227e-008,0.2147
8.05651e-008,0.2149
8.06075e-008,0.2151
8.06499e-008,0.2152
8.06924e-008,0.2150
8.07348e-008,0.2148
8.07772e-008,0.2147
8.08196e-008,0.2148
8.08621e-008,0.2151
8.09045e-008,0.2151
8.09469e-008,0.2150
8.09893e-008,0.2148
8.10318e-008,0.2149
8.10742e-008,0.2150
8.11166e-008,0.2150
8.11590e-008,0.2149
8.12014e-008,0.2149
8.12439e-008,0.2150
8.12863e-008,0.2150
8.13287e-008,0.2150
8.13711e-008,0.2150
8.14136e-008,0.2149
8.14560e-008,0.2149
8.14984e-008,0.2881
8.15408e-008,0.4688
8.15833e-008,0.6490
8.16257e-008,0.8471
8.16681e-008,0.9745
8.17106e-008,1.0573
8.17530e-008,1.1159
8.17954e-008,1.1625
8.18378e-008,1.1849
8.18803e-008,1.1982
8.19227e-008,1.1972
8.19651e-008,1.2010
8.20075e-008,1.2139
8.20500e-008,1.2097
8.20924e-008,1.1923
8.21348e-008,1.1724
8.21772e-008,1.1665
8.22196e-008,1.1921
8.22621e-008,1.2263
8.23045e-008,1.2468
8.23469e-008,1.2535
8.23893e-008,1.2434
8.24318e-008,1.1274
8.24742e-008,0.8768
8.25166e-008,0.6989
8.25590e-008,0.5450
8.26015e-008,0.4359
8.26439e-008,0.3625
8.26863e-008,0.3144
8.27288e-008,0.2796
8.27712e-008,0.2742
8.28136e-008,0.2698
8.28560e-008,0.2686
8.28985e-008,0.2675
8.29409e-008,0.2599
8.29833e-008,0.2744
8.30257e-008,0.3013
8.30682e-008,0.3131
8.31106e-008,0.3016
8.31530e-008,0.2633
8.31954e-008,0.2297
8.32379e-008,0.2231
8.32803e-008,0.2227
8.33227e-008,0.2216
8.33651e-008,0.2191
8.34075e-008,0.2160
8.34500e-008,0.2170
8.34924e-008,0.2199
8.35348e-008,0.2179
8.35772e-008,0.2155
8.36197e-008,0.2152
8.36621e-008,0.2154
8.37045e-008,0.2180
8.37469e-008,0.2185
8.37894e-008,0.2146
8.38318e-008,0.2090
8.38742e-008,0.2058
8.39167e-008,0.2098
8.39591e-008,0.2161
8.40015e-008,0.2182
8.40439e-008,0.2167
8.40864e-008,0.2145
8.41288e-008,0.2144
8.41712e-008,0.2160
8.42136e-008,0.2161
8.42561e-008,0.2147
8.42985e-008,0.2145
8.43409e-008,0.2150
8.43833e-008,0.2154
8.44257e-008,0.2155
8.44682e-008,0.2148
8.45106e-008,0.2140
8.45530e-008,0.2141
8.45954e-008,0.2151
8.46379e-008,0.2162
8.46803e-008,0.2163
8.47227e-008,0.2153
8.47651e-008,0.2143
8.48076e-008,0.2143
8.48500e-008,0.2151
8.48924e-008,0.2155
8.49349e-008,0.2151
8.49773e-008,0.2147
8.50197e-008,0.2149
8.50621e-008,0.2152
8.51046e-008,0.2152
8.51470e-008,0.2150
8.51894e-008,0.2148
8.52318e-008,0.2149
8.52743e-008,0.2152
8.53167e-008,0.2153
8.53591e-008,0.2152
8.54015e-008,0.2150
8.54440e-008,0.2148
8.54864e-008,0.2149
8.55288e-008,0.2151
8.55712e-008,0.2153
8.56136e-008,0.2151
8.56561e-008,0.2150
8.56985e-008,0.2150
8.57409e-008,0.2151
8.57833e-008,0.2152
8.58258e-008,0.2151
8.58682e-008,0.2150
8.59106e-008,0.2150
8.59530e-008,0.2151
8.59955e-008,0.2151
8.60379e-008,0.2151
8.60803e-008,0.2150
8.61228e-008,0.2150
8.61652e-008,0.2151
8.62076e-008,0.2151
8.62500e-008,0.2151
8.62925e-008,0.2151
8.63349e-008,0.2151
8.63773e-008,0.2150
8.64197e-008,0.2151
8.64622e-008,0.2151
8.65046e-008,0.2151
8.65470e-008,0.2151
8.65894e-008,0.2151
8.66319e-008,0.2151
8.66743e-008,0.2151
8.67167e-008,0.2151
8.67591e-008,0.2151
8.68015e-008,0.2151
8.68440e-008,0.2151
8.68864e-008,0.2151
8.69288e-008,0.2151
8.69712e-008,0.2151
8.70137e-008,0.2151
8.70561e-008,0.2151
8.70985e-008,0.2151
8.71409e-008,0.2151
8.71834e-008,0.2151
8.72258e-008,0.2151
8.72682e-008,0.2151
8.73107e-008,0.2151
8.73531e-008,0.2151
8.73955e-008,0.2151
8.74379e-008,0.2151
8.74804e-008,0.2151
8.75228e-008,0.2151
8.75652e-008,0.2151
8.76076e-008,0.2151
8.76501e-008,0.2151
8.76925e-008,0.2151
8.77349e-008,0.2151
8.77773e-008,0.2151
8.78197e-008,0.2151
8.78622e-008,0.2151
8.79046e-008,0.2151
8.79470e-008,0.2151
8.79894e-008,0.2151
8.80319e-008,0.2170
8.80743e-008,0.3383
8.81167e-008,0.5257
8.81591e-008,0.7192
8.82016e-008,0.8937
8.82440e-008,1.0060
8.82864e-008,1.0780
8.83289e-008,1.1318
8.83713e-008,1.1732
8.84137e-008,1.1890
8.84561e-008,1.1999
8.84986e-008,1.1966
8.85410e-008,1.2055
8.85834e-008,1.2151
8.86258e-008,1.2054
8.86683e-008,1.1859
8.87107e-008,1.1679
8.87531e-008,1.1715
8.87955e-008,1.2039
8.88380e-008,1.2345
8.88804e-008,1.2506
8.89228e-008,1.2531
8.89652e-008,1.2492
8.90076e-008,1.2515
8.90501e-008,1.2572
8.90925e-008,1.2596
8.91349e-008,1.2591
8.91773e-008,1.2595
8.92198e-008,1.2607
8.92622e-008,1.2637
8.93046e-008,1.2643
8.93470e-008,1.2615
8.93895e-008,1.2605
8.94319e-008,1.2629
8.94743e-008,1.2688
8.95168e-008,1.2725
8.95592e-008,1.2699
8.96016e-008,1.2647
8.96440e-008,1.2612
8.96865e-008,1.2615
8.97289e-008,1.2641
8.97713e-008,1.2652
8.98137e-008,1.2642
8.98562e-008,1.2635
8.98986e-008,1.2550
8.99410e-008,1.1229
8.99834e-008,0.8830
9.00258e-008,0.7063
9.00683e-008,0.5498
9.01107e-008,0.4344
9.01531e-008,0.3627
9.01955e-008,0.3152
9.02380e-008,0.2806
9.02804e-008,0.2769
9.03228e-008,0.2702
9.03652e-008,0.2699
9.04077e-008,0.2645
9.04501e-008,0.2547
9.04925e-008,0.2712
9.05350e-008,0.2988
9.05774e-008,0.3122
9.06198e-008,0.3020
9.06622e-008,0.2636
9.07047e-008,0.2322
9.07471e-008,0.2240
9.07895e-008,0.2212
9.08319e-008,0.2206
9.08744e-008,0.3101
9.09168e-008,0.5069
