.HEADER
..NAMES
Time,V U1.T22
.DATA
3.71074e-008,1.1855
3.71533e-008,1.2135
3.71992e-008,1.2340
3.72452e-008,1.2275
3.72911e-008,1.2070
3.73370e-008,1.1846
3.73830e-008,1.1749
3.74289e-008,1.1883
3.74748e-008,1.2099
3.75207e-008,1.2328
3.75667e-008,1.2461
3.76126e-008,1.2441
3.76585e-008,1.2404
3.77044e-008,1.2356
3.77504e-008,1.2323
3.77963e-008,1.2320
3.78422e-008,1.2275
3.78881e-008,1.2064
3.79341e-008,1.0908
3.79800e-008,0.9504
3.80259e-008,0.8303
3.80718e-008,0.6921
3.81178e-008,0.5477
3.81637e-008,0.4251
3.82096e-008,0.3383
3.82555e-008,0.2845
3.83015e-008,0.2483
3.83474e-008,0.2303
3.83933e-008,0.2293
3.84392e-008,0.2417
3.84852e-008,0.2633
3.85311e-008,0.2682
3.85770e-008,0.2563
3.86229e-008,0.2359
3.86689e-008,0.2101
3.87148e-008,0.2005
3.87607e-008,0.2210
3.88066e-008,0.2452
3.88526e-008,0.2733
3.88985e-008,0.2912
3.89444e-008,0.2888
3.89903e-008,0.2806
3.90363e-008,0.2669
3.90822e-008,0.2570
3.91281e-008,0.2569
3.91740e-008,0.2622
3.92199e-008,0.2727
3.92659e-008,0.2766
3.93118e-008,0.2713
3.93577e-008,0.2608
3.94036e-008,0.2467
3.94496e-008,0.2367
3.94955e-008,0.2318
3.95414e-008,0.2274
3.95873e-008,0.2271
3.96333e-008,0.2298
3.96792e-008,0.2353
3.97251e-008,0.2447
3.97710e-008,0.2678
3.98170e-008,0.4077
3.98629e-008,0.5570
3.99088e-008,0.7086
3.99547e-008,0.8766
4.00007e-008,1.0159
4.00466e-008,1.1015
4.00925e-008,1.1627
4.01384e-008,1.1961
4.01844e-008,1.2211
4.02303e-008,1.2343
4.02762e-008,1.2334
4.03221e-008,1.2266
4.03681e-008,1.2083
4.04140e-008,1.2078
4.04599e-008,1.2169
4.05058e-008,1.2340
4.05518e-008,1.2627
4.05977e-008,1.2725
4.06436e-008,1.2496
4.06895e-008,1.2215
4.07355e-008,1.1830
4.07814e-008,1.1608
4.08273e-008,1.1741
4.08732e-008,1.1954
4.09192e-008,1.2222
4.09651e-008,1.2327
4.10110e-008,1.2191
4.10569e-008,1.1990
4.11029e-008,1.1796
4.11488e-008,1.1796
4.11947e-008,1.1969
4.12407e-008,1.2189
4.12866e-008,1.2392
4.13325e-008,1.2465
4.13784e-008,1.2427
4.14244e-008,1.2394
4.14703e-008,1.2343
4.15162e-008,1.2321
4.15621e-008,1.2310
4.16081e-008,1.2246
4.16540e-008,1.2183
4.16999e-008,1.2150
4.17458e-008,1.2165
4.17918e-008,1.2268
4.18377e-008,1.2397
4.18836e-008,1.2486
4.19295e-008,1.2495
4.19755e-008,1.2391
4.20214e-008,1.2245
4.20673e-008,1.2134
4.21132e-008,1.2110
4.21592e-008,1.2204
