.HEADER
..NAMES
Time,V U1.W24&W25
.DATA
1.03962e-008,1.1957
1.04386e-008,1.1965
1.04810e-008,1.1886
1.05235e-008,1.1843
1.05659e-008,1.1924
1.06083e-008,1.2179
1.06507e-008,1.2389
1.06932e-008,1.2446
1.07356e-008,1.1760
1.07780e-008,0.9674
1.08205e-008,0.7658
1.08629e-008,0.5707
1.09053e-008,0.4247
1.09477e-008,0.3269
1.09902e-008,0.2702
1.10326e-008,0.2638
1.10750e-008,0.2778
1.11174e-008,0.3066
1.11598e-008,0.3354
1.12023e-008,0.3320
1.12447e-008,0.3082
1.12871e-008,0.2823
1.13295e-008,0.2769
1.13720e-008,0.2827
1.14144e-008,0.2913
1.14568e-008,0.2934
1.14993e-008,0.2864
1.15417e-008,0.2579
1.15841e-008,0.2253
1.16265e-008,0.2129
1.16690e-008,0.2496
1.17114e-008,0.4115
1.17538e-008,0.5858
1.17962e-008,0.7892
1.18387e-008,0.9542
1.18811e-008,1.0706
1.19235e-008,1.1428
1.19659e-008,1.1647
1.20083e-008,1.1684
1.20508e-008,1.1552
1.20932e-008,1.1345
1.21356e-008,1.1360
1.21780e-008,1.1512
1.22205e-008,1.1770
1.22629e-008,1.1943
1.23053e-008,1.1972
1.23478e-008,1.1903
1.23902e-008,1.1846
1.24326e-008,1.1892
1.24750e-008,1.2125
1.25175e-008,1.2361
1.25599e-008,1.2450
1.26023e-008,1.2074
1.26447e-008,1.0127
1.26871e-008,0.8034
1.27296e-008,0.6036
1.27720e-008,0.4506
1.28144e-008,0.3426
1.28568e-008,0.2766
1.28993e-008,0.2623
1.29417e-008,0.2742
1.29841e-008,0.3001
1.30265e-008,0.3314
1.30690e-008,0.3352
1.31114e-008,0.3136
1.31538e-008,0.2862
1.31963e-008,0.2766
1.32387e-008,0.2812
1.32811e-008,0.2900
1.33235e-008,0.2935
1.33660e-008,0.2893
1.34084e-008,0.2649
1.34508e-008,0.2305
1.34932e-008,0.2135
1.35356e-008,0.2254
1.35781e-008,0.3748
1.36205e-008,0.5519
1.36629e-008,0.7506
1.37053e-008,0.9244
1.37478e-008,1.0521
1.37902e-008,1.1336
1.38326e-008,1.1635
1.38751e-008,1.1684
1.39175e-008,1.1595
1.39599e-008,1.1373
1.40023e-008,1.1339
1.40448e-008,1.1475
1.40872e-008,1.1716
1.41296e-008,1.1925
1.41720e-008,1.1976
1.42145e-008,1.1920
1.42569e-008,1.1852
1.42993e-008,1.1869
1.43417e-008,1.2070
1.43841e-008,1.2327
1.44266e-008,1.2440
1.44690e-008,1.2273
1.45114e-008,1.0588
1.45538e-008,0.8403
1.45963e-008,0.6400
1.46387e-008,0.4781
1.46811e-008,0.3600
1.47236e-008,0.2854
1.47660e-008,0.2614
1.48084e-008,0.2712
1.48508e-008,0.2939
1.48933e-008,0.3264
1.49357e-008,0.3375
1.49781e-008,0.3186
1.50205e-008,0.2910
1.50629e-008,0.2767
1.51054e-008,0.2798
1.51478e-008,0.2884
1.51902e-008,0.2934
1.52327e-008,0.2913
1.52751e-008,0.2714
1.53175e-008,0.2365
1.53599e-008,0.2152
1.54023e-008,0.2164
1.54448e-008,0.3397
1.54872e-008,0.5185
1.55296e-008,0.7092
1.55721e-008,0.8932
1.56145e-008,1.0313
1.56569e-008,1.1216
1.56993e-008,1.1617
1.57417e-008,1.1679
1.57842e-008,1.1633
1.58266e-008,1.1411
1.58690e-008,1.1324
1.59114e-008,1.1443
1.59539e-008,1.1661
1.59963e-008,1.1900
