.HEADER
..NAMES
Time,V U1.H23
.DATA
4.53947e-008,0.2723
4.54372e-008,0.2688
4.54796e-008,0.2595
4.55220e-008,0.2341
4.55645e-008,0.2196
4.56069e-008,0.2413
4.56493e-008,0.2640
4.56917e-008,0.2762
4.57342e-008,0.2950
4.57766e-008,0.2885
4.58190e-008,0.2439
4.58614e-008,0.2118
4.59038e-008,0.2876
4.59463e-008,0.4757
4.59887e-008,0.6730
4.60311e-008,0.8978
4.60735e-008,1.0366
4.61160e-008,1.1130
4.61584e-008,1.1479
4.62008e-008,1.1709
4.62433e-008,1.1830
4.62857e-008,1.1957
4.63281e-008,1.1966
4.63705e-008,1.1952
4.64129e-008,1.2051
4.64554e-008,1.2310
4.64978e-008,1.2528
4.65402e-008,1.2496
4.65826e-008,1.2294
4.66251e-008,1.2003
4.66675e-008,1.1710
4.67099e-008,1.1769
4.67524e-008,1.2161
4.67948e-008,1.2547
4.68372e-008,1.2764
4.68796e-008,1.2849
4.69221e-008,1.2719
4.69645e-008,1.2582
4.70069e-008,1.2525
4.70493e-008,1.2550
4.70917e-008,1.2587
4.71342e-008,1.2625
4.71766e-008,1.2606
4.72190e-008,1.2602
4.72615e-008,1.2641
4.73039e-008,1.2688
4.73463e-008,1.2686
4.73887e-008,1.2652
4.74312e-008,1.2607
4.74736e-008,1.2557
4.75160e-008,1.2559
4.75584e-008,1.2643
4.76008e-008,1.2718
4.76433e-008,1.2718
4.76857e-008,1.2684
4.77281e-008,1.2614
4.77705e-008,1.1817
4.78130e-008,0.9554
4.78554e-008,0.7737
4.78978e-008,0.5875
4.79403e-008,0.4392
4.79827e-008,0.3484
4.80251e-008,0.3154
4.80675e-008,0.2920
4.81099e-008,0.2835
4.81524e-008,0.2780
4.81948e-008,0.2735
4.82372e-008,0.2696
4.82796e-008,0.2641
4.83221e-008,0.2421
4.83645e-008,0.2206
4.84069e-008,0.2318
4.84494e-008,0.2600
4.84918e-008,0.2713
4.85342e-008,0.2905
4.85766e-008,0.2947
4.86191e-008,0.2590
4.86615e-008,0.2168
4.87039e-008,0.2444
4.87463e-008,0.4175
4.87887e-008,0.6085
4.88312e-008,0.8425
4.88736e-008,1.0031
4.89160e-008,1.0973
4.89585e-008,1.1393
4.90009e-008,1.1643
4.90433e-008,1.1800
4.90857e-008,1.1932
4.91282e-008,1.1973
4.91706e-008,1.1952
4.92130e-008,1.2000
4.92554e-008,1.2223
4.92978e-008,1.2484
4.93403e-008,1.2537
4.93827e-008,1.2354
4.94251e-008,1.2108
4.94676e-008,1.1767
4.95100e-008,1.1709
4.95524e-008,1.2025
4.95948e-008,1.2456
4.96373e-008,1.2198
4.96797e-008,0.9990
4.97221e-008,0.7770
4.97645e-008,0.5698
4.98069e-008,0.4186
4.98494e-008,0.3333
4.98918e-008,0.3079
4.99342e-008,0.2929
4.99766e-008,0.2799
5.00191e-008,0.2728
5.00615e-008,0.2720
5.01039e-008,0.2743
5.01464e-008,0.2726
5.01888e-008,0.2496
5.02312e-008,0.2177
5.02736e-008,0.2159
5.03160e-008,0.2479
5.03585e-008,0.2721
5.04009e-008,0.2998
5.04433e-008,0.3079
5.04857e-008,0.2711
5.05282e-008,0.2158
5.05706e-008,0.2103
5.06130e-008,0.3701
5.06555e-008,0.5742
5.06979e-008,0.8067
5.07403e-008,0.9833
5.07827e-008,1.0855
5.08252e-008,1.1319
5.08676e-008,1.1575
5.09100e-008,1.1782
5.09524e-008,1.1920
5.09948e-008,1.1983
5.10373e-008,1.1950
5.10797e-008,1.1956
5.11221e-008,1.2147
5.11646e-008,1.2449
5.12070e-008,1.2584
5.12494e-008,1.2420
5.12918e-008,1.2166
5.13343e-008,1.1799
5.13767e-008,1.1663
5.14191e-008,1.1926
5.14615e-008,1.2402
5.15039e-008,1.2435
5.15464e-008,1.0523
5.15888e-008,0.8145
5.16312e-008,0.6072
5.16736e-008,0.4422
5.17161e-008,0.3444
5.17585e-008,0.3108
5.18009e-008,0.2973
5.18434e-008,0.2812
5.18858e-008,0.2738
5.19282e-008,0.2712
5.19706e-008,0.2737
5.20130e-008,0.2748
5.20555e-008,0.2567
5.20979e-008,0.2226
5.21403e-008,0.2118
5.21827e-008,0.2410
5.22252e-008,0.2674
5.22676e-008,0.2950
5.23100e-008,0.3105
5.23525e-008,0.2821
5.23949e-008,0.2242
5.24373e-008,0.1991
5.24797e-008,0.3300
5.25222e-008,0.5361
5.25646e-008,0.7592
5.26070e-008,0.9560
5.26494e-008,1.0698
5.26918e-008,1.1255
5.27343e-008,1.1529
5.27767e-008,1.1756
5.28191e-008,1.1890
5.28616e-008,1.1984
5.29040e-008,1.1957
5.29464e-008,1.1942
5.29888e-008,1.2094
5.30313e-008,1.2396
5.30737e-008,1.2583
5.31161e-008,1.2468
5.31585e-008,1.2225
5.32009e-008,1.1865
5.32434e-008,1.1656
5.32858e-008,1.1845
5.33282e-008,1.2315
5.33707e-008,1.2654
5.34131e-008,1.2839
5.34555e-008,1.2822
5.34979e-008,1.2657
5.35404e-008,1.2539
5.35828e-008,1.2522
5.36252e-008,1.2566
5.36676e-008,1.2611
5.37100e-008,1.2627
5.37525e-008,1.2596
5.37949e-008,1.2604
5.38373e-008,1.2654
5.38797e-008,1.2700
5.39222e-008,1.2687
5.39646e-008,1.2640
5.40070e-008,1.2585
5.40495e-008,1.2541
5.40919e-008,1.2576
5.41343e-008,1.2675
5.41767e-008,1.2735
5.42192e-008,1.2714
5.42616e-008,1.2669
5.43040e-008,1.2517
5.43464e-008,1.1176
5.43888e-008,0.8897
5.44313e-008,0.7157
5.44737e-008,0.5376
5.45161e-008,0.4038
5.45586e-008,0.3341
5.46010e-008,0.3075
5.46434e-008,0.2864
5.46858e-008,0.2825
5.47283e-008,0.2770
5.47707e-008,0.2722
5.48131e-008,0.2686
5.48555e-008,0.2588
5.48979e-008,0.2334
5.49404e-008,0.2197
5.49828e-008,0.2422
5.50252e-008,0.2644
5.50677e-008,0.2765
5.51101e-008,0.2950
5.51525e-008,0.2878
5.51949e-008,0.2428
5.52374e-008,0.2116
5.52798e-008,0.2039
5.53222e-008,0.1964
5.53646e-008,0.2029
5.54070e-008,0.2163
5.54495e-008,0.2216
5.54919e-008,0.2201
5.55343e-008,0.2198
5.55767e-008,0.2166
5.56192e-008,0.2168
5.56616e-008,0.2172
5.57040e-008,0.2131
5.57465e-008,0.2088
5.57889e-008,0.2128
5.58313e-008,0.2180
5.58737e-008,0.2182
5.59161e-008,0.2202
5.59586e-008,0.2213
5.60010e-008,0.2135
5.60434e-008,0.2065
5.60858e-008,0.2101
5.61283e-008,0.2139
5.61707e-008,0.2153
5.62131e-008,0.2797
5.62556e-008,0.4512
5.62980e-008,0.6226
5.63404e-008,0.8361
5.63828e-008,0.9855
5.64253e-008,1.0822
5.64677e-008,1.1310
5.65101e-008,1.1626
5.65525e-008,1.1766
5.65949e-008,1.1906
5.66374e-008,1.1984
5.66798e-008,1.2020
5.67222e-008,1.2070
5.67647e-008,1.2251
5.68071e-008,1.2446
5.68495e-008,1.2428
5.68919e-008,1.2272
5.69344e-008,1.2110
5.69768e-008,1.1871
5.70192e-008,1.1834
5.70616e-008,1.2106
5.71040e-008,1.2447
5.71465e-008,1.2645
5.71889e-008,1.2781
5.72313e-008,1.2728
5.72738e-008,1.2626
5.73162e-008,1.2559
5.73586e-008,1.2559
5.74010e-008,1.2571
5.74435e-008,1.2615
5.74859e-008,1.2618
5.75283e-008,1.2610
5.75707e-008,1.2631
5.76131e-008,1.2673
5.76556e-008,1.2674
5.76980e-008,1.2644
5.77404e-008,1.2622
5.77828e-008,1.2592
5.78253e-008,1.2574
5.78677e-008,1.2624
5.79101e-008,1.2692
5.79526e-008,1.2702
5.79950e-008,1.2680
5.80374e-008,1.2649
5.80798e-008,1.2605
5.81223e-008,1.2594
5.81647e-008,1.2611
5.82071e-008,1.2632
5.82495e-008,1.2645
5.82919e-008,1.2648
5.83344e-008,1.2634
5.83768e-008,1.2630
5.84192e-008,1.2638
5.84617e-008,1.2642
5.85041e-008,1.2635
5.85465e-008,1.2633
5.85889e-008,1.2629
5.86314e-008,1.2623
5.86738e-008,1.2629
5.87162e-008,1.2647
5.87586e-008,1.2650
5.88010e-008,1.2639
5.88435e-008,1.2631
5.88859e-008,1.2625
5.89283e-008,1.2623
5.89708e-008,1.2630
5.90132e-008,1.2193
5.90556e-008,1.0026
5.90980e-008,0.8047
5.91405e-008,0.6152
5.91829e-008,0.4583
5.92253e-008,0.3567
5.92677e-008,0.3196
5.93101e-008,0.2966
5.93526e-008,0.2834
5.93950e-008,0.2780
5.94374e-008,0.2736
5.94798e-008,0.2700
5.95223e-008,0.2674
5.95647e-008,0.2493
5.96071e-008,0.2231
5.96496e-008,0.2247
5.96920e-008,0.2541
5.97344e-008,0.2684
5.97768e-008,0.2879
5.98192e-008,0.2983
5.98617e-008,0.2695
5.99041e-008,0.2216
5.99465e-008,0.2062
5.99889e-008,0.1974
6.00314e-008,0.1975
6.00738e-008,0.2104
6.01162e-008,0.2215
6.01586e-008,0.2208
6.02011e-008,0.2200
6.02435e-008,0.2177
6.02859e-008,0.2160
6.03283e-008,0.2176
6.03708e-008,0.2163
6.04132e-008,0.2104
6.04556e-008,0.2094
6.04981e-008,0.2153
6.05405e-008,0.2183
6.05829e-008,0.2189
6.06253e-008,0.2221
6.06678e-008,0.2186
6.07102e-008,0.2088
6.07526e-008,0.2069
6.07950e-008,0.2122
6.08375e-008,0.2143
6.08799e-008,0.2261
6.09223e-008,0.3629
6.09647e-008,0.5385
6.10071e-008,0.7383
6.10496e-008,0.9184
6.10920e-008,1.0422
6.11344e-008,1.1108
6.11768e-008,1.1488
6.12193e-008,1.1726
6.12617e-008,1.1837
6.13041e-008,1.1950
6.13465e-008,1.2006
6.13890e-008,1.2033
6.14314e-008,1.2149
6.14738e-008,1.2369
6.15163e-008,1.2469
6.15587e-008,1.2339
6.16011e-008,1.2206
6.16435e-008,1.1976
6.16860e-008,1.1818
6.17284e-008,1.1942
6.17708e-008,1.2301
6.18132e-008,1.2549
6.18557e-008,1.2736
6.18981e-008,1.2769
6.19405e-008,1.2674
6.19829e-008,1.2584
6.20254e-008,1.2556
6.20678e-008,1.2561
6.21102e-008,1.2593
6.21526e-008,1.2621
6.21950e-008,1.2611
6.22375e-008,1.2617
6.22799e-008,1.2653
6.23223e-008,1.2679
6.23647e-008,1.2658
6.24072e-008,1.2631
6.24496e-008,1.2609
6.24920e-008,1.2576
6.25344e-008,1.2592
6.25769e-008,1.2662
6.26193e-008,1.2705
6.26617e-008,1.2690
6.27042e-008,1.2667
6.27466e-008,1.2501
6.27890e-008,1.0932
6.28314e-008,0.8680
6.28739e-008,0.6910
6.29163e-008,0.5175
6.29587e-008,0.3912
6.30011e-008,0.3302
6.30436e-008,0.3053
6.30860e-008,0.2853
6.31284e-008,0.2814
6.31708e-008,0.2759
6.32132e-008,0.2714
6.32557e-008,0.2688
6.32981e-008,0.2574
6.33405e-008,0.2306
6.33829e-008,0.2197
6.34254e-008,0.2452
6.34678e-008,0.2652
6.35102e-008,0.2792
6.35526e-008,0.2968
6.35951e-008,0.2846
6.36375e-008,0.2370
6.36799e-008,0.2099
6.37224e-008,0.2022
6.37648e-008,0.1963
6.38072e-008,0.2048
6.38496e-008,0.2179
6.38921e-008,0.2216
6.39345e-008,0.2200
6.39769e-008,0.2193
6.40193e-008,0.2162
6.40618e-008,0.2171
6.41042e-008,0.2172
6.41466e-008,0.2125
6.41890e-008,0.2087
6.42315e-008,0.2134
6.42739e-008,0.2182
6.43163e-008,0.2183
6.43587e-008,0.2208
6.44011e-008,0.2210
6.44436e-008,0.2123
6.44860e-008,0.2063
6.45284e-008,0.2107
6.45708e-008,0.2140
6.46133e-008,0.2158
6.46557e-008,0.2194
6.46981e-008,0.2197
6.47405e-008,0.2167
6.47830e-008,0.2152
6.48254e-008,0.2148
6.48678e-008,0.2150
6.49103e-008,0.2164
6.49527e-008,0.2159
6.49951e-008,0.2146
6.50375e-008,0.2153
6.50800e-008,0.2166
6.51224e-008,0.2162
6.51648e-008,0.2164
6.52072e-008,0.2171
6.52497e-008,0.2156
6.52921e-008,0.2136
6.53345e-008,0.2147
6.53769e-008,0.2165
6.54193e-008,0.2164
6.54618e-008,0.2165
6.55042e-008,0.2167
6.55466e-008,0.2157
6.55890e-008,0.2150
6.56315e-008,0.2153
6.56739e-008,0.2157
6.57163e-008,0.2161
6.57587e-008,0.2162
6.58012e-008,0.2157
6.58436e-008,0.2156
6.58860e-008,0.2160
6.59284e-008,0.2159
6.59709e-008,0.2158
6.60133e-008,0.2161
6.60557e-008,0.2160
6.60982e-008,0.2154
6.61406e-008,0.2155
6.61830e-008,0.2161
6.62254e-008,0.2162
6.62679e-008,0.2159
6.63103e-008,0.2160
6.63527e-008,0.2159
6.63951e-008,0.2156
6.64376e-008,0.2157
6.64800e-008,0.2159
6.65224e-008,0.2678
6.65648e-008,0.4350
6.66072e-008,0.6082
6.66497e-008,0.8255
6.66921e-008,0.9788
6.67345e-008,1.0791
6.67769e-008,1.1283
6.68194e-008,1.1606
6.68618e-008,1.1772
6.69042e-008,1.1906
6.69466e-008,1.1974
6.69891e-008,1.2015
6.70315e-008,1.2062
6.70739e-008,1.2224
6.71164e-008,1.2436
6.71588e-008,1.2461
6.72012e-008,1.2297
6.72436e-008,1.2121
6.72861e-008,1.1878
6.73285e-008,1.1824
6.73709e-008,1.2072
6.74133e-008,1.2414
6.74558e-008,1.1867
6.74982e-008,0.9578
6.75406e-008,0.7520
6.75830e-008,0.5501
6.76255e-008,0.4064
6.76679e-008,0.3288
6.77103e-008,0.3059
6.77527e-008,0.2891
6.77951e-008,0.2801
6.78376e-008,0.2736
6.78800e-008,0.2717
6.79224e-008,0.2733
6.79648e-008,0.2700
6.80073e-008,0.2444
6.80497e-008,0.2161
6.80921e-008,0.2226
6.81345e-008,0.2539
6.81770e-008,0.2743
6.82194e-008,0.3007
6.82618e-008,0.3042
6.83043e-008,0.2626
6.83467e-008,0.2122
6.83891e-008,0.1971
6.84315e-008,0.1910
6.84740e-008,0.1990
6.85164e-008,0.2154
6.85588e-008,0.2247
6.86012e-008,0.2220
6.86437e-008,0.2195
6.86861e-008,0.2162
6.87285e-008,0.2165
6.87709e-008,0.2189
6.88133e-008,0.2160
6.88558e-008,0.2091
6.88982e-008,0.2091
6.89406e-008,0.2154
6.89830e-008,0.2189
6.90255e-008,0.2214
6.90679e-008,0.2241
6.91103e-008,0.2172
6.91527e-008,0.2065
6.91952e-008,0.2061
6.92376e-008,0.2121
6.92800e-008,0.2155
6.93225e-008,0.2196
6.93649e-008,0.2214
6.94073e-008,0.2185
6.94497e-008,0.2152
6.94922e-008,0.2144
6.95346e-008,0.2146
6.95770e-008,0.2164
6.96194e-008,0.2170
6.96619e-008,0.2153
6.97043e-008,0.2145
6.97467e-008,0.2159
6.97891e-008,0.2166
6.98316e-008,0.2167
6.98740e-008,0.2175
6.99164e-008,0.2168
6.99588e-008,0.2141
7.00012e-008,0.2135
7.00437e-008,0.2157
7.00861e-008,0.2169
7.01285e-008,0.2170
7.01709e-008,0.2172
7.02134e-008,0.2164
7.02558e-008,0.2151
7.02982e-008,0.2150
7.03406e-008,0.2156
7.03831e-008,0.2162
7.04255e-008,0.2166
7.04679e-008,0.2161
7.05104e-008,0.2156
7.05528e-008,0.2158
7.05952e-008,0.2161
7.06376e-008,0.2160
7.06801e-008,0.2162
7.07225e-008,0.2163
7.07649e-008,0.2157
7.08073e-008,0.2153
7.08498e-008,0.2159
7.08922e-008,0.2164
7.09346e-008,0.2163
7.09770e-008,0.2162
7.10194e-008,0.2161
7.10619e-008,0.2157
7.11043e-008,0.2157
7.11467e-008,0.2159
7.11891e-008,0.2208
7.12316e-008,0.3451
7.12740e-008,0.5245
7.13164e-008,0.7234
7.13588e-008,0.9101
7.14013e-008,1.0373
7.14437e-008,1.1085
7.14861e-008,1.1463
7.15286e-008,1.1726
7.15710e-008,1.1842
7.16134e-008,1.1946
7.16558e-008,1.1998
7.16983e-008,1.2030
7.17407e-008,1.2129
7.17831e-008,1.2346
7.18255e-008,1.2487
7.18680e-008,1.2379
7.19104e-008,1.2222
7.19528e-008,1.1987
7.19952e-008,1.1817
7.20377e-008,1.1915
7.20801e-008,1.2272
7.21225e-008,1.2547
7.21649e-008,1.2739
7.22073e-008,1.2780
7.22498e-008,1.2684
7.22922e-008,1.2586
7.23346e-008,1.2554
7.23770e-008,1.2566
7.24195e-008,1.2594
7.24619e-008,1.2622
7.25043e-008,1.2614
7.25467e-008,1.2618
7.25892e-008,1.2649
7.26316e-008,1.2683
7.26740e-008,1.2670
7.27165e-008,1.2637
7.27589e-008,1.2609
7.28013e-008,1.2578
7.28437e-008,1.2590
7.28862e-008,1.2658
7.29286e-008,1.2709
7.29710e-008,1.2698
7.30134e-008,1.2672
7.30559e-008,1.2629
7.30983e-008,1.2596
7.31407e-008,1.2600
7.31831e-008,1.2625
7.32256e-008,1.2641
7.32680e-008,1.2650
7.33104e-008,1.2645
7.33528e-008,1.2632
7.33952e-008,1.2634
7.34377e-008,1.2642
7.34801e-008,1.2643
7.35225e-008,1.2636
7.35649e-008,1.2632
7.36074e-008,1.2627
7.36498e-008,1.2625
7.36922e-008,1.2639
7.37346e-008,1.2652
7.37771e-008,1.2648
7.38195e-008,1.2637
7.38619e-008,1.2630
7.39044e-008,1.2624
7.39468e-008,1.2628
7.39892e-008,1.2638
7.40316e-008,1.2643
7.40741e-008,1.2642
7.41165e-008,1.2639
7.41589e-008,1.2633
7.42013e-008,1.2632
7.42438e-008,1.2636
7.42862e-008,1.2638
7.43286e-008,1.2636
7.43710e-008,1.2636
7.44134e-008,1.2635
7.44559e-008,1.2633
7.44983e-008,1.2635
7.45407e-008,1.2639
7.45831e-008,1.2639
7.46256e-008,1.2635
7.46680e-008,1.2633
7.47104e-008,1.2633
7.47528e-008,1.2634
7.47953e-008,1.2636
7.48377e-008,1.2638
7.48801e-008,1.2637
7.49226e-008,1.2585
7.49650e-008,1.1557
7.50074e-008,0.9242
7.50498e-008,0.7443
7.50923e-008,0.5582
7.51347e-008,0.4169
7.51771e-008,0.3391
7.52195e-008,0.3122
7.52620e-008,0.2892
7.53044e-008,0.2823
7.53468e-008,0.2765
7.53892e-008,0.2727
7.54317e-008,0.2696
7.54741e-008,0.2633
7.55165e-008,0.2392
7.55589e-008,0.2191
7.56013e-008,0.2346
7.56438e-008,0.2609
7.56862e-008,0.2740
7.57286e-008,0.2943
7.57710e-008,0.2934
7.58135e-008,0.2517
7.58559e-008,0.2131
7.58983e-008,0.2672
7.59407e-008,0.4495
7.59832e-008,0.6427
7.60256e-008,0.8755
7.60680e-008,1.0234
7.61105e-008,1.1065
7.61529e-008,1.1439
7.61953e-008,1.1678
7.62377e-008,1.1814
7.62802e-008,1.1950
7.63226e-008,1.1974
7.63650e-008,1.1951
7.64074e-008,1.2022
7.64499e-008,1.2267
7.64923e-008,1.2511
7.65347e-008,1.2519
7.65771e-008,1.2324
7.66195e-008,1.2053
7.66620e-008,1.1730
7.67044e-008,1.1735
7.67468e-008,1.2098
7.67892e-008,1.2492
7.68317e-008,1.1921
7.68741e-008,0.9575
7.69165e-008,0.7449
7.69589e-008,0.5401
7.70014e-008,0.3995
7.70438e-008,0.3258
7.70862e-008,0.3062
7.71287e-008,0.2899
7.71711e-008,0.2792
7.72135e-008,0.2720
7.72559e-008,0.2722
7.72984e-008,0.2747
7.73408e-008,0.2706
7.73832e-008,0.2441
7.74256e-008,0.2146
7.74681e-008,0.2200
7.75105e-008,0.2525
7.75529e-008,0.2762
7.75953e-008,0.3036
7.76378e-008,0.3052
7.76802e-008,0.2616
7.77226e-008,0.2099
7.77650e-008,0.1945
7.78074e-008,0.1898
7.78499e-008,0.1995
7.78923e-008,0.2165
7.79347e-008,0.2255
7.79771e-008,0.2218
7.80196e-008,0.2186
7.80620e-008,0.2157
7.81044e-008,0.2167
7.81468e-008,0.2190
7.81893e-008,0.2159
7.82317e-008,0.2089
7.82741e-008,0.2085
7.83166e-008,0.2147
7.83590e-008,0.2191
7.84014e-008,0.2221
7.84438e-008,0.2242
7.84863e-008,0.2168
7.85287e-008,0.2059
7.85711e-008,0.2055
7.86135e-008,0.2119
7.86560e-008,0.2157
7.86984e-008,0.2200
7.87408e-008,0.2215
7.87832e-008,0.2182
7.88257e-008,0.2147
7.88681e-008,0.2140
7.89105e-008,0.2145
7.89529e-008,0.2164
7.89953e-008,0.2169
7.90378e-008,0.2152
7.90802e-008,0.2143
7.91226e-008,0.2156
7.91650e-008,0.2165
7.92075e-008,0.2168
7.92499e-008,0.2175
7.92923e-008,0.2166
7.93347e-008,0.2138
7.93772e-008,0.2133
7.94196e-008,0.2156
7.94620e-008,0.2169
7.95045e-008,0.2170
7.95469e-008,0.2171
7.95893e-008,0.2162
7.96317e-008,0.2149
7.96742e-008,0.2148
7.97166e-008,0.2155
7.97590e-008,0.2161
7.98014e-008,0.2165
7.98439e-008,0.2160
7.98863e-008,0.2155
7.99287e-008,0.2157
7.99711e-008,0.2160
8.00135e-008,0.2160
8.00560e-008,0.2162
8.00984e-008,0.2162
8.01408e-008,0.2155
8.01832e-008,0.2152
8.02257e-008,0.2158
8.02681e-008,0.2163
8.03105e-008,0.2162
8.03529e-008,0.2161
8.03954e-008,0.2160
8.04378e-008,0.2156
8.04802e-008,0.2156
8.05227e-008,0.2159
8.05651e-008,0.2161
8.06075e-008,0.2161
8.06499e-008,0.2160
8.06924e-008,0.2158
8.07348e-008,0.2158
8.07772e-008,0.2159
8.08196e-008,0.2159
8.08621e-008,0.2160
8.09045e-008,0.2161
8.09469e-008,0.2159
8.09893e-008,0.2157
8.10318e-008,0.2159
8.10742e-008,0.2161
8.11166e-008,0.2160
8.11590e-008,0.2160
8.12014e-008,0.2160
8.12439e-008,0.2159
8.12863e-008,0.2159
8.13287e-008,0.2159
8.13711e-008,0.2160
8.14136e-008,0.2160
8.14560e-008,0.2160
8.14984e-008,0.2159
8.15408e-008,0.2159
8.15833e-008,0.2160
8.16257e-008,0.2160
8.16681e-008,0.2160
8.17106e-008,0.2160
8.17530e-008,0.2160
8.17954e-008,0.2159
8.18378e-008,0.2159
8.18803e-008,0.2160
8.19227e-008,0.2160
8.19651e-008,0.2160
8.20075e-008,0.2160
8.20500e-008,0.2160
8.20924e-008,0.2160
8.21348e-008,0.2160
8.21772e-008,0.2160
8.22196e-008,0.2160
8.22621e-008,0.2160
8.23045e-008,0.2160
8.23469e-008,0.2160
8.23893e-008,0.2160
8.24318e-008,0.2160
8.24742e-008,0.3157
8.25166e-008,0.4948
8.25590e-008,0.6830
8.26015e-008,0.8830
8.26439e-008,1.0187
8.26863e-008,1.0996
8.27288e-008,1.1408
8.27712e-008,1.1694
8.28136e-008,1.1815
8.28560e-008,1.1937
8.28985e-008,1.1990
8.29409e-008,1.2024
8.29833e-008,1.2102
8.30257e-008,1.2306
8.30682e-008,1.2478
8.31106e-008,1.2411
8.31530e-008,1.2250
8.31954e-008,1.2034
8.32379e-008,1.1831
8.32803e-008,1.1873
8.33227e-008,1.2205
8.33651e-008,1.2405
8.34075e-008,1.1203
8.34500e-008,0.8798
8.34924e-008,0.6833
8.35348e-008,0.4958
8.35772e-008,0.3727
8.36197e-008,0.3177
8.36621e-008,0.3008
8.37045e-008,0.2840
8.37469e-008,0.2785
8.37894e-008,0.2726
8.38318e-008,0.2721
8.38742e-008,0.2738
8.39167e-008,0.2640
8.39591e-008,0.2330
8.40015e-008,0.2133
8.40439e-008,0.2335
8.40864e-008,0.2613
8.41288e-008,0.2831
8.41712e-008,0.3066
8.42136e-008,0.2951
8.42561e-008,0.2429
8.42985e-008,0.2043
8.43409e-008,0.1945
8.43833e-008,0.1919
8.44257e-008,0.2046
8.44682e-008,0.2201
8.45106e-008,0.2247
8.45530e-008,0.2210
8.45954e-008,0.2185
8.46379e-008,0.2157
8.46803e-008,0.2176
8.47227e-008,0.2188
8.47651e-008,0.2137
8.48076e-008,0.2080
8.48500e-008,0.2111
8.48924e-008,0.2171
8.49349e-008,0.2196
8.49773e-008,0.2229
8.50197e-008,0.2231
8.50621e-008,0.2133
8.51046e-008,0.2050
8.51470e-008,0.2083
8.51894e-008,0.2135
8.52318e-008,0.2168
8.52743e-008,0.2209
8.53167e-008,0.2209
8.53591e-008,0.2172
8.54015e-008,0.2148
8.54440e-008,0.2144
8.54864e-008,0.2151
8.55288e-008,0.2170
8.55712e-008,0.2166
8.56136e-008,0.2148
8.56561e-008,0.2149
8.56985e-008,0.2164
8.57409e-008,0.2166
8.57833e-008,0.2170
8.58258e-008,0.2177
8.58682e-008,0.2160
8.59106e-008,0.2135
8.59530e-008,0.2142
8.59955e-008,0.2164
8.60379e-008,0.2170
8.60803e-008,0.2172
8.61228e-008,0.2172
8.61652e-008,0.2159
8.62076e-008,0.2150
8.62500e-008,0.2152
8.62925e-008,0.2158
8.63349e-008,0.2164
8.63773e-008,0.2166
8.64197e-008,0.2160
8.64622e-008,0.2157
8.65046e-008,0.2160
8.65470e-008,0.2161
8.65894e-008,0.2161
8.66319e-008,0.2164
8.66743e-008,0.2163
8.67167e-008,0.2155
8.67591e-008,0.2155
8.68015e-008,0.2162
8.68440e-008,0.2165
8.68864e-008,0.2163
8.69288e-008,0.2162
8.69712e-008,0.2160
8.70137e-008,0.2157
8.70561e-008,0.2158
8.70985e-008,0.2161
8.71409e-008,0.2162
8.71834e-008,0.2163
8.72258e-008,0.2161
8.72682e-008,0.2159
8.73107e-008,0.2160
8.73531e-008,0.2161
8.73955e-008,0.2161
8.74379e-008,0.2161
8.74804e-008,0.2162
8.75228e-008,0.2160
8.75652e-008,0.2159
8.76076e-008,0.2161
8.76501e-008,0.2162
8.76925e-008,0.2161
8.77349e-008,0.2161
8.77773e-008,0.2161
8.78197e-008,0.2160
8.78622e-008,0.2160
8.79046e-008,0.2161
8.79470e-008,0.2162
8.79894e-008,0.2161
8.80319e-008,0.2161
8.80743e-008,0.2363
8.81167e-008,0.3888
8.81591e-008,0.5640
8.82016e-008,0.7770
8.82440e-008,0.9454
8.82864e-008,1.0605
8.83289e-008,1.1188
8.83713e-008,1.1534
8.84137e-008,1.1751
8.84561e-008,1.1879
8.84986e-008,1.1965
8.85410e-008,1.2009
8.85834e-008,1.2041
8.86258e-008,1.2171
8.86683e-008,1.2396
8.87107e-008,1.2486
8.87531e-008,1.2339
8.87955e-008,1.2180
8.88380e-008,1.1930
8.88804e-008,1.1811
8.89228e-008,1.1983
8.89652e-008,1.2359
8.90076e-008,1.2596
8.90501e-008,1.2771
8.90925e-008,1.2764
8.91349e-008,1.2659
8.91773e-008,1.2570
8.92198e-008,1.2558
8.92622e-008,1.2570
8.93046e-008,1.2606
8.93470e-008,1.2623
8.93895e-008,1.2613
8.94319e-008,1.2622
8.94743e-008,1.2660
8.95168e-008,1.2685
8.95592e-008,1.2663
8.96016e-008,1.2631
8.96440e-008,1.2603
8.96865e-008,1.2575
8.97289e-008,1.2603
8.97713e-008,1.2676
8.98137e-008,1.2712
8.98562e-008,1.2693
8.98986e-008,1.2665
8.99410e-008,1.2425
8.99834e-008,1.0543
9.00258e-008,0.8404
9.00683e-008,0.6600
9.01107e-008,0.4940
9.01531e-008,0.3770
9.01955e-008,0.3256
9.02380e-008,0.3018
9.02804e-008,0.2844
9.03228e-008,0.2806
9.03652e-008,0.2756
9.04077e-008,0.2710
9.04501e-008,0.2683
9.04925e-008,0.2538
9.05350e-008,0.2270
9.05774e-008,0.2219
9.06198e-008,0.2506
9.06622e-008,0.2671
9.07047e-008,0.2829
9.07471e-008,0.2979
9.07895e-008,0.2786
9.08319e-008,0.2299
9.08744e-008,0.2110
9.09168e-008,0.3384
