.HEADER
..NAMES
Time,V U1.U25
5.7274e-009,0.2154
5.7698e-009,0.2179
5.8122e-009,0.2189
5.8547e-009,0.2187
5.8971e-009,0.2186
5.9395e-009,0.2177
5.9819e-009,0.2176
6.0243e-009,0.2184
6.0668e-009,0.2183
6.1092e-009,0.2189
6.1516e-009,0.2185
6.1941e-009,0.2169
6.2365e-009,0.2174
6.2789e-009,0.2189
6.3213e-009,0.2190
6.3637e-009,0.2187
6.4062e-009,0.2186
6.4486e-009,0.2182
6.4910e-009,0.2173
6.5335e-009,0.3056
6.5759e-009,0.4786
6.6183e-009,0.6667
6.6607e-009,0.8666
6.7032e-009,1.0100
6.7456e-009,1.0999
6.7880e-009,1.1487
6.8304e-009,1.1747
6.8728e-009,1.1986
6.9153e-009,1.2113
6.9577e-009,1.2168
7.0001e-009,1.2175
7.0426e-009,1.2171
7.0850e-009,1.2225
7.1274e-009,1.2282
7.1698e-009,1.2150
7.2122e-009,1.2041
7.2547e-009,1.1917
7.2971e-009,1.1833
7.3395e-009,1.1972
7.3820e-009,1.2317
7.4244e-009,1.2459
7.4668e-009,1.1321
7.5092e-009,0.8922
7.5516e-009,0.6909
7.5941e-009,0.5037
7.6365e-009,0.3753
7.6789e-009,0.3129
7.7213e-009,0.2892
7.7638e-009,0.2765
7.8062e-009,0.2595
7.8486e-009,0.2497
7.8910e-009,0.2537
7.9335e-009,0.2582
7.9759e-009,0.2585
8.0183e-009,0.2486
8.0608e-009,0.2441
8.1032e-009,0.2676
8.1456e-009,0.2859
8.1880e-009,0.2939
8.2305e-009,0.2998
8.2729e-009,0.2773
8.3153e-009,0.2260
8.3577e-009,0.2001
8.4001e-009,0.1959
8.4426e-009,0.2001
8.4850e-009,0.2122
8.5274e-009,0.2254
8.5698e-009,0.2295
8.6123e-009,0.2230
8.6547e-009,0.2168
8.6971e-009,0.2187
8.7396e-009,0.2199
8.7820e-009,0.2202
8.8244e-009,0.2188
8.8668e-009,0.2163
8.9093e-009,0.2169
8.9517e-009,0.2198
8.9941e-009,0.2183
9.0365e-009,0.2198
9.0790e-009,0.2187
9.1214e-009,0.2114
9.1638e-009,0.2101
9.2062e-009,0.2160
9.2486e-009,0.2192
9.2911e-009,0.2211
9.3335e-009,0.2720
9.3759e-009,0.4287
9.4183e-009,0.5973
9.4608e-009,0.8099
9.5032e-009,0.9707
9.5456e-009,1.0779
9.5881e-009,1.1374
9.6305e-009,1.1687
9.6729e-009,1.1920
9.7153e-009,1.2081
9.7578e-009,1.2142
9.8002e-009,1.2190
9.8426e-009,1.2169
9.8850e-009,1.2205
9.9274e-009,1.2270
9.9699e-009,1.2196
1.00123e-008,1.2063
1.00547e-008,1.1971
1.00971e-008,1.1850
1.01396e-008,1.1904
1.01820e-008,1.2213
1.02244e-008,1.2491
1.02668e-008,1.2673
1.03093e-008,1.2746
1.03517e-008,1.2688
1.03941e-008,1.2590
1.04366e-008,1.2518
1.04790e-008,1.2526
1.05214e-008,1.2574
1.05638e-008,1.2593
1.06063e-008,1.2606
1.06487e-008,1.2601
1.06911e-008,1.2599
1.07335e-008,1.2616
1.07759e-008,1.2627
1.08184e-008,1.2613
1.08608e-008,1.2623
1.09032e-008,1.2608
1.09456e-008,1.2605
1.09881e-008,1.2648
1.10305e-008,1.2674
1.10729e-008,1.2657
1.11154e-008,1.2636
1.11578e-008,1.2604
1.12002e-008,1.2117
1.12426e-008,1.0049
1.12851e-008,0.8121
1.13275e-008,0.6232
1.13699e-008,0.4645
1.14123e-008,0.3580
1.14548e-008,0.3082
1.14972e-008,0.2863
1.15396e-008,0.2712
1.15820e-008,0.2557
1.16244e-008,0.2564
1.16669e-008,0.2559
1.17093e-008,0.2578
1.17517e-008,0.2523
1.17941e-008,0.2448
1.18366e-008,0.2559
1.18790e-008,0.2807
1.19214e-008,0.2837
1.19639e-008,0.2911
1.20063e-008,0.2893
1.20487e-008,0.2514
1.20911e-008,0.2147
1.21336e-008,0.2056
1.21760e-008,0.2012
1.22184e-008,0.2050
1.22608e-008,0.2161
1.23032e-008,0.2261
1.23457e-008,0.2257
1.23881e-008,0.2195
1.24305e-008,0.2189
1.24729e-008,0.2203
1.25154e-008,0.2192
1.25578e-008,0.2188
1.26002e-008,0.2174
1.26427e-008,0.2165
1.26851e-008,0.2196
1.27275e-008,0.2186
1.27699e-008,0.2178
1.28124e-008,0.2198
1.28548e-008,0.2153
1.28972e-008,0.2104
1.29396e-008,0.2141
1.29821e-008,0.2179
1.30245e-008,0.2191
1.30669e-008,0.2288
1.31093e-008,0.3592
1.31517e-008,0.5312
1.31942e-008,0.7332
1.32366e-008,0.9135
1.32790e-008,1.0432
1.33214e-008,1.1192
1.33639e-008,1.1581
1.34063e-008,1.1823
1.34487e-008,1.2032
1.34912e-008,1.2122
1.35336e-008,1.2188
1.35760e-008,1.2165
1.36184e-008,1.2191
1.36609e-008,1.2255
1.37033e-008,1.2249
1.37457e-008,1.2091
1.37881e-008,1.2021
1.38306e-008,1.1880
1.38730e-008,1.1846
1.39154e-008,1.2074
1.39578e-008,1.2405
1.40002e-008,1.2607
1.40427e-008,1.2738
1.40851e-008,1.2715
1.41275e-008,1.2629
1.41699e-008,1.2534
1.42124e-008,1.2513
1.42548e-008,1.2557
1.42972e-008,1.2590
1.43397e-008,1.2598
1.43821e-008,1.2604
1.44245e-008,1.2596
1.44669e-008,1.2607
1.45094e-008,1.2626
1.45518e-008,1.2617
1.45942e-008,1.2617
1.46366e-008,1.2617
1.46790e-008,1.2599
1.47215e-008,1.2628
1.47639e-008,1.2670
1.48063e-008,1.2665
1.48487e-008,1.2643
1.48912e-008,1.2617
1.49336e-008,1.2467
1.49760e-008,1.0966
1.50185e-008,0.8797
1.50609e-008,0.6967
1.51033e-008,0.5232
1.51457e-008,0.3921
1.51881e-008,0.3220
1.52306e-008,0.2925
1.52730e-008,0.2777
1.53154e-008,0.2599
1.53579e-008,0.2550
1.54003e-008,0.2558
1.54427e-008,0.2575
1.54851e-008,0.2548
1.55276e-008,0.2474
1.55700e-008,0.2476
1.56124e-008,0.2736
1.56548e-008,0.2828
1.56972e-008,0.2876
1.57397e-008,0.2934
1.57821e-008,0.2697
1.58245e-008,0.2249
1.58670e-008,0.2080
1.59094e-008,0.3122
1.59518e-008,0.5068
1.59942e-008,0.7150
1.60366e-008,0.9215
1.60791e-008,1.0540
1.61215e-008,1.1244
1.61639e-008,1.1596
1.62064e-008,1.1823
1.62488e-008,1.2040
1.62912e-008,1.2148
1.63336e-008,1.2179
1.63761e-008,1.2153
1.64185e-008,1.2167
1.64609e-008,1.2249
1.65033e-008,1.2283
1.65457e-008,1.2136
1.65882e-008,1.1997
1.66306e-008,1.1812
1.66730e-008,1.1760
1.67155e-008,1.2000
1.67579e-008,1.2403
1.68003e-008,1.2654
1.68427e-008,1.2794
1.68851e-008,1.2755
1.69276e-008,1.2621
1.69700e-008,1.2507
1.70124e-008,1.2491
1.70548e-008,1.2549
1.70973e-008,1.2598
1.71397e-008,1.2604
1.71821e-008,1.2604
1.72246e-008,1.2587
1.72670e-008,1.2602
1.73094e-008,1.2628
1.73518e-008,1.2629
1.73942e-008,1.2614
1.74367e-008,1.2609
1.74791e-008,1.2591
1.75215e-008,1.2623
1.75640e-008,1.2676
1.76064e-008,1.2679
1.76488e-008,1.2650
1.76912e-008,1.2617
1.77336e-008,1.2581
1.77761e-008,1.2571
1.78185e-008,1.2589
1.78609e-008,1.2624
1.79033e-008,1.2640
1.79458e-008,1.2632
1.79882e-008,1.2620
1.80306e-008,1.2611
1.80731e-008,1.2609
1.81155e-008,1.2618
1.81579e-008,1.2624
1.82003e-008,1.2620
1.82427e-008,1.2617
1.82852e-008,1.2611
1.83276e-008,1.2613
1.83700e-008,1.2624
1.84125e-008,1.2625
1.84549e-008,1.2617
1.84973e-008,1.2613
1.85397e-008,1.2610
1.85822e-008,1.2611
1.86246e-008,1.2617
1.86670e-008,1.2624
1.87094e-008,1.2626
1.87518e-008,1.2619
1.87943e-008,1.2614
1.88367e-008,1.2614
1.88791e-008,1.2614
1.89216e-008,1.2617
1.89640e-008,1.2620
1.90064e-008,1.2619
1.90488e-008,1.2617
1.90912e-008,1.2615
1.91337e-008,1.2615
1.91761e-008,1.2618
1.92185e-008,1.2619
1.92610e-008,1.2617
1.93034e-008,1.2616
1.93458e-008,1.2616
1.93882e-008,1.2616
1.94307e-008,1.2617
1.94731e-008,1.2618
1.95155e-008,1.2619
1.95579e-008,1.2617
1.96003e-008,1.2615
1.96428e-008,1.2616
1.96852e-008,1.2616
1.97276e-008,1.2617
1.97701e-008,1.2618
1.98125e-008,1.2617
1.98549e-008,1.2616
1.98973e-008,1.2616
1.99397e-008,1.2616
1.99822e-008,1.2617
2.00246e-008,1.2617
2.00670e-008,1.2617
2.01095e-008,1.2616
2.01519e-008,1.2616
2.01943e-008,1.2616
2.02367e-008,1.2616
2.02792e-008,1.2617
2.03216e-008,1.2617
2.03640e-008,1.2616
2.04064e-008,1.2616
2.04488e-008,1.2616
2.04913e-008,1.2616
2.05337e-008,1.2616
2.05761e-008,1.2617
2.06186e-008,1.2617
2.06610e-008,1.2616
2.07034e-008,1.2616
2.07458e-008,1.2616
2.07882e-008,1.2616
2.08307e-008,1.2616
2.08731e-008,1.2616
2.09155e-008,1.2616
2.09580e-008,1.2616
2.10004e-008,1.2616
2.10428e-008,1.2616
2.10852e-008,1.2616
2.11277e-008,1.2616
2.11701e-008,1.2616
2.12125e-008,1.2616
2.12549e-008,1.2616
2.12973e-008,1.2616
2.13398e-008,1.2616
2.13822e-008,1.2616
2.14246e-008,1.2616
2.14671e-008,1.2616
2.15095e-008,1.2255
2.15519e-008,1.0249
2.15943e-008,0.8244
2.16367e-008,0.6333
2.16792e-008,0.4721
2.17216e-008,0.3618
2.17640e-008,0.3094
2.18064e-008,0.2876
2.18489e-008,0.2728
2.18913e-008,0.2557
2.19337e-008,0.2556
2.19762e-008,0.2553
2.20186e-008,0.2576
2.20610e-008,0.2531
2.21034e-008,0.2447
2.21458e-008,0.2529
2.21883e-008,0.2793
2.22307e-008,0.2835
2.22731e-008,0.2906
2.23156e-008,0.2907
2.23580e-008,0.2549
2.24004e-008,0.2155
2.24428e-008,0.2191
2.24852e-008,0.3691
2.25277e-008,0.5663
2.25701e-008,0.7903
2.26125e-008,0.9709
2.26549e-008,1.0824
2.26974e-008,1.1380
2.27398e-008,1.1666
2.27822e-008,1.1887
2.28247e-008,1.2085
2.28671e-008,1.2155
2.29095e-008,1.2186
2.29519e-008,1.2135
2.29943e-008,1.2190
2.30368e-008,1.2276
2.30792e-008,1.2257
2.31216e-008,1.2075
2.31641e-008,1.1945
2.32065e-008,1.1764
2.32489e-008,1.1796
2.32913e-008,1.2123
2.33338e-008,1.2503
2.33762e-008,1.2708
2.34186e-008,1.2801
2.34610e-008,1.2711
2.35034e-008,1.2577
2.35459e-008,1.2486
2.35883e-008,1.2502
2.36307e-008,1.2567
2.36732e-008,1.2603
2.37156e-008,1.2603
2.37580e-008,1.2595
2.38004e-008,1.2586
2.38428e-008,1.2609
2.38853e-008,1.2630
2.39277e-008,1.2620
2.39701e-008,1.2612
2.40126e-008,1.2600
2.40550e-008,1.2592
2.40974e-008,1.2639
2.41398e-008,1.2682
2.41823e-008,1.2669
2.42247e-008,1.2638
2.42671e-008,1.2603
2.43095e-008,1.2443
2.43519e-008,1.0909
2.43944e-008,0.8764
2.44368e-008,0.6933
2.44792e-008,0.5200
2.45217e-008,0.3896
2.45641e-008,0.3202
2.46065e-008,0.2913
2.46489e-008,0.2771
2.46913e-008,0.2596
2.47338e-008,0.2550
2.47762e-008,0.2555
2.48186e-008,0.2570
2.48611e-008,0.2541
2.49035e-008,0.2471
2.49459e-008,0.2480
2.49883e-008,0.2739
2.50308e-008,0.2824
2.50732e-008,0.2873
2.51156e-008,0.2928
2.51580e-008,0.2684
2.52004e-008,0.2242
2.52429e-008,0.2079
2.52853e-008,0.3151
2.53277e-008,0.5102
2.53702e-008,0.7196
2.54126e-008,0.9244
2.54550e-008,1.0557
2.54974e-008,1.1254
2.55398e-008,1.1600
2.55823e-008,1.1824
2.56247e-008,1.2040
2.56671e-008,1.2145
2.57096e-008,1.2178
2.57520e-008,1.2150
2.57944e-008,1.2167
2.58368e-008,1.2249
2.58793e-008,1.2280
2.59217e-008,1.2129
2.59641e-008,1.1992
2.60065e-008,1.1806
2.60489e-008,1.1760
2.60914e-008,1.2004
2.61338e-008,1.2407
2.61762e-008,1.2534
2.62187e-008,1.1279
2.62611e-008,0.8810
2.63035e-008,0.6748
2.63459e-008,0.4901
2.63883e-008,0.3685
2.64308e-008,0.3111
2.64732e-008,0.2890
2.65156e-008,0.2764
2.65580e-008,0.2581
2.66005e-008,0.2487
2.66429e-008,0.2536
2.66853e-008,0.2587
2.67278e-008,0.2582
2.67702e-008,0.2478
2.68126e-008,0.2430
2.68550e-008,0.2680
2.68974e-008,0.2871
2.69399e-008,0.2955
2.69823e-008,0.2998
2.70247e-008,0.2746
2.70672e-008,0.2224
2.71096e-008,0.1977
2.71520e-008,0.1945
2.71944e-008,0.2006
2.72368e-008,0.2136
2.72793e-008,0.2261
2.73217e-008,0.2292
2.73641e-008,0.2221
2.74065e-008,0.2158
2.74490e-008,0.2183
2.74914e-008,0.2198
2.75338e-008,0.2201
2.75763e-008,0.2184
2.76187e-008,0.2156
2.76611e-008,0.2165
2.77035e-008,0.2197
2.77459e-008,0.2182
2.77884e-008,0.2196
2.78308e-008,0.2180
2.78732e-008,0.2107
2.79157e-008,0.2098
2.79581e-008,0.2158
2.80005e-008,0.2192
2.80429e-008,0.2212
2.80854e-008,0.2221
2.81278e-008,0.2210
2.81702e-008,0.2172
2.82126e-008,0.2149
2.82550e-008,0.2166
2.82975e-008,0.2185
2.83399e-008,0.2184
2.83823e-008,0.2184
2.84248e-008,0.2177
2.84672e-008,0.2171
2.85096e-008,0.2178
2.85520e-008,0.2180
2.85944e-008,0.2183
2.86369e-008,0.2186
2.86793e-008,0.2171
2.87217e-008,0.2167
2.87642e-008,0.2182
2.88066e-008,0.2188
2.88490e-008,0.2184
2.88914e-008,0.2183
2.89339e-008,0.2181
2.89763e-008,0.2173
2.90187e-008,0.2610
2.90611e-008,0.4173
2.91035e-008,0.5899
2.91460e-008,0.8056
2.91884e-008,0.9663
2.92308e-008,1.0738
2.92733e-008,1.1342
2.93157e-008,1.1663
2.93581e-008,1.1905
2.94005e-008,1.2081
2.94429e-008,1.2139
2.94854e-008,1.2186
2.95278e-008,1.2158
2.95702e-008,1.2193
2.96127e-008,1.2275
2.96551e-008,1.2214
2.96975e-008,1.2059
2.97399e-008,1.1966
2.97824e-008,1.1843
2.98248e-008,1.1887
2.98672e-008,1.2191
2.99096e-008,1.2479
2.99521e-008,1.1991
2.99945e-008,0.9744
3.00369e-008,0.7618
3.00793e-008,0.5602
3.01218e-008,0.4117
3.01642e-008,0.3273
3.02066e-008,0.2948
3.02490e-008,0.2807
3.02914e-008,0.2665
3.03339e-008,0.2504
3.03763e-008,0.2526
3.04187e-008,0.2556
3.04612e-008,0.2597
3.05036e-008,0.2516
3.05460e-008,0.2429
3.05884e-008,0.2562
3.06309e-008,0.2827
3.06733e-008,0.2902
3.07157e-008,0.2991
3.07581e-008,0.2898
3.08005e-008,0.2434
3.08430e-008,0.2043
3.08854e-008,0.1964
3.09278e-008,0.1971
3.09702e-008,0.2073
3.10127e-008,0.2210
3.10551e-008,0.2294
3.10975e-008,0.2257
3.11400e-008,0.2179
3.11824e-008,0.2173
3.12248e-008,0.2196
3.12672e-008,0.2199
3.13096e-008,0.2192
3.13521e-008,0.2168
3.13945e-008,0.2158
3.14369e-008,0.2191
3.14793e-008,0.2186
3.15218e-008,0.2187
3.15642e-008,0.2198
3.16066e-008,0.2138
3.16491e-008,0.2091
3.16915e-008,0.2137
3.17339e-008,0.2182
3.17763e-008,0.2202
3.18188e-008,0.2343
3.18612e-008,0.3677
3.19036e-008,0.5376
3.19460e-008,0.7417
3.19884e-008,0.9197
3.20309e-008,1.0474
3.20733e-008,1.1218
3.21157e-008,1.1595
3.21582e-008,1.1833
3.22006e-008,1.2033
3.22430e-008,1.2120
3.22854e-008,1.2188
3.23279e-008,1.2166
3.23703e-008,1.2193
3.24127e-008,1.2254
3.24551e-008,1.2240
3.24975e-008,1.2084
3.25400e-008,1.2017
3.25824e-008,1.1876
3.26248e-008,1.1852
3.26672e-008,1.2089
3.27097e-008,1.2411
3.27521e-008,1.2611
3.27945e-008,1.2739
3.28370e-008,1.2712
3.28794e-008,1.2624
3.29218e-008,1.2531
3.29642e-008,1.2512
3.30066e-008,1.2556
3.30491e-008,1.2588
3.30915e-008,1.2598
3.31339e-008,1.2603
3.31763e-008,1.2595
3.32188e-008,1.2607
3.32612e-008,1.2624
3.33036e-008,1.2615
3.33461e-008,1.2617
3.33885e-008,1.2615
3.34309e-008,1.2598
3.34733e-008,1.2629
3.35158e-008,1.2669
3.35582e-008,1.2662
3.36006e-008,1.2641
3.36430e-008,1.2615
3.36854e-008,1.2590
3.37279e-008,1.2580
3.37703e-008,1.2594
3.38127e-008,1.2621
3.38552e-008,1.2633
3.38976e-008,1.2626
3.39400e-008,1.2621
3.39824e-008,1.2614
3.40249e-008,1.2611
3.40673e-008,1.2618
3.41097e-008,1.2620
3.41521e-008,1.2618
3.41945e-008,1.2618
3.42370e-008,1.2611
3.42794e-008,1.2614
3.43218e-008,1.2623
3.43643e-008,1.2621
3.44067e-008,1.2615
3.44491e-008,1.2614
3.44915e-008,1.2612
3.45340e-008,1.2612
3.45764e-008,1.2616
3.46188e-008,1.2622
3.46612e-008,1.2623
3.47036e-008,1.2618
3.47461e-008,1.2615
3.47885e-008,1.2615
3.48309e-008,1.2614
3.48733e-008,1.2617
3.49158e-008,1.2619
3.49582e-008,1.2618
3.50006e-008,1.2617
3.50431e-008,1.2615
3.50855e-008,1.2615
3.51279e-008,1.2618
3.51703e-008,1.2618
3.52128e-008,1.2616
3.52552e-008,1.2616
3.52976e-008,1.2616
3.53400e-008,1.2616
3.53824e-008,1.2616
3.54249e-008,1.2618
3.54673e-008,1.2618
3.55097e-008,1.2616
3.55522e-008,1.2530
3.55946e-008,1.1305
3.56370e-008,0.9084
3.56794e-008,0.7241
3.57219e-008,0.5436
3.57643e-008,0.4057
3.58067e-008,0.3291
3.58491e-008,0.2954
3.58915e-008,0.2800
3.59340e-008,0.2619
3.59764e-008,0.2539
3.60188e-008,0.2558
3.60613e-008,0.2568
3.61037e-008,0.2562
3.61461e-008,0.2492
3.61885e-008,0.2450
3.62310e-008,0.2688
3.62734e-008,0.2827
3.63158e-008,0.2865
3.63582e-008,0.2937
3.64006e-008,0.2760
3.64431e-008,0.2302
3.64855e-008,0.2081
3.65279e-008,0.2873
3.65703e-008,0.4764
3.66128e-008,0.6767
3.66552e-008,0.8953
3.66976e-008,1.0383
3.67401e-008,1.1158
3.67825e-008,1.1545
3.68249e-008,1.1787
3.68673e-008,1.2010
3.69097e-008,1.2141
3.69522e-008,1.2171
3.69946e-008,1.2160
3.70370e-008,1.2150
3.70794e-008,1.2230
3.71219e-008,1.2289
3.71643e-008,1.2167
3.72067e-008,1.2013
3.72492e-008,1.1837
3.72916e-008,1.1747
3.73340e-008,1.1939
3.73764e-008,1.2344
3.74189e-008,1.2625
3.74613e-008,1.2780
3.75037e-008,1.2770
3.75461e-008,1.2639
3.75885e-008,1.2516
3.76310e-008,1.2484
3.76734e-008,1.2537
3.77158e-008,1.2592
3.77583e-008,1.2602
3.78007e-008,1.2603
3.78431e-008,1.2585
3.78855e-008,1.2596
3.79280e-008,1.2623
3.79704e-008,1.2629
3.80128e-008,1.2612
3.80552e-008,1.2610
3.80976e-008,1.2589
3.81401e-008,1.2612
3.81825e-008,1.2668
3.82249e-008,1.2681
3.82673e-008,1.2653
3.83098e-008,1.2621
3.83522e-008,1.2583
3.83946e-008,1.2569
3.84371e-008,1.2582
3.84795e-008,1.2617
3.85219e-008,1.2637
3.85643e-008,1.2632
3.86067e-008,1.2619
3.86492e-008,1.2611
3.86916e-008,1.2606
3.87340e-008,1.2615
3.87764e-008,1.2622
3.88189e-008,1.2619
3.88613e-008,1.2616
3.89037e-008,1.2610
3.89462e-008,1.2609
3.89886e-008,1.2621
3.90310e-008,1.2624
3.90734e-008,1.2616
3.91159e-008,1.2611
3.91583e-008,1.2609
3.92007e-008,1.2609
3.92431e-008,1.2614
3.92855e-008,1.2615
3.93280e-008,1.2034
3.93704e-008,0.9918
3.94128e-008,0.7990
3.94553e-008,0.6074
3.94977e-008,0.4516
3.95401e-008,0.3517
3.95825e-008,0.3059
3.96250e-008,0.2857
3.96674e-008,0.2698
3.97098e-008,0.2543
3.97522e-008,0.2557
3.97946e-008,0.2555
3.98371e-008,0.2577
3.98795e-008,0.2524
3.99219e-008,0.2439
3.99644e-008,0.2566
4.00068e-008,0.2808
4.00492e-008,0.2840
4.00916e-008,0.2918
4.01341e-008,0.2881
4.01765e-008,0.2479
4.02189e-008,0.2125
4.02613e-008,0.2318
4.03037e-008,0.3976
4.03462e-008,0.5926
4.03886e-008,0.8212
4.04310e-008,0.9908
4.04734e-008,1.0927
4.05159e-008,1.1422
4.05583e-008,1.1697
4.06007e-008,1.1919
4.06432e-008,1.2104
4.06856e-008,1.2157
4.07280e-008,1.2183
4.07704e-008,1.2132
4.08128e-008,1.2199
4.08553e-008,1.2284
4.08977e-008,1.2240
4.09401e-008,1.2054
4.09825e-008,1.1917
4.10250e-008,1.1752
4.10674e-008,1.1823
4.11098e-008,1.2181
4.11523e-008,1.2540
4.11947e-008,1.2334
4.12371e-008,1.0213
4.12795e-008,0.7914
4.13220e-008,0.5849
4.13644e-008,0.4287
4.14068e-008,0.3360
4.14492e-008,0.2983
4.14916e-008,0.2837
4.15341e-008,0.2702
4.15765e-008,0.2511
4.16189e-008,0.2513
4.16614e-008,0.2550
4.17038e-008,0.2602
4.17462e-008,0.2534
4.17886e-008,0.2429
4.18311e-008,0.2501
4.18735e-008,0.2800
4.19159e-008,0.2902
4.19583e-008,0.2992
4.20007e-008,0.2942
4.20432e-008,0.2519
4.20856e-008,0.2065
4.21280e-008,0.2043
4.21704e-008,0.3544
4.22129e-008,0.5609
4.22553e-008,0.7848
4.22977e-008,0.9671
4.23402e-008,1.0780
4.23826e-008,1.1338
4.24250e-008,1.1628
4.24674e-008,1.1863
4.25098e-008,1.2087
4.25523e-008,1.2162
4.25947e-008,1.2180
4.26371e-008,1.2126
4.26795e-008,1.2180
4.27220e-008,1.2277
4.27644e-008,1.2277
4.28068e-008,1.2083
4.28493e-008,1.1940
4.28917e-008,1.1756
4.29341e-008,1.1779
4.29765e-008,1.2105
4.30190e-008,1.2507
4.30614e-008,1.2715
4.31038e-008,1.2803
4.31462e-008,1.2708
4.31886e-008,1.2572
4.32311e-008,1.2482
4.32735e-008,1.2499
4.33159e-008,1.2571
4.33584e-008,1.2608
4.34008e-008,1.2601
4.34432e-008,1.2592
4.34856e-008,1.2583
4.35281e-008,1.2608
4.35705e-008,1.2633
4.36129e-008,1.2623
4.36553e-008,1.2609
4.36977e-008,1.2599
4.37402e-008,1.2590
4.37826e-008,1.2636
4.38250e-008,1.2684
4.38675e-008,1.2673
4.39099e-008,1.2638
4.39523e-008,1.2601
4.39947e-008,1.2457
4.40372e-008,1.1026
4.40796e-008,0.8858
4.41220e-008,0.7040
4.41644e-008,0.5286
4.42068e-008,0.3950
4.42493e-008,0.3227
4.42917e-008,0.2922
4.43341e-008,0.2778
4.43765e-008,0.2605
4.44190e-008,0.2549
4.44614e-008,0.2556
4.45038e-008,0.2568
4.45463e-008,0.2545
4.45887e-008,0.2476
4.46311e-008,0.2472
4.46735e-008,0.2726
4.47160e-008,0.2823
4.47584e-008,0.2868
4.48008e-008,0.2929
4.48432e-008,0.2707
4.48856e-008,0.2260
4.49281e-008,0.2082
4.49705e-008,0.3056
4.50129e-008,0.4992
4.50554e-008,0.7057
4.50978e-008,0.9151
4.51402e-008,1.0502
4.51826e-008,1.1224
4.52251e-008,1.1585
4.52675e-008,1.1812
4.53099e-008,1.2030
4.53523e-008,1.2143
4.53947e-008,1.2175
4.54372e-008,1.2153
4.54796e-008,1.2161
4.55220e-008,1.2242
4.55645e-008,1.2284
