.HEADER
..NAMES
Time,V U1.J24
6.8304e-009,0.2839
6.8728e-009,0.2785
6.9153e-009,0.2740
6.9577e-009,0.2758
7.0001e-009,0.2762
7.0426e-009,0.2565
7.0850e-009,0.2468
7.1274e-009,0.2743
7.1698e-009,0.2926
7.2122e-009,0.3048
7.2547e-009,0.3029
7.2971e-009,0.2585
7.3395e-009,0.2256
7.3820e-009,0.2152
7.4244e-009,0.2080
7.4668e-009,0.2168
7.5092e-009,0.2240
7.5516e-009,0.2233
7.5941e-009,0.2239
7.6365e-009,0.2209
7.6789e-009,0.2176
7.7213e-009,0.2184
7.7638e-009,0.2188
7.8062e-009,0.2138
7.8486e-009,0.2124
7.8910e-009,0.2166
7.9335e-009,0.2152
7.9759e-009,0.2165
8.0183e-009,0.2159
8.0608e-009,0.2097
8.1032e-009,0.2116
8.1456e-009,0.2154
8.1880e-009,0.2159
8.2305e-009,0.2191
8.2729e-009,0.2191
8.3153e-009,0.2171
8.3577e-009,0.2173
8.4001e-009,0.2157
8.4426e-009,0.2156
8.4850e-009,0.2173
8.5274e-009,0.2172
8.5698e-009,0.2157
8.6123e-009,0.2165
8.6547e-009,0.2170
8.6971e-009,0.2154
8.7396e-009,0.2167
8.7820e-009,0.2169
8.8244e-009,0.2172
8.8668e-009,0.2231
8.9093e-009,0.2207
8.9517e-009,0.2156
8.9941e-009,0.2149
9.0365e-009,0.2127
9.0790e-009,0.2139
9.1214e-009,0.2180
9.1638e-009,0.2175
9.2062e-009,0.2162
9.2486e-009,0.2170
9.2911e-009,0.2161
9.3335e-009,0.2159
9.3759e-009,0.2167
9.4183e-009,0.2164
9.4608e-009,0.2155
9.5032e-009,0.2169
9.5456e-009,0.2173
9.5881e-009,0.2164
9.6305e-009,0.2184
9.6729e-009,0.2177
9.7153e-009,0.2152
9.7578e-009,0.2156
9.8002e-009,0.2124
9.8426e-009,0.2136
9.8850e-009,0.2164
9.9274e-009,0.2181
9.9699e-009,0.2194
1.00123e-008,0.2182
1.00547e-008,0.2153
1.00971e-008,0.2153
1.01396e-008,0.2162
1.01820e-008,0.2164
1.02244e-008,0.2172
1.02668e-008,0.2170
1.03093e-008,0.2170
1.03517e-008,0.2169
1.03941e-008,0.2171
1.04366e-008,0.2165
1.04790e-008,0.2164
1.05214e-008,0.2168
1.05638e-008,0.2151
1.06063e-008,0.2161
1.06487e-008,0.2175
1.06911e-008,0.2183
1.07335e-008,0.2231
1.07759e-008,0.2214
1.08184e-008,0.2155
1.08608e-008,0.2140
1.09032e-008,0.2135
1.09456e-008,0.2141
1.09881e-008,0.2181
1.10305e-008,0.2181
1.10729e-008,0.2163
1.11154e-008,0.2167
1.11578e-008,0.2162
1.12002e-008,0.2161
1.12426e-008,0.2166
1.12851e-008,0.2167
1.13275e-008,0.2157
1.13699e-008,0.2165
1.14123e-008,0.2176
1.14548e-008,0.2167
1.14972e-008,0.2182
1.15396e-008,0.2180
1.15820e-008,0.2154
1.16244e-008,0.2155
1.16669e-008,0.2130
1.17093e-008,0.2132
1.17517e-008,0.2163
1.17941e-008,0.2181
1.18366e-008,0.2189
1.18790e-008,0.2187
1.19214e-008,0.2157
1.19639e-008,0.2155
1.20063e-008,0.2162
1.20487e-008,0.2163
1.20911e-008,0.2172
1.21336e-008,0.2171
1.21760e-008,0.2172
1.22184e-008,0.2169
1.22608e-008,0.2171
1.23032e-008,0.2168
1.23457e-008,0.2163
1.23881e-008,0.2170
1.24305e-008,0.2155
1.24729e-008,0.2157
1.25154e-008,0.2175
1.25578e-008,0.2180
1.26002e-008,0.2227
1.26427e-008,0.2227
1.26851e-008,0.2165
1.27275e-008,0.2138
1.27699e-008,0.2141
1.28124e-008,0.2136
1.28548e-008,0.2175
1.28972e-008,0.2183
1.29396e-008,0.2166
1.29821e-008,0.2168
1.30245e-008,0.2163
1.30669e-008,0.2161
1.31093e-008,0.2165
1.31517e-008,0.2169
1.31942e-008,0.2159
1.32366e-008,0.2162
1.32790e-008,0.2177
1.33214e-008,0.2168
1.33639e-008,0.2179
1.34063e-008,0.2184
1.34487e-008,0.2158
1.34912e-008,0.2152
1.35336e-008,0.2131
1.35760e-008,0.2128
1.36184e-008,0.2163
1.36609e-008,0.2179
1.37033e-008,0.2184
1.37457e-008,0.2193
1.37881e-008,0.2163
1.38306e-008,0.2156
1.38730e-008,0.2160
1.39154e-008,0.2162
1.39578e-008,0.2172
1.40002e-008,0.2587
1.40427e-008,0.4262
1.40851e-008,0.5993
1.41275e-008,0.8175
1.41699e-008,0.9731
1.42124e-008,1.0668
1.42548e-008,1.1273
1.42972e-008,1.1554
1.43397e-008,1.1773
1.43821e-008,1.1914
1.44245e-008,1.1978
1.44669e-008,1.2051
1.45094e-008,1.2119
1.45518e-008,1.2184
1.45942e-008,1.2182
1.46366e-008,1.2016
1.46790e-008,1.1848
1.47215e-008,1.1699
1.47639e-008,1.1778
1.48063e-008,1.2130
1.48487e-008,1.2403
1.48912e-008,1.2592
1.49336e-008,1.1883
1.49760e-008,0.9265
1.50185e-008,0.7233
1.50609e-008,0.5409
1.51033e-008,0.4103
1.51457e-008,0.3464
1.51881e-008,0.3067
1.52306e-008,0.2886
1.52730e-008,0.2830
1.53154e-008,0.2768
1.53579e-008,0.2729
1.54003e-008,0.2683
1.54427e-008,0.2597
1.54851e-008,0.2454
1.55276e-008,0.2532
1.55700e-008,0.2949
1.56124e-008,0.3139
1.56548e-008,0.3150
1.56972e-008,0.2903
1.57397e-008,0.2349
1.57821e-008,0.2127
1.58245e-008,0.2113
1.58670e-008,0.2134
1.59094e-008,0.2250
1.59518e-008,0.2259
1.59942e-008,0.2235
1.60366e-008,0.2240
1.60791e-008,0.2185
1.61215e-008,0.2172
1.61639e-008,0.2178
1.62064e-008,0.2143
1.62488e-008,0.2128
1.62912e-008,0.2159
1.63336e-008,0.2243
1.63761e-008,0.2279
1.64185e-008,0.2197
1.64609e-008,0.2100
1.65033e-008,0.2031
1.65457e-008,0.2064
1.65882e-008,0.2163
1.66306e-008,0.2216
1.66730e-008,0.2223
1.67155e-008,0.2181
1.67579e-008,0.2156
1.68003e-008,0.2273
1.68427e-008,0.3674
1.68851e-008,0.5474
1.69276e-008,0.7548
1.69700e-008,0.9300
1.70124e-008,1.0439
1.70548e-008,1.1135
1.70973e-008,1.1523
1.71397e-008,1.1744
1.71821e-008,1.1877
1.72246e-008,1.1930
1.72670e-008,1.1954
1.73094e-008,1.1993
1.73518e-008,1.2129
1.73942e-008,1.2243
1.74367e-008,1.2117
1.74791e-008,1.1954
1.75215e-008,1.1755
1.75640e-008,1.1691
1.76064e-008,1.2007
1.76488e-008,1.2336
1.76912e-008,1.2564
1.77336e-008,1.2365
1.77761e-008,1.0128
1.78185e-008,0.7766
1.78609e-008,0.5960
1.79033e-008,0.4458
1.79458e-008,0.3595
1.79882e-008,0.3162
1.80306e-008,0.2895
1.80731e-008,0.2821
1.81155e-008,0.2787
1.81579e-008,0.2758
1.82003e-008,0.2746
1.82427e-008,0.2737
1.82852e-008,0.2546
1.83276e-008,0.2433
1.83700e-008,0.2786
1.84125e-008,0.3049
1.84549e-008,0.3121
1.84973e-008,0.3053
1.85397e-008,0.2527
1.85822e-008,0.2148
1.86246e-008,0.2115
1.86670e-008,0.2132
1.87094e-008,0.3662
1.87518e-008,0.5714
1.87943e-008,0.7620
1.88367e-008,0.9432
1.88791e-008,1.0504
1.89216e-008,1.1129
1.89640e-008,1.1543
1.90064e-008,1.1724
1.90488e-008,1.1848
1.90912e-008,1.1909
1.91337e-008,1.2007
1.91761e-008,1.2029
1.92185e-008,1.2115
1.92610e-008,1.2234
1.93034e-008,1.2021
1.93458e-008,1.1837
1.93882e-008,1.1752
1.94307e-008,1.1687
1.94731e-008,1.2050
1.95155e-008,1.2403
1.95579e-008,1.2550
1.96003e-008,1.2470
1.96428e-008,1.0620
1.96852e-008,0.8094
1.97276e-008,0.6353
1.97701e-008,0.4728
1.98125e-008,0.3715
1.98549e-008,0.3255
1.98973e-008,0.2934
1.99397e-008,0.2842
1.99822e-008,0.2790
2.00246e-008,0.2760
2.00670e-008,0.2728
2.01095e-008,0.2737
2.01519e-008,0.2614
2.01943e-008,0.2438
2.02367e-008,0.2720
2.02792e-008,0.3030
2.03216e-008,0.3079
2.03640e-008,0.3086
2.04064e-008,0.2633
2.04488e-008,0.2184
2.04913e-008,0.2139
2.05337e-008,0.2093
2.05761e-008,0.2176
2.06186e-008,0.2262
2.06610e-008,0.2230
2.07034e-008,0.2228
2.07458e-008,0.2215
2.07882e-008,0.2181
2.08307e-008,0.2173
2.08731e-008,0.2190
2.09155e-008,0.2153
2.09580e-008,0.2118
2.10004e-008,0.2175
2.10428e-008,0.2173
2.10852e-008,0.2150
2.11277e-008,0.2155
2.11701e-008,0.2096
2.12125e-008,0.2087
2.12549e-008,0.2166
2.12973e-008,0.2173
2.13398e-008,0.2195
2.13822e-008,0.2197
2.14246e-008,0.2159
2.14671e-008,0.2168
2.15095e-008,0.2897
2.15519e-008,0.4649
2.15943e-008,0.6439
2.16367e-008,0.8567
2.16792e-008,0.9978
2.17216e-008,1.0817
2.17640e-008,1.1376
2.18064e-008,1.1594
2.18489e-008,1.1814
2.18913e-008,1.1930
2.19337e-008,1.1972
2.19762e-008,1.2059
2.20186e-008,1.2139
2.20610e-008,1.2215
2.21034e-008,1.2156
2.21458e-008,1.1970
2.21883e-008,1.1801
2.22307e-008,1.1682
2.22731e-008,1.1847
2.23156e-008,1.2195
2.23580e-008,1.2451
2.24004e-008,1.2565
2.24428e-008,1.1368
2.24852e-008,0.8713
2.25277e-008,0.6849
2.25701e-008,0.5070
2.26125e-008,0.3898
2.26549e-008,0.3377
2.26974e-008,0.2992
2.27398e-008,0.2879
2.27822e-008,0.2817
2.28247e-008,0.2753
2.28671e-008,0.2725
2.29095e-008,0.2662
2.29519e-008,0.2565
2.29943e-008,0.2433
2.30368e-008,0.2616
2.30792e-008,0.3020
2.31216e-008,0.3143
2.31641e-008,0.3130
2.32065e-008,0.2785
2.32489e-008,0.2259
2.32913e-008,0.2122
2.33338e-008,0.2104
2.33762e-008,0.2157
2.34186e-008,0.2264
2.34610e-008,0.2246
2.35034e-008,0.2238
2.35459e-008,0.2230
2.35883e-008,0.2175
2.36307e-008,0.2174
2.36732e-008,0.2170
2.37156e-008,0.2135
2.37580e-008,0.2130
2.38004e-008,0.2174
2.38428e-008,0.2267
2.38853e-008,0.2265
2.39277e-008,0.2177
2.39701e-008,0.2075
2.40126e-008,0.2029
2.40550e-008,0.2085
2.40974e-008,0.2179
2.41398e-008,0.2220
2.41823e-008,0.2213
2.42247e-008,0.2172
2.42671e-008,0.2155
2.43095e-008,0.2156
2.43519e-008,0.2150
2.43944e-008,0.2167
2.44368e-008,0.2166
2.44792e-008,0.2154
2.45217e-008,0.2170
2.45641e-008,0.2173
2.46065e-008,0.2181
2.46489e-008,0.2188
2.46913e-008,0.2160
2.47338e-008,0.2136
2.47762e-008,0.2119
2.48186e-008,0.2131
2.48611e-008,0.2172
2.49035e-008,0.2183
2.49459e-008,0.2181
2.49883e-008,0.2184
2.50308e-008,0.2161
2.50732e-008,0.2155
2.51156e-008,0.2156
2.51580e-008,0.2163
2.52004e-008,0.2173
2.52429e-008,0.2170
2.52853e-008,0.2169
2.53277e-008,0.2169
2.53702e-008,0.2171
2.54126e-008,0.2170
2.54550e-008,0.2162
2.54974e-008,0.2165
2.55398e-008,0.2160
2.55823e-008,0.2154
2.56247e-008,0.2173
2.56671e-008,0.2172
2.57096e-008,0.2198
2.57520e-008,0.2237
2.57944e-008,0.2182
2.58368e-008,0.2143
2.58793e-008,0.2145
2.59217e-008,0.2131
2.59641e-008,0.2157
2.60065e-008,0.2183
2.60489e-008,0.2173
2.60914e-008,0.2166
2.61338e-008,0.2164
2.61762e-008,0.2160
2.62187e-008,0.2162
2.62611e-008,0.2169
2.63035e-008,0.2162
2.63459e-008,0.2157
2.63883e-008,0.2173
2.64308e-008,0.2171
2.64732e-008,0.2169
2.65156e-008,0.2186
2.65580e-008,0.2168
2.66005e-008,0.2151
2.66429e-008,0.2145
2.66853e-008,0.2124
2.67278e-008,0.2147
2.67702e-008,0.2168
2.68126e-008,0.2181
2.68550e-008,0.2197
2.68974e-008,0.2175
2.69399e-008,0.2154
2.69823e-008,0.2156
2.70247e-008,0.2162
2.70672e-008,0.2168
2.71096e-008,0.2173
2.71520e-008,0.2170
2.71944e-008,0.2170
2.72368e-008,0.2170
2.72793e-008,0.2171
2.73217e-008,0.2164
2.73641e-008,0.2166
2.74065e-008,0.2166
2.74490e-008,0.2151
2.74914e-008,0.2166
2.75338e-008,0.2174
2.75763e-008,0.2189
2.76187e-008,0.2238
2.76611e-008,0.2195
2.77035e-008,0.2146
2.77459e-008,0.2143
2.77884e-008,0.2130
2.78308e-008,0.2150
2.78732e-008,0.2184
2.79157e-008,0.2178
2.79581e-008,0.2164
2.80005e-008,0.2166
2.80429e-008,0.2161
2.80854e-008,0.2163
2.81278e-008,0.2169
2.81702e-008,0.2164
2.82126e-008,0.2157
2.82550e-008,0.2170
2.82975e-008,0.2175
2.83399e-008,0.2168
2.83823e-008,0.2186
2.84248e-008,0.2174
2.84672e-008,0.2151
2.85096e-008,0.2158
2.85520e-008,0.2127
2.85944e-008,0.2140
2.86369e-008,0.2165
2.86793e-008,0.2182
2.87217e-008,0.2195
2.87642e-008,0.2181
2.88066e-008,0.2154
2.88490e-008,0.2155
2.88914e-008,0.2163
2.89339e-008,0.2166
2.89763e-008,0.2176
2.90187e-008,0.3234
2.90611e-008,0.5049
2.91035e-008,0.6943
2.91460e-008,0.8918
2.91884e-008,1.0200
2.92308e-008,1.0967
2.92733e-008,1.1451
2.93157e-008,1.1637
2.93581e-008,1.1845
2.94005e-008,1.1949
2.94429e-008,1.2000
2.94854e-008,1.2084
2.95278e-008,1.2137
2.95702e-008,1.2212
2.96127e-008,1.2117
2.96551e-008,1.1932
2.96975e-008,1.1779
2.97399e-008,1.1689
2.97824e-008,1.1927
2.98248e-008,1.2262
2.98672e-008,1.2494
2.99096e-008,1.2490
2.99521e-008,1.0826
2.99945e-008,0.8235
3.00369e-008,0.6444
3.00793e-008,0.4770
3.01218e-008,0.3745
3.01642e-008,0.3289
3.02066e-008,0.2938
3.02490e-008,0.2872
3.02914e-008,0.2802
3.03339e-008,0.2742
3.03763e-008,0.2725
3.04187e-008,0.2652
3.04612e-008,0.2537
3.05036e-008,0.2425
3.05460e-008,0.2709
3.05884e-008,0.3077
3.06309e-008,0.3147
3.06733e-008,0.3097
3.07157e-008,0.2661
3.07581e-008,0.2197
3.08005e-008,0.2124
3.08430e-008,0.2103
3.08854e-008,0.2184
3.09278e-008,0.2272
3.09702e-008,0.2239
3.10127e-008,0.2243
3.10551e-008,0.2218
3.10975e-008,0.2171
3.11400e-008,0.2179
3.11824e-008,0.2165
3.12248e-008,0.2131
3.12672e-008,0.2135
3.13096e-008,0.2196
3.13521e-008,0.2276
3.13945e-008,0.2250
3.14369e-008,0.2160
3.14793e-008,0.2057
3.15218e-008,0.2031
3.15642e-008,0.2109
3.16066e-008,0.2195
3.16491e-008,0.2225
3.16915e-008,0.2204
3.17339e-008,0.2167
3.17763e-008,0.2157
3.18188e-008,0.2156
3.18612e-008,0.2152
3.19036e-008,0.2170
3.19460e-008,0.2164
3.19884e-008,0.2156
3.20309e-008,0.2173
3.20733e-008,0.2174
3.21157e-008,0.2186
3.21582e-008,0.2186
3.22006e-008,0.2154
3.22430e-008,0.2136
3.22854e-008,0.2119
3.23279e-008,0.2139
3.23703e-008,0.2177
3.24127e-008,0.2189
3.24551e-008,0.2182
3.24975e-008,0.2180
3.25400e-008,0.2156
3.25824e-008,0.2155
3.26248e-008,0.2160
3.26672e-008,0.2165
3.27097e-008,0.2174
3.27521e-008,0.2169
3.27945e-008,0.2171
3.28370e-008,0.2170
3.28794e-008,0.2171
3.29218e-008,0.2169
3.29642e-008,0.2162
3.30066e-008,0.2166
3.30491e-008,0.2157
3.30915e-008,0.2158
3.31339e-008,0.2176
3.31763e-008,0.2175
3.32188e-008,0.2219
3.32612e-008,0.2231
3.33036e-008,0.2172
3.33461e-008,0.2140
3.33885e-008,0.2145
3.34309e-008,0.2134
3.34733e-008,0.2167
3.35158e-008,0.2182
3.35582e-008,0.2169
3.36006e-008,0.2168
3.36430e-008,0.2163
3.36854e-008,0.2510
3.37279e-008,0.4137
3.37703e-008,0.5873
3.38127e-008,0.8040
3.38552e-008,0.9637
3.38976e-008,1.0636
3.39400e-008,1.1243
3.39824e-008,1.1557
3.40249e-008,1.1791
3.40673e-008,1.1895
3.41097e-008,1.1951
3.41521e-008,1.1963
3.41945e-008,1.2005
3.42370e-008,1.2161
3.42794e-008,1.2224
3.43218e-008,1.2068
3.43643e-008,1.1927
3.44067e-008,1.1716
3.44491e-008,1.1741
3.44915e-008,1.2100
3.45340e-008,1.2388
3.45764e-008,1.2608
3.46188e-008,1.2654
3.46612e-008,1.2553
3.47036e-008,1.2514
3.47461e-008,1.2512
3.47885e-008,1.2534
3.48309e-008,1.2583
3.48733e-008,1.2605
3.49158e-008,1.2602
3.49582e-008,1.2608
3.50006e-008,1.2649
3.50431e-008,1.2655
3.50855e-008,1.2661
3.51279e-008,1.2686
3.51703e-008,1.2617
3.52128e-008,1.2609
3.52552e-008,1.2677
3.52976e-008,1.2665
3.53400e-008,1.2664
3.53824e-008,1.2647
3.54249e-008,1.2594
3.54673e-008,1.2599
3.55097e-008,1.2619
3.55522e-008,1.2321
3.55946e-008,1.0260
3.56370e-008,0.8190
3.56794e-008,0.6316
3.57219e-008,0.4712
3.57643e-008,0.3730
3.58067e-008,0.3218
3.58491e-008,0.2950
3.58915e-008,0.2873
3.59340e-008,0.2780
3.59764e-008,0.2721
3.60188e-008,0.2718
3.60613e-008,0.2650
3.61037e-008,0.2529
3.61461e-008,0.2482
3.61885e-008,0.2763
3.62310e-008,0.2998
3.62734e-008,0.3076
3.63158e-008,0.3014
3.63582e-008,0.2584
3.64006e-008,0.2257
3.64431e-008,0.2159
3.64855e-008,0.2097
3.65279e-008,0.2178
3.65703e-008,0.2243
3.66128e-008,0.2242
3.66552e-008,0.2253
3.66976e-008,0.2201
3.67401e-008,0.2171
3.67825e-008,0.2181
3.68249e-008,0.2154
3.68673e-008,0.2135
3.69097e-008,0.2145
3.69522e-008,0.2205
3.69946e-008,0.2269
3.70370e-008,0.2215
3.70794e-008,0.2138
3.71219e-008,0.2060
3.71643e-008,0.2047
3.72067e-008,0.2127
3.72492e-008,0.2190
3.72916e-008,0.2214
3.73340e-008,0.2193
3.73764e-008,0.2170
3.74189e-008,0.2161
3.74613e-008,0.2150
3.75037e-008,0.2155
3.75461e-008,0.2167
3.75885e-008,0.2157
3.76310e-008,0.2164
3.76734e-008,0.2173
3.77158e-008,0.2172
3.77583e-008,0.2189
3.78007e-008,0.2175
3.78431e-008,0.2146
3.78855e-008,0.2137
3.79280e-008,0.2120
3.79704e-008,0.2150
3.80128e-008,0.2175
3.80552e-008,0.2188
3.80976e-008,0.2192
3.81401e-008,0.2171
3.81825e-008,0.2150
3.82249e-008,0.2151
3.82673e-008,0.2161
3.83098e-008,0.2169
3.83522e-008,0.2176
3.83946e-008,0.3262
3.84371e-008,0.5082
3.84795e-008,0.6988
3.85219e-008,0.8948
3.85643e-008,1.0218
3.86067e-008,1.0978
3.86492e-008,1.1452
3.86916e-008,1.1641
3.87340e-008,1.1849
3.87764e-008,1.1951
3.88189e-008,1.1999
3.88613e-008,1.2082
3.89037e-008,1.2134
3.89462e-008,1.2212
3.89886e-008,1.2113
3.90310e-008,1.1928
3.90734e-008,1.1775
3.91159e-008,1.1687
3.91583e-008,1.1932
3.92007e-008,1.2266
3.92431e-008,1.2497
3.92855e-008,1.2645
3.93280e-008,1.2581
3.93704e-008,1.2514
3.94128e-008,1.2505
3.94553e-008,1.2498
3.94977e-008,1.2561
3.95401e-008,1.2608
3.95825e-008,1.2604
3.96250e-008,1.2627
3.96674e-008,1.2645
3.97098e-008,1.2637
3.97522e-008,1.2625
3.97946e-008,1.2579
3.98371e-008,1.2574
3.98795e-008,1.2607
3.99219e-008,1.2687
3.99644e-008,1.2734
4.00068e-008,1.2705
4.00492e-008,1.2643
4.00916e-008,1.2593
4.01341e-008,1.2587
4.01765e-008,1.2614
4.02189e-008,1.2575
4.02613e-008,1.1441
4.03037e-008,0.9108
4.03462e-008,0.7308
4.03886e-008,0.5470
4.04310e-008,0.4112
4.04734e-008,0.3446
4.05159e-008,0.3038
4.05583e-008,0.2893
4.06007e-008,0.2801
4.06432e-008,0.2756
4.06856e-008,0.2756
4.07280e-008,0.2785
4.07704e-008,0.2689
4.08128e-008,0.2466
4.08553e-008,0.2556
4.08977e-008,0.2860
4.09401e-008,0.2982
4.09825e-008,0.3102
4.10250e-008,0.2853
4.10674e-008,0.2377
4.11098e-008,0.2203
4.11523e-008,0.2096
4.11947e-008,0.2110
4.12371e-008,0.2216
4.12795e-008,0.2238
4.13220e-008,0.2238
4.13644e-008,0.2227
4.14068e-008,0.2190
4.14492e-008,0.2175
4.14916e-008,0.2194
4.15341e-008,0.2166
4.15765e-008,0.2118
4.16189e-008,0.2145
4.16614e-008,0.2160
4.17038e-008,0.2154
4.17462e-008,0.2177
4.17886e-008,0.2134
4.18311e-008,0.2086
4.18735e-008,0.2137
4.19159e-008,0.2152
4.19583e-008,0.2176
4.20007e-008,0.2199
4.20432e-008,0.2175
4.20856e-008,0.2173
4.21280e-008,0.2674
4.21704e-008,0.4361
4.22129e-008,0.6108
4.22553e-008,0.8297
4.22977e-008,0.9806
4.23402e-008,1.0709
4.23826e-008,1.1304
4.24250e-008,1.1566
4.24674e-008,1.1788
4.25098e-008,1.1920
4.25523e-008,1.1968
4.25947e-008,1.2041
4.26371e-008,1.2122
4.26795e-008,1.2200
4.27220e-008,1.2180
4.27644e-008,1.2005
4.28068e-008,1.1829
4.28493e-008,1.1685
4.28917e-008,1.1793
4.29341e-008,1.2144
4.29765e-008,1.2416
4.30190e-008,1.2613
4.30614e-008,1.2619
4.31038e-008,1.2527
4.31462e-008,1.2508
4.31886e-008,1.2496
4.32311e-008,1.2528
4.32735e-008,1.2598
4.33159e-008,1.2602
4.33584e-008,1.2612
4.34008e-008,1.2645
4.34432e-008,1.2642
4.34856e-008,1.2628
4.35281e-008,1.2584
4.35705e-008,1.2566
4.36129e-008,1.2595
4.36553e-008,1.2652
4.36977e-008,1.2718
4.37402e-008,1.2727
4.37826e-008,1.2669
4.38250e-008,1.2610
4.38675e-008,1.2579
4.39099e-008,1.2601
4.39523e-008,1.2629
4.39947e-008,1.2187
4.40372e-008,0.9997
4.40796e-008,0.8014
4.41220e-008,0.6125
4.41644e-008,0.4572
4.42068e-008,0.3650
4.42493e-008,0.3172
4.42917e-008,0.2929
4.43341e-008,0.2825
4.43765e-008,0.2776
4.44190e-008,0.2744
4.44614e-008,0.2775
4.45038e-008,0.2754
4.45463e-008,0.2537
4.45887e-008,0.2465
4.46311e-008,0.2760
4.46735e-008,0.2938
4.47160e-008,0.3067
4.47584e-008,0.3009
4.48008e-008,0.2544
4.48432e-008,0.2241
4.48856e-008,0.2135
4.49281e-008,0.2081
4.49705e-008,0.2178
4.50129e-008,0.2241
4.50554e-008,0.2232
4.50978e-008,0.2236
4.51402e-008,0.2204
4.51826e-008,0.2175
4.52251e-008,0.2187
4.52675e-008,0.2184
4.53099e-008,0.2131
4.53523e-008,0.2124
4.53947e-008,0.2162
4.54372e-008,0.2152
4.54796e-008,0.2170
4.55220e-008,0.2154
4.55645e-008,0.2091
