.HEADER
..NAMES
Time,V U1.R23
.DATA
4.60735e-008,0.3535
4.61160e-008,0.3063
4.61584e-008,0.2852
4.62008e-008,0.2804
4.62433e-008,0.2970
4.62857e-008,0.3068
4.63281e-008,0.2971
4.63705e-008,0.2875
4.64129e-008,0.2522
4.64554e-008,0.2360
4.64978e-008,0.2745
4.65402e-008,0.2980
4.65826e-008,0.3107
4.66251e-008,0.2982
4.66675e-008,0.2465
4.67099e-008,0.2188
4.67524e-008,0.2105
4.67948e-008,0.2096
4.68372e-008,0.2170
4.68796e-008,0.2182
4.69221e-008,0.2180
4.69645e-008,0.2198
4.70069e-008,0.2243
4.70493e-008,0.2210
4.70917e-008,0.2148
4.71342e-008,0.2123
4.71766e-008,0.2040
4.72190e-008,0.2066
4.72615e-008,0.2185
4.73039e-008,0.2206
4.73463e-008,0.2203
4.73887e-008,0.2138
4.74312e-008,0.2050
4.74736e-008,0.2077
4.75160e-008,0.2133
4.75584e-008,0.2165
4.76008e-008,0.2181
4.76433e-008,0.2163
4.76857e-008,0.2145
4.77281e-008,0.2163
4.77705e-008,0.3352
4.78130e-008,0.5149
4.78554e-008,0.7098
4.78978e-008,0.9024
4.79403e-008,1.0241
4.79827e-008,1.1037
4.80251e-008,1.1514
4.80675e-008,1.1721
4.81099e-008,1.1828
4.81524e-008,1.1763
4.81948e-008,1.1751
4.82372e-008,1.1762
4.82796e-008,1.1939
4.83221e-008,1.2210
4.83645e-008,1.2167
4.84069e-008,1.2051
4.84494e-008,1.1832
4.84918e-008,1.1698
4.85342e-008,1.1945
4.85766e-008,1.2240
4.86191e-008,1.2498
4.86615e-008,1.2442
4.87039e-008,1.0623
4.87463e-008,0.8122
4.87887e-008,0.6324
4.88312e-008,0.4707
4.88736e-008,0.3709
4.89160e-008,0.3183
4.89585e-008,0.2873
4.90009e-008,0.2816
4.90433e-008,0.2908
4.90857e-008,0.3069
4.91282e-008,0.2997
4.91706e-008,0.2914
4.92130e-008,0.2649
4.92554e-008,0.2337
4.92978e-008,0.2623
4.93403e-008,0.2934
4.93827e-008,0.3074
4.94251e-008,0.3072
4.94676e-008,0.2619
4.95100e-008,0.2233
4.95524e-008,0.2126
4.95948e-008,0.2084
4.96373e-008,0.2149
4.96797e-008,0.2184
4.97221e-008,0.2178
4.97645e-008,0.2191
4.98069e-008,0.2233
4.98494e-008,0.2230
4.98918e-008,0.2158
4.99342e-008,0.2134
4.99766e-008,0.2065
5.00191e-008,0.2038
5.00615e-008,0.2157
5.01039e-008,0.2207
5.01464e-008,0.2205
5.01888e-008,0.2167
5.02312e-008,0.2066
5.02736e-008,0.2060
5.03160e-008,0.2120
5.03585e-008,0.2157
5.04009e-008,0.2180
5.04433e-008,0.2170
5.04857e-008,0.2148
5.05282e-008,0.2148
5.05706e-008,0.2165
5.06130e-008,0.2155
5.06555e-008,0.2137
5.06979e-008,0.2141
5.07403e-008,0.2131
5.07827e-008,0.2140
5.08252e-008,0.2171
5.08676e-008,0.2168
5.09100e-008,0.2158
5.09524e-008,0.2143
5.09948e-008,0.2125
5.10373e-008,0.2140
5.10797e-008,0.2160
5.11221e-008,0.2161
5.11646e-008,0.2156
5.12070e-008,0.2147
5.12494e-008,0.2141
5.12918e-008,0.2147
5.13343e-008,0.2154
5.13767e-008,0.2150
5.14191e-008,0.2145
5.14615e-008,0.2148
5.15039e-008,0.2146
5.15464e-008,0.2151
5.15888e-008,0.2156
5.16312e-008,0.2151
5.16736e-008,0.2148
5.17161e-008,0.2145
5.17585e-008,0.2144
5.18009e-008,0.2151
5.18434e-008,0.2155
5.18858e-008,0.2151
5.19282e-008,0.2149
5.19706e-008,0.2147
5.20130e-008,0.2147
5.20555e-008,0.2150
5.20979e-008,0.2152
5.21403e-008,0.2149
5.21827e-008,0.2148
5.22252e-008,0.2149
5.22676e-008,0.2149
5.23100e-008,0.2151
5.23525e-008,0.2151
5.23949e-008,0.2149
5.24373e-008,0.2149
5.24797e-008,0.2149
5.25222e-008,0.2149
5.25646e-008,0.2151
5.26070e-008,0.2151
5.26494e-008,0.2149
5.26918e-008,0.2149
5.27343e-008,0.2149
5.27767e-008,0.2150
5.28191e-008,0.2151
5.28616e-008,0.2150
5.29040e-008,0.2149
5.29464e-008,0.2149
5.29888e-008,0.2150
5.30313e-008,0.2150
5.30737e-008,0.2150
5.31161e-008,0.2150
5.31585e-008,0.2149
5.32009e-008,0.2150
5.32434e-008,0.2150
5.32858e-008,0.2150
5.33282e-008,0.2150
5.33707e-008,0.2466
5.34131e-008,0.4103
5.34555e-008,0.5845
5.34979e-008,0.8032
5.35404e-008,0.9634
5.35828e-008,1.0619
5.36252e-008,1.1260
5.36676e-008,1.1562
5.37100e-008,1.1799
5.37525e-008,1.1805
5.37949e-008,1.1775
5.38373e-008,1.1766
5.38797e-008,1.1794
5.39222e-008,1.2063
5.39646e-008,1.2218
5.40070e-008,1.2118
5.40495e-008,1.1984
5.40919e-008,1.1745
5.41343e-008,1.1760
5.41767e-008,1.2081
5.42192e-008,1.2350
5.42616e-008,1.2585
5.43040e-008,1.2034
5.43464e-008,0.9491
5.43888e-008,0.7400
5.44313e-008,0.5556
5.44737e-008,0.4220
5.45161e-008,0.3470
5.45586e-008,0.3024
5.46010e-008,0.2847
5.46434e-008,0.2809
5.46858e-008,0.2995
5.47283e-008,0.3062
5.47707e-008,0.2963
5.48131e-008,0.2850
5.48555e-008,0.2475
5.48979e-008,0.2390
5.49404e-008,0.2790
5.49828e-008,0.2998
5.50252e-008,0.3115
5.50677e-008,0.2933
5.51101e-008,0.2412
5.51525e-008,0.2177
5.51949e-008,0.2099
5.52374e-008,0.2104
5.52798e-008,0.2177
5.53222e-008,0.2181
5.53646e-008,0.2182
5.54070e-008,0.2204
5.54495e-008,0.2246
5.54919e-008,0.2201
5.55343e-008,0.2146
5.55767e-008,0.2117
5.56192e-008,0.2034
5.56616e-008,0.2081
5.57040e-008,0.2194
5.57465e-008,0.2207
5.57889e-008,0.2201
5.58313e-008,0.2126
5.58737e-008,0.2047
5.59161e-008,0.2086
5.59586e-008,0.2139
5.60010e-008,0.2169
5.60434e-008,0.2181
5.60858e-008,0.2161
5.61283e-008,0.2145
5.61707e-008,0.2156
5.62131e-008,0.2166
5.62556e-008,0.2146
5.62980e-008,0.2139
5.63404e-008,0.2139
5.63828e-008,0.2130
5.64253e-008,0.2156
5.64677e-008,0.2175
5.65101e-008,0.2164
5.65525e-008,0.2155
5.65949e-008,0.2134
5.66374e-008,0.2128
5.66798e-008,0.2151
5.67222e-008,0.2163
5.67647e-008,0.2160
5.68071e-008,0.2154
5.68495e-008,0.2144
5.68919e-008,0.2143
5.69344e-008,0.2152
5.69768e-008,0.2155
5.70192e-008,0.2147
5.70616e-008,0.2147
5.71040e-008,0.2159
5.71465e-008,0.3372
5.71889e-008,0.5198
5.72313e-008,0.7170
5.72738e-008,0.9069
5.73162e-008,1.0279
5.73586e-008,1.1043
5.74010e-008,1.1491
5.74435e-008,1.1718
5.74859e-008,1.1826
5.75283e-008,1.1777
5.75707e-008,1.1773
5.76131e-008,1.1762
5.76556e-008,1.1933
5.76980e-008,1.2207
5.77404e-008,1.2163
5.77828e-008,1.2052
5.78253e-008,1.1834
5.78677e-008,1.1698
5.79101e-008,1.1950
5.79526e-008,1.2253
5.79950e-008,1.2509
5.80374e-008,1.2640
5.80798e-008,1.2590
5.81223e-008,1.2557
5.81647e-008,1.2548
5.82071e-008,1.2565
5.82495e-008,1.2569
5.82919e-008,1.2566
5.83344e-008,1.2591
5.83768e-008,1.2607
5.84192e-008,1.2679
5.84617e-008,1.2719
5.85041e-008,1.2671
5.85465e-008,1.2634
5.85889e-008,1.2587
5.86314e-008,1.2595
5.86738e-008,1.2671
5.87162e-008,1.2703
5.87586e-008,1.2697
5.88010e-008,1.2661
5.88435e-008,1.2615
5.88859e-008,1.2610
5.89283e-008,1.2627
5.89708e-008,1.2554
5.90132e-008,1.1228
5.90556e-008,0.8893
5.90980e-008,0.7109
5.91405e-008,0.5301
5.91829e-008,0.4050
5.92253e-008,0.3404
5.92677e-008,0.2980
5.93101e-008,0.2866
5.93526e-008,0.2837
5.93950e-008,0.2956
5.94374e-008,0.2974
5.94798e-008,0.2948
5.95223e-008,0.2793
5.95647e-008,0.2446
5.96071e-008,0.2538
5.96496e-008,0.2796
5.96920e-008,0.2942
5.97344e-008,0.3055
5.97768e-008,0.2771
5.98192e-008,0.2381
5.98617e-008,0.2207
5.99041e-008,0.2090
5.99465e-008,0.3080
5.99889e-008,0.5138
6.00314e-008,0.6995
6.00738e-008,0.9055
6.01162e-008,1.0320
6.01586e-008,1.1053
6.02011e-008,1.1508
6.02435e-008,1.1685
6.02859e-008,1.1792
6.03283e-008,1.1661
6.03708e-008,1.1728
6.04132e-008,1.1790
6.04556e-008,1.1926
6.04981e-008,1.2253
6.05405e-008,1.2160
6.05829e-008,1.1957
6.06253e-008,1.1801
6.06678e-008,1.1651
6.07102e-008,1.1912
6.07526e-008,1.2285
6.07950e-008,1.2502
6.08375e-008,1.2567
6.08799e-008,1.1294
6.09223e-008,0.8676
6.09647e-008,0.6841
6.10071e-008,0.5084
6.10496e-008,0.3900
6.10920e-008,0.3302
6.11344e-008,0.2949
6.11768e-008,0.2856
6.12193e-008,0.2873
6.12617e-008,0.3059
6.13041e-008,0.3002
6.13465e-008,0.2910
6.13890e-008,0.2749
6.14314e-008,0.2383
6.14738e-008,0.2532
6.15163e-008,0.2898
6.15587e-008,0.3030
6.16011e-008,0.3092
6.16435e-008,0.2759
6.16860e-008,0.2296
6.17284e-008,0.2154
6.17708e-008,0.2093
6.18132e-008,0.2750
6.18557e-008,0.4753
6.18981e-008,0.6563
6.19405e-008,0.8708
6.19829e-008,1.0123
6.20254e-008,1.0934
6.20678e-008,1.1410
6.21102e-008,1.1616
6.21526e-008,1.1775
6.21950e-008,1.1666
6.22375e-008,1.1737
6.22799e-008,1.1815
6.23223e-008,1.1881
6.23647e-008,1.2191
6.24072e-008,1.2173
6.24496e-008,1.1964
6.24920e-008,1.1855
6.25344e-008,1.1682
6.25769e-008,1.1843
6.26193e-008,1.2225
6.26617e-008,1.2449
6.27042e-008,1.2605
6.27466e-008,1.1772
6.27890e-008,0.9159
6.28314e-008,0.7184
6.28739e-008,0.5368
6.29163e-008,0.4087
6.29587e-008,0.3394
6.30011e-008,0.3008
6.30436e-008,0.2870
6.30860e-008,0.2839
6.31284e-008,0.3027
6.31708e-008,0.3023
6.32132e-008,0.2922
6.32557e-008,0.2815
6.32981e-008,0.2441
6.33405e-008,0.2452
6.33829e-008,0.2845
6.34254e-008,0.3004
6.34678e-008,0.3099
6.35102e-008,0.2864
6.35526e-008,0.2361
6.35951e-008,0.2168
6.36375e-008,0.2098
6.36799e-008,0.2426
6.37224e-008,0.4346
6.37648e-008,0.6217
6.38072e-008,0.8343
6.38496e-008,0.9888
6.38921e-008,1.0806
6.39345e-008,1.1344
6.39769e-008,1.1588
6.40193e-008,1.1773
6.40618e-008,1.1681
6.41042e-008,1.1706
6.41466e-008,1.1811
6.41890e-008,1.1848
6.42315e-008,1.2135
6.42739e-008,1.2216
6.43163e-008,1.1989
6.43587e-008,1.1884
6.44011e-008,1.1705
6.44436e-008,1.1775
6.44860e-008,1.2163
6.45284e-008,1.2409
6.45708e-008,1.2599
6.46133e-008,1.2634
6.46557e-008,1.2565
6.46981e-008,1.2539
6.47405e-008,1.2541
6.47830e-008,1.2562
6.48254e-008,1.2541
6.48678e-008,1.2586
6.49103e-008,1.2625
6.49527e-008,1.2641
6.49951e-008,1.2717
6.50375e-008,1.2686
6.50800e-008,1.2621
6.51224e-008,1.2612
6.51648e-008,1.2587
6.52072e-008,1.2637
6.52497e-008,1.2705
6.52921e-008,1.2697
6.53345e-008,1.2672
6.53769e-008,1.2634
6.54193e-008,1.2606
6.54618e-008,1.2614
6.55042e-008,1.2635
6.55466e-008,1.2639
6.55890e-008,1.2631
6.56315e-008,1.2642
6.56739e-008,1.2643
6.57163e-008,1.2644
6.57587e-008,1.2655
6.58012e-008,1.2634
6.58436e-008,1.2623
6.58860e-008,1.2628
6.59284e-008,1.2629
6.59709e-008,1.2647
6.60133e-008,1.2655
6.60557e-008,1.2642
6.60982e-008,1.2633
6.61406e-008,1.2629
6.61830e-008,1.2631
6.62254e-008,1.2639
6.62679e-008,1.2645
6.63103e-008,1.2640
6.63527e-008,1.2636
6.63951e-008,1.2639
6.64376e-008,1.2638
6.64800e-008,1.2639
6.65224e-008,1.2641
6.65648e-008,1.2634
6.66072e-008,1.2635
6.66497e-008,1.2638
6.66921e-008,1.2638
6.67345e-008,1.2642
6.67769e-008,1.2641
6.68194e-008,1.2636
6.68618e-008,1.2635
6.69042e-008,1.2636
6.69466e-008,1.2638
6.69891e-008,1.2640
6.70315e-008,1.2640
6.70739e-008,1.2637
6.71164e-008,1.2636
6.71588e-008,1.2638
6.72012e-008,1.2638
6.72436e-008,1.2638
6.72861e-008,1.2638
6.73285e-008,1.2636
6.73709e-008,1.2637
6.74133e-008,1.2514
6.74558e-008,1.0949
6.74982e-008,0.8661
6.75406e-008,0.6861
6.75830e-008,0.5111
6.76255e-008,0.3934
6.76679e-008,0.3322
6.77103e-008,0.2961
6.77527e-008,0.2863
6.77951e-008,0.2864
6.78376e-008,0.2964
6.78800e-008,0.2951
6.79224e-008,0.2930
6.79648e-008,0.2747
6.80073e-008,0.2432
6.80497e-008,0.2585
6.80921e-008,0.2814
6.81345e-008,0.2954
6.81770e-008,0.3039
6.82194e-008,0.2711
6.82618e-008,0.2350
6.83043e-008,0.2187
6.83467e-008,0.2081
6.83891e-008,0.3294
6.84315e-008,0.5360
6.84740e-008,0.7271
6.85164e-008,0.9233
6.85588e-008,1.0419
6.86012e-008,1.1117
6.86437e-008,1.1535
6.86861e-008,1.1709
6.87285e-008,1.1777
6.87709e-008,1.1657
6.88133e-008,1.1741
6.88558e-008,1.1790
6.88982e-008,1.1959
6.89406e-008,1.2267
6.89830e-008,1.2127
6.90255e-008,1.1942
6.90679e-008,1.1774
6.91103e-008,1.1652
6.91527e-008,1.1960
6.91952e-008,1.2313
6.92376e-008,1.2525
6.92800e-008,1.2518
6.93225e-008,1.0991
6.93649e-008,0.8405
6.94073e-008,0.6611
6.94497e-008,0.4917
6.94922e-008,0.3803
6.95346e-008,0.3247
6.95770e-008,0.2921
6.96194e-008,0.2844
6.96619e-008,0.2894
6.97043e-008,0.3066
6.97467e-008,0.2983
6.97891e-008,0.2901
6.98316e-008,0.2705
6.98740e-008,0.2360
6.99164e-008,0.2582
6.99588e-008,0.2920
7.00012e-008,0.3042
7.00437e-008,0.3078
7.00861e-008,0.2691
7.01285e-008,0.2263
7.01709e-008,0.2143
7.02134e-008,0.2089
7.02558e-008,0.2958
7.02982e-008,0.4987
7.03406e-008,0.6801
7.03831e-008,0.8902
7.04255e-008,1.0243
7.04679e-008,1.1001
7.05104e-008,1.1448
7.05528e-008,1.1637
7.05952e-008,1.1767
7.06376e-008,1.1658
7.06801e-008,1.1753
7.07225e-008,1.1814
7.07649e-008,1.1906
7.08073e-008,1.2216
7.08498e-008,1.2142
7.08922e-008,1.1951
7.09346e-008,1.1832
7.09770e-008,1.1673
7.10194e-008,1.1887
7.10619e-008,1.2257
7.11043e-008,1.2472
7.11467e-008,1.2583
7.11891e-008,1.1485
7.12316e-008,0.8856
7.12740e-008,0.6971
7.13164e-008,0.5185
7.13588e-008,0.3965
7.14013e-008,0.3339
7.14437e-008,0.2976
7.14861e-008,0.2860
7.15286e-008,0.2853
7.15710e-008,0.3042
7.16134e-008,0.3006
7.16558e-008,0.2916
7.16983e-008,0.2780
7.17407e-008,0.2403
7.17831e-008,0.2496
7.18255e-008,0.2875
7.18680e-008,0.3017
7.19104e-008,0.3097
7.19528e-008,0.2802
7.19952e-008,0.2318
7.20377e-008,0.2156
7.20801e-008,0.2092
7.21225e-008,0.2116
7.21649e-008,0.2179
7.22073e-008,0.2183
7.22498e-008,0.2186
7.22922e-008,0.2214
7.23346e-008,0.2240
7.23770e-008,0.2170
7.24195e-008,0.2137
7.24619e-008,0.2101
7.25043e-008,0.2030
7.25467e-008,0.2116
7.25892e-008,0.2200
7.26316e-008,0.2198
7.26740e-008,0.2186
7.27165e-008,0.2099
7.27589e-008,0.2048
7.28013e-008,0.2101
7.28437e-008,0.2145
7.28862e-008,0.2170
7.29286e-008,0.2176
7.29710e-008,0.2155
7.30134e-008,0.2143
7.30559e-008,0.2421
7.30983e-008,0.4010
7.31407e-008,0.5737
7.31831e-008,0.7912
7.32256e-008,0.9546
7.32680e-008,1.0560
7.33104e-008,1.1248
7.33528e-008,1.1573
7.33952e-008,1.1798
7.34377e-008,1.1806
7.34801e-008,1.1753
7.35225e-008,1.1748
7.35649e-008,1.1793
7.36074e-008,1.2056
7.36498e-008,1.2223
7.36922e-008,1.2123
7.37346e-008,1.1987
7.37771e-008,1.1749
7.38195e-008,1.1751
7.38619e-008,1.2062
7.39044e-008,1.2328
7.39468e-008,1.2575
7.39892e-008,1.2631
7.40316e-008,1.2570
7.40741e-008,1.2560
7.41165e-008,1.2548
7.41589e-008,1.2566
7.42013e-008,1.2559
7.42438e-008,1.2568
7.42862e-008,1.2592
7.43286e-008,1.2628
7.43710e-008,1.2705
7.44134e-008,1.2703
7.44559e-008,1.2653
7.44983e-008,1.2616
7.45407e-008,1.2576
7.45831e-008,1.2620
7.46256e-008,1.2687
7.46680e-008,1.2699
7.47104e-008,1.2688
7.47528e-008,1.2641
7.47953e-008,1.2608
7.48377e-008,1.2615
7.48801e-008,1.2630
7.49226e-008,1.2639
7.49650e-008,1.2634
7.50074e-008,1.2635
7.50498e-008,1.2638
7.50923e-008,1.2645
7.51347e-008,1.2656
7.51771e-008,1.2641
7.52195e-008,1.2628
7.52620e-008,1.2623
7.53044e-008,1.2624
7.53468e-008,1.2644
7.53892e-008,1.2654
7.54317e-008,1.2646
7.54741e-008,1.2637
7.55165e-008,1.2627
7.55589e-008,1.2629
7.56013e-008,1.2638
7.56438e-008,1.2644
7.56862e-008,1.2642
7.57286e-008,1.2637
7.57710e-008,1.2637
7.58135e-008,1.2637
7.58559e-008,1.2471
7.58983e-008,1.0667
7.59407e-008,0.8450
7.59832e-008,0.6621
7.60256e-008,0.4936
7.60680e-008,0.3847
7.61105e-008,0.3264
7.61529e-008,0.2948
7.61953e-008,0.2850
7.62377e-008,0.2876
7.62802e-008,0.2968
7.63226e-008,0.2947
7.63650e-008,0.2926
7.64074e-008,0.2705
7.64499e-008,0.2423
7.64923e-008,0.2621
7.65347e-008,0.2831
7.65771e-008,0.2973
7.66195e-008,0.3025
7.66620e-008,0.2656
7.67044e-008,0.2325
7.67468e-008,0.2170
7.67892e-008,0.2093
7.68317e-008,0.3527
7.68741e-008,0.5580
7.69165e-008,0.7550
7.69589e-008,0.9406
7.70014e-008,1.0515
7.70438e-008,1.1188
7.70862e-008,1.1563
7.71287e-008,1.1740
7.71711e-008,1.1760
7.72135e-008,1.1657
7.72559e-008,1.1753
7.72984e-008,1.1795
7.73408e-008,1.2002
7.73832e-008,1.2277
7.74256e-008,1.2096
7.74681e-008,1.1928
7.75105e-008,1.1749
7.75529e-008,1.1665
7.75953e-008,1.2012
7.76378e-008,1.2342
7.76802e-008,1.2548
7.77226e-008,1.2463
7.77650e-008,1.0685
7.78074e-008,0.8162
7.78499e-008,0.6383
7.78923e-008,0.4761
7.79347e-008,0.3720
7.79771e-008,0.3193
7.80196e-008,0.2901
7.80620e-008,0.2836
7.81044e-008,0.2921
7.81468e-008,0.3071
7.81893e-008,0.2967
7.82317e-008,0.2893
7.82741e-008,0.2659
7.83166e-008,0.2351
7.83590e-008,0.2636
7.84014e-008,0.2940
7.84438e-008,0.3055
7.84863e-008,0.3058
7.85287e-008,0.2626
7.85711e-008,0.2238
7.86135e-008,0.2134
7.86560e-008,0.2088
7.86984e-008,0.3174
7.87408e-008,0.5216
7.87832e-008,0.7067
7.88257e-008,0.9089
7.88681e-008,1.0354
7.89105e-008,1.1070
7.89529e-008,1.1486
7.89953e-008,1.1664
7.90378e-008,1.1756
7.90802e-008,1.1656
7.91226e-008,1.1770
7.91650e-008,1.1815
7.92075e-008,1.1938
7.92499e-008,1.2236
7.92923e-008,1.2112
7.93347e-008,1.1941
7.93772e-008,1.1809
7.94196e-008,1.1672
7.94620e-008,1.1936
7.95045e-008,1.2288
7.95469e-008,1.2497
7.95893e-008,1.2547
7.96317e-008,1.1191
7.96742e-008,0.8574
7.97166e-008,0.6752
7.97590e-008,0.5017
7.98014e-008,0.3861
7.98439e-008,0.3288
7.98863e-008,0.2948
7.99287e-008,0.2851
7.99711e-008,0.2874
8.00135e-008,0.3054
8.00560e-008,0.2989
8.00984e-008,0.2911
8.01408e-008,0.2742
8.01832e-008,0.2375
8.02257e-008,0.2546
8.02681e-008,0.2902
8.03105e-008,0.3031
8.03529e-008,0.3090
8.03954e-008,0.2738
8.04378e-008,0.2282
8.04802e-008,0.2147
8.05227e-008,0.2090
8.05651e-008,0.2815
8.06075e-008,0.4837
8.06499e-008,0.6643
8.06924e-008,0.8775
8.07348e-008,1.0165
8.07772e-008,1.0956
8.08196e-008,1.1424
8.08621e-008,1.1625
8.09045e-008,1.1774
8.09469e-008,1.1661
8.09893e-008,1.1740
8.10318e-008,1.1813
8.10742e-008,1.1888
8.11166e-008,1.2202
8.11590e-008,1.2164
8.12014e-008,1.1958
8.12439e-008,1.1845
8.12863e-008,1.1676
8.13287e-008,1.1857
8.13711e-008,1.2238
8.14136e-008,1.2457
8.14560e-008,1.2600
8.14984e-008,1.1668
8.15408e-008,0.9044
8.15833e-008,0.7108
8.16257e-008,0.5299
8.16681e-008,0.4040
8.17106e-008,0.3372
8.17530e-008,0.2996
8.17954e-008,0.2866
8.18378e-008,0.2843
8.18803e-008,0.3033
8.19227e-008,0.3017
8.19651e-008,0.2919
8.20075e-008,0.2803
8.20500e-008,0.2425
8.20924e-008,0.2467
8.21348e-008,0.2857
8.21772e-008,0.3008
8.22196e-008,0.3098
8.22621e-008,0.2841
8.23045e-008,0.2344
8.23469e-008,0.2163
8.23893e-008,0.2096
8.24318e-008,0.2478
8.24742e-008,0.4432
8.25166e-008,0.6285
8.25590e-008,0.8424
8.26015e-008,0.9941
8.26439e-008,1.0833
8.26863e-008,1.1357
8.27288e-008,1.1593
8.27712e-008,1.1776
8.28136e-008,1.1676
8.28560e-008,1.1711
8.28985e-008,1.1811
8.29409e-008,1.1852
8.29833e-008,1.2148
8.30257e-008,1.2209
8.30682e-008,1.1982
8.31106e-008,1.1877
8.31530e-008,1.1697
8.31954e-008,1.1785
8.32379e-008,1.2177
8.32803e-008,1.2417
8.33227e-008,1.2604
8.33651e-008,1.2631
8.34075e-008,1.2561
8.34500e-008,1.2537
8.34924e-008,1.2541
8.35348e-008,1.2561
8.35772e-008,1.2540
8.36197e-008,1.2588
8.36621e-008,1.2624
8.37045e-008,1.2643
8.37469e-008,1.2719
8.37894e-008,1.2682
8.38318e-008,1.2620
8.38742e-008,1.2610
8.39167e-008,1.2586
8.39591e-008,1.2640
8.40015e-008,1.2706
8.40439e-008,1.2696
8.40864e-008,1.2670
8.41288e-008,1.2631
8.41712e-008,1.2605
8.42136e-008,1.2614
8.42561e-008,1.2635
8.42985e-008,1.2387
8.43409e-008,1.0362
8.43833e-008,0.8260
8.44257e-008,0.6395
8.44682e-008,0.4774
8.45106e-008,0.3777
8.45530e-008,0.3198
8.45954e-008,0.2918
8.46379e-008,0.2830
8.46803e-008,0.2882
8.47227e-008,0.2983
8.47651e-008,0.2961
8.48076e-008,0.2919
8.48500e-008,0.2653
8.48924e-008,0.2413
8.49349e-008,0.2650
8.49773e-008,0.2848
8.50197e-008,0.2999
8.50621e-008,0.3005
8.51046e-008,0.2602
8.51470e-008,0.2306
8.51894e-008,0.2153
8.52318e-008,0.2079
8.52743e-008,0.2141
8.53167e-008,0.2168
8.53591e-008,0.2181
8.54015e-008,0.2197
8.54440e-008,0.2220
8.54864e-008,0.2207
8.55288e-008,0.2164
8.55712e-008,0.2146
8.56136e-008,0.2069
8.56561e-008,0.2056
8.56985e-008,0.2149
8.57409e-008,0.2182
8.57833e-008,0.2198
8.58258e-008,0.2163
8.58682e-008,0.2078
8.59106e-008,0.2079
8.59530e-008,0.2114
8.59955e-008,0.2145
8.60379e-008,0.2173
8.60803e-008,0.2167
8.61228e-008,0.2151
8.61652e-008,0.2161
8.62076e-008,0.3325
8.62500e-008,0.5130
8.62925e-008,0.7074
8.63349e-008,0.9009
8.63773e-008,1.0230
8.64197e-008,1.1019
8.64622e-008,1.1501
8.65046e-008,1.1716
8.65470e-008,1.1831
8.65894e-008,1.1770
8.66319e-008,1.1753
8.66743e-008,1.1755
8.67167e-008,1.1928
8.67591e-008,1.2205
8.68015e-008,1.2170
8.68440e-008,1.2055
8.68864e-008,1.1835
8.69288e-008,1.1694
8.69712e-008,1.1937
8.70137e-008,1.2237
8.70561e-008,1.2495
8.70985e-008,1.2450
8.71409e-008,1.0650
8.71834e-008,0.8138
8.72258e-008,0.6342
8.72682e-008,0.4719
8.73107e-008,0.3716
8.73531e-008,0.3189
8.73955e-008,0.2872
8.74379e-008,0.2813
8.74804e-008,0.2903
8.75228e-008,0.3069
8.75652e-008,0.2998
8.76076e-008,0.2915
8.76501e-008,0.2652
8.76925e-008,0.2335
8.77349e-008,0.2617
8.77773e-008,0.2932
8.78197e-008,0.3073
8.78622e-008,0.3074
8.79046e-008,0.2623
8.79470e-008,0.2233
8.79894e-008,0.2126
8.80319e-008,0.2084
8.80743e-008,0.3218
8.81167e-008,0.5259
8.81591e-008,0.7113
8.82016e-008,0.9121
8.82440e-008,1.0373
8.82864e-008,1.1088
8.83289e-008,1.1503
8.83713e-008,1.1671
8.84137e-008,1.1749
8.84561e-008,1.1651
8.84986e-008,1.1769
8.85410e-008,1.1819
8.85834e-008,1.1952
8.86258e-008,1.2243
8.86683e-008,1.2106
8.87107e-008,1.1937
8.87531e-008,1.1803
8.87955e-008,1.1673
8.88380e-008,1.1948
8.88804e-008,1.2295
8.89228e-008,1.2501
8.89652e-008,1.2640
8.90076e-008,1.2601
8.90501e-008,1.2549
8.90925e-008,1.2536
8.91349e-008,1.2552
8.91773e-008,1.2550
8.92198e-008,1.2550
8.92622e-008,1.2614
8.93046e-008,1.2626
8.93470e-008,1.2677
8.93895e-008,1.2721
8.94319e-008,1.2646
8.94743e-008,1.2616
8.95168e-008,1.2599
8.95592e-008,1.2597
8.96016e-008,1.2677
8.96440e-008,1.2707
8.96865e-008,1.2686
8.97289e-008,1.2656
8.97713e-008,1.2616
8.98137e-008,1.2606
8.98562e-008,1.2623
8.98986e-008,1.2639
8.99410e-008,1.2633
8.99834e-008,1.2634
9.00258e-008,1.2646
9.00683e-008,1.2640
9.01107e-008,1.2650
9.01531e-008,1.2648
9.01955e-008,1.2624
9.02380e-008,1.2626
9.02804e-008,1.2627
9.03228e-008,1.2635
9.03652e-008,1.2654
9.04077e-008,1.2649
9.04501e-008,1.2637
9.04925e-008,1.2631
9.05350e-008,1.2628
9.05774e-008,1.2634
9.06198e-008,1.2643
9.06622e-008,1.2644
9.07047e-008,1.2637
9.07471e-008,1.2637
9.07895e-008,1.2639
9.08319e-008,1.2637
9.08744e-008,1.2641
9.09168e-008,1.2637
9.09592e-008,1.2633
9.10016e-008,1.2636
9.10441e-008,1.2637
9.10865e-008,1.2640
9.11289e-008,1.2642
9.11713e-008,1.2638
9.12137e-008,1.2635
9.12562e-008,1.2635
9.12986e-008,1.2636
9.13410e-008,1.2638
9.13834e-008,1.2640
9.14259e-008,1.2638
9.14683e-008,1.2636
9.15107e-008,1.2637
9.15531e-008,1.2637
9.15956e-008,1.2637
