.HEADER
..NAMES
Time,V U1.L24&L25
.DATA
4.36574e-008,-0.2102
4.36998e-008,-0.5105
4.37423e-008,-0.7132
4.37847e-008,-0.8002
4.38271e-008,-0.8451
4.38695e-008,-0.8475
4.39119e-008,-0.8125
4.39544e-008,-0.8052
4.39968e-008,-0.8321
4.40392e-008,-0.8667
4.40816e-008,-0.8825
4.41241e-008,-0.8828
4.41665e-008,-0.8836
4.42089e-008,-0.8944
4.42514e-008,-0.9409
4.42938e-008,-0.9819
4.43362e-008,-1.0135
4.43786e-008,-1.0289
4.44210e-008,-1.0253
4.44635e-008,-0.9081
4.45059e-008,-0.5620
4.45483e-008,-0.2129
4.45907e-008,0.1782
4.46332e-008,0.4851
4.46756e-008,0.7020
4.47180e-008,0.7962
4.47605e-008,0.8423
4.48029e-008,0.8493
4.48453e-008,0.8160
4.48877e-008,0.8063
4.49302e-008,0.8315
4.49726e-008,0.8647
4.50150e-008,0.8825
4.50574e-008,0.8830
4.50998e-008,0.8842
4.51423e-008,0.8926
4.51847e-008,0.9363
4.52271e-008,0.9781
4.52696e-008,1.0107
4.53120e-008,1.0291
4.53544e-008,1.0287
4.53968e-008,0.9396
4.54393e-008,0.5991
4.54817e-008,0.2465
4.55241e-008,-0.1442
4.55665e-008,-0.4559
4.56089e-008,-0.6851
4.56514e-008,-0.7894
4.56938e-008,-0.8383
4.57362e-008,-0.8514
4.57786e-008,-0.8191
4.58211e-008,-0.8029
4.58635e-008,-0.8256
4.59059e-008,-0.8606
4.59484e-008,-0.8814
4.59908e-008,-0.8827
4.60332e-008,-0.8837
4.60756e-008,-0.8892
4.61180e-008,-0.9310
4.61605e-008,-0.9751
4.62029e-008,-1.0080
4.62453e-008,-1.0276
4.62877e-008,-1.0280
4.63302e-008,-0.9637
4.63726e-008,-0.6367
4.64150e-008,-0.2802
4.64575e-008,0.1087
4.64999e-008,0.4284
4.65423e-008,0.6703
4.65847e-008,0.7858
4.66272e-008,0.8352
4.66696e-008,0.8524
4.67120e-008,0.8227
4.67544e-008,0.8043
4.67968e-008,0.8255
4.68393e-008,0.8586
4.68817e-008,0.8811
4.69241e-008,0.8829
4.69666e-008,0.8842
4.70090e-008,0.8883
4.70514e-008,0.9264
4.70938e-008,0.9711
4.71363e-008,1.0048
4.71787e-008,1.0273
4.72211e-008,1.0297
4.72635e-008,0.9846
4.73059e-008,0.6760
4.73484e-008,0.3130
4.73908e-008,-0.0713
4.74332e-008,-0.3985
4.74757e-008,-0.6501
4.75181e-008,-0.7780
4.75605e-008,-0.8307
4.76029e-008,-0.8535
4.76454e-008,-0.8265
4.76878e-008,-0.8019
4.77302e-008,-0.8198
4.77726e-008,-0.8538
4.78150e-008,-0.8796
4.78575e-008,-0.8828
4.78999e-008,-0.8838
4.79423e-008,-0.8858
4.79847e-008,-0.9209
4.80272e-008,-0.9678
4.80696e-008,-1.0021
4.81120e-008,-1.0256
4.81545e-008,-1.0289
4.81969e-008,-0.9968
4.82393e-008,-0.7125
4.82817e-008,-0.3462
4.83242e-008,0.0327
4.83666e-008,0.3704
4.84090e-008,0.6319
4.84514e-008,0.7722
4.84938e-008,0.8278
4.85363e-008,0.8533
4.85787e-008,0.8302
4.86211e-008,0.8038
4.86636e-008,0.8200
4.87060e-008,0.8519
4.87484e-008,0.8787
4.87908e-008,0.8831
4.88333e-008,0.8840
4.88757e-008,0.8857
4.89181e-008,0.9166
4.89605e-008,0.9637
4.90029e-008,0.9985
4.90454e-008,1.0247
4.90878e-008,1.0304
4.91302e-008,1.0059
4.91727e-008,0.7481
4.92151e-008,0.3788
4.92575e-008,0.0066
4.92999e-008,-0.3400
4.93424e-008,-0.6095
4.93848e-008,-0.7615
4.94272e-008,-0.8227
4.94696e-008,-0.8531
4.95120e-008,-0.8344
4.95545e-008,-0.8029
4.95969e-008,-0.8144
4.96393e-008,-0.8468
4.96817e-008,-0.8766
4.97242e-008,-0.8830
4.97666e-008,-0.8835
4.98090e-008,-0.8842
4.98515e-008,-0.9112
4.98939e-008,-0.9600
4.99363e-008,-0.9958
4.99787e-008,-1.0226
5.00211e-008,-1.0295
5.00636e-008,-1.0091
5.01060e-008,-0.7804
5.01484e-008,-0.4125
5.01908e-008,-0.0469
5.02333e-008,0.3104
5.02757e-008,0.5896
5.03181e-008,0.7526
5.03606e-008,0.8189
5.04030e-008,0.8520
5.04454e-008,0.8377
5.04878e-008,0.8055
5.05303e-008,0.8147
5.05727e-008,0.8452
5.06151e-008,0.8753
5.06575e-008,0.8833
5.06999e-008,0.8835
5.07424e-008,0.8845
5.07848e-008,0.9074
5.08272e-008,0.9557
5.08697e-008,0.9920
5.09121e-008,1.0211
5.09545e-008,1.0306
5.09969e-008,1.0143
5.10394e-008,0.8118
5.10818e-008,0.4467
5.11242e-008,0.0879
5.11666e-008,-0.2793
5.12090e-008,-0.5654
5.12515e-008,-0.7398
5.12939e-008,-0.8128
5.13363e-008,-0.8504
5.13788e-008,-0.8415
5.14212e-008,-0.8063
5.14636e-008,-0.8094
5.15060e-008,-0.8397
5.15485e-008,-0.8725
5.15909e-008,-0.8830
5.16333e-008,-0.8832
5.16757e-008,-0.8836
5.17181e-008,-0.9024
5.17606e-008,-0.9514
5.18030e-008,-0.9893
5.18454e-008,-1.0188
5.18878e-008,-1.0295
5.19303e-008,-1.0173
5.19727e-008,-0.8412
5.20151e-008,-0.4821
5.20576e-008,-0.1291
5.21000e-008,0.2486
5.21424e-008,0.5431
5.21848e-008,0.7299
5.22273e-008,0.8082
5.22697e-008,0.8485
5.23121e-008,0.8441
5.23545e-008,0.8096
5.23969e-008,0.8100
5.24394e-008,0.8386
5.24818e-008,0.8707
5.25242e-008,0.8833
5.25667e-008,0.8832
5.26091e-008,0.8841
5.26515e-008,0.8994
5.26939e-008,0.9468
5.27364e-008,0.9855
5.27788e-008,1.0166
5.28212e-008,1.0302
5.28636e-008,1.0223
5.29060e-008,0.8722
5.29485e-008,0.5180
5.29909e-008,0.1678
5.30333e-008,-0.2171
5.30758e-008,-0.5163
5.31182e-008,-0.7160
5.31606e-008,-0.8015
5.32030e-008,-0.8458
5.32455e-008,-0.8471
5.32879e-008,-0.8118
5.33303e-008,-0.8055
5.33727e-008,-0.8328
5.34151e-008,-0.8673
5.34576e-008,-0.8827
5.35000e-008,-0.8829
5.35424e-008,-0.8836
5.35848e-008,-0.8951
5.36273e-008,-0.9420
5.36697e-008,-0.9827
5.37121e-008,-1.0141
5.37546e-008,-1.0290
5.37970e-008,-1.0244
5.38394e-008,-0.9018
5.38818e-008,-0.5544
5.39242e-008,-0.2053
5.39667e-008,0.1853
5.40091e-008,0.4910
5.40515e-008,0.7051
5.40939e-008,0.7974
5.41364e-008,0.8430
5.41788e-008,0.8488
5.42212e-008,0.8153
5.42637e-008,0.8066
5.43061e-008,0.8321
5.43485e-008,0.8653
5.43909e-008,0.8827
5.44334e-008,0.8830
5.44758e-008,0.8842
5.45182e-008,0.8931
5.45606e-008,0.9373
5.46030e-008,0.9788
5.46455e-008,1.0113
5.46879e-008,1.0293
5.47303e-008,1.0279
5.47728e-008,0.9337
5.48152e-008,0.5912
5.48576e-008,0.2393
5.49000e-008,-0.1517
5.49425e-008,-0.4621
5.49849e-008,-0.6887
5.50273e-008,-0.7907
5.50697e-008,-0.8391
5.51121e-008,-0.8511
5.51546e-008,-0.8184
5.51970e-008,-0.8030
5.52394e-008,-0.8263
5.52818e-008,-0.8613
5.53243e-008,-0.8817
5.53667e-008,-0.8828
5.54091e-008,-0.8838
5.54516e-008,-0.8897
5.54940e-008,-0.9321
5.55364e-008,-0.9759
5.55788e-008,-1.0087
5.56212e-008,-1.0279
5.56637e-008,-1.0280
5.57061e-008,-0.9590
5.57485e-008,-0.6287
5.57909e-008,-0.2732
5.58334e-008,0.1166
5.58758e-008,0.4346
5.59182e-008,0.6742
5.59607e-008,0.7870
5.60031e-008,0.8360
5.60455e-008,0.8521
5.60879e-008,0.8219
5.61304e-008,0.8045
5.61728e-008,0.8261
5.62152e-008,0.8592
5.62576e-008,0.8813
5.63000e-008,0.8829
5.63425e-008,0.8842
5.63849e-008,0.8886
5.64273e-008,0.9274
5.64698e-008,0.9719
5.65122e-008,1.0055
5.65546e-008,1.0276
5.65970e-008,1.0296
5.66395e-008,0.9811
5.66819e-008,0.6676
5.67243e-008,0.3059
5.67667e-008,-0.0796
5.68091e-008,-0.4049
5.68516e-008,-0.6544
5.68940e-008,-0.7795
5.69364e-008,-0.8316
5.69789e-008,-0.8534
5.70213e-008,-0.8257
5.70637e-008,-0.8020
5.71061e-008,-0.8204
5.71486e-008,-0.8546
5.71910e-008,-0.8799
5.72334e-008,-0.8828
5.72758e-008,-0.8838
5.73182e-008,-0.8861
5.73607e-008,-0.9219
5.74031e-008,-0.9687
5.74455e-008,-1.0028
5.74879e-008,-1.0259
5.75304e-008,-1.0289
5.75728e-008,-0.9951
5.76152e-008,-0.7048
5.76577e-008,-0.3394
5.77001e-008,0.0410
5.77425e-008,0.3767
5.77849e-008,0.6364
5.78274e-008,0.7739
5.78698e-008,0.8286
5.79122e-008,0.8534
5.79546e-008,0.8294
5.79970e-008,0.8037
5.80395e-008,0.8205
5.80819e-008,0.8526
5.81243e-008,0.8790
5.81668e-008,0.8831
5.82092e-008,0.8840
5.82516e-008,0.8859
5.82940e-008,0.9175
5.83365e-008,0.9645
5.83789e-008,0.9992
5.84213e-008,1.0250
5.84637e-008,1.0303
5.85061e-008,1.0049
5.85486e-008,0.7408
5.85910e-008,0.3720
5.86334e-008,-0.0020
5.86759e-008,-0.3465
5.87183e-008,-0.6141
5.87607e-008,-0.7637
5.88031e-008,-0.8237
5.88456e-008,-0.8533
5.88880e-008,-0.8336
5.89304e-008,-0.8027
5.89728e-008,-0.8149
5.90152e-008,-0.8475
5.90577e-008,-0.8770
5.91001e-008,-0.8830
5.91425e-008,-0.8836
5.91849e-008,-0.8843
5.92274e-008,-0.9121
5.92698e-008,-0.9609
5.93122e-008,-0.9965
5.93547e-008,-1.0231
5.93971e-008,-1.0295
5.94395e-008,-1.0081
5.94819e-008,-0.7721
5.95243e-008,-0.4042
5.95668e-008,-0.0374
5.96092e-008,0.3175
5.96516e-008,0.5946
5.96941e-008,0.7550
5.97365e-008,0.8200
5.97789e-008,0.8521
5.98213e-008,0.8367
5.98638e-008,0.8052
5.99062e-008,0.8155
5.99486e-008,0.8460
5.99910e-008,0.8756
6.00335e-008,0.8832
6.00759e-008,0.8836
6.01183e-008,0.8847
6.01607e-008,0.9086
6.02031e-008,0.9566
6.02456e-008,0.9927
6.02880e-008,1.0215
6.03304e-008,1.0305
6.03728e-008,1.0134
6.04153e-008,0.8039
6.04577e-008,0.4381
6.05001e-008,0.0780
6.05425e-008,-0.2864
6.05850e-008,-0.5707
6.06274e-008,-0.7423
6.06698e-008,-0.8140
6.07123e-008,-0.8508
6.07547e-008,-0.8406
6.07971e-008,-0.8060
6.08395e-008,-0.8101
6.08820e-008,-0.8406
6.09244e-008,-0.8730
6.09668e-008,-0.8830
6.10092e-008,-0.8832
6.10517e-008,-0.8837
6.10941e-008,-0.9036
6.11365e-008,-0.9524
6.11789e-008,-0.9900
6.12213e-008,-1.0193
6.12638e-008,-1.0296
6.13062e-008,-1.0165
6.13486e-008,-0.8334
6.13910e-008,-0.4732
6.14335e-008,-0.1195
6.14759e-008,0.2559
6.15183e-008,0.5487
6.15607e-008,0.7325
6.16032e-008,0.8095
6.16456e-008,0.8490
6.16880e-008,0.8432
6.17305e-008,0.8090
6.17729e-008,0.8107
6.18153e-008,0.8394
6.18577e-008,0.8712
6.19002e-008,0.8832
6.19426e-008,0.8832
6.19850e-008,0.8842
6.20274e-008,0.9004
6.20699e-008,0.9479
6.21123e-008,0.9862
6.21547e-008,1.0171
6.21971e-008,1.0302
6.22396e-008,1.0215
6.22820e-008,0.8641
6.23244e-008,0.5088
6.23668e-008,0.1585
6.24092e-008,-0.2245
6.24517e-008,-0.5224
6.24941e-008,-0.7188
6.25365e-008,-0.8028
6.25789e-008,-0.8464
6.26214e-008,-0.8464
6.26638e-008,-0.8112
6.27062e-008,-0.8061
6.27486e-008,-0.8337
6.27911e-008,-0.8680
6.28335e-008,-0.8826
6.28759e-008,-0.8830
6.29184e-008,-0.8837
6.29608e-008,-0.8961
6.30032e-008,-0.9432
6.30456e-008,-0.9835
6.30881e-008,-1.0147
6.31305e-008,-1.0291
6.31729e-008,-1.0238
6.32153e-008,-0.8935
6.32578e-008,-0.5451
6.33002e-008,-0.1965
6.33426e-008,0.1930
6.33850e-008,0.4973
6.34274e-008,0.7079
6.34699e-008,0.7986
6.35123e-008,0.8438
6.35547e-008,0.8482
6.35971e-008,0.8146
6.36396e-008,0.8071
6.36820e-008,0.8329
6.37244e-008,0.8659
6.37668e-008,0.8826
6.38093e-008,0.8830
6.38517e-008,0.8842
6.38941e-008,0.8939
6.39365e-008,0.9385
6.39790e-008,0.9795
6.40214e-008,1.0119
6.40638e-008,1.0293
6.41063e-008,1.0274
6.41487e-008,0.9252
6.41911e-008,0.5818
6.42335e-008,0.2310
6.42760e-008,-0.1599
6.43184e-008,-0.4688
6.43608e-008,-0.6921
6.44032e-008,-0.7919
6.44457e-008,-0.8400
6.44881e-008,-0.8506
6.45305e-008,-0.8176
6.45729e-008,-0.8035
6.46153e-008,-0.8272
6.46578e-008,-0.8621
6.47002e-008,-0.8817
6.47426e-008,-0.8828
6.47850e-008,-0.8838
6.48275e-008,-0.8904
6.48699e-008,-0.9333
6.49123e-008,-0.9767
6.49547e-008,-1.0094
6.49972e-008,-1.0280
6.50396e-008,-1.0279
6.50820e-008,-0.9517
6.51245e-008,-0.6191
6.51669e-008,-0.2649
6.52093e-008,0.1251
6.52517e-008,0.4414
6.52942e-008,0.6779
6.53366e-008,0.7881
6.53790e-008,0.8368
6.54214e-008,0.8516
6.54639e-008,0.8210
6.55063e-008,0.8048
6.55487e-008,0.8269
6.55911e-008,0.8599
6.56336e-008,0.8814
6.56760e-008,0.8829
6.57184e-008,0.8842
6.57608e-008,0.8892
6.58032e-008,0.9286
6.58457e-008,0.9726
6.58881e-008,1.0061
6.59305e-008,1.0277
6.59729e-008,1.0295
6.60154e-008,0.9748
6.60578e-008,0.6577
6.61002e-008,0.2975
6.61426e-008,-0.0887
6.61851e-008,-0.4118
6.62275e-008,-0.6586
6.62699e-008,-0.7809
6.63124e-008,-0.8325
6.63548e-008,-0.8531
6.63972e-008,-0.8248
6.64396e-008,-0.8022
6.64821e-008,-0.8212
6.65245e-008,-0.8554
6.65669e-008,-0.8800
6.66093e-008,-0.8828
6.66518e-008,-0.8839
6.66942e-008,-0.8867
6.67366e-008,-0.9233
6.67790e-008,-0.9695
6.68214e-008,-1.0035
6.68639e-008,-1.0262
6.69063e-008,-1.0288
6.69487e-008,-0.9897
6.69911e-008,-0.6955
6.70336e-008,-0.3312
6.70760e-008,0.0502
6.71184e-008,0.3835
6.71608e-008,0.6409
6.72033e-008,0.7755
6.72457e-008,0.8294
6.72881e-008,0.8532
6.73306e-008,0.8283
6.73730e-008,0.8038
6.74154e-008,0.8213
6.74578e-008,0.8534
6.75003e-008,0.8792
6.75427e-008,0.8830
6.75851e-008,0.8840
6.76275e-008,0.8862
6.76700e-008,0.9188
6.77124e-008,0.9654
6.77548e-008,0.9999
6.77972e-008,1.0253
6.78397e-008,1.0302
6.78821e-008,1.0008
6.79245e-008,0.7319
6.79669e-008,0.3636
6.80093e-008,-0.0115
6.80518e-008,-0.3535
6.80942e-008,-0.6189
6.81366e-008,-0.7657
6.81790e-008,-0.8247
6.82215e-008,-0.8534
6.82639e-008,-0.8326
6.83063e-008,-0.8027
6.83487e-008,-0.8157
6.83912e-008,-0.8484
6.84336e-008,-0.8773
6.84760e-008,-0.8830
6.85185e-008,-0.8837
6.85609e-008,-0.8846
6.86033e-008,-0.9134
6.86457e-008,-0.9618
6.86882e-008,-0.9972
6.87306e-008,-1.0234
6.87730e-008,-1.0294
6.88154e-008,-1.0073
6.88579e-008,-0.7653
6.89003e-008,-0.3971
6.89427e-008,-0.0286
6.89851e-008,0.3240
6.90275e-008,0.5993
6.90700e-008,0.7574
6.91124e-008,0.8210
6.91548e-008,0.8524
6.91972e-008,0.8359
6.92397e-008,0.8049
6.92821e-008,0.8159
6.93245e-008,0.8467
6.93669e-008,0.8760
6.94094e-008,0.8832
6.94518e-008,0.8836
6.94942e-008,0.8847
6.95367e-008,0.9094
6.95791e-008,0.9575
6.96215e-008,0.9934
6.96639e-008,1.0219
6.97064e-008,1.0305
6.97488e-008,1.0126
6.97912e-008,0.7975
6.98336e-008,0.4306
6.98761e-008,0.0689
6.99185e-008,-0.2932
6.99609e-008,-0.5758
7.00033e-008,-0.7449
7.00458e-008,-0.8152
7.00882e-008,-0.8512
7.01306e-008,-0.8399
7.01730e-008,-0.8055
7.02154e-008,-0.8106
7.02579e-008,-0.8414
7.03003e-008,-0.8735
7.03427e-008,-0.8830
7.03851e-008,-0.8833
7.04276e-008,-0.8837
7.04700e-008,-0.9044
7.05124e-008,-0.9534
7.05548e-008,-0.9908
7.05973e-008,-1.0198
7.06397e-008,-1.0296
7.06821e-008,-1.0157
7.07246e-008,-0.8271
7.07670e-008,-0.4657
7.08094e-008,-0.1108
7.08518e-008,0.2627
7.08943e-008,0.5540
7.09367e-008,0.7351
7.09791e-008,0.8107
7.10215e-008,0.8494
7.10640e-008,0.8426
7.11064e-008,0.8085
7.11488e-008,0.8111
7.11912e-008,0.8401
7.12337e-008,0.8717
7.12761e-008,0.8832
7.13185e-008,0.8832
7.13609e-008,0.8842
7.14033e-008,0.9012
7.14458e-008,0.9488
7.14882e-008,0.9869
7.15306e-008,1.0176
7.15730e-008,1.0303
7.16155e-008,1.0207
7.16579e-008,0.8578
7.17003e-008,0.5010
7.17427e-008,0.1501
7.17852e-008,-0.2314
7.18276e-008,-0.5280
7.18700e-008,-0.7216
7.19125e-008,-0.8040
7.19549e-008,-0.8471
7.19973e-008,-0.8459
7.20397e-008,-0.8106
7.20822e-008,-0.8064
7.21246e-008,-0.8344
7.21670e-008,-0.8686
7.22094e-008,-0.8828
7.22519e-008,-0.8830
7.22943e-008,-0.8836
7.23367e-008,-0.8968
7.23791e-008,-0.9442
7.24215e-008,-0.9842
7.24640e-008,-1.0153
7.25064e-008,-1.0292
7.25488e-008,-1.0232
7.25912e-008,-0.8872
7.26337e-008,-0.5373
7.26761e-008,-0.1887
7.27185e-008,0.2001
7.27609e-008,0.5032
7.28034e-008,0.7108
7.28458e-008,0.7997
7.28882e-008,0.8444
7.29307e-008,0.8477
7.29731e-008,0.8139
7.30155e-008,0.8073
7.30579e-008,0.8336
7.31004e-008,0.8665
7.31428e-008,0.8827
7.31852e-008,0.8830
7.32276e-008,0.8841
7.32701e-008,0.8945
7.33125e-008,0.9395
7.33549e-008,0.9802
7.33973e-008,1.0125
7.34398e-008,1.0295
7.34822e-008,1.0271
7.35246e-008,0.9187
7.35670e-008,0.5738
7.36094e-008,0.2238
7.36519e-008,-0.1674
7.36943e-008,-0.4749
7.37367e-008,-0.6954
7.37791e-008,-0.7931
7.38216e-008,-0.8408
7.38640e-008,-0.8502
7.39064e-008,-0.8169
7.39488e-008,-0.8037
7.39913e-008,-0.8278
7.40337e-008,-0.8628
7.40761e-008,-0.8819
7.41186e-008,-0.8828
7.41610e-008,-0.8838
7.42034e-008,-0.8909
7.42458e-008,-0.9344
7.42883e-008,-0.9775
7.43307e-008,-1.0100
7.43731e-008,-1.0282
7.44155e-008,-1.0277
7.44580e-008,-0.9465
7.45004e-008,-0.6110
7.45428e-008,-0.2578
7.45852e-008,0.1330
7.46276e-008,0.4477
7.46701e-008,0.6815
7.47125e-008,0.7892
7.47549e-008,0.8376
7.47973e-008,0.8513
7.48398e-008,0.8202
7.48822e-008,0.8049
7.49246e-008,0.8275
7.49670e-008,0.8606
7.50095e-008,0.8816
7.50519e-008,0.8829
7.50943e-008,0.8842
7.51368e-008,0.8895
7.51792e-008,0.9297
7.52216e-008,0.9734
7.52640e-008,1.0068
7.53065e-008,1.0279
7.53489e-008,1.0294
7.53913e-008,0.9707
7.54337e-008,0.6493
7.54762e-008,0.2904
7.55186e-008,-0.0969
7.55610e-008,-0.4181
7.56034e-008,-0.6627
7.56459e-008,-0.7823
7.56883e-008,-0.8334
7.57307e-008,-0.8530
7.57731e-008,-0.8240
7.58155e-008,-0.8023
7.58580e-008,-0.8219
7.59004e-008,-0.8562
7.59428e-008,-0.8803
7.59852e-008,-0.8828
7.60277e-008,-0.8839
7.60701e-008,-0.8869
7.61125e-008,-0.9244
7.61549e-008,-0.9704
7.61974e-008,-1.0042
7.62398e-008,-1.0264
7.62822e-008,-1.0287
7.63247e-008,-0.9872
7.63671e-008,-0.6876
7.64095e-008,-0.3241
7.64519e-008,0.0586
7.64944e-008,0.3899
7.65368e-008,0.6453
7.65792e-008,0.7772
7.66216e-008,0.8302
7.66641e-008,0.8532
7.67065e-008,0.8275
7.67489e-008,0.8038
7.67913e-008,0.8218
7.68338e-008,0.8541
7.68762e-008,0.8795
7.69186e-008,0.8830
7.69610e-008,0.8840
7.70034e-008,0.8864
7.70459e-008,0.9198
7.70883e-008,0.9662
7.71307e-008,1.0006
7.71731e-008,1.0256
7.72156e-008,1.0301
7.72580e-008,0.9998
7.73004e-008,0.7243
7.73428e-008,0.3565
7.73853e-008,-0.0201
7.74277e-008,-0.3600
7.74701e-008,-0.6235
7.75126e-008,-0.7677
7.75550e-008,-0.8257
7.75974e-008,-0.8535
7.76398e-008,-0.8318
7.76823e-008,-0.8025
7.77247e-008,-0.8163
7.77671e-008,-0.8492
7.78095e-008,-0.8777
7.78520e-008,-0.8830
7.78944e-008,-0.8837
7.79368e-008,-0.8847
7.79792e-008,-0.9145
7.80216e-008,-0.9627
7.80641e-008,-0.9979
7.81065e-008,-1.0238
7.81489e-008,-1.0294
7.81913e-008,-1.0065
7.82338e-008,-0.7584
7.82762e-008,-0.3899
7.83186e-008,-0.0199
7.83610e-008,0.3306
7.84035e-008,0.6041
7.84459e-008,0.7597
7.84883e-008,0.8220
7.85308e-008,0.8527
7.85732e-008,0.8352
7.86156e-008,0.8046
7.86580e-008,0.8165
7.87005e-008,0.8474
7.87429e-008,0.8764
7.87853e-008,0.8832
7.88277e-008,0.8836
7.88702e-008,0.8848
7.89126e-008,0.9103
7.89550e-008,0.9584
7.89974e-008,0.9941
7.90399e-008,1.0223
7.90823e-008,1.0305
7.91247e-008,1.0117
7.91671e-008,0.7910
7.92095e-008,0.4232
7.92520e-008,0.0600
7.92944e-008,-0.2999
7.93368e-008,-0.5808
7.93792e-008,-0.7474
7.94217e-008,-0.8163
7.94641e-008,-0.8516
7.95065e-008,-0.8393
7.95489e-008,-0.8050
7.95914e-008,-0.8111
7.96338e-008,-0.8421
7.96762e-008,-0.8740
7.97187e-008,-0.8831
7.97611e-008,-0.8834
7.98035e-008,-0.8838
7.98459e-008,-0.9053
7.98884e-008,-0.9544
7.99308e-008,-0.9915
7.99732e-008,-1.0202
8.00156e-008,-1.0296
8.00581e-008,-1.0149
8.01005e-008,-0.8208
8.01429e-008,-0.4581
8.01853e-008,-0.1019
8.02277e-008,0.2694
8.02702e-008,0.5591
8.03126e-008,0.7376
8.03550e-008,0.8119
8.03974e-008,0.8499
8.04399e-008,0.8419
8.04823e-008,0.8079
8.05247e-008,0.8115
8.05671e-008,0.8408
8.06096e-008,0.8723
8.06520e-008,0.8832
8.06944e-008,0.8832
8.07369e-008,0.8842
8.07793e-008,0.9019
8.08217e-008,0.9498
8.08641e-008,0.9876
8.09066e-008,1.0181
8.09490e-008,1.0303
8.09914e-008,1.0199
8.10338e-008,0.8515
8.10763e-008,0.4932
8.11187e-008,0.1416
8.11611e-008,-0.2382
8.12035e-008,-0.5336
8.12460e-008,-0.7243
8.12884e-008,-0.8053
8.13308e-008,-0.8477
8.13732e-008,-0.8454
8.14156e-008,-0.8099
8.14581e-008,-0.8068
8.15005e-008,-0.8352
8.15429e-008,-0.8692
8.15853e-008,-0.8828
8.16278e-008,-0.8830
8.16702e-008,-0.8836
8.17126e-008,-0.8975
8.17550e-008,-0.9453
8.17975e-008,-0.9850
8.18399e-008,-1.0158
8.18823e-008,-1.0293
8.19248e-008,-1.0227
8.19672e-008,-0.8809
8.20096e-008,-0.5295
8.20520e-008,-0.1807
8.20945e-008,0.2070
8.21369e-008,0.5090
8.21793e-008,0.7136
8.22217e-008,0.8008
8.22642e-008,0.8451
8.23066e-008,0.8472
8.23490e-008,0.8132
8.23914e-008,0.8076
8.24338e-008,0.8342
8.24763e-008,0.8672
8.25187e-008,0.8828
8.25611e-008,0.8829
8.26035e-008,0.8841
8.26460e-008,0.8950
8.26884e-008,0.9405
8.27308e-008,0.9810
8.27732e-008,1.0131
8.28157e-008,1.0296
8.28581e-008,1.0267
8.29005e-008,0.9122
8.29430e-008,0.5658
8.29854e-008,0.2161
8.30278e-008,-0.1746
8.30702e-008,-0.4810
8.31127e-008,-0.6987
8.31551e-008,-0.7943
8.31975e-008,-0.8416
8.32399e-008,-0.8499
8.32824e-008,-0.8161
8.33248e-008,-0.8038
8.33672e-008,-0.8285
8.34096e-008,-0.8635
8.34521e-008,-0.8821
8.34945e-008,-0.8828
8.35369e-008,-0.8838
8.35793e-008,-0.8914
8.36217e-008,-0.9356
8.36642e-008,-0.9783
8.37066e-008,-1.0106
8.37490e-008,-1.0284
8.37914e-008,-1.0276
8.38339e-008,-0.9412
8.38763e-008,-0.6029
8.39187e-008,-0.2506
8.39611e-008,0.1405
8.40036e-008,0.4539
8.40460e-008,0.6851
8.40884e-008,0.7903
8.41309e-008,0.8384
8.41733e-008,0.8511
8.42157e-008,0.8195
8.42581e-008,0.8050
8.43006e-008,0.8281
8.43430e-008,0.8613
8.43854e-008,0.8817
8.44278e-008,0.8828
8.44703e-008,0.8841
8.45127e-008,0.8899
8.45551e-008,0.9307
8.45975e-008,0.9742
8.46400e-008,1.0074
8.46824e-008,1.0281
8.47248e-008,1.0292
8.47672e-008,0.9667
8.48096e-008,0.6408
8.48521e-008,0.2831
8.48945e-008,-0.1050
8.49369e-008,-0.4244
8.49793e-008,-0.6667
8.50218e-008,-0.7837
8.50642e-008,-0.8342
8.51066e-008,-0.8529
8.51490e-008,-0.8232
8.51915e-008,-0.8023
8.52339e-008,-0.8225
8.52763e-008,-0.8570
8.53188e-008,-0.8806
8.53612e-008,-0.8828
8.54036e-008,-0.8839
8.54460e-008,-0.8872
8.54885e-008,-0.9255
8.55309e-008,-0.9712
8.55733e-008,-1.0049
8.56157e-008,-1.0267
8.56582e-008,-1.0287
8.57006e-008,-0.9847
8.57430e-008,-0.6796
8.57854e-008,-0.3169
8.58278e-008,0.0671
8.58703e-008,0.3963
8.59127e-008,0.6497
8.59551e-008,0.7788
8.59975e-008,0.8310
8.60400e-008,0.8531
8.60824e-008,0.8267
8.61248e-008,0.8038
8.61672e-008,0.8224
8.62097e-008,0.8548
8.62521e-008,0.8798
8.62945e-008,0.8829
8.63370e-008,0.8840
8.63794e-008,0.8866
8.64218e-008,0.9208
8.64642e-008,0.9670
8.65067e-008,1.0013
8.65491e-008,1.0259
8.65915e-008,1.0300
8.66339e-008,0.9988
8.66764e-008,0.7168
8.67188e-008,0.3493
8.67612e-008,-0.0287
8.68036e-008,-0.3666
8.68461e-008,-0.6281
8.68885e-008,-0.7697
8.69309e-008,-0.8266
8.69733e-008,-0.8537
8.70157e-008,-0.8310
8.70582e-008,-0.8023
8.71006e-008,-0.8169
8.71430e-008,-0.8500
8.71854e-008,-0.8781
8.72279e-008,-0.8830
8.72703e-008,-0.8837
8.73127e-008,-0.8848
8.73551e-008,-0.9155
8.73976e-008,-0.9637
8.74400e-008,-0.9987
8.74824e-008,-1.0242
