.HEADER
..NAMES
Time,V U1.P25&R25
.DATA
4.49281e-008,1.1467
4.49705e-008,1.1751
4.50129e-008,1.1932
4.50554e-008,1.1945
4.50978e-008,1.1818
4.51402e-008,1.1640
4.51826e-008,1.1633
4.52251e-008,1.1646
4.52675e-008,1.1690
4.53099e-008,1.1967
4.53523e-008,1.2292
4.53947e-008,1.2334
4.54372e-008,1.0695
4.54796e-008,0.8348
4.55220e-008,0.6281
4.55645e-008,0.4775
4.56069e-008,0.3958
4.56493e-008,0.3432
4.56917e-008,0.3331
4.57342e-008,0.3509
4.57766e-008,0.3458
4.58190e-008,0.3231
4.58614e-008,0.3069
4.59038e-008,0.2874
4.59463e-008,0.2775
4.59887e-008,0.2795
4.60311e-008,0.2875
4.60735e-008,0.3087
4.61160e-008,0.3203
4.61584e-008,0.3178
4.62008e-008,0.3027
4.62433e-008,0.2697
4.62857e-008,0.2366
4.63281e-008,0.2185
4.63705e-008,0.3302
4.64129e-008,0.5199
4.64554e-008,0.7204
4.64978e-008,0.9042
4.65402e-008,1.0094
4.65826e-008,1.0724
4.66251e-008,1.0932
4.66675e-008,1.0922
4.67099e-008,1.1135
4.67524e-008,1.1311
4.67948e-008,1.1425
4.68372e-008,1.1695
4.68796e-008,1.1914
4.69221e-008,1.1950
4.69645e-008,1.1857
4.70069e-008,1.1663
4.70493e-008,1.1625
4.70917e-008,1.1650
4.71342e-008,1.1663
4.71766e-008,1.1901
4.72190e-008,1.2232
4.72615e-008,1.2398
4.73039e-008,1.1121
4.73463e-008,0.8760
4.73887e-008,0.6680
4.74312e-008,0.5019
4.74736e-008,0.4077
4.75160e-008,0.3530
4.75584e-008,0.3303
4.76008e-008,0.3487
4.76433e-008,0.3495
4.76857e-008,0.3269
4.77281e-008,0.3103
4.77705e-008,0.2910
4.78130e-008,0.2782
4.78554e-008,0.2789
4.78978e-008,0.2846
4.79403e-008,0.3047
4.79827e-008,0.3194
4.80251e-008,0.3191
4.80675e-008,0.3072
4.81099e-008,0.2768
4.81524e-008,0.2425
4.81948e-008,0.2205
4.82372e-008,0.3001
4.82796e-008,0.4837
4.83221e-008,0.6765
4.83645e-008,0.8747
4.84069e-008,0.9946
4.84494e-008,1.0610
4.84918e-008,1.0932
4.85342e-008,1.0902
4.85766e-008,1.1086
4.86191e-008,1.1291
4.86615e-008,1.1391
4.87039e-008,1.1637
4.87463e-008,1.1888
4.87887e-008,1.1952
4.88312e-008,1.1889
4.88736e-008,1.1694
4.89160e-008,1.1619
4.89585e-008,1.1651
4.90009e-008,1.1647
4.90433e-008,1.1838
4.90857e-008,1.2170
4.91282e-008,1.2412
4.91706e-008,1.1504
4.92130e-008,0.9203
4.92554e-008,0.7113
4.92978e-008,0.5281
4.93403e-008,0.4202
4.93827e-008,0.3633
4.94251e-008,0.3301
4.94676e-008,0.3458
4.95100e-008,0.3520
4.95524e-008,0.3312
4.95948e-008,0.3133
4.96373e-008,0.2948
4.96797e-008,0.2795
4.97221e-008,0.2784
4.97645e-008,0.2824
4.98069e-008,0.3003
4.98494e-008,0.3178
4.98918e-008,0.3200
4.99342e-008,0.3109
4.99766e-008,0.2839
5.00191e-008,0.2487
5.00615e-008,0.2223
5.01039e-008,0.2717
5.01464e-008,0.4462
5.01888e-008,0.6347
5.02312e-008,0.8430
5.02736e-008,0.9780
5.03160e-008,1.0495
5.03585e-008,1.0910
5.04009e-008,1.0894
5.04433e-008,1.1039
5.04857e-008,1.1263
5.05282e-008,1.1365
5.05706e-008,1.1579
5.06130e-008,1.1852
5.06555e-008,1.1950
5.06979e-008,1.1915
5.07403e-008,1.1732
5.07827e-008,1.1618
5.08252e-008,1.1648
5.08676e-008,1.1641
5.09100e-008,1.1781
5.09524e-008,1.2106
5.09948e-008,1.2396
5.10373e-008,1.1861
5.10797e-008,0.9674
5.11221e-008,0.7528
5.11646e-008,0.5560
5.12070e-008,0.4351
5.12494e-008,0.3727
5.12918e-008,0.3321
5.13343e-008,0.3421
5.13767e-008,0.3531
5.14191e-008,0.3359
5.14615e-008,0.3162
5.15039e-008,0.2988
5.15464e-008,0.2814
5.15888e-008,0.2779
5.16312e-008,0.2810
5.16736e-008,0.2958
5.17161e-008,0.3156
5.17585e-008,0.3205
5.18009e-008,0.3137
5.18434e-008,0.2906
5.18858e-008,0.2551
5.19282e-008,0.2252
5.19706e-008,0.2428
5.20130e-008,0.4081
5.20555e-008,0.5962
5.20979e-008,0.8079
5.21403e-008,0.9578
5.21827e-008,1.0379
5.22252e-008,1.0874
5.22676e-008,1.0898
5.23100e-008,1.0995
5.23525e-008,1.1227
5.23949e-008,1.1346
5.24373e-008,1.1523
5.24797e-008,1.1808
5.25222e-008,1.1944
5.25646e-008,1.1933
5.26070e-008,1.1772
5.26494e-008,1.1624
5.26918e-008,1.1642
5.27343e-008,1.1641
5.27767e-008,1.1732
5.28191e-008,1.2040
5.28616e-008,1.2354
5.29040e-008,1.2150
5.29464e-008,1.0160
5.29888e-008,0.7913
5.30313e-008,0.5878
5.30737e-008,0.4535
5.31161e-008,0.3828
5.31585e-008,0.3357
5.32009e-008,0.3379
5.32434e-008,0.3527
5.32858e-008,0.3408
5.33282e-008,0.3192
5.33707e-008,0.3028
5.34131e-008,0.2839
5.34555e-008,0.2775
5.34979e-008,0.2801
5.35404e-008,0.2916
5.35828e-008,0.3127
5.36252e-008,0.3207
5.36676e-008,0.3160
5.37100e-008,0.2967
5.37525e-008,0.2619
5.37949e-008,0.2303
5.38373e-008,0.2231
5.38797e-008,0.3693
5.39222e-008,0.5593
5.39646e-008,0.7681
5.40070e-008,0.9340
5.40495e-008,1.0251
5.40919e-008,1.0820
5.41343e-008,1.0913
5.41767e-008,1.0956
5.42192e-008,1.1185
5.42616e-008,1.1329
5.43040e-008,1.1471
5.43464e-008,1.1757
5.43888e-008,1.1934
5.44313e-008,1.1944
5.44737e-008,1.1814
5.45161e-008,1.1638
5.45586e-008,1.1634
5.46010e-008,1.1645
5.46434e-008,1.1692
5.46858e-008,1.1973
5.47283e-008,1.2298
5.47707e-008,1.2327
5.48131e-008,1.0644
5.48555e-008,0.8303
5.48979e-008,0.6238
5.49404e-008,0.4749
5.49828e-008,0.3945
5.50252e-008,0.3421
5.50677e-008,0.3335
5.51101e-008,0.3511
5.51525e-008,0.3454
5.51949e-008,0.3226
5.52374e-008,0.3065
5.52798e-008,0.2870
5.53222e-008,0.2775
5.53646e-008,0.2795
5.54070e-008,0.2878
5.54495e-008,0.3092
5.54919e-008,0.3204
5.55343e-008,0.3176
5.55767e-008,0.3022
5.56192e-008,0.2689
5.56616e-008,0.2359
5.57040e-008,0.2182
5.57465e-008,0.3334
5.57889e-008,0.5235
5.58313e-008,0.7249
5.58737e-008,0.9073
5.59161e-008,1.0109
5.59586e-008,1.0734
5.60010e-008,1.0931
5.60434e-008,1.0925
5.60858e-008,1.1139
5.61283e-008,1.1313
5.61707e-008,1.1428
5.62131e-008,1.1701
5.62556e-008,1.1917
5.62980e-008,1.1950
5.63404e-008,1.1853
5.63828e-008,1.1661
5.64253e-008,1.1626
5.64677e-008,1.1649
5.65101e-008,1.1665
5.65525e-008,1.1907
5.65949e-008,1.2239
5.66374e-008,1.2396
5.66798e-008,1.1077
5.67222e-008,0.8711
5.67647e-008,0.6633
5.68071e-008,0.4989
5.68495e-008,0.4064
5.68919e-008,0.3518
5.69344e-008,0.3304
5.69768e-008,0.3490
5.70192e-008,0.3491
5.70616e-008,0.3264
5.71040e-008,0.3099
5.71465e-008,0.2906
5.71889e-008,0.2781
5.72313e-008,0.2790
5.72738e-008,0.2848
5.73162e-008,0.3052
5.73586e-008,0.3195
5.74010e-008,0.3189
5.74435e-008,0.3068
5.74859e-008,0.2760
5.75283e-008,0.2418
5.75707e-008,0.2202
5.76131e-008,0.3028
5.76556e-008,0.4875
5.76980e-008,0.6811
5.77404e-008,0.8779
5.77828e-008,0.9962
5.78253e-008,1.0622
5.78677e-008,1.0933
5.79101e-008,1.0904
5.79526e-008,1.1091
5.79950e-008,1.1293
5.80374e-008,1.1394
5.80798e-008,1.1643
5.81223e-008,1.1891
5.81647e-008,1.1952
5.82071e-008,1.1886
5.82495e-008,1.1691
5.82919e-008,1.1620
5.83344e-008,1.1651
5.83768e-008,1.1648
5.84192e-008,1.1844
5.84617e-008,1.2177
5.85041e-008,1.2412
5.85465e-008,1.1462
5.85889e-008,0.9152
5.86314e-008,0.7064
5.86738e-008,0.5250
5.87162e-008,0.4187
5.87586e-008,0.3621
5.88010e-008,0.3299
5.88435e-008,0.3462
5.88859e-008,0.3518
5.89283e-008,0.3306
5.89708e-008,0.3129
5.90132e-008,0.2944
5.90556e-008,0.2793
5.90980e-008,0.2785
5.91405e-008,0.2825
5.91829e-008,0.3008
5.92253e-008,0.3181
5.92677e-008,0.3199
5.93101e-008,0.3105
5.93526e-008,0.2831
5.93950e-008,0.2479
5.94374e-008,0.2221
5.94798e-008,0.2744
5.95223e-008,0.4501
5.95647e-008,0.6389
5.96071e-008,0.8465
5.96496e-008,0.9799
5.96920e-008,1.0506
5.97344e-008,1.0913
5.97768e-008,1.0894
5.98192e-008,1.1043
5.98617e-008,1.1266
5.99041e-008,1.1368
5.99465e-008,1.1585
5.99889e-008,1.1856
6.00314e-008,1.1950
6.00738e-008,1.1912
6.01162e-008,1.1727
6.01586e-008,1.1618
6.02011e-008,1.1648
6.02435e-008,1.1641
6.02859e-008,1.1786
6.03283e-008,1.2113
6.03708e-008,1.2399
6.04132e-008,1.1822
6.04556e-008,0.9620
6.04981e-008,0.7483
6.05405e-008,0.5527
6.05829e-008,0.4332
6.06253e-008,0.3716
6.06678e-008,0.3317
6.07102e-008,0.3426
6.07526e-008,0.3531
6.07950e-008,0.3353
6.08375e-008,0.3158
6.08799e-008,0.2984
6.09223e-008,0.2811
6.09647e-008,0.2779
6.10071e-008,0.2811
6.10496e-008,0.2963
6.10920e-008,0.3159
6.11344e-008,0.3205
6.11768e-008,0.3134
6.12193e-008,0.2898
6.12617e-008,0.2544
6.13041e-008,0.2246
6.13465e-008,0.2452
6.13890e-008,0.4121
6.14314e-008,0.6002
6.14738e-008,0.8118
6.15163e-008,0.9602
6.15587e-008,1.0391
6.16011e-008,1.0878
6.16435e-008,1.0897
6.16860e-008,1.0999
6.17284e-008,1.1231
6.17708e-008,1.1347
6.18132e-008,1.1528
6.18557e-008,1.1813
6.18981e-008,1.1945
6.19405e-008,1.1932
6.19829e-008,1.1768
6.20254e-008,1.1623
6.20678e-008,1.1643
6.21102e-008,1.1640
6.21526e-008,1.1736
6.21950e-008,1.2047
6.22375e-008,1.2359
6.22799e-008,1.2125
6.23223e-008,1.0105
6.23647e-008,0.7869
6.24072e-008,0.5840
6.24496e-008,0.4512
6.24920e-008,0.3816
6.25344e-008,0.3351
6.25769e-008,0.3384
6.26193e-008,0.3529
6.26617e-008,0.3403
6.27042e-008,0.3188
6.27466e-008,0.3024
6.27890e-008,0.2836
6.28314e-008,0.2775
6.28739e-008,0.2801
6.29163e-008,0.2920
6.29587e-008,0.3131
6.30011e-008,0.3207
6.30436e-008,0.3157
6.30860e-008,0.2961
6.31284e-008,0.2611
6.31708e-008,0.2297
6.32132e-008,0.2240
6.32557e-008,0.3732
6.32981e-008,0.5632
6.33405e-008,0.7725
6.33829e-008,0.9368
6.34254e-008,1.0265
6.34678e-008,1.0827
6.35102e-008,1.0911
6.35526e-008,1.0960
6.35951e-008,1.1190
6.36375e-008,1.1331
6.36799e-008,1.1476
6.37224e-008,1.1762
6.37648e-008,1.1935
6.38072e-008,1.1943
6.38496e-008,1.1809
6.38921e-008,1.1636
6.39345e-008,1.1634
6.39769e-008,1.1644
6.40193e-008,1.1696
6.40618e-008,1.1980
6.41042e-008,1.2304
6.41466e-008,1.2320
6.41890e-008,1.0593
6.42315e-008,0.8257
6.42739e-008,0.6195
6.43163e-008,0.4722
6.43587e-008,0.3932
6.44011e-008,0.3411
6.44436e-008,0.3339
6.44860e-008,0.3514
6.45284e-008,0.3449
6.45708e-008,0.3222
6.46133e-008,0.3061
6.46557e-008,0.2866
6.46981e-008,0.2774
6.47405e-008,0.2795
6.47830e-008,0.2882
6.48254e-008,0.3096
6.48678e-008,0.3205
6.49103e-008,0.3175
6.49527e-008,0.3016
6.49951e-008,0.2681
6.50375e-008,0.2352
6.50800e-008,0.2178
6.51224e-008,0.3366
6.51648e-008,0.5272
6.52072e-008,0.7297
6.52497e-008,0.9103
6.52921e-008,1.0125
6.53345e-008,1.0745
6.53769e-008,1.0929
6.54193e-008,1.0927
6.54618e-008,1.1144
6.55042e-008,1.1315
6.55466e-008,1.1432
6.55890e-008,1.1707
6.56315e-008,1.1919
6.56739e-008,1.1950
6.57163e-008,1.1848
6.57587e-008,1.1658
6.58012e-008,1.1626
6.58436e-008,1.1648
6.58860e-008,1.1666
6.59284e-008,1.1914
6.59709e-008,1.2245
6.60133e-008,1.2394
6.60557e-008,1.1032
6.60982e-008,0.8663
6.61406e-008,0.6586
6.61830e-008,0.4960
6.62254e-008,0.4051
6.62679e-008,0.3505
6.63103e-008,0.3306
6.63527e-008,0.3493
6.63951e-008,0.3488
6.64376e-008,0.3259
6.64800e-008,0.3095
6.65224e-008,0.2902
6.65648e-008,0.2780
6.66072e-008,0.2790
6.66497e-008,0.2850
6.66921e-008,0.3057
6.67345e-008,0.3197
6.67769e-008,0.3188
6.68194e-008,0.3063
6.68618e-008,0.2752
6.69042e-008,0.2411
6.69466e-008,0.2200
6.69891e-008,0.3055
6.70315e-008,0.4912
6.70739e-008,0.6858
6.71164e-008,0.8812
6.71588e-008,0.9978
6.72012e-008,1.0634
6.72436e-008,1.0934
6.72861e-008,1.0905
6.73285e-008,1.1096
6.73709e-008,1.1295
6.74133e-008,1.1397
6.74558e-008,1.1650
6.74982e-008,1.1895
6.75406e-008,1.1952
6.75830e-008,1.1882
6.76255e-008,1.1687
6.76679e-008,1.1620
6.77103e-008,1.1650
6.77527e-008,1.1648
6.77951e-008,1.1850
6.78376e-008,1.2184
6.78800e-008,1.2413
6.79224e-008,1.1421
6.79648e-008,0.9101
6.80073e-008,0.7014
6.80497e-008,0.5219
6.80921e-008,0.4172
6.81345e-008,0.3610
6.81770e-008,0.3298
6.82194e-008,0.3465
6.82618e-008,0.3516
6.83043e-008,0.3301
6.83467e-008,0.3126
6.83891e-008,0.2940
6.84315e-008,0.2791
6.84740e-008,0.2785
6.85164e-008,0.2827
6.85588e-008,0.3013
6.86012e-008,0.3183
6.86437e-008,0.3198
6.86861e-008,0.3101
6.87285e-008,0.2823
6.87709e-008,0.2472
6.88133e-008,0.2218
6.88558e-008,0.2772
6.88982e-008,0.4539
6.89406e-008,0.6433
6.89830e-008,0.8500
6.90255e-008,0.9818
6.90679e-008,1.0518
6.91103e-008,1.0916
6.91527e-008,1.0895
6.91952e-008,1.1048
6.92376e-008,1.1269
6.92800e-008,1.1370
6.93225e-008,1.1591
6.93649e-008,1.1861
6.94073e-008,1.1951
6.94497e-008,1.1910
6.94922e-008,1.1723
6.95346e-008,1.1618
6.95770e-008,1.1648
6.96194e-008,1.1640
6.96619e-008,1.1791
6.97043e-008,1.2120
6.97467e-008,1.2400
6.97891e-008,1.1780
6.98316e-008,0.9565
6.98740e-008,0.7435
6.99164e-008,0.5493
6.99588e-008,0.4313
7.00012e-008,0.3705
7.00437e-008,0.3314
7.00861e-008,0.3430
7.01285e-008,0.3531
7.01709e-008,0.3347
7.02134e-008,0.3154
7.02558e-008,0.2979
7.02982e-008,0.2809
7.03406e-008,0.2780
7.03831e-008,0.2811
7.04255e-008,0.2968
7.04679e-008,0.3162
7.05104e-008,0.3204
7.05528e-008,0.3131
7.05952e-008,0.2891
7.06376e-008,0.2536
7.06801e-008,0.2244
7.07225e-008,0.2476
7.07649e-008,0.4159
7.08073e-008,0.6040
7.08498e-008,0.8157
7.08922e-008,0.9626
7.09346e-008,1.0403
7.09770e-008,1.0881
7.10194e-008,1.0896
7.10619e-008,1.1003
7.11043e-008,1.1235
7.11467e-008,1.1349
7.11891e-008,1.1534
7.12316e-008,1.1818
7.12740e-008,1.1946
7.13164e-008,1.1930
7.13588e-008,1.1764
7.14013e-008,1.1623
7.14437e-008,1.1643
7.14861e-008,1.1640
7.15286e-008,1.1740
7.15710e-008,1.2054
7.16134e-008,1.2364
7.16558e-008,1.2096
7.16983e-008,1.0048
7.17407e-008,0.7824
7.17831e-008,0.5801
7.18255e-008,0.4489
7.18680e-008,0.3803
7.19104e-008,0.3345
7.19528e-008,0.3388
7.19952e-008,0.3530
7.20377e-008,0.3397
7.20801e-008,0.3184
7.21225e-008,0.3019
7.21649e-008,0.2833
7.22073e-008,0.2775
7.22498e-008,0.2802
7.22922e-008,0.2925
7.23346e-008,0.3135
7.23770e-008,0.3207
7.24195e-008,0.3154
7.24619e-008,0.2954
7.25043e-008,0.2603
7.25467e-008,0.2290
7.25892e-008,0.2248
7.26316e-008,0.3770
7.26740e-008,0.5669
7.27165e-008,0.7768
7.27589e-008,0.9395
7.28013e-008,1.0278
7.28437e-008,1.0833
7.28862e-008,1.0910
7.29286e-008,1.0964
7.29710e-008,1.1194
7.30134e-008,1.1332
7.30559e-008,1.1481
7.30983e-008,1.1768
7.31407e-008,1.1937
7.31831e-008,1.1942
7.32256e-008,1.1805
7.32680e-008,1.1635
7.33104e-008,1.1635
7.33528e-008,1.1643
7.33952e-008,1.1699
7.34377e-008,1.1987
7.34801e-008,1.2310
7.35225e-008,1.2308
7.35649e-008,1.0539
7.36074e-008,0.8213
7.36498e-008,0.6153
7.36922e-008,0.4696
7.37346e-008,0.3918
7.37771e-008,0.3402
7.38195e-008,0.3344
7.38619e-008,0.3516
7.39044e-008,0.3444
7.39468e-008,0.3218
7.39892e-008,0.3057
7.40316e-008,0.2863
7.40741e-008,0.2774
7.41165e-008,0.2795
7.41589e-008,0.2886
7.42013e-008,0.3101
7.42438e-008,0.3206
7.42862e-008,0.3172
7.43286e-008,0.3010
7.43710e-008,0.2673
7.44134e-008,0.2346
7.44559e-008,0.2175
7.44983e-008,0.3399
7.45407e-008,0.5307
7.45831e-008,0.7342
7.46256e-008,0.9133
7.46680e-008,1.0139
7.47104e-008,1.0754
7.47528e-008,1.0928
7.47953e-008,1.0931
7.48377e-008,1.1148
7.48801e-008,1.1316
7.49226e-008,1.1436
7.49650e-008,1.1713
7.50074e-008,1.1922
7.50498e-008,1.1949
7.50923e-008,1.1845
7.51347e-008,1.1656
7.51771e-008,1.1627
7.52195e-008,1.1647
7.52620e-008,1.1668
7.53044e-008,1.1920
7.53468e-008,1.2251
7.53892e-008,1.2386
7.54317e-008,1.0984
7.54741e-008,0.8616
7.55165e-008,0.6539
7.55589e-008,0.4931
7.56013e-008,0.4037
7.56438e-008,0.3492
7.56862e-008,0.3308
7.57286e-008,0.3495
7.57710e-008,0.3484
7.58135e-008,0.3254
7.58559e-008,0.3091
7.58983e-008,0.2898
7.59407e-008,0.2779
7.59832e-008,0.2790
7.60256e-008,0.2853
7.60680e-008,0.3061
7.61105e-008,0.3199
7.61529e-008,0.3186
7.61953e-008,0.3058
7.62377e-008,0.2744
7.62802e-008,0.2404
7.63226e-008,0.2196
7.63650e-008,0.3082
7.64074e-008,0.4947
7.64499e-008,0.6904
7.64923e-008,0.8844
7.65347e-008,0.9994
7.65771e-008,1.0645
7.66195e-008,1.0935
7.66620e-008,1.0908
7.67044e-008,1.1100
7.67468e-008,1.1297
7.67892e-008,1.1400
7.68317e-008,1.1656
7.68741e-008,1.1898
7.69165e-008,1.1952
7.69589e-008,1.1879
7.70014e-008,1.1684
7.70438e-008,1.1620
7.70862e-008,1.1650
7.71287e-008,1.1649
7.71711e-008,1.1856
7.72135e-008,1.2190
7.72559e-008,1.2407
7.72984e-008,1.1377
7.73408e-008,0.9050
7.73832e-008,0.6965
7.74256e-008,0.5188
7.74681e-008,0.4157
7.75105e-008,0.3597
7.75529e-008,0.3297
7.75953e-008,0.3469
7.76378e-008,0.3514
7.76802e-008,0.3295
7.77226e-008,0.3122
7.77650e-008,0.2936
7.78074e-008,0.2790
7.78499e-008,0.2786
7.78923e-008,0.2829
7.79347e-008,0.3018
7.79771e-008,0.3185
7.80196e-008,0.3196
7.80620e-008,0.3097
7.81044e-008,0.2815
7.81468e-008,0.2465
7.81893e-008,0.2217
7.82317e-008,0.2797
7.82741e-008,0.4575
7.83166e-008,0.6475
7.83590e-008,0.8533
7.84014e-008,0.9838
7.84438e-008,1.0528
7.84863e-008,1.0919
7.85287e-008,1.0896
7.85711e-008,1.1052
7.86135e-008,1.1271
7.86560e-008,1.1372
7.86984e-008,1.1597
7.87408e-008,1.1865
7.87832e-008,1.1951
7.88257e-008,1.1907
7.88681e-008,1.1720
7.89105e-008,1.1618
7.89529e-008,1.1648
7.89953e-008,1.1640
7.90378e-008,1.1797
7.90802e-008,1.2126
7.91226e-008,1.2402
7.91650e-008,1.1742
7.92075e-008,0.9513
7.92499e-008,0.7390
7.92923e-008,0.5461
7.93347e-008,0.4295
7.93772e-008,0.3693
7.94196e-008,0.3310
7.94620e-008,0.3434
7.95045e-008,0.3530
7.95469e-008,0.3342
7.95893e-008,0.3151
7.96317e-008,0.2975
7.96742e-008,0.2806
7.97166e-008,0.2780
7.97590e-008,0.2812
7.98014e-008,0.2973
7.98439e-008,0.3165
7.98863e-008,0.3204
7.99287e-008,0.3128
7.99711e-008,0.2884
8.00135e-008,0.2529
8.00560e-008,0.2240
8.00984e-008,0.2526
8.01408e-008,0.4213
8.01832e-008,0.6092
8.02257e-008,0.8203
8.02681e-008,0.9650
8.03105e-008,1.0420
8.03529e-008,1.0887
8.03954e-008,1.0895
8.04378e-008,1.1009
8.04802e-008,1.1240
8.05227e-008,1.1352
8.05651e-008,1.1542
8.06075e-008,1.1822
8.06499e-008,1.1946
8.06924e-008,1.1928
8.07348e-008,1.1758
8.07772e-008,1.1621
8.08196e-008,1.1643
8.08621e-008,1.1641
8.09045e-008,1.1748
8.09469e-008,1.2063
8.09893e-008,1.2370
8.10318e-008,1.2068
8.10742e-008,0.9995
8.11166e-008,0.7784
8.11590e-008,0.5767
8.12014e-008,0.4469
8.12439e-008,0.3792
8.12863e-008,0.3344
8.13287e-008,0.3393
8.13711e-008,0.3529
8.14136e-008,0.3392
8.14560e-008,0.3181
8.14984e-008,0.3015
8.15408e-008,0.2829
8.15833e-008,0.2775
8.16257e-008,0.2804
8.16681e-008,0.2930
8.17106e-008,0.3136
8.17530e-008,0.3206
8.17954e-008,0.3153
8.18378e-008,0.2947
8.18803e-008,0.2596
8.19227e-008,0.2284
8.19651e-008,0.2283
8.20075e-008,0.3827
8.20500e-008,0.5719
8.20924e-008,0.7820
8.21348e-008,0.9423
8.21772e-008,1.0296
8.22196e-008,1.0842
8.22621e-008,1.0906
8.23045e-008,1.0968
8.23469e-008,1.1200
8.23893e-008,1.1335
8.24318e-008,1.1488
8.24742e-008,1.1774
8.25166e-008,1.1937
8.25590e-008,1.1941
8.26015e-008,1.1799
8.26439e-008,1.1632
8.26863e-008,1.1636
8.27288e-008,1.1644
8.27712e-008,1.1705
8.28136e-008,1.1996
8.28560e-008,1.2317
8.28985e-008,1.2277
8.29409e-008,1.0485
8.29833e-008,0.8170
8.30257e-008,0.6114
8.30682e-008,0.4674
8.31106e-008,0.3904
8.31530e-008,0.3397
8.31954e-008,0.3349
8.32379e-008,0.3516
8.32803e-008,0.3439
8.33227e-008,0.3214
8.33651e-008,0.3053
8.34075e-008,0.2859
8.34500e-008,0.2774
8.34924e-008,0.2797
8.35348e-008,0.2890
8.35772e-008,0.3103
8.36197e-008,0.3205
8.36621e-008,0.3171
8.37045e-008,0.3004
8.37469e-008,0.2665
8.37894e-008,0.2340
8.38318e-008,0.2193
8.38742e-008,0.3454
8.39167e-008,0.5358
8.39591e-008,0.7397
8.40015e-008,0.9166
8.40439e-008,1.0157
8.40864e-008,1.0768
8.41288e-008,1.0925
8.41712e-008,1.0934
8.42136e-008,1.1155
8.42561e-008,1.1319
8.42985e-008,1.1442
8.43409e-008,1.1719
8.43833e-008,1.1923
8.44257e-008,1.1948
8.44682e-008,1.1840
8.45106e-008,1.1651
8.45530e-008,1.1628
8.45954e-008,1.1648
8.46379e-008,1.1673
8.46803e-008,1.1930
8.47227e-008,1.2259
8.47651e-008,1.2377
8.48076e-008,1.0937
8.48500e-008,0.8571
8.48924e-008,0.6496
8.49349e-008,0.4907
8.49773e-008,0.4023
8.50197e-008,0.3484
8.50621e-008,0.3312
8.51046e-008,0.3497
8.51470e-008,0.3479
8.51894e-008,0.3251
8.52318e-008,0.3088
8.52743e-008,0.2893
8.53167e-008,0.2778
8.53591e-008,0.2791
8.54015e-008,0.2858
8.54440e-008,0.3065
8.54864e-008,0.3198
8.55288e-008,0.3185
8.55712e-008,0.3053
8.56136e-008,0.2736
8.56561e-008,0.2397
8.56985e-008,0.2194
8.57409e-008,0.3131
8.57833e-008,0.5001
8.58258e-008,0.6961
8.58682e-008,0.8881
8.59106e-008,1.0012
8.59530e-008,1.0662
8.59955e-008,1.0934
8.60379e-008,1.0909
8.60803e-008,1.1107
8.61228e-008,1.1300
8.61652e-008,1.1405
8.62076e-008,1.1663
8.62500e-008,1.1900
8.62925e-008,1.1951
8.63349e-008,1.1875
8.63773e-008,1.1679
8.64197e-008,1.1621
8.64622e-008,1.1650
8.65046e-008,1.1653
8.65470e-008,1.1865
8.65894e-008,1.2198
8.66319e-008,1.2408
8.66743e-008,1.1336
8.67167e-008,0.9001
8.67591e-008,0.6917
8.68015e-008,0.5162
8.68440e-008,0.4143
8.68864e-008,0.3588
8.69288e-008,0.3298
8.69712e-008,0.3471
8.70137e-008,0.3510
8.70561e-008,0.3292
8.70985e-008,0.3119
8.71409e-008,0.2930
8.71834e-008,0.2788
8.72258e-008,0.2786
8.72682e-008,0.2832
8.73107e-008,0.3022
8.73531e-008,0.3185
8.73955e-008,0.3196
8.74379e-008,0.3093
8.74804e-008,0.2807
8.75228e-008,0.2458
8.75652e-008,0.2216
8.76076e-008,0.2846
8.76501e-008,0.4631
8.76925e-008,0.6530
8.77349e-008,0.8573
8.77773e-008,0.9856
8.78197e-008,1.0546
8.78622e-008,1.0921
8.79046e-008,1.0896
8.79470e-008,1.1059
8.79894e-008,1.1276
8.80319e-008,1.1376
8.80743e-008,1.1605
8.81167e-008,1.1868
8.81591e-008,1.1950
8.82016e-008,1.1904
8.82440e-008,1.1714
8.82864e-008,1.1617
8.83289e-008,1.1649
8.83713e-008,1.1642
8.84137e-008,1.1805
8.84561e-008,1.2135
8.84986e-008,1.2405
8.85410e-008,1.1704
8.85834e-008,0.9461
8.86258e-008,0.7346
8.86683e-008,0.5432
8.87107e-008,0.4280
8.87531e-008,0.3685
8.87955e-008,0.3310
8.88380e-008,0.3438
8.88804e-008,0.3528
8.89228e-008,0.3337
8.89652e-008,0.3148
8.90076e-008,0.2970
8.90501e-008,0.2804
8.90925e-008,0.2780
8.91349e-008,0.2815
8.91773e-008,0.2978
8.92198e-008,0.3166
8.92622e-008,0.3203
8.93046e-008,0.3125
8.93470e-008,0.2876
8.93895e-008,0.2522
8.94319e-008,0.2236
8.94743e-008,0.2556
8.95168e-008,0.4253
8.95592e-008,0.6130
8.96016e-008,0.8241
8.96440e-008,0.9672
8.96865e-008,1.0432
8.97289e-008,1.0891
8.97713e-008,1.0894
8.98137e-008,1.1014
8.98562e-008,1.1244
8.98986e-008,1.1353
8.99410e-008,1.1547
8.99834e-008,1.1828
9.00258e-008,1.1947
9.00683e-008,1.1926
9.01107e-008,1.1753
9.01531e-008,1.1620
9.01955e-008,1.1645
9.02380e-008,1.1640
9.02804e-008,1.1752
9.03228e-008,1.2069
9.03652e-008,1.2375
9.04077e-008,1.2035
9.04501e-008,0.9941
