.HEADER
..NAMES
Time,V U1.H24&G25
.DATA
1.90933e-008,0.2141
1.91358e-008,0.2212
1.91782e-008,0.3648
1.92206e-008,0.5753
1.92630e-008,0.7548
1.93054e-008,0.9319
1.93479e-008,1.0373
1.93903e-008,1.0882
1.94327e-008,1.1320
1.94752e-008,1.1533
1.95176e-008,1.1758
1.95600e-008,1.1939
1.96024e-008,1.1993
1.96448e-008,1.1975
1.96873e-008,1.1884
1.97297e-008,1.1857
1.97721e-008,1.1824
1.98146e-008,1.1717
1.98570e-008,1.1752
1.98994e-008,1.1802
1.99418e-008,1.1902
1.99843e-008,1.2251
2.00267e-008,1.2438
2.00691e-008,1.2349
2.01115e-008,1.0783
2.01539e-008,0.8109
2.01964e-008,0.6252
2.02388e-008,0.4698
2.02812e-008,0.3658
2.03237e-008,0.3274
2.03661e-008,0.3028
2.04085e-008,0.2920
2.04509e-008,0.2808
2.04933e-008,0.2727
2.05358e-008,0.2704
2.05782e-008,0.2737
2.06206e-008,0.2885
2.06630e-008,0.2945
2.07055e-008,0.2919
2.07479e-008,0.3072
2.07903e-008,0.3093
2.08328e-008,0.2923
2.08752e-008,0.2770
2.09176e-008,0.2431
2.09600e-008,0.2162
2.10024e-008,0.2184
2.10449e-008,0.3257
2.10873e-008,0.5388
2.11297e-008,0.7141
2.11722e-008,0.9046
2.12146e-008,1.0223
2.12570e-008,1.0786
2.12994e-008,1.1240
2.13419e-008,1.1494
2.13843e-008,1.1719
2.14267e-008,1.1908
2.14691e-008,1.1993
2.15115e-008,1.1981
2.15540e-008,1.1908
2.15964e-008,1.1852
2.16388e-008,1.1842
2.16813e-008,1.1732
2.17237e-008,1.1735
2.17661e-008,1.1800
2.18085e-008,1.1858
2.18509e-008,1.2182
2.18934e-008,1.2423
2.19358e-008,1.2415
2.19782e-008,1.1262
2.20207e-008,0.8577
2.20631e-008,0.6627
2.21055e-008,0.4945
2.21479e-008,0.3811
2.21904e-008,0.3329
2.22328e-008,0.3077
2.22752e-008,0.2930
2.23176e-008,0.2827
2.23600e-008,0.2744
2.24025e-008,0.2701
2.24449e-008,0.2725
2.24873e-008,0.2849
2.25298e-008,0.2953
2.25722e-008,0.2911
2.26146e-008,0.3038
2.26570e-008,0.3113
2.26994e-008,0.2953
2.27419e-008,0.2812
2.27843e-008,0.2505
2.28267e-008,0.2194
2.28692e-008,0.2151
2.29116e-008,0.2881
2.29540e-008,0.4990
2.29964e-008,0.6779
2.30389e-008,0.8746
2.30813e-008,1.0045
2.31237e-008,1.0701
2.31661e-008,1.1152
2.32085e-008,1.1460
2.32510e-008,1.1677
2.32934e-008,1.1872
2.33358e-008,1.1990
2.33783e-008,1.1987
2.34207e-008,1.1931
2.34631e-008,1.1848
2.35055e-008,1.1854
2.35479e-008,1.1753
2.35904e-008,1.1721
2.36328e-008,1.1795
2.36752e-008,1.1829
2.37177e-008,1.2109
2.37601e-008,1.2399
2.38025e-008,1.2446
2.38449e-008,1.1704
2.38874e-008,0.9097
2.39298e-008,0.6977
2.39722e-008,0.5209
2.40146e-008,0.4001
2.40570e-008,0.3384
2.40995e-008,0.3123
2.41419e-008,0.2942
2.41843e-008,0.2851
2.42268e-008,0.2762
2.42692e-008,0.2699
2.43116e-008,0.2716
2.43540e-008,0.2812
2.43964e-008,0.2953
2.44389e-008,0.2912
2.44813e-008,0.3001
2.45237e-008,0.3122
2.45662e-008,0.2988
2.46086e-008,0.2844
2.46510e-008,0.2579
2.46934e-008,0.2236
2.47359e-008,0.2129
2.47783e-008,0.2531
2.48207e-008,0.4565
2.48631e-008,0.6453
2.49055e-008,0.8400
2.49480e-008,0.9834
2.49904e-008,1.0616
2.50328e-008,1.1069
2.50753e-008,1.1428
2.51177e-008,1.1631
2.51601e-008,1.1834
2.52025e-008,1.1981
2.52449e-008,1.1991
2.52874e-008,1.1950
2.53298e-008,1.1851
2.53722e-008,1.1861
2.54146e-008,1.1777
2.54571e-008,1.1712
2.54995e-008,1.1786
2.55419e-008,1.1812
2.55844e-008,1.2035
2.56268e-008,1.2364
2.56692e-008,1.2451
2.57116e-008,1.2036
2.57540e-008,0.9653
2.57965e-008,0.7307
2.58389e-008,0.5512
2.58813e-008,0.4214
2.59238e-008,0.3449
2.59662e-008,0.3163
2.60086e-008,0.2960
2.60510e-008,0.2878
2.60935e-008,0.2779
2.61359e-008,0.2702
2.61783e-008,0.2710
2.62207e-008,0.2781
2.62631e-008,0.2942
2.63056e-008,0.2919
2.63480e-008,0.2967
2.63904e-008,0.3119
2.64329e-008,0.3024
2.64753e-008,0.2871
2.65177e-008,0.2649
2.65601e-008,0.2290
2.66025e-008,0.2130
2.66450e-008,0.2296
2.66874e-008,0.4118
2.67298e-008,0.6125
2.67723e-008,0.8008
2.68147e-008,0.9600
2.68571e-008,1.0514
2.68995e-008,1.0986
2.69420e-008,1.1386
2.69844e-008,1.1584
2.70268e-008,1.1799
2.70692e-008,1.1966
2.71116e-008,1.1993
2.71541e-008,1.1965
2.71965e-008,1.1863
2.72389e-008,1.1862
2.72814e-008,1.1801
2.73238e-008,1.1710
2.73662e-008,1.1771
2.74086e-008,1.1805
2.74510e-008,1.1967
2.74935e-008,1.2317
2.75359e-008,1.2447
2.75783e-008,1.2230
2.76208e-008,1.0212
2.76632e-008,0.7660
2.77056e-008,0.5852
2.77480e-008,0.4437
2.77905e-008,0.3533
2.78329e-008,0.3210
2.78753e-008,0.2986
2.79177e-008,0.2902
2.79601e-008,0.2793
2.80026e-008,0.2713
2.80450e-008,0.2707
2.80874e-008,0.2756
2.81299e-008,0.2921
2.81723e-008,0.2931
2.82147e-008,0.2940
2.82571e-008,0.3103
2.82995e-008,0.3060
2.83420e-008,0.2895
2.83844e-008,0.2713
2.84268e-008,0.2353
2.84693e-008,0.2140
2.85117e-008,0.2215
2.85541e-008,0.3690
2.85965e-008,0.5790
2.86390e-008,0.7593
2.86814e-008,0.9348
2.87238e-008,1.0389
2.87662e-008,1.0894
2.88086e-008,1.1328
2.88511e-008,1.1539
2.88935e-008,1.1763
2.89359e-008,1.1942
2.89784e-008,1.1994
2.90208e-008,1.1975
2.90632e-008,1.1882
2.91056e-008,1.1858
2.91480e-008,1.1823
2.91905e-008,1.1717
2.92329e-008,1.1754
2.92753e-008,1.1802
2.93178e-008,1.1908
2.93602e-008,1.2258
2.94026e-008,1.2440
2.94450e-008,1.2342
2.94875e-008,1.0729
2.95299e-008,0.8060
2.95723e-008,0.6210
2.96147e-008,0.4672
2.96571e-008,0.3644
2.96996e-008,0.3269
2.97420e-008,0.3023
2.97844e-008,0.2919
2.98269e-008,0.2807
2.98693e-008,0.2726
2.99117e-008,0.2705
2.99541e-008,0.2739
2.99965e-008,0.2890
3.00390e-008,0.2944
3.00814e-008,0.2921
3.01238e-008,0.3076
3.01663e-008,0.3090
3.02087e-008,0.2920
3.02511e-008,0.2766
3.02935e-008,0.2423
3.03360e-008,0.2159
3.03784e-008,0.2187
3.04208e-008,0.3295
3.04632e-008,0.5429
3.05056e-008,0.7183
3.05481e-008,0.9078
3.05905e-008,1.0242
3.06329e-008,1.0797
3.06753e-008,1.1250
3.07178e-008,1.1498
3.07602e-008,1.1724
3.08026e-008,1.1912
3.08451e-008,1.1994
3.08875e-008,1.1981
3.09299e-008,1.1906
3.09723e-008,1.1852
3.10147e-008,1.1841
3.10572e-008,1.1731
3.10996e-008,1.1737
3.11420e-008,1.1801
3.11844e-008,1.1863
3.12269e-008,1.2190
3.12693e-008,1.2426
3.13117e-008,1.2411
3.13542e-008,1.1211
3.13966e-008,0.8523
3.14390e-008,0.6587
3.14814e-008,0.4917
3.15239e-008,0.3792
3.15663e-008,0.3324
3.16087e-008,0.3072
3.16511e-008,0.2930
3.16935e-008,0.2825
3.17360e-008,0.2742
3.17784e-008,0.2701
3.18208e-008,0.2727
3.18633e-008,0.2854
3.19057e-008,0.2953
3.19481e-008,0.2912
3.19905e-008,0.3042
3.20330e-008,0.3112
3.20754e-008,0.2950
3.21178e-008,0.2809
3.21602e-008,0.2497
3.22026e-008,0.2190
3.22451e-008,0.2155
3.22875e-008,0.2917
3.23299e-008,0.5034
3.23723e-008,0.6815
3.24148e-008,0.8781
3.24572e-008,1.0066
3.24996e-008,1.0710
3.25421e-008,1.1162
3.25845e-008,1.1464
3.26269e-008,1.1682
3.26693e-008,1.1876
3.27117e-008,1.1991
3.27542e-008,1.1987
3.27966e-008,1.1930
3.28390e-008,1.1849
3.28814e-008,1.1854
3.29239e-008,1.1751
3.29663e-008,1.1722
