.HEADER
..NAMES
Time,V U1.N22
1.40071e-008,0.2408
1.40531e-008,0.2419
1.40990e-008,0.2422
1.41449e-008,0.2417
1.41908e-008,0.2409
1.42367e-008,0.2401
1.42827e-008,0.2396
1.43286e-008,0.2395
1.43745e-008,0.2397
1.44204e-008,0.2403
1.44664e-008,0.2409
1.45123e-008,0.2414
1.45582e-008,0.2417
1.46041e-008,0.2415
1.46501e-008,0.2409
1.46960e-008,0.2402
1.47419e-008,0.2396
1.47879e-008,0.2395
1.48338e-008,0.2400
1.48797e-008,0.2408
1.49256e-008,0.2416
1.49715e-008,0.2420
1.50175e-008,0.2417
1.50634e-008,0.2410
1.51093e-008,0.2402
1.51552e-008,0.2398
1.52012e-008,0.2399
1.52471e-008,0.2404
1.52930e-008,0.2410
1.53389e-008,0.2415
1.53849e-008,0.2687
1.54308e-008,0.4349
1.54767e-008,0.5775
1.55226e-008,0.7493
1.55686e-008,0.9166
1.56145e-008,1.0506
1.56604e-008,1.1311
1.57063e-008,1.1726
1.57523e-008,1.1976
1.57982e-008,1.2113
1.58441e-008,1.2191
1.58901e-008,1.2237
1.59360e-008,1.2268
1.59819e-008,1.2226
1.60278e-008,1.2113
1.60738e-008,1.2038
1.61197e-008,1.1979
1.61656e-008,1.2027
1.62115e-008,1.1879
1.62575e-008,1.1656
1.63034e-008,1.1390
1.63493e-008,1.1186
1.63952e-008,1.1193
1.64412e-008,1.1306
1.64871e-008,1.1541
1.65330e-008,1.1715
1.65789e-008,1.1721
1.66249e-008,1.1613
1.66708e-008,1.1456
1.67167e-008,1.1387
1.67626e-008,1.1502
1.68085e-008,1.1791
1.68545e-008,1.2142
1.69004e-008,1.2406
1.69463e-008,1.2466
1.69922e-008,1.2378
1.70382e-008,1.2220
1.70841e-008,1.2096
1.71300e-008,1.2065
1.71759e-008,1.2103
1.72219e-008,1.2186
1.72678e-008,1.1675
1.73137e-008,1.0160
1.73596e-008,0.8986
1.74056e-008,0.7495
1.74515e-008,0.6059
1.74974e-008,0.4597
1.75433e-008,0.3575
1.75893e-008,0.2966
1.76352e-008,0.2634
1.76811e-008,0.2495
1.77271e-008,0.2480
1.77730e-008,0.2539
1.78189e-008,0.2588
1.78648e-008,0.2644
1.79108e-008,0.2654
1.79567e-008,0.2611
1.80026e-008,0.2555
1.80485e-008,0.2552
1.80945e-008,0.2831
1.81404e-008,0.3144
1.81863e-008,0.3440
1.82322e-008,0.3519
1.82782e-008,0.3441
1.83241e-008,0.3305
1.83700e-008,0.3115
1.84159e-008,0.3014
1.84619e-008,0.3004
1.85078e-008,0.3078
1.85537e-008,0.3181
1.85996e-008,0.3218
1.86455e-008,0.3117
1.86915e-008,0.2878
1.87374e-008,0.2592
1.87833e-008,0.2379
1.88292e-008,0.2301
1.88752e-008,0.2314
1.89211e-008,0.2393
1.89670e-008,0.2482
1.90129e-008,0.2574
1.90589e-008,0.2636
1.91048e-008,0.2630
1.91507e-008,0.2568
1.91966e-008,0.2450
1.92426e-008,0.2335
1.92885e-008,0.2265
1.93344e-008,0.2258
1.93803e-008,0.2321
1.94263e-008,0.2409
1.94722e-008,0.2483
1.95181e-008,0.2514
1.95640e-008,0.2481
1.96100e-008,0.2399
1.96559e-008,0.2306
1.97018e-008,0.2253
1.97478e-008,0.2273
1.97937e-008,0.2349
1.98396e-008,0.2436
1.98855e-008,0.2493
1.99315e-008,0.2494
1.99774e-008,0.2453
2.00233e-008,0.2395
2.00692e-008,0.2349
2.01152e-008,0.2336
2.01611e-008,0.2351
2.02070e-008,0.2388
2.02529e-008,0.2428
2.02989e-008,0.2454
2.03448e-008,0.2460
2.03907e-008,0.2443
2.04366e-008,0.2416
2.04826e-008,0.2387
2.05285e-008,0.2365
2.05744e-008,0.2357
2.06203e-008,0.2367
2.06662e-008,0.2395
2.07122e-008,0.2431
2.07581e-008,0.2460
2.08040e-008,0.2466
2.08499e-008,0.2446
2.08959e-008,0.2408
2.09418e-008,0.2372
2.09877e-008,0.2407
2.10336e-008,0.3455
2.10796e-008,0.5186
2.11255e-008,0.6638
2.11714e-008,0.8440
2.12173e-008,0.9954
2.12633e-008,1.0996
2.13092e-008,1.1536
2.13551e-008,1.1848
2.14010e-008,1.2016
2.14470e-008,1.2135
2.14929e-008,1.2215
2.15388e-008,1.2269
2.15847e-008,1.2284
2.16307e-008,1.2187
2.16766e-008,1.2093
2.17225e-008,1.1999
2.17685e-008,1.2000
2.18144e-008,1.1967
2.18603e-008,1.1733
2.19062e-008,1.1511
2.19522e-008,1.1250
2.19981e-008,1.1188
2.20440e-008,1.1268
2.20899e-008,1.1447
2.21359e-008,1.1666
2.21818e-008,1.1728
2.22277e-008,1.1654
2.22736e-008,1.1506
2.23196e-008,1.1389
2.23655e-008,1.1427
2.24114e-008,1.1656
2.24573e-008,1.2000
2.25033e-008,1.2320
2.25492e-008,1.2467
2.25951e-008,1.2422
2.26410e-008,1.2284
2.26869e-008,1.2130
2.27329e-008,1.2066
2.27788e-008,1.2081
2.28247e-008,1.2154
2.28706e-008,1.2236
2.29166e-008,1.2289
2.29625e-008,1.2340
2.30084e-008,1.2377
2.30543e-008,1.2407
2.31003e-008,1.2409
2.31462e-008,1.2363
2.31921e-008,1.2299
2.32380e-008,1.2242
2.32840e-008,1.2228
2.33299e-008,1.2279
2.33758e-008,1.2371
2.34217e-008,1.2456
2.34677e-008,1.2479
2.35136e-008,1.2420
2.35595e-008,1.2316
2.36055e-008,1.2224
2.36514e-008,1.2192
2.36973e-008,1.2238
2.37432e-008,1.2324
2.37892e-008,1.2400
2.38351e-008,1.2424
2.38810e-008,1.2388
2.39269e-008,1.2323
2.39729e-008,1.2263
2.40188e-008,1.2241
2.40647e-008,1.2259
2.41106e-008,1.2297
2.41566e-008,1.2336
2.42025e-008,1.2355
2.42484e-008,1.2354
2.42943e-008,1.2344
2.43403e-008,1.2330
2.43862e-008,1.2318
2.44321e-008,1.2303
2.44780e-008,1.2285
2.45239e-008,1.2274
2.45699e-008,1.2277
2.46158e-008,1.2299
2.46617e-008,1.2334
2.47076e-008,1.2361
2.47536e-008,1.2366
2.47995e-008,1.2341
2.48454e-008,1.2301
2.48913e-008,1.2267
2.49373e-008,1.2258
2.49832e-008,1.2279
2.50291e-008,1.2316
2.50750e-008,1.2349
2.51210e-008,1.2360
2.51669e-008,1.2344
2.52128e-008,1.2314
2.52587e-008,1.2287
2.53047e-008,1.2277
2.53506e-008,1.2285
2.53965e-008,1.2304
2.54424e-008,1.2321
2.54884e-008,1.2329
2.55343e-008,1.2327
2.55802e-008,1.2319
2.56262e-008,1.2312
2.56721e-008,1.2307
2.57180e-008,1.2303
2.57639e-008,1.2300
2.58099e-008,1.2298
2.58558e-008,1.2301
2.59017e-008,1.2308
2.59476e-008,1.2318
2.59936e-008,1.2326
2.60395e-008,1.2326
2.60854e-008,1.2316
2.61313e-008,1.2302
2.61773e-008,1.2290
2.62232e-008,1.2288
2.62691e-008,1.2297
2.63150e-008,1.2312
2.63610e-008,1.2324
2.64069e-008,1.2327
2.64528e-008,1.2320
2.64987e-008,1.2307
2.65446e-008,1.2296
2.65906e-008,1.2292
2.66365e-008,1.1877
2.66824e-008,1.0369
2.67283e-008,0.9149
2.67743e-008,0.7699
2.68202e-008,0.6250
2.68661e-008,0.4759
2.69120e-008,0.3680
2.69580e-008,0.3078
2.70039e-008,0.2746
2.70498e-008,0.2584
2.70957e-008,0.2487
2.71417e-008,0.2446
2.71876e-008,0.2420
2.72335e-008,0.2474
2.72794e-008,0.2572
2.73254e-008,0.2635
2.73713e-008,0.2667
2.74172e-008,0.2649
2.74631e-008,0.2840
2.75091e-008,0.3065
2.75550e-008,0.3295
2.76009e-008,0.3397
2.76469e-008,0.3376
2.76928e-008,0.3331
2.77387e-008,0.3205
2.77846e-008,0.3103
2.78306e-008,0.3048
2.78765e-008,0.3056
2.79224e-008,0.3118
2.79683e-008,0.3157
2.80143e-008,0.3091
2.80602e-008,0.2891
2.81061e-008,0.2628
2.81520e-008,0.2412
2.81980e-008,0.2326
2.82439e-008,0.2333
2.82898e-008,0.2403
2.83357e-008,0.2482
2.83817e-008,0.2552
2.84276e-008,0.2597
2.84735e-008,0.2582
2.85194e-008,0.2530
2.85653e-008,0.2443
2.86113e-008,0.2363
2.86572e-008,0.2316
2.87031e-008,0.2304
2.87490e-008,0.2334
2.87950e-008,0.2380
2.88409e-008,0.2424
2.88868e-008,0.2454
2.89327e-008,0.2452
2.89787e-008,0.2411
2.90246e-008,0.2345
2.90705e-008,0.2292
2.91164e-008,0.2287
2.91624e-008,0.2334
2.92083e-008,0.2401
2.92542e-008,0.2457
2.93001e-008,0.2472
2.93461e-008,0.2448
2.93920e-008,0.2403
2.94379e-008,0.2360
2.94839e-008,0.2342
2.95298e-008,0.2351
2.95757e-008,0.2384
2.96216e-008,0.2421
2.96676e-008,0.2444
2.97135e-008,0.2446
2.97594e-008,0.2428
2.98053e-008,0.2403
2.98513e-008,0.2382
2.98972e-008,0.2371
2.99431e-008,0.2371
2.99890e-008,0.2379
3.00350e-008,0.2396
3.00809e-008,0.2417
3.01268e-008,0.2436
3.01727e-008,0.2443
3.02187e-008,0.2435
3.02646e-008,0.2412
3.03105e-008,0.2387
3.03564e-008,0.2379
3.04024e-008,0.3206
3.04483e-008,0.4967
3.04942e-008,0.6361
3.05401e-008,0.8190
3.05861e-008,0.9747
3.06320e-008,1.0881
3.06779e-008,1.1488
3.07238e-008,1.1819
3.07698e-008,1.1999
3.08157e-008,1.2122
3.08616e-008,1.2203
3.09075e-008,1.2259
3.09535e-008,1.2282
3.09994e-008,1.2199
3.10453e-008,1.2096
3.10912e-008,1.2005
3.11372e-008,1.1988
3.11831e-008,1.1989
3.12290e-008,1.1770
3.12749e-008,1.1552
3.13209e-008,1.1280
3.13668e-008,1.1178
3.14127e-008,1.1240
3.14586e-008,1.1403
3.15045e-008,1.1636
3.15505e-008,1.1730
3.15964e-008,1.1675
3.16423e-008,1.1532
3.16882e-008,1.1398
3.17342e-008,1.1404
3.17801e-008,1.1605
3.18260e-008,1.1941
3.18719e-008,1.2277
3.19179e-008,1.2459
3.19638e-008,1.2438
3.20097e-008,1.2308
3.20556e-008,1.2147
3.21016e-008,1.2067
3.21475e-008,1.2072
3.21934e-008,1.2138
3.22393e-008,1.2122
3.22853e-008,1.1107
3.23312e-008,0.9668
3.23771e-008,0.8427
3.24230e-008,0.6956
3.24690e-008,0.5475
3.25149e-008,0.4124
3.25608e-008,0.3324
3.26067e-008,0.2807
3.26527e-008,0.2570
3.26986e-008,0.2482
3.27445e-008,0.2506
3.27904e-008,0.2560
3.28364e-008,0.2607
3.28823e-008,0.2654
3.29282e-008,0.2627
3.29741e-008,0.2593
3.30201e-008,0.2527
3.30660e-008,0.2638
3.31119e-008,0.2963
3.31578e-008,0.3270
3.32038e-008,0.3506
3.32497e-008,0.3493
3.32956e-008,0.3393
3.33415e-008,0.3223
3.33875e-008,0.3061
3.34334e-008,0.3003
3.34793e-008,0.3027
3.35253e-008,0.3125
3.35712e-008,0.3210
3.36171e-008,0.3199
3.36630e-008,0.3036
3.37090e-008,0.2766
3.37549e-008,0.2493
3.38008e-008,0.2334
3.38467e-008,0.2298
3.38927e-008,0.2340
3.39386e-008,0.2431
3.39845e-008,0.2519
3.40304e-008,0.2607
3.40764e-008,0.2642
3.41223e-008,0.2732
3.41682e-008,0.3945
3.42141e-008,0.5428
3.42601e-008,0.6920
3.43060e-008,0.8661
3.43519e-008,1.0155
3.43978e-008,1.1142
3.44438e-008,1.1689
3.44897e-008,1.2022
3.45356e-008,1.2171
3.45815e-008,1.2205
3.46275e-008,1.2169
3.46734e-008,1.2128
3.47193e-008,1.2096
3.47652e-008,1.2038
3.48112e-008,1.2042
3.48571e-008,1.2033
3.49030e-008,1.2094
3.49489e-008,1.2001
3.49949e-008,1.1725
3.50408e-008,1.1430
3.50867e-008,1.1138
3.51326e-008,1.1092
3.51786e-008,1.1209
3.52245e-008,1.1470
3.52704e-008,1.1731
3.53163e-008,1.1796
3.53622e-008,1.1700
3.54082e-008,1.1508
3.54541e-008,1.1365
3.55000e-008,1.1401
3.55459e-008,1.1643
3.55919e-008,1.2004
3.56378e-008,1.2338
3.56837e-008,1.2491
3.57296e-008,1.2460
3.57756e-008,1.2319
3.58215e-008,1.2154
3.58674e-008,1.2066
3.59133e-008,1.2053
3.59593e-008,1.2113
3.60052e-008,1.2192
3.60511e-008,1.2268
3.60970e-008,1.2351
3.61430e-008,1.2416
3.61889e-008,1.2458
3.62348e-008,1.2443
3.62807e-008,1.2364
3.63267e-008,1.2266
3.63726e-008,1.2191
3.64185e-008,1.2186
3.64644e-008,1.2265
3.65104e-008,1.2387
3.65563e-008,1.2487
3.66022e-008,1.2506
3.66481e-008,1.2429
3.66941e-008,1.2306
3.67400e-008,1.2200
3.67859e-008,1.2167
3.68318e-008,1.2219
3.68778e-008,1.2316
3.69237e-008,1.2403
3.69696e-008,1.2432
3.70155e-008,1.2399
3.70615e-008,1.2331
3.71074e-008,1.2266
3.71533e-008,1.2237
3.71992e-008,1.2247
3.72452e-008,1.2281
3.72911e-008,1.2320
3.73370e-008,1.2346
3.73830e-008,1.2357
3.74289e-008,1.2357
3.74748e-008,1.2346
3.75207e-008,1.2326
3.75667e-008,1.2298
3.76126e-008,1.2270
3.76585e-008,1.2254
3.77044e-008,1.2262
3.77504e-008,1.2296
3.77963e-008,1.2341
3.78422e-008,1.2374
3.78881e-008,1.1907
3.79341e-008,1.0328
3.79800e-008,0.9067
3.80259e-008,0.7578
3.80718e-008,0.6142
3.81178e-008,0.4692
3.81637e-008,0.3675
3.82096e-008,0.3115
3.82555e-008,0.2803
3.83015e-008,0.2627
3.83474e-008,0.2499
3.83933e-008,0.2427
3.84392e-008,0.2385
3.84852e-008,0.2446
3.85311e-008,0.2559
3.85770e-008,0.2641
3.86229e-008,0.2683
3.86689e-008,0.2675
3.87148e-008,0.2877
3.87607e-008,0.3097
3.88066e-008,0.3315
3.88526e-008,0.3388
3.88985e-008,0.3347
3.89444e-008,0.3295
3.89903e-008,0.3182
3.90363e-008,0.3108
3.90822e-008,0.3077
3.91281e-008,0.3096
3.91740e-008,0.3149
3.92199e-008,0.3163
3.92659e-008,0.3068
3.93118e-008,0.2852
3.93577e-008,0.2592
3.94036e-008,0.2399
3.94496e-008,0.2341
3.94955e-008,0.2365
3.95414e-008,0.2435
3.95873e-008,0.2500
3.96333e-008,0.2553
3.96792e-008,0.2584
3.97251e-008,0.2565
3.97710e-008,0.3100
3.98170e-008,0.4784
3.98629e-008,0.6093
3.99088e-008,0.7900
3.99547e-008,0.9504
4.00007e-008,1.0738
4.00466e-008,1.1454
4.00925e-008,1.1837
4.01384e-008,1.2053
4.01844e-008,1.2162
4.02303e-008,1.2188
4.02762e-008,1.2171
4.03221e-008,1.2152
4.03681e-008,1.2093
4.04140e-008,1.2039
4.04599e-008,1.2020
4.05058e-008,1.2029
4.05518e-008,1.2060
4.05977e-008,1.1835
4.06436e-008,1.1575
4.06895e-008,1.1259
4.07355e-008,1.1100
4.07814e-008,1.1158
4.08273e-008,1.1342
4.08732e-008,1.1626
4.09192e-008,1.1775
4.09651e-008,1.1736
4.10110e-008,1.1577
4.10569e-008,1.1400
4.11029e-008,1.1356
4.11488e-008,1.1519
4.11947e-008,1.1847
4.12407e-008,1.2209
4.12866e-008,1.2446
4.13325e-008,1.2476
4.13784e-008,1.2370
4.14244e-008,1.2202
4.14703e-008,1.2085
4.15162e-008,1.2053
4.15621e-008,1.2091
4.16081e-008,1.2171
4.16540e-008,1.2239
4.16999e-008,1.2310
4.17458e-008,1.2377
4.17918e-008,1.2426
4.18377e-008,1.2445
4.18836e-008,1.2397
4.19295e-008,1.2310
4.19755e-008,1.2225
4.20214e-008,1.2184
4.20673e-008,1.2225
4.21132e-008,1.2330
4.21592e-008,1.2443
4.22051e-008,1.2501
4.22510e-008,1.2464
4.22969e-008,1.2356
4.23429e-008,1.2238
4.23888e-008,1.2171
4.24347e-008,1.2191
4.24806e-008,1.2275
4.25266e-008,1.2371
4.25725e-008,1.2425
4.26184e-008,1.2413
4.26643e-008,1.2354
4.27103e-008,1.2284
4.27562e-008,1.2241
4.28021e-008,1.2239
4.28480e-008,1.2268
4.28940e-008,1.2307
4.29399e-008,1.2338
4.29858e-008,1.2351
4.30317e-008,1.2352
4.30777e-008,1.2344
4.31236e-008,1.2330
4.31695e-008,1.2309
4.32154e-008,1.2282
4.32613e-008,1.2261
4.33073e-008,1.2257
4.33532e-008,1.2278
4.33991e-008,1.2319
4.34450e-008,1.2359
4.34910e-008,1.2246
4.35369e-008,1.1100
4.35828e-008,0.9609
4.36287e-008,0.8316
4.36747e-008,0.6845
4.37206e-008,0.5368
4.37665e-008,0.4081
4.38124e-008,0.3365
4.38584e-008,0.2921
4.39043e-008,0.2702
4.39502e-008,0.2547
4.39961e-008,0.2452
4.40421e-008,0.2394
4.40880e-008,0.2403
4.41339e-008,0.2511
4.41798e-008,0.2601
4.42258e-008,0.2679
4.42717e-008,0.2661
4.43176e-008,0.2755
4.43635e-008,0.2996
4.44095e-008,0.3208
4.44554e-008,0.3378
4.45013e-008,0.3366
4.45472e-008,0.3328
4.45932e-008,0.3238
4.46391e-008,0.3137
4.46850e-008,0.3087
4.47309e-008,0.3076
4.47769e-008,0.3121
4.48228e-008,0.3162
4.48687e-008,0.3128
4.49146e-008,0.2966
4.49606e-008,0.2716
4.50065e-008,0.2476
4.50524e-008,0.2355
4.50983e-008,0.2346
4.51443e-008,0.2396
4.51902e-008,0.2470
4.52361e-008,0.2524
4.52821e-008,0.2573
4.53280e-008,0.2578
4.53739e-008,0.2676
4.54198e-008,0.3970
4.54658e-008,0.5478
4.55117e-008,0.7026
4.55576e-008,0.8766
4.56035e-008,1.0229
4.56495e-008,1.1161
4.56954e-008,1.1659
4.57413e-008,1.1965
4.57872e-008,1.2119
4.58332e-008,1.2180
4.58791e-008,1.2179
4.59250e-008,1.2162
4.59709e-008,1.2129
4.60169e-008,1.2053
4.60628e-008,1.2034
4.61087e-008,1.2008
4.61546e-008,1.2065
4.62006e-008,1.1965
4.62465e-008,1.1700
4.62924e-008,1.1414
4.63383e-008,1.1141
4.63843e-008,1.1112
4.64302e-008,1.1233
4.64761e-008,1.1488
4.65220e-008,1.1729
4.65680e-008,1.1773
4.66139e-008,1.1665
4.66598e-008,1.1477
4.67057e-008,1.1352
4.67517e-008,1.1413
4.67976e-008,1.1674
4.68435e-008,1.2038
4.68894e-008,1.2356
4.69354e-008,1.2483
4.69813e-008,1.2432
4.70272e-008,1.2284
4.70731e-008,1.2129
4.71190e-008,1.2059
4.71650e-008,1.2063
4.72109e-008,1.2131
4.72568e-008,1.1892
4.73027e-008,1.0499
4.73487e-008,0.9260
4.73946e-008,0.7859
4.74405e-008,0.6424
4.74864e-008,0.4926
4.75324e-008,0.3760
4.75783e-008,0.3069
4.76242e-008,0.2653
4.76701e-008,0.2483
4.77161e-008,0.2460
4.77620e-008,0.2531
4.78079e-008,0.2593
4.78538e-008,0.2648
4.78998e-008,0.2669
4.79457e-008,0.2612
4.79916e-008,0.2560
4.80375e-008,0.2509
4.80835e-008,0.2734
4.81294e-008,0.3062
4.81753e-008,0.3378
4.82212e-008,0.3531
4.82672e-008,0.3474
4.83131e-008,0.3354
4.83590e-008,0.3156
4.84049e-008,0.3020
4.84509e-008,0.2984
4.84968e-008,0.3037
4.85427e-008,0.3148
4.85886e-008,0.3216
4.86346e-008,0.3160
4.86805e-008,0.2952
4.87264e-008,0.2667
4.87723e-008,0.2418
4.88183e-008,0.2302
4.88642e-008,0.2290
4.89101e-008,0.2356
4.89560e-008,0.2452
4.90020e-008,0.2549
4.90479e-008,0.2632
4.90938e-008,0.2644
4.91398e-008,0.2594
4.91857e-008,0.2482
4.92316e-008,0.2356
4.92775e-008,0.2269
