.HEADER
..NAMES
Time,V U1.V26
.DATA
4.48432e-008,0.3191
4.48856e-008,0.1555
4.49281e-008,-0.0045
4.49705e-008,-0.1018
4.50129e-008,-0.1561
4.50554e-008,-0.1776
4.50978e-008,-0.1681
4.51402e-008,-0.1455
4.51826e-008,-0.1260
4.52251e-008,-0.1052
4.52675e-008,-0.0858
4.53099e-008,-0.0841
4.53523e-008,-0.0938
4.53947e-008,-0.1074
4.54372e-008,-0.1196
4.54796e-008,-0.1176
4.55220e-008,-0.1075
4.55645e-008,-0.1061
4.56069e-008,-0.1083
4.56493e-008,-0.1010
4.56917e-008,-0.0843
4.57342e-008,-0.0536
4.57766e-008,-0.0036
4.58190e-008,0.0450
4.58614e-008,0.0747
4.59038e-008,0.0896
4.59463e-008,0.0938
4.59887e-008,0.0860
4.60311e-008,0.0723
4.60735e-008,0.0602
4.61160e-008,0.0484
4.61584e-008,0.0390
4.62008e-008,0.0381
4.62433e-008,0.0438
4.62857e-008,0.0518
4.63281e-008,0.0573
4.63705e-008,0.0556
4.64129e-008,0.0496
4.64554e-008,0.0462
4.64978e-008,0.0458
4.65402e-008,0.0441
4.65826e-008,0.0399
4.66251e-008,0.0290
4.66675e-008,0.0091
4.67099e-008,-0.0124
4.67524e-008,-0.0278
4.67948e-008,-0.0371
4.68372e-008,-0.0412
4.68796e-008,-0.0390
4.69221e-008,-0.0329
4.69645e-008,-0.0266
4.70069e-008,-0.0203
4.70493e-008,-0.0155
4.70917e-008,-0.0149
4.71342e-008,-0.0182
4.71766e-008,-0.0229
4.72190e-008,-0.0261
4.72615e-008,-0.0256
4.73039e-008,-0.0224
4.73463e-008,-0.0195
4.73887e-008,-0.0181
4.74312e-008,-0.0175
4.74736e-008,-0.0168
4.75160e-008,-0.0134
4.75584e-008,-0.0060
4.76008e-008,0.0031
4.76433e-008,0.0105
4.76857e-008,0.0159
4.77281e-008,0.0189
4.77705e-008,0.0188
4.78130e-008,0.0165
4.78554e-008,0.0133
4.78978e-008,0.0098
4.79403e-008,0.0070
4.79827e-008,0.0063
4.80251e-008,0.0080
4.80675e-008,0.0108
4.81099e-008,0.0129
4.81524e-008,0.0131
4.81948e-008,0.0115
4.82372e-008,0.0096
4.82796e-008,0.0082
4.83221e-008,0.0078
4.83645e-008,0.0077
4.84069e-008,0.0069
4.84494e-008,0.0043
4.84918e-008,0.0007
4.85342e-008,-0.0028
4.85766e-008,-0.0057
4.86191e-008,-0.0076
4.86615e-008,-0.0082
4.87039e-008,-0.0075
4.87463e-008,-0.0061
4.87887e-008,-0.0042
4.88312e-008,-0.0026
4.88736e-008,-0.0020
4.89160e-008,-0.0027
4.89585e-008,-0.0041
4.90009e-008,-0.0055
4.90433e-008,-0.0059
4.90857e-008,-0.0053
4.91282e-008,-0.0042
4.91706e-008,-0.0032
4.92130e-008,-0.0027
4.92554e-008,-0.0027
4.92978e-008,-0.0025
4.93403e-008,-0.0018
4.93827e-008,-0.0005
4.94251e-008,0.0009
4.94676e-008,0.0023
4.95100e-008,0.0034
4.95524e-008,0.0040
4.95948e-008,0.0040
4.96373e-008,0.0008
4.96797e-008,0.0277
4.97221e-008,0.1121
4.97645e-008,0.2646
4.98069e-008,0.4207
4.98494e-008,0.5661
4.98918e-008,0.6854
4.99342e-008,0.7828
4.99766e-008,0.8528
5.00191e-008,0.8948
5.00615e-008,0.9092
5.01039e-008,0.9059
5.01464e-008,0.8942
5.01888e-008,0.8869
5.02312e-008,0.8900
5.02736e-008,0.8958
5.03160e-008,0.9040
5.03585e-008,0.9210
5.04009e-008,0.9763
5.04433e-008,1.0796
5.04857e-008,1.2143
5.05282e-008,1.3527
5.05706e-008,1.4677
5.06130e-008,1.5363
5.06555e-008,1.5594
5.06979e-008,1.5633
5.07403e-008,1.5631
5.07827e-008,1.5601
5.08252e-008,1.5594
5.08676e-008,1.5645
5.09100e-008,1.5764
5.09524e-008,1.5923
5.09948e-008,1.6077
5.10373e-008,1.6163
5.10797e-008,1.6131
5.11221e-008,1.6017
5.11646e-008,1.5895
5.12070e-008,1.5834
5.12494e-008,1.5793
5.12918e-008,1.5649
5.13343e-008,1.5359
5.13767e-008,1.4984
5.14191e-008,1.4625
5.14615e-008,1.4368
5.15039e-008,1.4730
5.15464e-008,1.4695
5.15888e-008,1.3591
5.16312e-008,1.2313
5.16736e-008,1.0775
5.17161e-008,0.8897
5.17585e-008,0.7384
5.18009e-008,0.6223
5.18434e-008,0.5312
5.18858e-008,0.4676
5.19282e-008,0.4556
5.19706e-008,0.4648
5.20130e-008,0.4880
5.20555e-008,0.5170
5.20979e-008,0.5167
5.21403e-008,0.5118
5.21827e-008,0.5315
5.22252e-008,0.5312
5.22676e-008,0.4821
5.23100e-008,0.3979
5.23525e-008,0.2662
5.23949e-008,0.0890
5.24373e-008,-0.0569
5.24797e-008,-0.1350
5.25222e-008,-0.1741
5.25646e-008,-0.1798
5.26070e-008,-0.1581
5.26494e-008,-0.1309
5.26918e-008,-0.1107
5.27343e-008,-0.0916
5.27767e-008,-0.0807
5.28191e-008,-0.0888
5.28616e-008,-0.1028
5.29040e-008,-0.1164
5.29464e-008,-0.1228
5.29888e-008,-0.1144
5.30313e-008,-0.1050
5.30737e-008,-0.1068
5.31161e-008,-0.1079
5.31585e-008,-0.0968
5.32009e-008,-0.0752
5.32434e-008,-0.0363
5.32858e-008,0.0176
5.33282e-008,0.0622
5.33707e-008,0.0861
5.34131e-008,0.0962
5.34555e-008,0.0945
5.34979e-008,0.0811
5.35404e-008,0.0646
5.35828e-008,0.0518
5.36252e-008,0.0408
5.36676e-008,0.0358
5.37100e-008,0.0400
5.37525e-008,0.0486
5.37949e-008,0.0565
5.38373e-008,0.0590
5.38797e-008,0.0539
5.39222e-008,0.0472
5.39646e-008,0.0451
5.40070e-008,0.0451
5.40495e-008,0.0430
5.40919e-008,0.0369
5.41343e-008,0.0225
5.41767e-008,0.0004
5.42192e-008,-0.0203
5.42616e-008,-0.0339
5.43040e-008,-0.0414
5.43464e-008,-0.0428
5.43888e-008,-0.0376
5.44313e-008,-0.0298
5.44737e-008,-0.0225
5.45161e-008,-0.0164
5.45586e-008,-0.0136
5.46010e-008,-0.0157
5.46434e-008,-0.0208
5.46858e-008,-0.0257
5.47283e-008,-0.0275
5.47707e-008,-0.0251
5.48131e-008,-0.0210
5.48555e-008,-0.0184
5.48979e-008,-0.0175
5.49404e-008,-0.0172
5.49828e-008,-0.0161
5.50252e-008,-0.0114
5.50677e-008,-0.0028
5.51101e-008,0.0063
5.51525e-008,0.0134
5.51949e-008,0.0182
5.52374e-008,0.0201
5.52798e-008,0.0166
5.53222e-008,0.0601
5.53646e-008,0.1627
5.54070e-008,0.3275
5.54495e-008,0.4795
5.54919e-008,0.6153
5.55343e-008,0.7366
5.55767e-008,0.8255
5.56192e-008,0.8895
5.56616e-008,0.9212
5.57040e-008,0.9269
5.57465e-008,0.9139
5.57889e-008,0.9035
5.58313e-008,0.8983
5.58737e-008,0.9043
5.59161e-008,0.9108
5.59586e-008,0.9152
5.60010e-008,0.9380
5.60434e-008,1.0092
5.60858e-008,1.1250
5.61283e-008,1.2638
5.61707e-008,1.4001
5.62131e-008,1.5025
5.62556e-008,1.5540
5.62980e-008,1.5671
5.63404e-008,1.5689
5.63828e-008,1.5656
5.64253e-008,1.5601
5.64677e-008,1.5585
5.65101e-008,1.5652
5.65525e-008,1.5791
5.65949e-008,1.5969
5.66374e-008,1.6128
5.66798e-008,1.6185
5.67222e-008,1.6119
5.67647e-008,1.5984
5.68071e-008,1.5877
5.68495e-008,1.5844
5.68919e-008,1.5792
5.69344e-008,1.5596
5.69768e-008,1.5262
5.70192e-008,1.4875
5.70616e-008,1.4524
5.71040e-008,1.4384
5.71465e-008,1.4820
5.71889e-008,1.4286
5.72313e-008,1.3131
5.72738e-008,1.1754
5.73162e-008,1.0034
5.73586e-008,0.8283
5.74010e-008,0.6937
5.74435e-008,0.5879
5.74859e-008,0.5012
5.75283e-008,0.4575
5.75707e-008,0.4565
5.76131e-008,0.4707
5.76556e-008,0.4994
5.76980e-008,0.5214
5.77404e-008,0.5111
5.77828e-008,0.5181
5.78253e-008,0.5362
5.78677e-008,0.5159
5.79101e-008,0.4519
5.79526e-008,0.3535
5.79950e-008,0.1990
5.80374e-008,0.0243
5.80798e-008,-0.0356
5.81223e-008,0.1497
5.81647e-008,0.3472
5.82071e-008,0.5392
5.82495e-008,0.7027
5.82919e-008,0.8118
5.83344e-008,0.8721
5.83768e-008,0.8958
5.84192e-008,0.8808
5.84617e-008,0.8028
5.85041e-008,0.7287
5.85465e-008,0.6787
5.85889e-008,0.6625
5.86314e-008,0.6883
5.86738e-008,0.7136
5.87162e-008,0.6966
5.87586e-008,0.7401
5.88010e-008,0.8888
5.88435e-008,1.0987
5.88859e-008,1.3301
5.89283e-008,1.5471
5.89708e-008,1.6516
5.90132e-008,1.5047
5.90556e-008,1.1546
5.90980e-008,0.9246
5.91405e-008,0.7683
5.91829e-008,0.6371
5.92253e-008,0.5678
5.92677e-008,0.5660
5.93101e-008,0.6096
5.93526e-008,0.6867
5.93950e-008,0.7794
5.94374e-008,0.8152
5.94798e-008,0.7864
5.95223e-008,0.7310
5.95647e-008,0.6779
5.96071e-008,0.6673
5.96496e-008,0.6699
5.96920e-008,0.5486
5.97344e-008,0.3115
5.97768e-008,0.0631
5.98192e-008,-0.1458
5.98617e-008,-0.2720
5.99041e-008,-0.2495
5.99465e-008,-0.1534
5.99889e-008,-0.1011
6.00314e-008,-0.0655
6.00738e-008,-0.0195
6.01162e-008,-0.0014
6.01586e-008,-0.0229
6.02011e-008,-0.0580
6.02435e-008,-0.1011
6.02859e-008,-0.1454
6.03283e-008,-0.1526
6.03708e-008,-0.1196
6.04132e-008,-0.0755
6.04556e-008,-0.0442
6.04981e-008,-0.0478
6.05405e-008,-0.0630
6.05829e-008,-0.0386
6.06253e-008,0.0220
6.06678e-008,0.0827
6.07102e-008,0.1348
6.07526e-008,0.1654
6.07950e-008,0.1463
6.08375e-008,0.1007
6.08799e-008,0.0673
6.09223e-008,0.0402
6.09647e-008,0.0106
6.10071e-008,-0.0042
6.10496e-008,0.0042
6.10920e-008,0.0227
6.11344e-008,0.0469
6.11768e-008,0.0715
6.12193e-008,0.0778
6.12617e-008,0.0613
6.13041e-008,0.0347
6.13465e-008,0.0152
6.13890e-008,0.0146
6.14314e-008,0.0234
6.14738e-008,0.0207
6.15163e-008,0.0023
6.15587e-008,-0.0227
6.16011e-008,-0.0497
6.16435e-008,-0.0685
6.16860e-008,-0.0666
6.17284e-008,-0.0514
6.17708e-008,-0.0370
6.18132e-008,-0.0223
6.18557e-008,-0.0051
6.18981e-008,0.0054
6.19405e-008,0.0041
6.19829e-008,-0.0046
6.20254e-008,-0.0183
6.20678e-008,-0.0327
6.21102e-008,-0.0386
6.21526e-008,-0.0315
6.21950e-008,-0.0170
6.22375e-008,-0.0049
6.22799e-008,-0.0019
6.23223e-008,-0.0055
6.23647e-008,-0.0075
6.24072e-008,-0.0038
6.24496e-008,0.0050
6.24920e-008,0.0172
6.25344e-008,0.0275
6.25769e-008,0.0300
6.26193e-008,0.0264
6.26617e-008,0.0214
6.27042e-008,0.0143
6.27466e-008,0.0048
6.27890e-008,-0.0023
6.28314e-008,-0.0038
6.28739e-008,-0.0005
6.29163e-008,0.0067
6.29587e-008,0.0152
6.30011e-008,0.0199
6.30436e-008,0.0177
6.30860e-008,0.0105
6.31284e-008,0.0033
6.31708e-008,-0.0001
6.32132e-008,0.0005
6.32557e-008,0.0023
6.32981e-008,0.0027
6.33405e-008,0.0005
6.33829e-008,-0.0044
6.34254e-008,-0.0094
6.34678e-008,-0.0119
6.35102e-008,-0.0121
6.35526e-008,-0.0110
6.35951e-008,-0.0082
6.36375e-008,-0.0035
6.36799e-008,0.0009
6.37224e-008,0.0062
6.37648e-008,0.0643
6.38072e-008,0.1769
6.38496e-008,0.3343
6.38921e-008,0.4811
6.39345e-008,0.6098
6.39769e-008,0.7268
6.40193e-008,0.8109
6.40618e-008,0.8714
6.41042e-008,0.8990
6.41466e-008,0.9036
6.41890e-008,0.8906
6.42315e-008,0.8825
6.42739e-008,0.8815
6.43163e-008,0.8896
6.43587e-008,0.8991
6.44011e-008,0.9102
6.44436e-008,0.9447
6.44860e-008,1.0256
6.45284e-008,1.1454
6.45708e-008,1.2823
6.46133e-008,1.4108
6.46557e-008,1.5034
6.46981e-008,1.5493
6.47405e-008,1.5627
6.47830e-008,1.5668
6.48254e-008,1.5650
6.48678e-008,1.5607
6.49103e-008,1.5601
6.49527e-008,1.5673
6.49951e-008,1.5811
6.50375e-008,1.5978
6.50800e-008,1.6119
6.51224e-008,1.6152
6.51648e-008,1.6072
6.52072e-008,1.5942
6.52497e-008,1.5845
6.52921e-008,1.5803
6.53345e-008,1.5720
6.53769e-008,1.5502
6.54193e-008,1.5170
6.54618e-008,1.4809
6.55042e-008,1.4502
6.55466e-008,1.4331
6.55890e-008,1.4329
6.56315e-008,1.4420
6.56739e-008,1.4524
6.57163e-008,1.4621
6.57587e-008,1.4700
6.58012e-008,1.4734
6.58436e-008,1.4706
6.58860e-008,1.4635
6.59284e-008,1.4546
6.59709e-008,1.4474
6.60133e-008,1.4462
6.60557e-008,1.4517
6.60982e-008,1.4600
6.61406e-008,1.4658
6.61830e-008,1.4675
6.62254e-008,1.4691
6.62679e-008,1.4752
6.63103e-008,1.4868
6.63527e-008,1.5012
6.63951e-008,1.5147
6.64376e-008,1.5230
6.64800e-008,1.5281
6.65224e-008,1.5227
6.65648e-008,1.3996
6.66072e-008,1.2588
6.66497e-008,1.1106
6.66921e-008,0.9421
6.67345e-008,0.7929
6.67769e-008,0.6923
6.68194e-008,0.6248
6.68618e-008,0.5761
6.69042e-008,0.5632
6.69466e-008,0.5674
6.69891e-008,0.5711
6.70315e-008,0.5819
6.70739e-008,0.5868
6.71164e-008,0.5760
6.71588e-008,0.5810
6.72012e-008,0.5644
6.72436e-008,0.4919
6.72861e-008,0.3837
6.73285e-008,0.2558
6.73709e-008,0.0995
6.74133e-008,-0.0366
6.74558e-008,-0.1063
6.74982e-008,-0.1408
6.75406e-008,-0.1556
6.75830e-008,-0.1446
6.76255e-008,-0.1227
6.76679e-008,-0.1097
6.77103e-008,-0.1025
6.77527e-008,-0.0962
6.77951e-008,-0.1015
6.78376e-008,-0.1105
6.78800e-008,-0.1135
6.79224e-008,-0.1133
6.79648e-008,-0.1068
6.80073e-008,-0.0994
6.80497e-008,-0.1002
6.80921e-008,-0.0981
6.81345e-008,-0.0796
6.81770e-008,-0.0512
6.82194e-008,-0.0173
6.82618e-008,0.0255
6.83043e-008,0.0618
6.83467e-008,0.0782
6.83891e-008,0.0688
6.84315e-008,0.0561
6.84740e-008,0.1128
6.85164e-008,0.2547
6.85588e-008,0.4089
6.86012e-008,0.5637
6.86437e-008,0.7007
6.86861e-008,0.8210
6.87285e-008,0.9134
6.87709e-008,0.9758
6.88133e-008,0.9997
6.88558e-008,0.9941
6.88982e-008,0.9772
6.89406e-008,0.9635
6.89830e-008,0.9624
6.90255e-008,0.9657
6.90679e-008,0.9560
6.91103e-008,0.9379
6.91527e-008,0.9560
6.91952e-008,1.0338
6.92376e-008,1.1582
6.92800e-008,1.3086
6.93225e-008,1.4509
6.93649e-008,1.5424
6.94073e-008,1.5771
6.94497e-008,1.5836
6.94922e-008,1.5802
6.95346e-008,1.5693
6.95770e-008,1.5583
6.96194e-008,1.5546
6.96619e-008,1.5605
6.97043e-008,1.5776
6.97467e-008,1.6009
6.97891e-008,1.6187
6.98316e-008,1.6223
6.98740e-008,1.6116
6.99164e-008,1.5969
6.99588e-008,1.5926
7.00012e-008,1.5976
7.00437e-008,1.5934
7.00861e-008,1.5693
7.01285e-008,1.5297
7.01709e-008,1.4831
7.02134e-008,1.4424
7.02558e-008,1.4705
7.02982e-008,1.4651
7.03406e-008,1.3605
7.03831e-008,1.2406
7.04255e-008,1.0928
7.04679e-008,0.9105
7.05104e-008,0.7627
7.05528e-008,0.6456
7.05952e-008,0.5476
7.06376e-008,0.4753
7.06801e-008,0.4543
7.07225e-008,0.4578
7.07649e-008,0.4811
7.08073e-008,0.5138
7.08498e-008,0.5150
7.08922e-008,0.5086
7.09346e-008,0.5260
7.09770e-008,0.5254
7.10194e-008,0.4805
7.10619e-008,0.4043
7.11043e-008,0.2804
7.11467e-008,0.1074
7.11891e-008,-0.0392
7.12316e-008,-0.1225
7.12740e-008,-0.1677
7.13164e-008,-0.1789
7.13588e-008,-0.1619
7.14013e-008,-0.1379
7.14437e-008,-0.1183
7.14861e-008,-0.0970
7.15286e-008,-0.0823
7.15710e-008,-0.0865
7.16134e-008,-0.0984
7.16558e-008,-0.1128
7.16983e-008,-0.1217
7.17407e-008,-0.1150
7.17831e-008,-0.1056
7.18255e-008,-0.1066
7.18680e-008,-0.1073
7.19104e-008,-0.0975
7.19528e-008,-0.0784
7.19952e-008,-0.0419
7.20377e-008,0.0109
7.20801e-008,0.0556
7.21225e-008,0.0810
7.21649e-008,0.0931
7.22073e-008,0.0936
7.22498e-008,0.0826
7.22922e-008,0.0681
7.23346e-008,0.0558
7.23770e-008,0.0440
7.24195e-008,0.0370
7.24619e-008,0.0391
7.25043e-008,0.0464
7.25467e-008,0.0545
7.25892e-008,0.0582
7.26316e-008,0.0543
7.26740e-008,0.0480
7.27165e-008,0.0456
7.27589e-008,0.0452
7.28013e-008,0.0432
7.28437e-008,0.0380
7.28862e-008,0.0245
7.29286e-008,0.0031
7.29710e-008,-0.0174
7.30134e-008,-0.0313
7.30559e-008,-0.0394
7.30983e-008,-0.0418
7.31407e-008,-0.0378
7.31831e-008,-0.0311
7.32256e-008,-0.0244
7.32680e-008,-0.0181
7.33104e-008,-0.0144
7.33528e-008,-0.0153
7.33952e-008,-0.0196
7.34377e-008,-0.0245
7.34801e-008,-0.0268
7.35225e-008,-0.0252
7.35649e-008,-0.0215
7.36074e-008,-0.0188
7.36498e-008,-0.0177
7.36922e-008,-0.0173
7.37346e-008,-0.0163
7.37771e-008,-0.0119
7.38195e-008,-0.0037
7.38619e-008,0.0052
7.39044e-008,0.0122
7.39468e-008,0.0172
7.39892e-008,0.0194
7.40316e-008,0.0185
7.40741e-008,0.0157
7.41165e-008,0.0122
7.41589e-008,0.0086
7.42013e-008,0.0062
7.42438e-008,0.0064
7.42862e-008,0.0087
7.43286e-008,0.0116
7.43710e-008,0.0133
7.44134e-008,0.0129
7.44559e-008,0.0110
7.44983e-008,0.0091
7.45407e-008,0.0079
7.45831e-008,0.0076
7.46256e-008,0.0075
7.46680e-008,0.0063
7.47104e-008,0.0034
7.47528e-008,-0.0002
7.47953e-008,-0.0036
7.48377e-008,-0.0064
7.48801e-008,-0.0081
7.49226e-008,-0.0083
7.49650e-008,-0.0042
7.50074e-008,0.0499
7.50498e-008,0.1553
7.50923e-008,0.3227
7.51347e-008,0.4734
7.51771e-008,0.6030
7.52195e-008,0.7150
7.52620e-008,0.7973
7.53044e-008,0.8584
7.53468e-008,0.8904
7.53892e-008,0.8998
7.54317e-008,0.8905
7.54741e-008,0.8819
7.55165e-008,0.8776
7.55589e-008,0.8836
7.56013e-008,0.8912
7.56438e-008,0.9029
7.56862e-008,0.9344
7.57286e-008,1.0111
7.57710e-008,1.1298
7.58135e-008,1.2687
7.58559e-008,1.3995
7.58983e-008,1.4954
7.59407e-008,1.5443
7.59832e-008,1.5570
7.60256e-008,1.5603
7.60680e-008,1.5611
7.61105e-008,1.5606
7.61529e-008,1.5626
7.61953e-008,1.5704
7.62377e-008,1.5833
7.62802e-008,1.5980
7.63226e-008,1.6107
7.63650e-008,1.6143
7.64074e-008,1.6074
7.64499e-008,1.5952
7.64923e-008,1.5853
7.65347e-008,1.5808
7.65771e-008,1.5735
7.66195e-008,1.5529
7.66620e-008,1.5197
7.67044e-008,1.4824
7.67468e-008,1.4508
7.67892e-008,1.4327
7.68317e-008,1.4321
7.68741e-008,1.4426
7.69165e-008,1.4541
7.69589e-008,1.4634
7.70014e-008,1.4700
7.70438e-008,1.4723
7.70862e-008,1.4691
7.71287e-008,1.4623
7.71711e-008,1.4542
7.72135e-008,1.4478
7.72559e-008,1.4467
7.72984e-008,1.4517
7.73408e-008,1.4597
7.73832e-008,1.4657
7.74256e-008,1.4674
7.74681e-008,1.4685
7.75105e-008,1.4739
7.75529e-008,1.4855
7.75953e-008,1.5004
7.76378e-008,1.5145
7.76802e-008,1.5234
7.77226e-008,1.5247
7.77650e-008,1.5206
7.78074e-008,1.5150
7.78499e-008,1.5098
7.78923e-008,1.5058
7.79347e-008,1.5042
7.79771e-008,1.5057
7.80196e-008,1.5096
7.80620e-008,1.5144
7.81044e-008,1.5182
7.81468e-008,1.5188
7.81893e-008,1.5158
7.82317e-008,1.5110
7.82741e-008,1.5073
7.83166e-008,1.5062
7.83590e-008,1.5065
7.84014e-008,1.5058
7.84438e-008,1.5025
7.84863e-008,1.4972
7.85287e-008,1.4913
7.85711e-008,1.4871
7.86135e-008,1.4860
7.86560e-008,1.4874
7.86984e-008,1.5176
7.87408e-008,1.4436
7.87832e-008,1.3054
7.88257e-008,1.1641
7.88681e-008,1.0002
7.89105e-008,0.8245
7.89529e-008,0.6994
7.89953e-008,0.6111
7.90378e-008,0.5472
7.90802e-008,0.5190
7.91226e-008,0.5274
7.91650e-008,0.5373
7.92075e-008,0.5528
7.92499e-008,0.5663
7.92923e-008,0.5554
7.93347e-008,0.5564
7.93772e-008,0.5611
7.94196e-008,0.5208
7.94620e-008,0.4330
7.95045e-008,0.3186
7.95469e-008,0.1668
7.95893e-008,0.0058
7.96317e-008,-0.0772
7.96742e-008,0.0980
7.97166e-008,0.3124
7.97590e-008,0.5056
7.98014e-008,0.6729
7.98439e-008,0.7914
7.98863e-008,0.8461
7.99287e-008,0.8703
7.99711e-008,0.8552
8.00135e-008,0.7909
8.00560e-008,0.7198
8.00984e-008,0.6802
8.01408e-008,0.6645
8.01832e-008,0.6832
8.02257e-008,0.7129
8.02681e-008,0.7014
8.03105e-008,0.7343
8.03529e-008,0.8708
8.03954e-008,1.0764
8.04378e-008,1.3005
8.04802e-008,1.5152
8.05227e-008,1.6360
8.05651e-008,1.5554
8.06075e-008,1.2287
8.06499e-008,0.9599
8.06924e-008,0.7995
8.07348e-008,0.6693
8.07772e-008,0.5840
8.08196e-008,0.5754
8.08621e-008,0.6085
8.09045e-008,0.6744
8.09469e-008,0.7560
8.09893e-008,0.8005
8.10318e-008,0.7773
8.10742e-008,0.7301
8.11166e-008,0.6806
8.11590e-008,0.6601
8.12014e-008,0.6717
8.12439e-008,0.5871
8.12863e-008,0.3710
8.13287e-008,0.1213
8.13711e-008,-0.0932
8.14136e-008,-0.2433
8.14560e-008,-0.2607
8.14984e-008,-0.1724
8.15408e-008,0.0641
8.15833e-008,0.2769
8.16257e-008,0.4228
8.16681e-008,0.5351
8.17106e-008,0.5986
8.17530e-008,0.6126
8.17954e-008,0.6214
8.18378e-008,0.6063
8.18803e-008,0.6067
8.19227e-008,0.6307
8.19651e-008,0.6863
8.20075e-008,0.7267
8.20500e-008,0.7422
8.20924e-008,0.7458
8.21348e-008,0.7455
8.21772e-008,0.8107
8.22196e-008,0.9633
8.22621e-008,1.1511
8.23045e-008,1.3126
8.23469e-008,1.4227
8.23893e-008,1.4613
8.24318e-008,1.4397
8.24742e-008,1.4244
8.25166e-008,1.4331
8.25590e-008,1.4499
8.26015e-008,1.4843
8.26439e-008,1.5328
8.26863e-008,1.5845
8.27288e-008,1.6233
8.27712e-008,1.6414
8.28136e-008,1.6270
8.28560e-008,1.5859
8.28985e-008,1.5497
8.29409e-008,1.5323
8.29833e-008,1.5384
8.30257e-008,1.5555
8.30682e-008,1.5513
8.31106e-008,1.5147
8.31530e-008,1.4678
8.31954e-008,1.4339
8.32379e-008,1.4193
8.32803e-008,1.4318
8.33227e-008,1.4641
8.33651e-008,1.5084
8.34075e-008,1.5162
8.34500e-008,1.3906
8.34924e-008,1.2364
8.35348e-008,1.0607
8.35772e-008,0.8548
8.36197e-008,0.6877
8.36621e-008,0.5748
8.37045e-008,0.5156
8.37469e-008,0.4893
8.37894e-008,0.5049
8.38318e-008,0.5236
8.38742e-008,0.5291
8.39167e-008,0.5310
8.39591e-008,0.5246
8.40015e-008,0.5231
8.40439e-008,0.5518
8.40864e-008,0.5559
8.41288e-008,0.4956
8.41712e-008,0.3861
8.42136e-008,0.2381
8.42561e-008,0.0578
8.42985e-008,-0.0863
8.43409e-008,-0.0316
8.43833e-008,0.1990
8.44257e-008,0.4103
8.44682e-008,0.6075
8.45106e-008,0.7655
8.45530e-008,0.8432
8.45954e-008,0.8762
8.46379e-008,0.8614
8.46803e-008,0.8164
8.47227e-008,0.7338
8.47651e-008,0.6865
8.48076e-008,0.6670
8.48500e-008,0.6762
8.48924e-008,0.7081
8.49349e-008,0.7117
8.49773e-008,0.6994
8.50197e-008,0.7804
8.50621e-008,0.9630
8.51046e-008,1.1871
8.51470e-008,1.4191
8.51894e-008,1.6027
8.52318e-008,1.6375
8.52743e-008,1.4002
8.53167e-008,1.0617
8.53591e-008,0.8614
8.54015e-008,0.7150
8.54440e-008,0.6003
8.54864e-008,0.5705
8.55288e-008,0.5911
8.55712e-008,0.6498
8.56136e-008,0.7272
8.56561e-008,0.7948
8.56985e-008,0.7925
8.57409e-008,0.7484
8.57833e-008,0.6951
8.58258e-008,0.6583
8.58682e-008,0.6683
8.59106e-008,0.6511
8.59530e-008,0.4915
8.59955e-008,0.2419
8.60379e-008,0.0034
8.60803e-008,-0.1868
8.61228e-008,-0.2760
8.61652e-008,-0.2230
8.62076e-008,-0.1325
8.62500e-008,-0.0883
8.62925e-008,-0.0484
8.63349e-008,-0.0099
8.63773e-008,-0.0094
8.64197e-008,-0.0415
8.64622e-008,-0.0796
8.65046e-008,-0.1230
8.65470e-008,-0.1541
8.65894e-008,-0.1411
8.66319e-008,-0.1003
8.66743e-008,-0.0599
8.67167e-008,-0.0401
8.67591e-008,-0.0542
8.68015e-008,-0.0647
8.68440e-008,-0.0286
8.68864e-008,0.0353
8.69288e-008,0.0939
8.69712e-008,0.1431
8.70137e-008,0.1633
8.70561e-008,0.1345
8.70985e-008,0.0902
8.71409e-008,0.0546
8.71834e-008,0.0668
8.72258e-008,0.1492
8.72682e-008,0.3262
8.73107e-008,0.5119
8.73531e-008,0.6861
8.73955e-008,0.8307
8.74379e-008,0.9360
8.74804e-008,0.9884
8.75228e-008,0.9946
8.75652e-008,0.9720
8.76076e-008,0.9486
8.76501e-008,0.9413
8.76925e-008,0.9431
8.77349e-008,0.9429
8.77773e-008,0.9294
8.78197e-008,0.9105
8.78622e-008,0.9062
8.79046e-008,0.9632
8.79470e-008,1.0919
8.79894e-008,1.2574
8.80319e-008,1.4170
8.80743e-008,1.5388
8.81167e-008,1.6000
8.81591e-008,1.6029
8.82016e-008,1.5820
8.82440e-008,1.5584
8.82864e-008,1.5368
8.83289e-008,1.5289
8.83713e-008,1.5426
8.84137e-008,1.5736
8.84561e-008,1.6091
8.84986e-008,1.6334
8.85410e-008,1.6364
8.85834e-008,1.6215
8.86258e-008,1.6030
8.86683e-008,1.5923
8.87107e-008,1.5936
8.87531e-008,1.5964
8.87955e-008,1.5801
8.88380e-008,1.5397
8.88804e-008,1.4888
8.89228e-008,1.4429
8.89652e-008,1.4118
8.90076e-008,1.4038
8.90501e-008,1.4174
8.90925e-008,1.4398
8.91349e-008,1.4621
8.91773e-008,1.4810
8.92198e-008,1.4903
8.92622e-008,1.4855
8.93046e-008,1.4691
8.93470e-008,1.4494
8.93895e-008,1.4352
8.94319e-008,1.4332
8.94743e-008,1.4427
8.95168e-008,1.4563
8.95592e-008,1.4657
