.HEADER
..NAMES
Time,V U1.L24&L25
.DATA
4.50978e-008,1.1825
4.51402e-008,1.1854
4.51826e-008,1.2022
4.52251e-008,1.2194
4.52675e-008,1.2361
4.53099e-008,1.2482
4.53523e-008,1.2480
4.53947e-008,1.1989
4.54372e-008,1.0082
4.54796e-008,0.8167
4.55220e-008,0.6265
4.55645e-008,0.4747
4.56069e-008,0.3594
4.56493e-008,0.3092
4.56917e-008,0.2952
4.57342e-008,0.2981
4.57766e-008,0.3213
4.58190e-008,0.3360
4.58614e-008,0.3216
4.59038e-008,0.3024
4.59463e-008,0.2959
4.59887e-008,0.2995
4.60311e-008,0.3003
4.60735e-008,0.2954
4.61160e-008,0.2700
4.61584e-008,0.2424
4.62008e-008,0.2265
4.62433e-008,0.2195
4.62857e-008,0.2201
4.63281e-008,0.2409
4.63705e-008,0.3779
4.64129e-008,0.5400
4.64554e-008,0.7346
4.64978e-008,0.9024
4.65402e-008,1.0284
4.65826e-008,1.0932
4.66251e-008,1.1302
4.66675e-008,1.1524
4.67099e-008,1.1477
4.67524e-008,1.1395
4.67948e-008,1.1446
4.68372e-008,1.1557
4.68796e-008,1.1691
4.69221e-008,1.1771
4.69645e-008,1.1822
4.70069e-008,1.1840
4.70493e-008,1.1982
4.70917e-008,1.2164
4.71342e-008,1.2326
4.71766e-008,1.2469
4.72190e-008,1.2487
4.72615e-008,1.2200
4.73039e-008,1.0515
4.73463e-008,0.8512
4.73887e-008,0.6615
4.74312e-008,0.5029
4.74736e-008,0.3773
4.75160e-008,0.3138
4.75584e-008,0.2967
4.76008e-008,0.2957
4.76433e-008,0.3159
4.76857e-008,0.3359
4.77281e-008,0.3255
4.77705e-008,0.3055
4.78130e-008,0.2959
4.78554e-008,0.2988
4.78978e-008,0.3004
4.79403e-008,0.2976
4.79827e-008,0.2762
4.80251e-008,0.2467
4.80675e-008,0.2289
4.81099e-008,0.2201
4.81524e-008,0.2196
4.81948e-008,0.2280
4.82372e-008,0.3458
4.82796e-008,0.5086
4.83221e-008,0.6941
4.83645e-008,0.8725
4.84069e-008,1.0082
4.84494e-008,1.0843
4.84918e-008,1.1239
4.85342e-008,1.1503
4.85766e-008,1.1501
4.86191e-008,1.1398
4.86615e-008,1.1431
4.87039e-008,1.1529
4.87463e-008,1.1669
4.87887e-008,1.1758
4.88312e-008,1.1815
4.88736e-008,1.1832
4.89160e-008,1.1943
4.89585e-008,1.2133
4.90009e-008,1.2292
4.90433e-008,1.2450
4.90857e-008,1.2491
4.91282e-008,1.2310
4.91706e-008,1.0916
4.92130e-008,0.8857
4.92554e-008,0.6985
4.92978e-008,0.5317
4.93403e-008,0.3976
4.93827e-008,0.3218
4.94251e-008,0.2987
4.94676e-008,0.2941
4.95100e-008,0.3105
4.95524e-008,0.3344
4.95948e-008,0.3292
4.96373e-008,0.3090
4.96797e-008,0.2965
4.97221e-008,0.2980
4.97645e-008,0.3004
4.98069e-008,0.2990
4.98494e-008,0.2821
4.98918e-008,0.2517
4.99342e-008,0.2316
4.99766e-008,0.2211
5.00191e-008,0.2192
5.00615e-008,0.2249
5.01039e-008,0.3177
5.01464e-008,0.4776
5.01888e-008,0.6521
5.02312e-008,0.8414
5.02736e-008,0.9864
5.03160e-008,1.0730
5.03585e-008,1.1169
5.04009e-008,1.1469
5.04433e-008,1.1521
5.04857e-008,1.1410
5.05282e-008,1.1416
5.05706e-008,1.1505
5.06130e-008,1.1644
5.06555e-008,1.1744
5.06979e-008,1.1806
5.07403e-008,1.1829
5.07827e-008,1.1908
5.08252e-008,1.2100
5.08676e-008,1.2259
5.09100e-008,1.2425
5.09524e-008,1.2493
5.09948e-008,1.2384
5.10373e-008,1.1273
5.10797e-008,0.9226
5.11221e-008,0.7378
5.11646e-008,0.5613
5.12070e-008,0.4199
5.12494e-008,0.3321
5.12918e-008,0.3019
5.13343e-008,0.2935
5.13767e-008,0.3057
5.14191e-008,0.3312
5.14615e-008,0.3325
5.15039e-008,0.3129
5.15464e-008,0.2977
5.15888e-008,0.2971
5.16312e-008,0.3003
5.16736e-008,0.2998
5.17161e-008,0.2873
5.17585e-008,0.2571
5.18009e-008,0.2347
5.18434e-008,0.2225
5.18858e-008,0.2190
5.19282e-008,0.2234
5.19706e-008,0.2922
5.20130e-008,0.4460
5.20555e-008,0.6107
5.20979e-008,0.8093
5.21403e-008,0.9620
5.21827e-008,1.0606
5.22252e-008,1.1092
5.22676e-008,1.1424
5.23100e-008,1.1531
5.23525e-008,1.1429
5.23949e-008,1.1405
5.24373e-008,1.1483
5.24797e-008,1.1617
5.25222e-008,1.1729
5.25646e-008,1.1796
5.26070e-008,1.1827
5.26494e-008,1.1878
5.26918e-008,1.2064
5.27343e-008,1.2227
5.27767e-008,1.2397
5.28191e-008,1.2490
5.28616e-008,1.2447
5.29040e-008,1.1619
5.29464e-008,0.9621
5.29888e-008,0.7769
5.30313e-008,0.5912
5.30737e-008,0.4445
5.31161e-008,0.3436
5.31585e-008,0.3055
5.32009e-008,0.2938
5.32434e-008,0.3017
5.32858e-008,0.3268
5.33282e-008,0.3348
5.33707e-008,0.3170
5.34131e-008,0.2996
5.34555e-008,0.2964
5.34979e-008,0.3001
5.35404e-008,0.3001
5.35828e-008,0.2917
5.36252e-008,0.2631
5.36676e-008,0.2381
5.37100e-008,0.2242
5.37525e-008,0.2191
5.37949e-008,0.2215
5.38373e-008,0.2662
5.38797e-008,0.4139
5.39222e-008,0.5749
5.39646e-008,0.7758
5.40070e-008,0.9348
5.40495e-008,1.0471
5.40919e-008,1.1015
5.41343e-008,1.1370
5.41767e-008,1.1533
5.42192e-008,1.1451
5.42616e-008,1.1398
5.43040e-008,1.1463
5.43464e-008,1.1588
5.43888e-008,1.1712
5.44313e-008,1.1784
5.44737e-008,1.1826
5.45161e-008,1.1855
5.45586e-008,1.2026
5.46010e-008,1.2197
5.46434e-008,1.2364
5.46858e-008,1.2483
5.47283e-008,1.2479
5.47707e-008,1.1957
5.48131e-008,1.0034
5.48555e-008,0.8129
5.48979e-008,0.6227
5.49404e-008,0.4716
5.49828e-008,0.3575
5.50252e-008,0.3088
5.50677e-008,0.2950
5.51101e-008,0.2985
5.51525e-008,0.3218
5.51949e-008,0.3360
5.52374e-008,0.3211
5.52798e-008,0.3020
5.53222e-008,0.2959
5.53646e-008,0.2996
5.54070e-008,0.3003
5.54495e-008,0.2951
5.54919e-008,0.2693
5.55343e-008,0.2419
5.55767e-008,0.2262
5.56192e-008,0.2194
5.56616e-008,0.2202
5.57040e-008,0.2425
5.57465e-008,0.3813
5.57889e-008,0.5433
5.58313e-008,0.7388
5.58737e-008,0.9055
5.59161e-008,1.0303
5.59586e-008,1.0941
5.60010e-008,1.1309
5.60434e-008,1.1526
5.60858e-008,1.1474
5.61283e-008,1.1395
5.61707e-008,1.1447
5.62131e-008,1.1560
5.62556e-008,1.1693
5.62980e-008,1.1772
5.63404e-008,1.1822
5.63828e-008,1.1841
5.64253e-008,1.1986
5.64677e-008,1.2167
5.65101e-008,1.2330
5.65525e-008,1.2470
5.65949e-008,1.2486
5.66374e-008,1.2184
5.66798e-008,1.0468
5.67222e-008,0.8473
5.67647e-008,0.6575
5.68071e-008,0.4997
5.68495e-008,0.3751
5.68919e-008,0.3131
5.69344e-008,0.2965
5.69768e-008,0.2959
5.70192e-008,0.3165
5.70616e-008,0.3360
5.71040e-008,0.3250
5.71465e-008,0.3051
5.71889e-008,0.2959
5.72313e-008,0.2989
5.72738e-008,0.3004
5.73162e-008,0.2974
5.73586e-008,0.2755
5.74010e-008,0.2462
5.74435e-008,0.2286
5.74859e-008,0.2200
5.75283e-008,0.2196
5.75707e-008,0.2281
5.76131e-008,0.3488
5.76556e-008,0.5117
5.76980e-008,0.6985
5.77404e-008,0.8757
5.77828e-008,1.0104
5.78253e-008,1.0853
5.78677e-008,1.1246
5.79101e-008,1.1506
5.79526e-008,1.1499
5.79950e-008,1.1397
5.80374e-008,1.1432
5.80798e-008,1.1532
5.81223e-008,1.1671
5.81647e-008,1.1759
5.82071e-008,1.1816
5.82495e-008,1.1833
5.82919e-008,1.1946
5.83344e-008,1.2136
5.83768e-008,1.2296
5.84192e-008,1.2452
5.84617e-008,1.2491
5.85041e-008,1.2303
5.85465e-008,1.0874
5.85889e-008,0.8816
5.86314e-008,0.6943
5.86738e-008,0.5285
5.87162e-008,0.3952
5.87586e-008,0.3206
5.88010e-008,0.2984
5.88435e-008,0.2942
5.88859e-008,0.3111
5.89283e-008,0.3347
5.89708e-008,0.3288
5.90132e-008,0.3086
5.90556e-008,0.2964
5.90980e-008,0.2981
5.91405e-008,0.3004
5.91829e-008,0.2989
5.92253e-008,0.2815
5.92677e-008,0.2510
5.93101e-008,0.2313
5.93526e-008,0.2210
5.93950e-008,0.2192
5.94374e-008,0.2250
5.94798e-008,0.3202
5.95223e-008,0.4808
5.95647e-008,0.6566
5.96071e-008,0.8448
5.96496e-008,0.9887
5.96920e-008,1.0742
5.97344e-008,1.1177
5.97768e-008,1.1473
5.98192e-008,1.1519
5.98617e-008,1.1408
5.99041e-008,1.1417
5.99465e-008,1.1507
5.99889e-008,1.1647
6.00314e-008,1.1746
6.00738e-008,1.1807
6.01162e-008,1.1829
6.01586e-008,1.1911
6.02011e-008,1.2104
6.02435e-008,1.2262
6.02859e-008,1.2428
6.03283e-008,1.2493
6.03708e-008,1.2377
6.04132e-008,1.1234
6.04556e-008,0.9183
6.04981e-008,0.7333
6.05405e-008,0.5580
6.05829e-008,0.4172
6.06253e-008,0.3308
6.06678e-008,0.3014
6.07102e-008,0.2935
6.07526e-008,0.3062
6.07950e-008,0.3317
6.08375e-008,0.3322
6.08799e-008,0.3124
6.09223e-008,0.2975
6.09647e-008,0.2972
6.10071e-008,0.3004
6.10496e-008,0.2997
6.10920e-008,0.2868
6.11344e-008,0.2565
6.11768e-008,0.2343
6.12193e-008,0.2223
6.12617e-008,0.2190
6.13041e-008,0.2236
6.13465e-008,0.2947
6.13890e-008,0.4493
6.14314e-008,0.6148
6.14738e-008,0.8127
6.15163e-008,0.9647
6.15587e-008,1.0620
6.16011e-008,1.1100
6.16435e-008,1.1429
6.16860e-008,1.1531
6.17284e-008,1.1427
6.17708e-008,1.1405
6.18132e-008,1.1485
6.18557e-008,1.1620
6.18981e-008,1.1731
6.19405e-008,1.1797
6.19829e-008,1.1827
6.20254e-008,1.1880
6.20678e-008,1.2068
6.21102e-008,1.2230
6.21526e-008,1.2400
6.21950e-008,1.2491
6.22375e-008,1.2443
6.22799e-008,1.1580
6.23223e-008,0.9576
6.23647e-008,0.7725
6.24072e-008,0.5878
6.24496e-008,0.4416
6.24920e-008,0.3421
6.25344e-008,0.3051
6.25769e-008,0.2937
6.26193e-008,0.3021
6.26617e-008,0.3274
6.27042e-008,0.3347
6.27466e-008,0.3165
6.27890e-008,0.2993
6.28314e-008,0.2964
6.28739e-008,0.3001
6.29163e-008,0.3001
6.29587e-008,0.2913
6.30011e-008,0.2624
6.30436e-008,0.2376
6.30860e-008,0.2239
6.31284e-008,0.2191
6.31708e-008,0.2217
6.32132e-008,0.2689
6.32557e-008,0.4172
6.32981e-008,0.5784
6.33405e-008,0.7795
6.33829e-008,0.9377
6.34254e-008,1.0487
6.34678e-008,1.1023
6.35102e-008,1.1376
6.35526e-008,1.1534
6.35951e-008,1.1449
6.36375e-008,1.1398
6.36799e-008,1.1465
6.37224e-008,1.1592
6.37648e-008,1.1714
6.38072e-008,1.1785
6.38496e-008,1.1826
6.38921e-008,1.1857
6.39345e-008,1.2029
6.39769e-008,1.2200
6.40193e-008,1.2368
6.40618e-008,1.2484
6.41042e-008,1.2478
6.41466e-008,1.1925
6.41890e-008,0.9986
6.42315e-008,0.8089
6.42739e-008,0.6190
6.43163e-008,0.4684
6.43587e-008,0.3557
6.44011e-008,0.3084
6.44436e-008,0.2948
6.44860e-008,0.2988
6.45284e-008,0.3224
6.45708e-008,0.3360
6.46133e-008,0.3206
6.46557e-008,0.3017
6.46981e-008,0.2959
6.47405e-008,0.2997
6.47830e-008,0.3003
6.48254e-008,0.2948
6.48678e-008,0.2686
6.49103e-008,0.2414
6.49527e-008,0.2260
6.49951e-008,0.2194
6.50375e-008,0.2202
6.50800e-008,0.2442
6.51224e-008,0.3848
6.51648e-008,0.5466
6.52072e-008,0.7429
6.52497e-008,0.9087
6.52921e-008,1.0323
6.53345e-008,1.0949
6.53769e-008,1.1315
6.54193e-008,1.1528
6.54618e-008,1.1472
6.55042e-008,1.1394
6.55466e-008,1.1448
6.55890e-008,1.1563
6.56315e-008,1.1695
6.56739e-008,1.1773
6.57163e-008,1.1823
6.57587e-008,1.1841
6.58012e-008,1.1989
6.58436e-008,1.2170
6.58860e-008,1.2334
6.59284e-008,1.2472
6.59709e-008,1.2485
6.60133e-008,1.2167
6.60557e-008,1.0421
6.60982e-008,0.8434
6.61406e-008,0.6534
6.61830e-008,0.4965
6.62254e-008,0.3728
6.62679e-008,0.3124
6.63103e-008,0.2963
6.63527e-008,0.2961
6.63951e-008,0.3171
6.64376e-008,0.3361
6.64800e-008,0.3246
6.65224e-008,0.3047
6.65648e-008,0.2958
6.66072e-008,0.2990
6.66497e-008,0.3004
6.66921e-008,0.2972
6.67345e-008,0.2748
6.67769e-008,0.2456
6.68194e-008,0.2283
6.68618e-008,0.2199
6.69042e-008,0.2196
6.69466e-008,0.2283
6.69891e-008,0.3519
6.70315e-008,0.5149
6.70739e-008,0.7029
6.71164e-008,0.8790
6.71588e-008,1.0126
6.72012e-008,1.0864
6.72436e-008,1.1253
6.72861e-008,1.1509
6.73285e-008,1.1497
6.73709e-008,1.1396
6.74133e-008,1.1433
6.74558e-008,1.1535
6.74982e-008,1.1674
6.75406e-008,1.1761
6.75830e-008,1.1817
6.76255e-008,1.1833
6.76679e-008,1.1950
6.77103e-008,1.2140
6.77527e-008,1.2299
6.77951e-008,1.2454
6.78376e-008,1.2490
6.78800e-008,1.2295
6.79224e-008,1.0832
6.79648e-008,0.8777
6.80073e-008,0.6901
6.80497e-008,0.5251
6.80921e-008,0.3928
6.81345e-008,0.3195
6.81770e-008,0.2981
6.82194e-008,0.2943
6.82618e-008,0.3117
6.83043e-008,0.3349
6.83467e-008,0.3284
6.83891e-008,0.3081
6.84315e-008,0.2962
6.84740e-008,0.2982
6.85164e-008,0.3004
6.85588e-008,0.2988
6.86012e-008,0.2808
6.86437e-008,0.2504
6.86861e-008,0.2310
6.87285e-008,0.2208
6.87709e-008,0.2192
6.88133e-008,0.2251
6.88558e-008,0.3228
6.88982e-008,0.4839
6.89406e-008,0.6611
6.89830e-008,0.8482
6.90255e-008,0.9911
6.90679e-008,1.0755
6.91103e-008,1.1185
6.91527e-008,1.1477
6.91952e-008,1.1518
6.92376e-008,1.1406
6.92800e-008,1.1418
6.93225e-008,1.1509
6.93649e-008,1.1649
6.94073e-008,1.1748
6.94497e-008,1.1808
6.94922e-008,1.1829
6.95346e-008,1.1914
6.95770e-008,1.2107
6.96194e-008,1.2266
6.96619e-008,1.2431
6.97043e-008,1.2493
6.97467e-008,1.2366
6.97891e-008,1.1192
6.98316e-008,0.9139
6.98740e-008,0.7286
6.99164e-008,0.5545
6.99588e-008,0.4145
7.00012e-008,0.3296
7.00437e-008,0.3010
7.00861e-008,0.2936
7.01285e-008,0.3067
7.01709e-008,0.3321
7.02134e-008,0.3318
7.02558e-008,0.3120
7.02982e-008,0.2973
7.03406e-008,0.2973
7.03831e-008,0.3004
7.04255e-008,0.2996
7.04679e-008,0.2862
7.05104e-008,0.2558
7.05528e-008,0.2339
7.05952e-008,0.2221
7.06376e-008,0.2190
7.06801e-008,0.2238
7.07225e-008,0.2971
7.07649e-008,0.4524
7.08073e-008,0.6191
7.08498e-008,0.8162
7.08922e-008,0.9674
7.09346e-008,1.0633
7.09770e-008,1.1108
7.10194e-008,1.1435
7.10619e-008,1.1531
7.11043e-008,1.1425
7.11467e-008,1.1405
7.11891e-008,1.1486
7.12316e-008,1.1623
7.12740e-008,1.1733
7.13164e-008,1.1798
7.13588e-008,1.1828
7.14013e-008,1.1882
7.14437e-008,1.2071
7.14861e-008,1.2234
7.15286e-008,1.2403
7.15710e-008,1.2491
7.16134e-008,1.2433
7.16558e-008,1.1539
7.16983e-008,0.9529
7.17407e-008,0.7680
7.17831e-008,0.5843
7.18255e-008,0.4386
7.18680e-008,0.3407
7.19104e-008,0.3047
7.19528e-008,0.2937
7.19952e-008,0.3026
7.20377e-008,0.3279
7.20801e-008,0.3344
7.21225e-008,0.3160
7.21649e-008,0.2990
7.22073e-008,0.2965
7.22498e-008,0.3002
7.22922e-008,0.3001
7.23346e-008,0.2908
7.23770e-008,0.2616
7.24195e-008,0.2372
7.24619e-008,0.2237
7.25043e-008,0.2190
7.25467e-008,0.2219
7.25892e-008,0.2715
7.26316e-008,0.4203
7.26740e-008,0.5819
7.27165e-008,0.7831
7.27589e-008,0.9406
7.28013e-008,1.0502
7.28437e-008,1.1031
7.28862e-008,1.1382
7.29286e-008,1.1535
7.29710e-008,1.1447
7.30134e-008,1.1397
7.30559e-008,1.1466
7.30983e-008,1.1594
7.31407e-008,1.1717
7.31831e-008,1.1787
7.32256e-008,1.1826
7.32680e-008,1.1858
7.33104e-008,1.2033
7.33528e-008,1.2203
7.33952e-008,1.2372
7.34377e-008,1.2485
7.34801e-008,1.2473
7.35225e-008,1.1890
7.35649e-008,0.9939
7.36074e-008,0.8050
7.36498e-008,0.6154
7.36922e-008,0.4652
7.37346e-008,0.3539
7.37771e-008,0.3080
7.38195e-008,0.2947
7.38619e-008,0.2991
7.39044e-008,0.3230
7.39468e-008,0.3358
7.39892e-008,0.3202
7.40316e-008,0.3014
7.40741e-008,0.2960
7.41165e-008,0.2998
7.41589e-008,0.3003
7.42013e-008,0.2944
7.42438e-008,0.2678
7.42862e-008,0.2409
7.43286e-008,0.2257
7.43710e-008,0.2193
7.44134e-008,0.2203
7.44559e-008,0.2458
7.44983e-008,0.3879
7.45407e-008,0.5497
7.45831e-008,0.7469
7.46256e-008,0.9117
7.46680e-008,1.0342
7.47104e-008,1.0957
7.47528e-008,1.1322
7.47953e-008,1.1529
7.48377e-008,1.1470
7.48801e-008,1.1394
7.49226e-008,1.1449
7.49650e-008,1.1565
7.50074e-008,1.1698
7.50498e-008,1.1775
7.50923e-008,1.1823
7.51347e-008,1.1842
7.51771e-008,1.1993
7.52195e-008,1.2173
7.52620e-008,1.2338
7.53044e-008,1.2474
7.53468e-008,1.2484
7.53892e-008,1.2146
7.54317e-008,1.0371
7.54741e-008,0.8395
7.55165e-008,0.6493
7.55589e-008,0.4933
7.56013e-008,0.3706
7.56438e-008,0.3118
7.56862e-008,0.2961
7.57286e-008,0.2964
7.57710e-008,0.3177
7.58135e-008,0.3361
7.58559e-008,0.3241
7.58983e-008,0.3043
7.59407e-008,0.2958
7.59832e-008,0.2991
7.60256e-008,0.3004
7.60680e-008,0.2970
7.61105e-008,0.2741
7.61529e-008,0.2451
7.61953e-008,0.2280
7.62377e-008,0.2198
7.62802e-008,0.2197
7.63226e-008,0.2287
7.63650e-008,0.3550
7.64074e-008,0.5180
7.64499e-008,0.7071
7.64923e-008,0.8821
7.65347e-008,1.0148
7.65771e-008,1.0874
7.66195e-008,1.1260
7.66620e-008,1.1512
7.67044e-008,1.1495
7.67468e-008,1.1395
7.67892e-008,1.1433
7.68317e-008,1.1537
7.68741e-008,1.1677
7.69165e-008,1.1763
7.69589e-008,1.1818
7.70014e-008,1.1833
7.70438e-008,1.1953
7.70862e-008,1.2142
7.71287e-008,1.2303
7.71711e-008,1.2456
7.72135e-008,1.2490
7.72559e-008,1.2283
7.72984e-008,1.0786
7.73408e-008,0.8737
7.73832e-008,0.6859
7.74256e-008,0.5218
7.74681e-008,0.3904
7.75105e-008,0.3185
7.75529e-008,0.2978
7.75953e-008,0.2945
7.76378e-008,0.3123
7.76802e-008,0.3351
7.77226e-008,0.3280
7.77650e-008,0.3077
7.78074e-008,0.2962
7.78499e-008,0.2983
7.78923e-008,0.3005
7.79347e-008,0.2986
7.79771e-008,0.2801
7.80196e-008,0.2499
7.80620e-008,0.2306
7.81044e-008,0.2207
7.81468e-008,0.2192
7.81893e-008,0.2253
7.82317e-008,0.3255
7.82741e-008,0.4869
7.83166e-008,0.6656
7.83590e-008,0.8514
7.84014e-008,0.9934
7.84438e-008,1.0768
7.84863e-008,1.1193
7.85287e-008,1.1481
7.85711e-008,1.1517
7.86135e-008,1.1404
7.86560e-008,1.1419
7.86984e-008,1.1511
7.87408e-008,1.1652
7.87832e-008,1.1750
7.88257e-008,1.1810
7.88681e-008,1.1829
7.89105e-008,1.1916
7.89529e-008,1.2110
7.89953e-008,1.2269
7.90378e-008,1.2434
7.90802e-008,1.2492
7.91226e-008,1.2358
7.91650e-008,1.1155
7.92075e-008,0.9098
7.92499e-008,0.7242
7.92923e-008,0.5512
7.93347e-008,0.4119
7.93772e-008,0.3283
7.94196e-008,0.3006
7.94620e-008,0.2936
7.95045e-008,0.3072
7.95469e-008,0.3325
7.95893e-008,0.3315
7.96317e-008,0.3115
7.96742e-008,0.2972
7.97166e-008,0.2974
7.97590e-008,0.3004
7.98014e-008,0.2996
7.98439e-008,0.2857
7.98863e-008,0.2551
7.99287e-008,0.2336
7.99711e-008,0.2219
8.00135e-008,0.2190
8.00560e-008,0.2240
8.00984e-008,0.3013
8.01408e-008,0.4570
8.01832e-008,0.6243
8.02257e-008,0.8202
8.02681e-008,0.9706
8.03105e-008,1.0647
8.03529e-008,1.1117
8.03954e-008,1.1439
8.04378e-008,1.1528
8.04802e-008,1.1422
8.05227e-008,1.1409
8.05651e-008,1.1490
8.06075e-008,1.1625
8.06499e-008,1.1734
8.06924e-008,1.1799
8.07348e-008,1.1828
8.07772e-008,1.1888
8.08196e-008,1.2077
8.08621e-008,1.2237
8.09045e-008,1.2406
8.09469e-008,1.2491
8.09893e-008,1.2427
8.10318e-008,1.1502
8.10742e-008,0.9487
8.11166e-008,0.7639
8.11590e-008,0.5812
8.12014e-008,0.4361
8.12439e-008,0.3396
8.12863e-008,0.3043
8.13287e-008,0.2935
8.13711e-008,0.3029
8.14136e-008,0.3283
8.14560e-008,0.3342
8.14984e-008,0.3156
8.15408e-008,0.2989
8.15833e-008,0.2966
8.16257e-008,0.3001
8.16681e-008,0.3000
8.17106e-008,0.2903
8.17530e-008,0.2611
8.17954e-008,0.2369
8.18378e-008,0.2235
8.18803e-008,0.2190
8.19227e-008,0.2221
8.19651e-008,0.2758
8.20075e-008,0.4251
8.20500e-008,0.5866
8.20924e-008,0.7875
8.21348e-008,0.9443
8.21772e-008,1.0519
8.22196e-008,1.1040
8.22621e-008,1.1389
8.23045e-008,1.1532
8.23469e-008,1.1443
8.23893e-008,1.1400
8.24318e-008,1.1470
8.24742e-008,1.1598
8.25166e-008,1.1717
8.25590e-008,1.1788
8.26015e-008,1.1826
8.26439e-008,1.1862
8.26863e-008,1.2039
8.27288e-008,1.2207
8.27712e-008,1.2375
8.28136e-008,1.2486
8.28560e-008,1.2471
8.28985e-008,1.1852
8.29409e-008,0.9894
8.29833e-008,0.8012
8.30257e-008,0.6118
8.30682e-008,0.4623
8.31106e-008,0.3525
8.31530e-008,0.3077
8.31954e-008,0.2945
8.32379e-008,0.2994
8.32803e-008,0.3235
8.33227e-008,0.3357
8.33651e-008,0.3197
8.34075e-008,0.3011
8.34500e-008,0.2960
8.34924e-008,0.2997
8.35348e-008,0.3002
8.35772e-008,0.2940
8.36197e-008,0.2672
8.36621e-008,0.2406
8.37045e-008,0.2255
8.37469e-008,0.2193
8.37894e-008,0.2204
8.38318e-008,0.2501
8.38742e-008,0.3928
8.39167e-008,0.5542
8.39591e-008,0.7518
8.40015e-008,0.9156
8.40439e-008,1.0363
8.40864e-008,1.0966
8.41288e-008,1.1329
8.41712e-008,1.1528
8.42136e-008,1.1465
8.42561e-008,1.1395
8.42985e-008,1.1453
8.43409e-008,1.1569
8.43833e-008,1.1699
8.44257e-008,1.1775
8.44682e-008,1.1823
8.45106e-008,1.1845
8.45530e-008,1.2000
8.45954e-008,1.2177
8.46379e-008,1.2341
8.46803e-008,1.2475
8.47227e-008,1.2483
8.47651e-008,1.2124
8.48076e-008,1.0322
8.48500e-008,0.8358
8.48924e-008,0.6454
8.49349e-008,0.4901
8.49773e-008,0.3688
8.50197e-008,0.3114
8.50621e-008,0.2959
8.51046e-008,0.2966
8.51470e-008,0.3183
8.51894e-008,0.3361
8.52318e-008,0.3237
8.52743e-008,0.3040
8.53167e-008,0.2958
8.53591e-008,0.2991
8.54015e-008,0.3003
8.54440e-008,0.2967
8.54864e-008,0.2735
8.55288e-008,0.2447
8.55712e-008,0.2278
8.56136e-008,0.2198
8.56561e-008,0.2197
8.56985e-008,0.2324
8.57409e-008,0.3597
8.57833e-008,0.5226
8.58258e-008,0.7124
8.58682e-008,0.8859
8.59106e-008,1.0174
8.59530e-008,1.0885
8.59955e-008,1.1267
8.60379e-008,1.1513
8.60803e-008,1.1490
8.61228e-008,1.1396
8.61652e-008,1.1437
8.62076e-008,1.1541
8.62500e-008,1.1678
8.62925e-008,1.1763
8.63349e-008,1.1818
8.63773e-008,1.1835
8.64197e-008,1.1960
8.64622e-008,1.2147
8.65046e-008,1.2307
8.65470e-008,1.2458
8.65894e-008,1.2489
8.66319e-008,1.2259
8.66743e-008,1.0742
8.67167e-008,0.8700
8.67591e-008,0.6818
8.68015e-008,0.5187
8.68440e-008,0.3883
8.68864e-008,0.3177
8.69288e-008,0.2976
8.69712e-008,0.2947
8.70137e-008,0.3128
8.70561e-008,0.3352
8.70985e-008,0.3276
8.71409e-008,0.3074
8.71834e-008,0.2961
8.72258e-008,0.2983
8.72682e-008,0.3004
8.73107e-008,0.2984
8.73531e-008,0.2795
8.73955e-008,0.2494
8.74379e-008,0.2304
8.74804e-008,0.2206
8.75228e-008,0.2193
8.75652e-008,0.2254
8.76076e-008,0.3298
8.76501e-008,0.4915
8.76925e-008,0.6711
8.77349e-008,0.8553
8.77773e-008,0.9963
8.78197e-008,1.0782
8.78622e-008,1.1201
8.79046e-008,1.1485
8.79470e-008,1.1512
8.79894e-008,1.1403
8.80319e-008,1.1422
8.80743e-008,1.1515
8.81167e-008,1.1655
8.81591e-008,1.1750
8.82016e-008,1.1810
8.82440e-008,1.1830
8.82864e-008,1.1923
8.83289e-008,1.2115
8.83713e-008,1.2273
8.84137e-008,1.2436
8.84561e-008,1.2492
8.84986e-008,1.2351
8.85410e-008,1.1117
8.85834e-008,0.9057
8.86258e-008,0.7198
8.86683e-008,0.5480
8.87107e-008,0.4097
8.87531e-008,0.3273
8.87955e-008,0.3003
8.88380e-008,0.2936
8.88804e-008,0.3077
8.89228e-008,0.3328
8.89652e-008,0.3311
8.90076e-008,0.3111
8.90501e-008,0.2970
8.90925e-008,0.2974
8.91349e-008,0.3004
8.91773e-008,0.2994
8.92198e-008,0.2851
8.92622e-008,0.2546
8.93046e-008,0.2333
8.93470e-008,0.2218
8.93895e-008,0.2190
8.94319e-008,0.2242
8.94743e-008,0.3037
8.95168e-008,0.4602
8.95592e-008,0.6286
8.96016e-008,0.8237
8.96440e-008,0.9733
8.96865e-008,1.0662
8.97289e-008,1.1126
8.97713e-008,1.1445
8.98137e-008,1.1527
8.98562e-008,1.1420
8.98986e-008,1.1409
8.99410e-008,1.1492
8.99834e-008,1.1629
9.00258e-008,1.1735
9.00683e-008,1.1800
9.01107e-008,1.1828
9.01531e-008,1.1890
9.01955e-008,1.2080
9.02380e-008,1.2241
9.02804e-008,1.2409
9.03228e-008,1.2491
9.03652e-008,1.2421
9.04077e-008,1.1464
9.04501e-008,0.9442
9.04925e-008,0.7596
9.05350e-008,0.5778
9.05774e-008,0.4332
9.06198e-008,0.3383
