.HEADER
..NAMES
Time,V U1.P25&R25
.DATA
4.54393e-008,0.3546
4.54817e-008,0.5417
4.55241e-008,0.7442
4.55665e-008,0.9105
4.56089e-008,1.0085
4.56514e-008,1.0821
4.56938e-008,1.1160
4.57362e-008,1.1382
4.57786e-008,1.1607
4.58211e-008,1.1625
4.58635e-008,1.1464
4.59059e-008,1.1525
4.59484e-008,1.1596
4.59908e-008,1.1741
4.60332e-008,1.1804
4.60756e-008,1.1729
4.61180e-008,1.1734
4.61605e-008,1.1696
4.62029e-008,1.1685
4.62453e-008,1.1893
4.62877e-008,1.2211
4.63302e-008,1.2319
4.63726e-008,1.0794
4.64150e-008,0.8469
4.64575e-008,0.6435
4.64999e-008,0.4965
4.65423e-008,0.4124
4.65847e-008,0.3419
4.66272e-008,0.3043
4.66696e-008,0.3011
4.67120e-008,0.3014
4.67544e-008,0.2956
4.67968e-008,0.3098
4.68393e-008,0.3106
4.68817e-008,0.3103
4.69241e-008,0.2990
4.69666e-008,0.2882
4.70090e-008,0.3003
4.70514e-008,0.3107
4.70938e-008,0.3125
4.71363e-008,0.3020
4.71787e-008,0.2764
4.72211e-008,0.2445
4.72635e-008,0.2231
4.73059e-008,0.3216
4.73484e-008,0.5065
4.73908e-008,0.7018
4.74332e-008,0.8840
4.74757e-008,0.9922
4.75181e-008,1.0693
4.75605e-008,1.1122
4.76029e-008,1.1335
4.76454e-008,1.1566
4.76878e-008,1.1655
4.77302e-008,1.1479
4.77726e-008,1.1508
4.78150e-008,1.1580
4.78575e-008,1.1708
4.78999e-008,1.1811
4.79423e-008,1.1739
4.79847e-008,1.1732
4.80272e-008,1.1709
4.80696e-008,1.1673
4.81120e-008,1.1836
4.81545e-008,1.2149
4.81969e-008,1.2349
4.82393e-008,1.1195
4.82817e-008,0.8882
4.83242e-008,0.6834
4.83666e-008,0.5197
4.84090e-008,0.4258
4.84514e-008,0.3560
4.84938e-008,0.3077
4.85363e-008,0.3008
4.85787e-008,0.3032
4.86211e-008,0.2944
4.86636e-008,0.3075
4.87060e-008,0.3110
4.87484e-008,0.3108
4.87908e-008,0.3024
4.88333e-008,0.2883
4.88757e-008,0.2974
4.89181e-008,0.3093
4.89605e-008,0.3129
4.90029e-008,0.3052
4.90454e-008,0.2824
4.90878e-008,0.2506
4.91302e-008,0.2260
4.91727e-008,0.2934
4.92151e-008,0.4704
4.92575e-008,0.6591
4.92999e-008,0.8550
4.93424e-008,0.9758
4.93848e-008,1.0547
4.94272e-008,1.1068
4.94696e-008,1.1289
4.95120e-008,1.1521
4.95545e-008,1.1669
4.95969e-008,1.1506
4.96393e-008,1.1490
4.96817e-008,1.1567
4.97242e-008,1.1675
4.97666e-008,1.1808
4.98090e-008,1.1754
4.98515e-008,1.1729
4.98939e-008,1.1720
4.99363e-008,1.1670
4.99787e-008,1.1786
5.00211e-008,1.2086
5.00636e-008,1.2352
5.01060e-008,1.1563
5.01484e-008,0.9328
5.01908e-008,0.7257
5.02333e-008,0.5448
5.02757e-008,0.4395
5.03181e-008,0.3699
5.03606e-008,0.3134
5.04030e-008,0.3009
5.04454e-008,0.3039
5.04878e-008,0.2947
5.05303e-008,0.3045
5.05727e-008,0.3114
5.06151e-008,0.3108
5.06575e-008,0.3054
5.06999e-008,0.2896
5.07424e-008,0.2944
5.07848e-008,0.3076
5.08272e-008,0.3130
5.08697e-008,0.3078
5.09121e-008,0.2880
5.09545e-008,0.2569
5.09969e-008,0.2283
5.10394e-008,0.2656
5.10818e-008,0.4334
5.11242e-008,0.6189
5.11666e-008,0.8237
5.12090e-008,0.9580
5.12515e-008,1.0404
5.12939e-008,1.1001
5.13363e-008,1.1242
5.13788e-008,1.1477
5.14212e-008,1.1666
5.14636e-008,1.1543
5.15060e-008,1.1474
5.15485e-008,1.1555
5.15909e-008,1.1645
5.16333e-008,1.1796
5.16757e-008,1.1771
5.17181e-008,1.1726
5.17606e-008,1.1728
5.18030e-008,1.1674
5.18454e-008,1.1744
5.18878e-008,1.2023
5.19303e-008,1.2326
5.19727e-008,1.1907
5.20151e-008,0.9797
5.20576e-008,0.7657
5.21000e-008,0.5721
5.21424e-008,0.4551
5.21848e-008,0.3828
5.22273e-008,0.3205
5.22697e-008,0.3016
5.23121e-008,0.3035
5.23545e-008,0.2963
5.23969e-008,0.3012
5.24394e-008,0.3116
5.24818e-008,0.3106
5.25242e-008,0.3077
5.25667e-008,0.2920
5.26091e-008,0.2917
5.26515e-008,0.3056
5.26939e-008,0.3126
5.27364e-008,0.3098
5.27788e-008,0.2931
5.28212e-008,0.2632
5.28636e-008,0.2322
5.29060e-008,0.2378
5.29485e-008,0.3959
5.29909e-008,0.5815
5.30333e-008,0.7884
5.30758e-008,0.9371
5.31182e-008,1.0258
5.31606e-008,1.0925
5.32030e-008,1.1200
5.32455e-008,1.1433
5.32879e-008,1.1645
5.33303e-008,1.1583
5.33727e-008,1.1463
5.34151e-008,1.1542
5.34576e-008,1.1619
5.35000e-008,1.1773
5.35424e-008,1.1789
5.35848e-008,1.1726
5.36273e-008,1.1733
5.36697e-008,1.1683
5.37121e-008,1.1710
5.37546e-008,1.1960
5.37970e-008,1.2277
5.38394e-008,1.2167
5.38818e-008,1.0280
5.39242e-008,0.8035
5.39667e-008,0.6037
5.40091e-008,0.4733
5.40515e-008,0.3965
5.40939e-008,0.3290
5.41364e-008,0.3026
5.41788e-008,0.3024
5.42212e-008,0.2988
5.42637e-008,0.2982
5.43061e-008,0.3112
5.43485e-008,0.3105
5.43909e-008,0.3093
5.44334e-008,0.2952
5.44758e-008,0.2895
5.45182e-008,0.3033
5.45606e-008,0.3119
5.46030e-008,0.3113
5.46455e-008,0.2977
5.46879e-008,0.2695
5.47303e-008,0.2379
5.47728e-008,0.2236
5.48152e-008,0.3581
5.48576e-008,0.5453
5.49000e-008,0.7486
5.49425e-008,0.9133
5.49849e-008,1.0102
5.50273e-008,1.0832
5.50697e-008,1.1164
5.51121e-008,1.1388
5.51546e-008,1.1611
5.51970e-008,1.1622
5.52394e-008,1.1463
5.52818e-008,1.1527
5.53243e-008,1.1598
5.53667e-008,1.1744
5.54091e-008,1.1804
5.54516e-008,1.1730
5.54940e-008,1.1734
5.55364e-008,1.1695
5.55788e-008,1.1687
5.56212e-008,1.1899
5.56637e-008,1.2217
5.57061e-008,1.2310
5.57485e-008,1.0743
5.57909e-008,0.8424
5.58334e-008,0.6393
5.58758e-008,0.4940
5.59182e-008,0.4108
5.59607e-008,0.3403
5.60031e-008,0.3041
5.60455e-008,0.3012
5.60879e-008,0.3012
5.61304e-008,0.2958
5.61728e-008,0.3100
5.62152e-008,0.3106
5.62576e-008,0.3103
5.63000e-008,0.2987
5.63425e-008,0.2883
5.63849e-008,0.3006
5.64273e-008,0.3108
5.64698e-008,0.3123
5.65122e-008,0.3016
5.65546e-008,0.2758
5.65970e-008,0.2439
5.66395e-008,0.2228
5.66819e-008,0.3245
5.67243e-008,0.5100
5.67667e-008,0.7063
5.68091e-008,0.8870
5.68516e-008,0.9939
5.68940e-008,1.0707
5.69364e-008,1.1127
5.69789e-008,1.1341
5.70213e-008,1.1570
5.70637e-008,1.1652
5.71061e-008,1.1477
5.71486e-008,1.1510
5.71910e-008,1.1582
5.72334e-008,1.1712
5.72758e-008,1.1811
5.73182e-008,1.1739
5.73607e-008,1.1733
5.74031e-008,1.1707
5.74455e-008,1.1674
5.74879e-008,1.1842
5.75304e-008,1.2156
5.75728e-008,1.2347
5.76152e-008,1.1153
5.76577e-008,0.8836
5.77001e-008,0.6788
5.77425e-008,0.5171
5.77849e-008,0.4244
5.78274e-008,0.3544
5.78698e-008,0.3073
5.79122e-008,0.3008
5.79546e-008,0.3030
5.79970e-008,0.2945
5.80395e-008,0.3078
5.80819e-008,0.3110
5.81243e-008,0.3108
5.81668e-008,0.3021
5.82092e-008,0.2882
5.82516e-008,0.2977
5.82940e-008,0.3095
5.83365e-008,0.3129
5.83789e-008,0.3049
5.84213e-008,0.2817
5.84637e-008,0.2500
5.85061e-008,0.2258
5.85486e-008,0.2958
5.85910e-008,0.4740
5.86334e-008,0.6635
5.86759e-008,0.8582
5.87183e-008,0.9777
5.87607e-008,1.0562
5.88031e-008,1.1075
5.88456e-008,1.1294
5.88880e-008,1.1526
5.89304e-008,1.1669
5.89728e-008,1.1503
5.90152e-008,1.1492
5.90577e-008,1.1569
5.91001e-008,1.1679
5.91425e-008,1.1809
5.91849e-008,1.1753
5.92274e-008,1.1730
5.92698e-008,1.1718
5.93122e-008,1.1669
5.93547e-008,1.1791
5.93971e-008,1.2093
5.94395e-008,1.2353
5.94819e-008,1.1526
5.95243e-008,0.9280
5.95668e-008,0.7214
5.96092e-008,0.5422
5.96516e-008,0.4378
5.96941e-008,0.3686
5.97365e-008,0.3129
5.97789e-008,0.3009
5.98213e-008,0.3038
5.98638e-008,0.2947
5.99062e-008,0.3049
5.99486e-008,0.3113
5.99910e-008,0.3108
6.00335e-008,0.3050
6.00759e-008,0.2896
6.01183e-008,0.2947
6.01607e-008,0.3077
6.02031e-008,0.3130
6.02456e-008,0.3076
6.02880e-008,0.2874
6.03304e-008,0.2562
6.03728e-008,0.2281
6.04153e-008,0.2705
6.04577e-008,0.4389
6.05001e-008,0.6241
6.05425e-008,0.8278
6.05850e-008,0.9602
6.06274e-008,1.0426
6.06698e-008,1.1012
6.07123e-008,1.1246
6.07547e-008,1.1483
6.07971e-008,1.1667
6.08395e-008,1.1539
6.08820e-008,1.1477
6.09244e-008,1.1556
6.09668e-008,1.1649
6.10092e-008,1.1798
6.10517e-008,1.1768
6.10941e-008,1.1725
6.11365e-008,1.1728
6.11789e-008,1.1675
6.12213e-008,1.1750
6.12638e-008,1.2032
6.13062e-008,1.2331
6.13486e-008,1.1872
6.13910e-008,0.9745
6.14335e-008,0.7616
6.14759e-008,0.5691
6.15183e-008,0.4533
6.15607e-008,0.3815
6.16032e-008,0.3199
6.16456e-008,0.3015
6.16880e-008,0.3035
6.17305e-008,0.2962
6.17729e-008,0.3017
6.18153e-008,0.3115
6.18577e-008,0.3106
6.19002e-008,0.3073
6.19426e-008,0.2918
6.19850e-008,0.2920
6.20274e-008,0.3057
6.20699e-008,0.3127
6.21123e-008,0.3097
6.21547e-008,0.2926
6.21971e-008,0.2625
6.22396e-008,0.2317
6.22820e-008,0.2429
6.23244e-008,0.4016
6.23668e-008,0.5866
6.24092e-008,0.7932
6.24517e-008,0.9397
6.24941e-008,1.0280
6.25365e-008,1.0938
6.25789e-008,1.1203
6.26214e-008,1.1438
6.26638e-008,1.1648
6.27062e-008,1.1578
6.27486e-008,1.1465
6.27911e-008,1.1543
6.28335e-008,1.1622
6.28759e-008,1.1777
6.29184e-008,1.1786
6.29608e-008,1.1724
6.30032e-008,1.1733
6.30456e-008,1.1683
6.30881e-008,1.1716
6.31305e-008,1.1969
6.31729e-008,1.2284
6.32153e-008,1.2136
6.32578e-008,1.0226
6.33002e-008,0.7995
6.33426e-008,0.6002
6.33850e-008,0.4714
6.34274e-008,0.3949
6.34699e-008,0.3282
6.35123e-008,0.3025
6.35547e-008,0.3024
6.35971e-008,0.2986
6.36396e-008,0.2986
6.36820e-008,0.3113
6.37244e-008,0.3105
6.37668e-008,0.3090
6.38093e-008,0.2949
6.38517e-008,0.2898
6.38941e-008,0.3034
6.39365e-008,0.3119
6.39790e-008,0.3112
6.40214e-008,0.2972
6.40638e-008,0.2689
6.41063e-008,0.2372
6.41487e-008,0.2260
6.41911e-008,0.3638
6.42335e-008,0.5504
6.42760e-008,0.7539
6.43184e-008,0.9163
6.43608e-008,1.0124
6.44032e-008,1.0848
6.44457e-008,1.1167
6.44881e-008,1.1393
6.45305e-008,1.1616
6.45729e-008,1.1617
6.46153e-008,1.1464
6.46578e-008,1.1529
6.47002e-008,1.1601
6.47426e-008,1.1749
6.47850e-008,1.1801
6.48275e-008,1.1727
6.48699e-008,1.1734
6.49123e-008,1.1694
6.49547e-008,1.1691
6.49972e-008,1.1908
6.50396e-008,1.2225
6.50820e-008,1.2287
6.51245e-008,1.0695
6.51669e-008,0.8382
6.52093e-008,0.6354
6.52517e-008,0.4919
6.52942e-008,0.4092
6.53366e-008,0.3392
6.53790e-008,0.3039
6.54214e-008,0.3013
6.54639e-008,0.3010
6.55063e-008,0.2962
6.55487e-008,0.3102
6.55911e-008,0.3106
6.56336e-008,0.3101
6.56760e-008,0.2983
6.57184e-008,0.2885
6.57608e-008,0.3008
6.58032e-008,0.3109
6.58457e-008,0.3123
6.58881e-008,0.3012
6.59305e-008,0.2751
6.59729e-008,0.2432
6.60154e-008,0.2231
6.60578e-008,0.3297
6.61002e-008,0.5152
6.61426e-008,0.7118
6.61851e-008,0.8903
6.62275e-008,0.9961
6.62699e-008,1.0727
6.63124e-008,1.1132
6.63548e-008,1.1346
6.63972e-008,1.1576
6.64396e-008,1.1649
6.64821e-008,1.1475
6.65245e-008,1.1512
6.65669e-008,1.1584
6.66093e-008,1.1716
6.66518e-008,1.1810
6.66942e-008,1.1736
6.67366e-008,1.1733
6.67790e-008,1.1707
6.68214e-008,1.1677
6.68639e-008,1.1850
6.69063e-008,1.2164
6.69487e-008,1.2347
6.69911e-008,1.1111
6.70336e-008,0.8790
6.70760e-008,0.6743
6.71184e-008,0.5147
6.71608e-008,0.4228
6.72033e-008,0.3531
6.72457e-008,0.3069
6.72881e-008,0.3008
6.73306e-008,0.3028
6.73730e-008,0.2947
6.74154e-008,0.3082
6.74578e-008,0.3109
6.75003e-008,0.3107
6.75427e-008,0.3017
6.75851e-008,0.2883
6.76275e-008,0.2980
6.76700e-008,0.3095
6.77124e-008,0.3129
6.77548e-008,0.3046
6.77972e-008,0.2811
6.78397e-008,0.2493
6.78821e-008,0.2256
6.79245e-008,0.3006
6.79669e-008,0.4795
6.80093e-008,0.6690
6.80518e-008,0.8620
6.80942e-008,0.9798
6.81366e-008,1.0585
6.81790e-008,1.1083
6.82215e-008,1.1298
6.82639e-008,1.1532
6.83063e-008,1.1668
6.83487e-008,1.1500
6.83912e-008,1.1495
6.84336e-008,1.1570
6.84760e-008,1.1683
6.85185e-008,1.1810
6.85609e-008,1.1749
6.86033e-008,1.1729
6.86457e-008,1.1718
6.86882e-008,1.1671
6.87306e-008,1.1799
6.87730e-008,1.2102
6.88154e-008,1.2356
6.88579e-008,1.1486
6.89003e-008,0.9229
6.89427e-008,0.7167
6.89851e-008,0.5394
6.90275e-008,0.4363
6.90700e-008,0.3671
6.91124e-008,0.3121
6.91548e-008,0.3009
6.91972e-008,0.3038
6.92397e-008,0.2946
6.92821e-008,0.3053
6.93245e-008,0.3113
6.93669e-008,0.3108
6.94094e-008,0.3047
6.94518e-008,0.2894
6.94942e-008,0.2950
6.95367e-008,0.3079
6.95791e-008,0.3130
6.96215e-008,0.3073
6.96639e-008,0.2868
6.97064e-008,0.2555
6.97488e-008,0.2278
6.97912e-008,0.2731
6.98336e-008,0.4427
6.98761e-008,0.6282
6.99185e-008,0.8314
6.99609e-008,0.9623
7.00033e-008,1.0440
7.00458e-008,1.1019
7.00882e-008,1.1252
7.01306e-008,1.1488
7.01730e-008,1.1668
7.02154e-008,1.1534
7.02579e-008,1.1478
7.03003e-008,1.1558
7.03427e-008,1.1652
7.03851e-008,1.1800
7.04276e-008,1.1766
7.04700e-008,1.1726
7.05124e-008,1.1727
7.05548e-008,1.1674
7.05973e-008,1.1754
7.06397e-008,1.2038
7.06821e-008,1.2336
7.07246e-008,1.1835
7.07670e-008,0.9693
7.08094e-008,0.7574
7.08518e-008,0.5659
7.08943e-008,0.4515
7.09367e-008,0.3801
7.09791e-008,0.3190
7.10215e-008,0.3015
7.10640e-008,0.3037
7.11064e-008,0.2960
7.11488e-008,0.3020
7.11912e-008,0.3115
7.12337e-008,0.3107
7.12761e-008,0.3072
7.13185e-008,0.2915
7.13609e-008,0.2923
7.14033e-008,0.3060
7.14458e-008,0.3127
7.14882e-008,0.3095
7.15306e-008,0.2920
7.15730e-008,0.2619
7.16155e-008,0.2311
7.16579e-008,0.2452
7.17003e-008,0.4054
7.17427e-008,0.5904
7.17852e-008,0.7973
7.18276e-008,0.9421
7.18700e-008,1.0296
7.19125e-008,1.0946
7.19549e-008,1.1208
7.19973e-008,1.1444
7.20397e-008,1.1651
7.20822e-008,1.1574
7.21246e-008,1.1466
7.21670e-008,1.1545
7.22094e-008,1.1625
7.22519e-008,1.1780
7.22943e-008,1.1785
7.23367e-008,1.1724
7.23791e-008,1.1732
7.24215e-008,1.1681
7.24640e-008,1.1719
7.25064e-008,1.1975
7.25488e-008,1.2290
7.25912e-008,1.2112
7.26337e-008,1.0172
7.26761e-008,0.7953
7.27185e-008,0.5964
7.27609e-008,0.4693
7.28034e-008,0.3934
7.28458e-008,0.3271
7.28882e-008,0.3024
7.29307e-008,0.3026
7.29731e-008,0.2983
7.30155e-008,0.2989
7.30579e-008,0.3113
7.31004e-008,0.3105
7.31428e-008,0.3089
7.31852e-008,0.2945
7.32276e-008,0.2900
7.32701e-008,0.3037
7.33125e-008,0.3121
7.33549e-008,0.3111
7.33973e-008,0.2967
7.34398e-008,0.2682
7.34822e-008,0.2366
7.35246e-008,0.2268
7.35670e-008,0.3676
7.36094e-008,0.5541
7.36519e-008,0.7584
7.36943e-008,0.9190
7.37367e-008,1.0141
7.37791e-008,1.0859
7.38216e-008,1.1171
7.38640e-008,1.1398
7.39064e-008,1.1620
7.39488e-008,1.1614
7.39913e-008,1.1463
7.40337e-008,1.1531
7.40761e-008,1.1603
7.41186e-008,1.1752
7.41610e-008,1.1800
7.42034e-008,1.1727
7.42458e-008,1.1735
7.42883e-008,1.1693
7.43307e-008,1.1693
7.43731e-008,1.1914
7.44155e-008,1.2232
7.44580e-008,1.2280
7.45004e-008,1.0645
7.45428e-008,0.8338
7.45852e-008,0.6313
7.46276e-008,0.4894
7.46701e-008,0.4077
7.47125e-008,0.3378
7.47549e-008,0.3037
7.47973e-008,0.3014
7.48398e-008,0.3007
7.48822e-008,0.2964
7.49246e-008,0.3104
7.49670e-008,0.3106
7.50095e-008,0.3101
7.50519e-008,0.2979
7.50943e-008,0.2886
7.51368e-008,0.3012
7.51792e-008,0.3110
7.52216e-008,0.3122
7.52640e-008,0.3008
7.53065e-008,0.2744
7.53489e-008,0.2425
7.53913e-008,0.2227
7.54337e-008,0.3328
7.54762e-008,0.5188
7.55186e-008,0.7164
7.55610e-008,0.8933
7.56034e-008,0.9979
7.56459e-008,1.0742
7.56883e-008,1.1136
7.57307e-008,1.1351
7.57731e-008,1.1581
7.58155e-008,1.1646
7.58580e-008,1.1473
7.59004e-008,1.1514
7.59428e-008,1.1586
7.59852e-008,1.1720
7.60277e-008,1.1810
7.60701e-008,1.1735
7.61125e-008,1.1733
7.61549e-008,1.1705
7.61974e-008,1.1677
7.62398e-008,1.1856
7.62822e-008,1.2171
7.63247e-008,1.2345
7.63671e-008,1.1068
7.64095e-008,0.8743
7.64519e-008,0.6698
7.64944e-008,0.5120
7.65368e-008,0.4214
7.65792e-008,0.3514
7.66216e-008,0.3064
7.66641e-008,0.3008
7.67065e-008,0.3027
7.67489e-008,0.2948
7.67913e-008,0.3084
7.68338e-008,0.3108
7.68762e-008,0.3107
7.69186e-008,0.3013
7.69610e-008,0.2882
7.70034e-008,0.2983
7.70459e-008,0.3097
7.70883e-008,0.3129
7.71307e-008,0.3043
7.71731e-008,0.2805
7.72156e-008,0.2486
7.72580e-008,0.2253
7.73004e-008,0.3032
7.73428e-008,0.4833
7.73853e-008,0.6735
7.74277e-008,0.8652
7.74701e-008,0.9816
7.75126e-008,1.0600
7.75550e-008,1.1090
7.75974e-008,1.1304
7.76398e-008,1.1537
7.76823e-008,1.1667
7.77247e-008,1.1497
7.77671e-008,1.1497
7.78095e-008,1.1572
7.78520e-008,1.1687
7.78944e-008,1.1811
7.79368e-008,1.1748
7.79792e-008,1.1730
7.80216e-008,1.1717
7.80641e-008,1.1671
7.81065e-008,1.1804
7.81489e-008,1.2109
7.81913e-008,1.2358
7.82338e-008,1.1446
7.82762e-008,0.9179
7.83186e-008,0.7121
7.83610e-008,0.5365
7.84035e-008,0.4349
7.84459e-008,0.3655
7.84883e-008,0.3114
7.85308e-008,0.3009
7.85732e-008,0.3038
7.86156e-008,0.2945
7.86580e-008,0.3057
7.87005e-008,0.3112
7.87429e-008,0.3109
7.87853e-008,0.3045
7.88277e-008,0.2892
7.88702e-008,0.2954
7.89126e-008,0.3082
7.89550e-008,0.3131
7.89974e-008,0.3071
7.90399e-008,0.2862
7.90823e-008,0.2549
7.91247e-008,0.2275
7.91671e-008,0.2758
7.92095e-008,0.4465
7.92520e-008,0.6323
7.92944e-008,0.8348
7.93368e-008,0.9643
7.93792e-008,1.0455
7.94217e-008,1.1026
7.94641e-008,1.1257
7.95065e-008,1.1493
7.95489e-008,1.1670
7.95914e-008,1.1530
7.96338e-008,1.1480
7.96762e-008,1.1559
7.97187e-008,1.1655
7.97611e-008,1.1801
7.98035e-008,1.1765
7.98459e-008,1.1727
7.98884e-008,1.1726
7.99308e-008,1.1673
7.99732e-008,1.1758
8.00156e-008,1.2045
8.00581e-008,1.2340
8.01005e-008,1.1798
8.01429e-008,0.9640
8.01853e-008,0.7531
8.02277e-008,0.5628
8.02702e-008,0.4497
8.03126e-008,0.3787
8.03550e-008,0.3181
8.03974e-008,0.3014
8.04399e-008,0.3038
8.04823e-008,0.2957
8.05247e-008,0.3024
8.05671e-008,0.3115
8.06096e-008,0.3107
8.06520e-008,0.3070
8.06944e-008,0.2912
8.07369e-008,0.2926
8.07793e-008,0.3063
8.08217e-008,0.3128
8.08641e-008,0.3093
8.09066e-008,0.2915
8.09490e-008,0.2612
8.09914e-008,0.2306
8.10338e-008,0.2476
8.10763e-008,0.4093
8.11187e-008,0.5943
8.11611e-008,0.8011
8.12035e-008,0.9445
8.12460e-008,1.0311
8.12884e-008,1.0953
8.13308e-008,1.1213
8.13732e-008,1.1449
8.14156e-008,1.1654
8.14581e-008,1.1570
8.15005e-008,1.1467
8.15429e-008,1.1547
8.15853e-008,1.1628
8.16278e-008,1.1782
8.16702e-008,1.1783
8.17126e-008,1.1725
8.17550e-008,1.1732
8.17975e-008,1.1680
8.18399e-008,1.1722
8.18823e-008,1.1982
8.19248e-008,1.2297
8.19672e-008,1.2089
8.20096e-008,1.0118
8.20520e-008,0.7910
8.20945e-008,0.5928
8.21369e-008,0.4672
8.21793e-008,0.3919
8.22217e-008,0.3260
8.22642e-008,0.3023
8.23066e-008,0.3028
8.23490e-008,0.2980
8.23914e-008,0.2992
8.24338e-008,0.3114
8.24763e-008,0.3105
8.25187e-008,0.3088
8.25611e-008,0.2941
8.26035e-008,0.2902
8.26460e-008,0.3041
8.26884e-008,0.3122
8.27308e-008,0.3110
8.27732e-008,0.2963
8.28157e-008,0.2675
8.28581e-008,0.2360
8.29005e-008,0.2276
8.29430e-008,0.3713
8.29854e-008,0.5579
8.30278e-008,0.7627
8.30702e-008,0.9217
8.31127e-008,1.0158
8.31551e-008,1.0869
8.31975e-008,1.1175
8.32399e-008,1.1404
8.32824e-008,1.1624
8.33248e-008,1.1610
8.33672e-008,1.1462
8.34096e-008,1.1532
8.34521e-008,1.1605
8.34945e-008,1.1756
8.35369e-008,1.1799
8.35793e-008,1.1727
8.36217e-008,1.1735
8.36642e-008,1.1691
8.37066e-008,1.1695
8.37490e-008,1.1920
8.37914e-008,1.2238
8.38339e-008,1.2274
8.38763e-008,1.0596
8.39187e-008,0.8294
8.39611e-008,0.6272
8.40036e-008,0.4870
8.40460e-008,0.4062
8.40884e-008,0.3363
8.41309e-008,0.3035
8.41733e-008,0.3016
8.42157e-008,0.3005
8.42581e-008,0.2966
8.43006e-008,0.3106
8.43430e-008,0.3106
8.43854e-008,0.3100
8.44278e-008,0.2975
8.44703e-008,0.2886
8.45127e-008,0.3015
8.45551e-008,0.3112
8.45975e-008,0.3121
8.46400e-008,0.3004
8.46824e-008,0.2737
8.47248e-008,0.2419
8.47672e-008,0.2224
8.48096e-008,0.3360
8.48521e-008,0.5225
8.48945e-008,0.7210
8.49369e-008,0.8963
8.49793e-008,0.9996
8.50218e-008,1.0755
8.50642e-008,1.1141
8.51066e-008,1.1357
8.51490e-008,1.1586
8.51915e-008,1.1644
8.52339e-008,1.1471
8.52763e-008,1.1516
8.53188e-008,1.1588
8.53612e-008,1.1724
8.54036e-008,1.1809
8.54460e-008,1.1734
8.54885e-008,1.1734
8.55309e-008,1.1704
8.55733e-008,1.1678
8.56157e-008,1.1862
8.56582e-008,1.2178
8.57006e-008,1.2344
8.57430e-008,1.1025
8.57854e-008,0.8695
8.58278e-008,0.6652
8.58703e-008,0.5093
8.59127e-008,0.4200
8.59551e-008,0.3498
8.59975e-008,0.3060
8.60400e-008,0.3009
8.60824e-008,0.3025
8.61248e-008,0.2949
8.61672e-008,0.3087
8.62097e-008,0.3108
8.62521e-008,0.3107
8.62945e-008,0.3010
8.63370e-008,0.2882
8.63794e-008,0.2987
8.64218e-008,0.3100
8.64642e-008,0.3128
8.65067e-008,0.3039
8.65491e-008,0.2798
8.65915e-008,0.2479
8.66339e-008,0.2249
8.66764e-008,0.3059
8.67188e-008,0.4870
8.67612e-008,0.6782
8.68036e-008,0.8684
8.68461e-008,0.9833
8.68885e-008,1.0615
8.69309e-008,1.1096
8.69733e-008,1.1310
8.70157e-008,1.1542
8.70582e-008,1.1666
8.71006e-008,1.1493
8.71430e-008,1.1499
8.71854e-008,1.1573
8.72279e-008,1.1690
8.72703e-008,1.1811
8.73127e-008,1.1747
8.73551e-008,1.1731
8.73976e-008,1.1716
8.74400e-008,1.1671
8.74824e-008,1.1809
8.75249e-008,1.2115
8.75673e-008,1.2359
8.76097e-008,1.1406
8.76521e-008,0.9128
8.76946e-008,0.7072
8.77370e-008,0.5336
8.77794e-008,0.4334
8.78218e-008,0.3640
8.78643e-008,0.3107
8.79067e-008,0.3008
8.79491e-008,0.3037
8.79915e-008,0.2944
8.80339e-008,0.3060
8.80764e-008,0.3112
8.81188e-008,0.3109
8.81612e-008,0.3042
8.82036e-008,0.2889
8.82461e-008,0.2957
8.82885e-008,0.3084
8.83309e-008,0.3131
8.83733e-008,0.3068
8.84158e-008,0.2856
8.84582e-008,0.2542
8.85006e-008,0.2272
8.85431e-008,0.2784
8.85855e-008,0.4503
8.86279e-008,0.6367
8.86703e-008,0.8382
8.87128e-008,0.9663
8.87552e-008,1.0469
8.87976e-008,1.1033
8.88400e-008,1.1263
8.88825e-008,1.1498
8.89249e-008,1.1670
8.89673e-008,1.1526
8.90097e-008,1.1481
8.90522e-008,1.1561
8.90946e-008,1.1659
8.91370e-008,1.1803
8.91794e-008,1.1763
8.92218e-008,1.1727
8.92643e-008,1.1725
8.93067e-008,1.1672
8.93491e-008,1.1762
8.93915e-008,1.2052
8.94340e-008,1.2344
8.94764e-008,1.1760
8.95188e-008,0.9589
8.95612e-008,0.7486
8.96037e-008,0.5596
8.96461e-008,0.4479
8.96885e-008,0.3772
8.97310e-008,0.3173
8.97734e-008,0.3013
8.98158e-008,0.3039
8.98582e-008,0.2955
8.99007e-008,0.3028
8.99431e-008,0.3116
8.99855e-008,0.3107
9.00279e-008,0.3068
9.00704e-008,0.2909
9.01128e-008,0.2929
9.01552e-008,0.3066
9.01976e-008,0.3129
9.02401e-008,0.3091
9.02825e-008,0.2910
9.03249e-008,0.2605
9.03673e-008,0.2300
9.04097e-008,0.2499
9.04522e-008,0.4131
9.04946e-008,0.5982
9.05370e-008,0.8049
9.05794e-008,0.9469
9.06219e-008,1.0326
9.06643e-008,1.0961
9.07067e-008,1.1218
9.07491e-008,1.1454
9.07916e-008,1.1657
9.08340e-008,1.1565
9.08764e-008,1.1468
9.09189e-008,1.1548
9.09613e-008,1.1631
