.HEADER
..NAMES
Time,V U1.V22
.DATA
4.91398e-008,1.2198
4.91857e-008,1.1583
4.92316e-008,1.0217
4.92775e-008,0.8763
4.93235e-008,0.7087
4.93694e-008,0.5347
4.94153e-008,0.3797
4.94612e-008,0.2741
4.95072e-008,0.2190
4.95531e-008,0.1828
4.95990e-008,0.1672
4.96449e-008,0.1640
4.96909e-008,0.1753
4.97368e-008,0.1960
4.97827e-008,0.2124
4.98286e-008,0.2230
4.98746e-008,0.2211
4.99205e-008,0.2097
4.99664e-008,0.1977
5.00123e-008,0.2063
5.00583e-008,0.2344
5.01042e-008,0.2683
5.01501e-008,0.2953
5.01960e-008,0.3046
5.02420e-008,0.2938
5.02879e-008,0.2674
5.03338e-008,0.2411
5.03797e-008,0.2301
5.04257e-008,0.2351
5.04716e-008,0.2489
5.05175e-008,0.2603
5.05634e-008,0.2599
5.06094e-008,0.2473
5.06553e-008,0.2262
5.07012e-008,0.2081
5.07471e-008,0.2056
5.07931e-008,0.2185
5.08390e-008,0.2386
5.08849e-008,0.2560
5.09308e-008,0.2644
5.09767e-008,0.2633
5.10227e-008,0.2615
5.10686e-008,0.3492
5.11145e-008,0.5057
5.11604e-008,0.6773
5.12064e-008,0.8686
5.12523e-008,1.0483
5.12982e-008,1.1699
5.13441e-008,1.2415
5.13901e-008,1.2722
5.14360e-008,1.2957
5.14819e-008,1.3053
5.15278e-008,1.3070
5.15738e-008,1.3009
5.16197e-008,1.2823
5.16656e-008,1.2661
5.17115e-008,1.2524
5.17575e-008,1.2536
5.18034e-008,1.2686
5.18493e-008,1.2841
5.18952e-008,1.2742
5.19412e-008,1.2415
5.19871e-008,1.2006
5.20330e-008,1.1696
5.20789e-008,1.1659
5.21249e-008,1.1899
5.21708e-008,1.2268
5.22167e-008,1.2540
5.22626e-008,1.2549
5.23086e-008,1.2369
5.23545e-008,1.2142
5.24004e-008,1.2029
5.24463e-008,1.2117
5.24923e-008,1.2348
5.25382e-008,1.2627
5.25841e-008,1.2793
5.26300e-008,1.2732
5.26760e-008,1.2508
5.27219e-008,1.2240
5.27678e-008,1.2056
5.28137e-008,1.2033
5.28597e-008,1.2142
5.29056e-008,1.2136
5.29515e-008,1.1150
5.29974e-008,0.9726
5.30434e-008,0.8114
5.30893e-008,0.6443
5.31352e-008,0.4741
5.31812e-008,0.3378
5.32271e-008,0.2557
5.32730e-008,0.2084
5.33189e-008,0.1773
5.33649e-008,0.1622
5.34108e-008,0.1622
5.34567e-008,0.1774
5.35026e-008,0.1997
5.35486e-008,0.2174
5.35945e-008,0.2261
5.36404e-008,0.2210
5.36863e-008,0.2057
5.37323e-008,0.1970
5.37782e-008,0.2120
5.38241e-008,0.2433
5.38700e-008,0.2778
5.39160e-008,0.3009
5.39619e-008,0.3042
5.40078e-008,0.2863
5.40537e-008,0.2570
5.40997e-008,0.2338
5.41456e-008,0.2290
5.41915e-008,0.2389
5.42374e-008,0.2542
5.42834e-008,0.2623
5.43293e-008,0.2568
5.43752e-008,0.2396
5.44211e-008,0.2171
5.44671e-008,0.2038
5.45130e-008,0.2081
5.45589e-008,0.2256
5.46048e-008,0.2464
5.46508e-008,0.2608
5.46967e-008,0.2649
5.47426e-008,0.2599
5.47885e-008,0.2514
5.48345e-008,0.2459
5.48804e-008,0.2443
5.49263e-008,0.2437
5.49722e-008,0.2412
5.50181e-008,0.2371
5.50641e-008,0.2338
5.51100e-008,0.2342
5.51559e-008,0.2392
5.52018e-008,0.2470
5.52478e-008,0.2540
5.52937e-008,0.2557
5.53396e-008,0.2506
5.53855e-008,0.2414
5.54315e-008,0.2330
5.54774e-008,0.2302
5.55233e-008,0.2350
5.55692e-008,0.2451
5.56152e-008,0.2545
5.56611e-008,0.2578
5.57070e-008,0.2536
5.57529e-008,0.2454
5.57989e-008,0.2382
5.58448e-008,0.2358
5.58907e-008,0.2387
5.59366e-008,0.2441
5.59826e-008,0.2485
5.60285e-008,0.2495
5.60744e-008,0.2474
5.61203e-008,0.2441
5.61663e-008,0.2419
5.62122e-008,0.2420
5.62581e-008,0.2438
5.63040e-008,0.2458
5.63500e-008,0.2466
5.63959e-008,0.2457
5.64418e-008,0.2439
5.64877e-008,0.2430
5.65337e-008,0.2439
5.65796e-008,0.2461
5.66255e-008,0.2480
5.66714e-008,0.2825
5.67174e-008,0.4373
5.67633e-008,0.5923
5.68092e-008,0.7830
5.68551e-008,0.9725
5.69011e-008,1.1268
5.69470e-008,1.2304
5.69929e-008,1.2703
5.70389e-008,1.2924
5.70848e-008,1.2964
5.71307e-008,1.2958
5.71766e-008,1.2921
5.72226e-008,1.2846
5.72685e-008,1.2781
5.73144e-008,1.2717
5.73603e-008,1.2681
5.74063e-008,1.2707
5.74522e-008,1.2780
5.74981e-008,1.2702
5.75440e-008,1.2429
5.75900e-008,1.2100
5.76359e-008,1.1823
5.76818e-008,1.1737
5.77277e-008,1.1876
5.77737e-008,1.2165
5.78196e-008,1.2437
5.78655e-008,1.2521
5.79114e-008,1.2409
5.79574e-008,1.2223
5.80033e-008,1.2085
5.80492e-008,1.2102
5.80951e-008,1.2269
5.81411e-008,1.2509
5.81870e-008,1.2724
5.82329e-008,1.2763
5.82788e-008,1.2614
5.83248e-008,1.2377
5.83707e-008,1.2152
5.84166e-008,1.2045
5.84625e-008,1.2072
5.85085e-008,1.2190
5.85544e-008,1.1742
5.86003e-008,1.0406
5.86462e-008,0.9002
5.86922e-008,0.7321
5.87381e-008,0.5588
5.87840e-008,0.3988
5.88299e-008,0.2833
5.88758e-008,0.2238
5.89218e-008,0.1854
5.89677e-008,0.1685
5.90136e-008,0.1634
5.90595e-008,0.1731
5.91055e-008,0.1931
5.91514e-008,0.2100
5.91973e-008,0.2216
5.92432e-008,0.2215
5.92892e-008,0.2116
5.93351e-008,0.1985
5.93810e-008,0.2037
5.94269e-008,0.2297
5.94729e-008,0.2632
5.95188e-008,0.2919
5.95647e-008,0.3040
5.96106e-008,0.2963
5.96566e-008,0.2715
5.97025e-008,0.2443
5.97484e-008,0.2305
5.97944e-008,0.2332
5.98403e-008,0.2462
5.98862e-008,0.2586
5.99321e-008,0.2603
5.99780e-008,0.2495
6.00240e-008,0.2294
6.00699e-008,0.2099
6.01158e-008,0.2048
6.01618e-008,0.2158
6.02077e-008,0.2352
6.02536e-008,0.2536
6.02995e-008,0.2635
6.03454e-008,0.2639
6.03914e-008,0.2571
6.04373e-008,0.2497
6.04832e-008,0.2455
6.05292e-008,0.2436
6.05751e-008,0.2414
6.06210e-008,0.2379
6.06669e-008,0.2348
6.07128e-008,0.2342
6.07588e-008,0.2375
6.08047e-008,0.2441
6.08506e-008,0.2512
6.08965e-008,0.2552
6.09425e-008,0.2531
6.09884e-008,0.2458
6.10343e-008,0.2369
6.10803e-008,0.2312
6.11262e-008,0.2323
6.11721e-008,0.2400
6.12180e-008,0.2502
6.12639e-008,0.2568
6.13099e-008,0.2562
6.13558e-008,0.2498
6.14017e-008,0.2418
6.14477e-008,0.2369
6.14936e-008,0.2370
6.15395e-008,0.2411
6.15854e-008,0.2461
6.16313e-008,0.2490
6.16773e-008,0.2487
6.17232e-008,0.2461
6.17691e-008,0.2434
6.18151e-008,0.2421
6.18610e-008,0.2428
6.19069e-008,0.2445
6.19528e-008,0.2460
6.19987e-008,0.2461
6.20447e-008,0.2449
6.20906e-008,0.2437
6.21365e-008,0.2437
6.21825e-008,0.2452
6.22284e-008,0.2472
6.22743e-008,0.2560
6.23202e-008,0.3598
6.23661e-008,0.5203
6.24121e-008,0.6916
6.24580e-008,0.8809
6.25039e-008,1.0617
6.25499e-008,1.1856
6.25958e-008,1.2559
6.26417e-008,1.2821
6.26876e-008,1.2967
6.27335e-008,1.2970
6.27795e-008,1.2937
6.28254e-008,1.2898
6.28713e-008,1.2802
6.29173e-008,1.2751
6.29632e-008,1.2686
6.30091e-008,1.2687
6.30550e-008,1.2747
6.31009e-008,1.2771
6.31469e-008,1.2579
6.31928e-008,1.2258
6.32387e-008,1.1941
6.32847e-008,1.1749
6.33306e-008,1.1784
6.33765e-008,1.2017
6.34224e-008,1.2320
6.34683e-008,1.2512
6.35143e-008,1.2479
6.35602e-008,1.2315
6.36061e-008,1.2137
6.36521e-008,1.2070
6.36980e-008,1.2176
6.37439e-008,1.2389
6.37898e-008,1.2636
6.38357e-008,1.2772
6.38817e-008,1.2703
6.39276e-008,1.2495
6.39735e-008,1.2251
6.40195e-008,1.2079
6.40654e-008,1.2044
6.41113e-008,1.2130
6.41572e-008,1.2093
6.42031e-008,1.1081
6.42491e-008,0.9693
6.42950e-008,0.8105
6.43409e-008,0.6439
6.43869e-008,0.4715
6.44328e-008,0.3323
6.44787e-008,0.2490
6.45246e-008,0.2021
6.45705e-008,0.1746
6.46165e-008,0.1636
6.46624e-008,0.1669
6.47083e-008,0.1828
6.47542e-008,0.2026
6.48002e-008,0.2170
6.48461e-008,0.2232
6.48920e-008,0.2176
6.49380e-008,0.2038
6.49839e-008,0.1981
6.50298e-008,0.2154
6.50757e-008,0.2468
6.51216e-008,0.2796
6.51676e-008,0.3005
6.52135e-008,0.3026
6.52594e-008,0.2848
6.53054e-008,0.2567
6.53513e-008,0.2349
6.53972e-008,0.2302
6.54431e-008,0.2393
6.54890e-008,0.2535
6.55350e-008,0.2612
6.55809e-008,0.2561
6.56268e-008,0.2399
6.56728e-008,0.2182
6.57187e-008,0.2050
6.57646e-008,0.2089
6.58105e-008,0.2254
6.58564e-008,0.2455
6.59024e-008,0.2600
6.59483e-008,0.2648
6.59942e-008,0.2608
6.60402e-008,0.2530
6.60861e-008,0.2472
6.61320e-008,0.2444
6.61779e-008,0.2426
6.62238e-008,0.2396
6.62698e-008,0.2361
6.63157e-008,0.2340
6.63616e-008,0.2354
6.64076e-008,0.2407
6.64535e-008,0.2479
6.64994e-008,0.2539
6.65453e-008,0.2549
6.65912e-008,0.2498
6.66372e-008,0.2411
6.66831e-008,0.2332
6.67290e-008,0.2308
6.67750e-008,0.2357
6.68209e-008,0.2454
6.68668e-008,0.2544
6.69127e-008,0.2574
6.69586e-008,0.2534
6.70046e-008,0.2455
6.70505e-008,0.2387
6.70964e-008,0.2363
6.71424e-008,0.2388
6.71883e-008,0.2438
6.72342e-008,0.2480
6.72801e-008,0.2492
6.73260e-008,0.2475
6.73720e-008,0.2446
6.74179e-008,0.2425
6.74638e-008,0.2423
6.75098e-008,0.2436
6.75557e-008,0.2454
6.76016e-008,0.2462
6.76475e-008,0.2456
6.76934e-008,0.2442
6.77394e-008,0.2434
6.77853e-008,0.2443
6.78312e-008,0.2463
6.78772e-008,0.2478
6.79231e-008,0.2867
6.79690e-008,0.4434
6.80149e-008,0.5984
6.80608e-008,0.7899
6.81068e-008,0.9793
6.81527e-008,1.1312
6.81986e-008,1.2328
6.82446e-008,1.2709
6.82905e-008,1.2928
6.83364e-008,1.2965
6.83823e-008,1.2959
6.84282e-008,1.2922
6.84742e-008,1.2844
6.85201e-008,1.2778
6.85660e-008,1.2713
6.86119e-008,1.2680
6.86579e-008,1.2710
6.87038e-008,1.2783
6.87497e-008,1.2697
6.87957e-008,1.2418
6.88416e-008,1.2089
6.88875e-008,1.1815
6.89334e-008,1.1738
6.89793e-008,1.1885
6.90253e-008,1.2177
6.90712e-008,1.2445
6.91171e-008,1.2520
6.91631e-008,1.2403
6.92090e-008,1.2217
6.92549e-008,1.2082
6.93008e-008,1.2105
6.93467e-008,1.2277
6.93927e-008,1.2519
6.94386e-008,1.2730
6.94845e-008,1.2761
6.95305e-008,1.2606
6.95764e-008,1.2367
6.96223e-008,1.2146
6.96682e-008,1.2044
6.97141e-008,1.2076
6.97601e-008,1.2202
6.98060e-008,1.2328
6.98519e-008,1.2390
6.98979e-008,1.2394
6.99438e-008,1.2382
6.99897e-008,1.2385
7.00356e-008,1.2398
7.00815e-008,1.2395
7.01275e-008,1.2356
7.01734e-008,1.2288
7.02193e-008,1.2228
7.02653e-008,1.2212
7.03112e-008,1.2261
7.03571e-008,1.2349
7.04030e-008,1.2429
7.04489e-008,1.2460
7.04949e-008,1.2420
7.05408e-008,1.2326
7.05867e-008,1.2224
7.06327e-008,1.2170
7.06786e-008,1.2197
7.07245e-008,1.2284
7.07704e-008,1.2380
7.08163e-008,1.2430
7.08623e-008,1.2409
7.09082e-008,1.2340
7.09541e-008,1.2270
7.10001e-008,1.2238
7.10460e-008,1.2258
7.10919e-008,1.2304
7.11378e-008,1.2344
7.11837e-008,1.2356
7.12297e-008,1.2340
7.12756e-008,1.2314
7.13215e-008,1.2296
7.13675e-008,1.2294
7.14134e-008,1.2304
7.14593e-008,1.2316
7.15052e-008,1.2317
7.15511e-008,1.2306
7.15971e-008,1.2292
7.16430e-008,1.2287
7.16889e-008,1.2300
7.17349e-008,1.2325
7.17808e-008,1.2346
7.18267e-008,1.2345
7.18726e-008,1.2320
7.19185e-008,1.2285
7.19645e-008,1.2262
7.20104e-008,1.2266
7.20563e-008,1.2294
7.21023e-008,1.2329
7.21482e-008,1.2348
7.21941e-008,1.2343
7.22400e-008,1.2318
7.22859e-008,1.2289
7.23319e-008,1.2273
7.23778e-008,1.2276
7.24237e-008,1.2294
7.24697e-008,1.2315
7.25156e-008,1.2327
7.25615e-008,1.2324
7.26074e-008,1.2311
7.26534e-008,1.2296
7.26993e-008,1.2290
7.27452e-008,1.2294
7.27911e-008,1.2305
7.28370e-008,1.2312
7.28830e-008,1.2310
7.29289e-008,1.2302
7.29748e-008,1.2294
7.30208e-008,1.2294
7.30667e-008,1.2301
7.31126e-008,1.2311
7.31585e-008,1.2315
7.32044e-008,1.2310
7.32504e-008,1.2299
7.32963e-008,1.2290
7.33422e-008,1.2288
7.33882e-008,1.2294
7.34341e-008,1.2304
7.34800e-008,1.2313
7.35259e-008,1.2170
7.35718e-008,1.1111
7.36178e-008,0.9652
7.36637e-008,0.8141
7.37096e-008,0.6539
7.37556e-008,0.4831
7.38015e-008,0.3387
7.38474e-008,0.2508
7.38933e-008,0.2063
7.39392e-008,0.1813
7.39852e-008,0.1727
7.40311e-008,0.1730
7.40770e-008,0.1817
7.41230e-008,0.1941
7.41689e-008,0.2023
7.42148e-008,0.2084
7.42607e-008,0.2089
7.43066e-008,0.2055
7.43526e-008,0.2077
7.43985e-008,0.2273
7.44444e-008,0.2537
7.44904e-008,0.2763
7.45363e-008,0.2881
7.45822e-008,0.2878
7.46281e-008,0.2760
7.46740e-008,0.2573
7.47200e-008,0.2421
7.47659e-008,0.2381
7.48118e-008,0.2421
7.48578e-008,0.2499
7.49037e-008,0.2541
7.49496e-008,0.2497
7.49955e-008,0.2374
7.50414e-008,0.2193
7.50874e-008,0.2073
7.51333e-008,0.2100
7.51792e-008,0.2241
7.52252e-008,0.2422
7.52711e-008,0.2562
7.53170e-008,0.2625
7.53629e-008,0.2609
7.54088e-008,0.2543
7.54548e-008,0.2477
7.55007e-008,0.2425
7.55466e-008,0.2385
7.55926e-008,0.2355
7.56385e-008,0.2343
7.56844e-008,0.2357
7.57303e-008,0.2390
7.57762e-008,0.2431
7.58222e-008,0.2470
7.58681e-008,0.2496
7.59140e-008,0.2494
7.59600e-008,0.2459
7.60059e-008,0.2403
7.60518e-008,0.2352
7.60977e-008,0.2336
7.61436e-008,0.2371
7.61896e-008,0.2445
7.62355e-008,0.2515
7.62814e-008,0.2538
7.63274e-008,0.2507
7.63733e-008,0.2447
7.64192e-008,0.2395
7.64651e-008,0.2376
7.65110e-008,0.2392
7.65570e-008,0.2425
7.66029e-008,0.2457
7.66488e-008,0.2472
7.66947e-008,0.2468
7.67407e-008,0.2450
7.67866e-008,0.2431
7.68325e-008,0.2419
7.68785e-008,0.2420
7.69244e-008,0.2433
7.69703e-008,0.2447
7.70162e-008,0.2452
7.70621e-008,0.2447
7.71081e-008,0.2441
7.71540e-008,0.2442
7.71999e-008,0.2451
7.72459e-008,0.2460
7.72918e-008,0.2457
7.73377e-008,0.2442
7.73836e-008,0.2425
7.74295e-008,0.2417
7.74755e-008,0.2425
7.75214e-008,0.2445
7.75673e-008,0.2463
7.76133e-008,0.2471
7.76592e-008,0.2466
7.77051e-008,0.2450
7.77510e-008,0.2434
7.77969e-008,0.2424
7.78429e-008,0.2425
7.78888e-008,0.2437
7.79347e-008,0.2453
7.79807e-008,0.2465
7.80266e-008,0.2465
7.80725e-008,0.2456
7.81184e-008,0.2443
7.81643e-008,0.2435
7.82103e-008,0.2436
7.82562e-008,0.2444
7.83021e-008,0.2452
7.83481e-008,0.2454
7.83940e-008,0.2451
7.84399e-008,0.2446
7.84858e-008,0.2446
7.85317e-008,0.2448
7.85777e-008,0.2452
7.86236e-008,0.2453
7.86695e-008,0.2451
7.87155e-008,0.2447
7.87614e-008,0.2444
7.88073e-008,0.2444
7.88532e-008,0.2446
7.88991e-008,0.2451
7.89451e-008,0.2456
7.89910e-008,0.2458
7.90369e-008,0.2455
7.90829e-008,0.2449
7.91288e-008,0.2443
7.91747e-008,0.2877
7.92206e-008,0.4486
7.92665e-008,0.6077
7.93125e-008,0.8019
7.93584e-008,0.9897
7.94043e-008,1.1360
7.94503e-008,1.2322
7.94962e-008,1.2672
7.95421e-008,1.2898
7.95880e-008,1.2958
7.96339e-008,1.2980
7.96799e-008,1.2958
7.97258e-008,1.2869
7.97717e-008,1.2784
7.98177e-008,1.2694
7.98636e-008,1.2653
7.99095e-008,1.2691
7.99554e-008,1.2780
8.00013e-008,1.2701
8.00473e-008,1.2423
8.00932e-008,1.2086
8.01391e-008,1.1804
8.01851e-008,1.1728
8.02310e-008,1.1886
8.02769e-008,1.2191
8.03228e-008,1.2462
8.03687e-008,1.2527
8.04147e-008,1.2396
8.04606e-008,1.2199
8.05065e-008,1.2065
8.05524e-008,1.2102
8.05984e-008,1.2288
8.06443e-008,1.2541
8.06902e-008,1.2748
8.07362e-008,1.2764
8.07821e-008,1.2593
8.08280e-008,1.2344
8.08739e-008,1.2124
8.09198e-008,1.2034
8.09658e-008,1.2083
8.10117e-008,1.2219
8.10576e-008,1.2345
8.11036e-008,1.2396
8.11495e-008,1.2387
8.11954e-008,1.2368
8.12413e-008,1.2373
8.12872e-008,1.2394
8.13332e-008,1.2399
8.13791e-008,1.2361
8.14250e-008,1.2291
8.14710e-008,1.2225
8.15169e-008,1.2207
8.15628e-008,1.2258
8.16087e-008,1.2349
8.16546e-008,1.2432
8.17006e-008,1.2463
8.17465e-008,1.2419
8.17924e-008,1.2321
8.18384e-008,1.2216
8.18843e-008,1.2164
8.19302e-008,1.2196
8.19761e-008,1.2289
8.20220e-008,1.2387
8.20680e-008,1.2434
8.21139e-008,1.2407
8.21598e-008,1.2332
8.22058e-008,1.2260
8.22517e-008,1.2233
8.22976e-008,1.2259
8.23435e-008,1.2310
8.23894e-008,1.2349
8.24354e-008,1.2357
8.24813e-008,1.2337
8.25272e-008,1.2308
8.25732e-008,1.2290
8.26191e-008,1.2291
8.26650e-008,1.2305
8.27109e-008,1.2318
8.27568e-008,1.2319
8.28028e-008,1.2306
8.28487e-008,1.2289
8.28946e-008,1.2200
8.29406e-008,1.1294
8.29865e-008,0.9873
8.30324e-008,0.8439
8.30783e-008,0.6834
8.31242e-008,0.5087
8.31702e-008,0.3532
8.32161e-008,0.2537
8.32620e-008,0.2064
8.33080e-008,0.1820
8.33539e-008,0.1767
8.33998e-008,0.1780
8.34457e-008,0.1850
8.34916e-008,0.1945
8.35376e-008,0.1996
8.35835e-008,0.2045
8.36294e-008,0.2062
8.36754e-008,0.2056
8.37213e-008,0.2082
8.37672e-008,0.2267
8.38131e-008,0.2523
8.38590e-008,0.2740
8.39050e-008,0.2863
8.39509e-008,0.2874
8.39968e-008,0.2782
8.40428e-008,0.2612
8.40887e-008,0.2454
8.41346e-008,0.2392
8.41805e-008,0.2409
8.42264e-008,0.2476
8.42724e-008,0.2529
8.43183e-008,0.2510
8.43642e-008,0.2412
8.44101e-008,0.2241
8.44561e-008,0.2098
8.45020e-008,0.2089
8.45479e-008,0.2205
8.45939e-008,0.2381
8.46398e-008,0.2538
8.46857e-008,0.2626
8.47316e-008,0.2633
8.47775e-008,0.2662
8.48235e-008,0.3656
8.48694e-008,0.5184
8.49153e-008,0.6915
8.49613e-008,0.8811
8.50072e-008,1.0602
8.50531e-008,1.1817
8.50990e-008,1.2503
8.51449e-008,1.2799
8.51909e-008,1.2976
8.52368e-008,1.3018
8.52827e-008,1.2998
8.53287e-008,1.2934
8.53746e-008,1.2783
8.54205e-008,1.2659
8.54664e-008,1.2553
8.55123e-008,1.2574
8.55583e-008,1.2711
8.56042e-008,1.2819
8.56501e-008,1.2676
8.56961e-008,1.2340
8.57420e-008,1.1952
8.57879e-008,1.1686
8.58338e-008,1.1687
8.58797e-008,1.1939
8.59257e-008,1.2290
8.59716e-008,1.2527
8.60175e-008,1.2514
8.60635e-008,1.2339
8.61094e-008,1.2131
8.61553e-008,1.2038
8.62012e-008,1.2133
8.62471e-008,1.2356
8.62931e-008,1.2624
8.63390e-008,1.2776
8.63849e-008,1.2708
8.64309e-008,1.2488
8.64768e-008,1.2227
8.65227e-008,1.2051
8.65686e-008,1.2029
8.66145e-008,1.2135
8.66605e-008,1.2282
8.67064e-008,1.2371
8.67523e-008,1.2377
8.67983e-008,1.2348
8.68442e-008,1.2340
8.68901e-008,1.2369
8.69360e-008,1.2405
8.69819e-008,1.2403
8.70279e-008,1.2345
8.70738e-008,1.2257
8.71197e-008,1.2190
8.71657e-008,1.2191
8.72116e-008,1.2266
8.72575e-008,1.2371
8.73034e-008,1.2453
8.73493e-008,1.2464
8.73953e-008,1.2393
8.74412e-008,1.2275
8.74871e-008,1.2173
8.75331e-008,1.2147
8.75790e-008,1.2210
8.76249e-008,1.2321
8.76708e-008,1.2413
8.77167e-008,1.2433
8.77627e-008,1.2378
8.78086e-008,1.2292
8.78545e-008,1.2231
8.79005e-008,1.2229
8.79464e-008,1.2274
8.79923e-008,1.2327
8.80382e-008,1.2354
8.80841e-008,1.2345
8.81301e-008,1.2315
8.81760e-008,1.2287
8.82219e-008,1.2279
8.82678e-008,1.2291
8.83138e-008,1.2311
8.83597e-008,1.2322
8.84056e-008,1.2314
8.84516e-008,1.2292
8.84975e-008,1.2273
8.85434e-008,1.2273
8.85893e-008,1.2298
8.86352e-008,1.2332
8.86812e-008,1.2351
8.87271e-008,1.2340
8.87730e-008,1.2302
8.88190e-008,1.2262
8.88649e-008,1.2246
8.89108e-008,1.2264
8.89567e-008,1.2303
8.90026e-008,1.2338
8.90486e-008,1.2349
8.90945e-008,1.2331
8.91404e-008,1.2298
8.91864e-008,1.2271
8.92323e-008,1.2263
8.92782e-008,1.2276
8.93241e-008,1.2300
8.93700e-008,1.2320
8.94160e-008,1.2325
8.94619e-008,1.2314
8.95078e-008,1.2295
8.95538e-008,1.2283
8.95997e-008,1.2283
8.96456e-008,1.2295
8.96915e-008,1.2308
8.97374e-008,1.2311
8.97834e-008,1.2303
8.98293e-008,1.2290
8.98752e-008,1.2283
8.99212e-008,1.2288
8.99671e-008,1.2301
9.00130e-008,1.2312
9.00589e-008,1.2313
9.01048e-008,1.2303
9.01508e-008,1.2289
9.01967e-008,1.2280
9.02426e-008,1.2282
9.02886e-008,1.2292
9.03345e-008,1.2305
9.03804e-008,1.2312
9.04263e-008,1.2310
9.04722e-008,1.2300
9.05182e-008,1.2288
9.05641e-008,1.2281
9.06100e-008,1.2283
9.06560e-008,1.2293
9.07019e-008,1.2304
9.07478e-008,1.2308
9.07937e-008,1.2304
9.08396e-008,1.2295
9.08856e-008,1.2287
9.09315e-008,1.2286
9.09774e-008,1.2291
9.10234e-008,1.2298
9.10693e-008,1.2301
9.11152e-008,1.2300
9.11611e-008,1.2295
9.12070e-008,1.2291
9.12530e-008,1.2290
9.12989e-008,1.2293
9.13448e-008,1.2297
9.13908e-008,1.2300
9.14367e-008,1.2299
9.14826e-008,1.2295
9.15285e-008,1.2290
9.15744e-008,1.2288
9.16204e-008,1.2290
9.16663e-008,1.2294
9.17122e-008,1.2299
9.17582e-008,1.2300
9.18041e-008,1.2297
9.18500e-008,1.2292
9.18959e-008,1.2288
9.19418e-008,1.2288
9.19878e-008,1.2291
9.20337e-008,1.2296
9.20796e-008,1.2298
9.21255e-008,1.2297
9.21715e-008,1.2294
9.22174e-008,1.2291
9.22633e-008,1.2259
9.23093e-008,1.1480
9.23552e-008,1.0027
9.24011e-008,0.8609
9.24470e-008,0.6992
9.24929e-008,0.5285
9.25389e-008,0.3720
9.25848e-008,0.2654
9.26307e-008,0.2140
9.26767e-008,0.1842
9.27226e-008,0.1743
9.27685e-008,0.1722
9.28144e-008,0.1788
9.28603e-008,0.1909
9.29063e-008,0.1991
9.29522e-008,0.2061
9.29981e-008,0.2081
9.30441e-008,0.2063
9.30900e-008,0.2054
9.31359e-008,0.2205
9.31818e-008,0.2461
9.32277e-008,0.2699
9.32737e-008,0.2851
9.33196e-008,0.2882
9.33655e-008,0.2800
9.34115e-008,0.2625
9.34574e-008,0.2452
9.35033e-008,0.2378
9.35492e-008,0.2395
9.35951e-008,0.2466
9.36411e-008,0.2525
9.36870e-008,0.2510
9.37329e-008,0.2413
9.37789e-008,0.2243
9.38248e-008,0.2091
9.38707e-008,0.2073
9.39166e-008,0.2187
9.39625e-008,0.2363
9.40085e-008,0.2523
9.40544e-008,0.2611
9.41003e-008,0.2619
9.41463e-008,0.2611
9.41922e-008,0.3442
9.42381e-008,0.4974
9.42840e-008,0.6640
9.43299e-008,0.8545
9.43759e-008,1.0377
9.44218e-008,1.1656
9.44677e-008,1.2430
9.45137e-008,1.2742
9.45596e-008,1.2953
9.46055e-008,1.3008
9.46514e-008,1.3003
9.46973e-008,1.2949
9.47433e-008,1.2794
9.47892e-008,1.2667
9.48351e-008,1.2549
9.48811e-008,1.2555
9.49270e-008,1.2682
9.49729e-008,1.2815
9.50188e-008,1.2708
9.50647e-008,1.2385
9.51107e-008,1.1994
9.51566e-008,1.1698
9.52025e-008,1.1662
9.52485e-008,1.1889
9.52944e-008,1.2241
9.53403e-008,1.2506
9.53862e-008,1.2523
9.54321e-008,1.2359
9.54781e-008,1.2144
9.55240e-008,1.2029
9.55699e-008,1.2102
9.56159e-008,1.2316
9.56618e-008,1.2588
9.57077e-008,1.2764
9.57536e-008,1.2723
9.57995e-008,1.2514
9.58455e-008,1.2251
9.58914e-008,1.2058
9.59373e-008,1.2018
9.59833e-008,1.2112
9.60292e-008,1.2261
9.60751e-008,1.2359
9.61210e-008,1.2373
9.61669e-008,1.2344
9.62129e-008,1.2331
9.62588e-008,1.2357
9.63047e-008,1.2397
9.63506e-008,1.2403
9.63966e-008,1.2351
9.64425e-008,1.2263
9.64884e-008,1.2189
9.65344e-008,1.2178
9.65803e-008,1.2246
9.66262e-008,1.2352
9.66721e-008,1.2441
9.67180e-008,1.2463
9.67640e-008,1.2401
9.68099e-008,1.2285
9.68558e-008,1.2177
9.69018e-008,1.2139
9.69477e-008,1.2193
9.69936e-008,1.2302
9.70395e-008,1.2400
9.70854e-008,1.2430
9.71314e-008,1.2382
9.71773e-008,1.2297
9.72232e-008,1.2230
9.72692e-008,1.2220
9.73151e-008,1.2262
9.73610e-008,1.2317
9.74069e-008,1.2348
9.74528e-008,1.2343
9.74988e-008,1.2313
9.75447e-008,1.2284
9.75906e-008,1.2273
9.76366e-008,1.2284
9.76825e-008,1.2305
9.77284e-008,1.2317
9.77743e-008,1.2311
9.78202e-008,1.2290
9.78662e-008,1.2269
9.79121e-008,1.2267
9.79580e-008,1.2289
9.80040e-008,1.2323
9.80499e-008,1.2346
9.80958e-008,1.2339
9.81417e-008,1.2303
9.81876e-008,1.2262
9.82336e-008,1.2241
9.82795e-008,1.2255
9.83254e-008,1.2293
9.83714e-008,1.2331
9.84173e-008,1.2345
