.HEADER
..NAMES
Time,V U1.L23
.DATA
4.53099e-008,0.2157
4.53523e-008,0.2152
4.53947e-008,0.2153
4.54372e-008,0.2157
4.54796e-008,0.2161
4.55220e-008,0.2161
4.55645e-008,0.2157
4.56069e-008,0.2155
4.56493e-008,0.2155
4.56917e-008,0.2157
4.57342e-008,0.2158
4.57766e-008,0.2158
4.58190e-008,0.2158
4.58614e-008,0.2157
4.59038e-008,0.2157
4.59463e-008,0.2156
4.59887e-008,0.2157
4.60311e-008,0.2158
4.60735e-008,0.2158
4.61160e-008,0.2157
4.61584e-008,0.2156
4.62008e-008,0.2157
4.62433e-008,0.2158
4.62857e-008,0.2158
4.63281e-008,0.2158
4.63705e-008,0.2157
4.64129e-008,0.2157
4.64554e-008,0.2157
4.64978e-008,0.2158
4.65402e-008,0.2158
4.65826e-008,0.2158
4.66251e-008,0.2158
4.66675e-008,0.2157
4.67099e-008,0.2157
4.67524e-008,0.2157
4.67948e-008,0.2158
4.68372e-008,0.2158
4.68796e-008,0.2158
4.69221e-008,0.2157
4.69645e-008,0.2157
4.70069e-008,0.2158
4.70493e-008,0.2158
4.70917e-008,0.2158
4.71342e-008,0.2158
4.71766e-008,0.2158
4.72190e-008,0.2158
4.72615e-008,0.2293
4.73039e-008,0.3773
4.73463e-008,0.5616
4.73887e-008,0.7795
4.74312e-008,0.9663
4.74736e-008,1.0759
4.75160e-008,1.1460
4.75584e-008,1.1659
4.76008e-008,1.1874
4.76433e-008,1.2072
4.76857e-008,1.2143
4.77281e-008,1.2200
4.77705e-008,1.2017
4.78130e-008,1.1886
4.78554e-008,1.1872
4.78978e-008,1.1961
4.79403e-008,1.2057
4.79827e-008,1.1961
4.80251e-008,1.1852
4.80675e-008,1.1803
4.81099e-008,1.1965
4.81524e-008,1.2238
4.81948e-008,1.2439
4.82372e-008,1.2562
4.82796e-008,1.2533
4.83221e-008,1.2461
4.83645e-008,1.2429
4.84069e-008,1.2449
4.84494e-008,1.2544
4.84918e-008,1.2612
4.85342e-008,1.2635
4.85766e-008,1.2612
4.86191e-008,1.2586
4.86615e-008,1.2614
4.87039e-008,1.2657
4.87463e-008,1.2684
4.87887e-008,1.2670
4.88312e-008,1.2638
4.88736e-008,1.2629
4.89160e-008,1.2642
4.89585e-008,1.2660
4.90009e-008,1.2662
4.90433e-008,1.2647
4.90857e-008,1.2625
4.91282e-008,1.2606
4.91706e-008,1.2608
4.92130e-008,1.2624
4.92554e-008,1.2645
4.92978e-008,1.2652
4.93403e-008,1.2640
4.93827e-008,1.2623
4.94251e-008,1.2615
4.94676e-008,1.2623
4.95100e-008,1.2635
4.95524e-008,1.2637
4.95948e-008,1.2631
4.96373e-008,1.2624
4.96797e-008,1.2623
4.97221e-008,1.2627
4.97645e-008,1.2632
4.98069e-008,1.2633
4.98494e-008,1.2632
4.98918e-008,1.2629
4.99342e-008,1.2626
4.99766e-008,1.2627
5.00191e-008,1.2631
5.00615e-008,1.2634
5.01039e-008,1.2634
5.01464e-008,1.2629
5.01888e-008,1.2626
5.02312e-008,1.2627
5.02736e-008,1.2630
5.03160e-008,1.2633
5.03585e-008,1.2632
5.04009e-008,1.2630
5.04433e-008,1.2628
5.04857e-008,1.2628
5.05282e-008,1.2630
5.05706e-008,1.2631
5.06130e-008,1.2631
5.06555e-008,1.2630
5.06979e-008,1.2629
5.07403e-008,1.2629
5.07827e-008,1.2629
5.08252e-008,1.2630
5.08676e-008,1.2631
5.09100e-008,1.2630
5.09524e-008,1.2629
5.09948e-008,1.2629
5.10373e-008,1.2629
5.10797e-008,1.2630
5.11221e-008,1.2630
5.11646e-008,1.2630
5.12070e-008,1.2629
5.12494e-008,1.2629
5.12918e-008,1.2629
5.13343e-008,1.2629
5.13767e-008,1.2630
5.14191e-008,1.2630
5.14615e-008,1.2629
5.15039e-008,1.2629
5.15464e-008,1.2629
5.15888e-008,1.2629
5.16312e-008,1.2629
5.16736e-008,1.2629
5.17161e-008,1.2629
5.17585e-008,1.2629
5.18009e-008,1.2629
5.18434e-008,1.2629
5.18858e-008,1.2629
5.19282e-008,1.2629
5.19706e-008,1.2629
5.20130e-008,1.2629
5.20555e-008,1.2629
5.20979e-008,1.2629
5.21403e-008,1.2629
5.21827e-008,1.2629
5.22252e-008,1.2629
5.22676e-008,1.2629
5.23100e-008,1.2629
5.23525e-008,1.2629
5.23949e-008,1.2629
5.24373e-008,1.2629
5.24797e-008,1.2629
5.25222e-008,1.2629
5.25646e-008,1.2629
5.26070e-008,1.2629
5.26494e-008,1.2629
5.26918e-008,1.2629
5.27343e-008,1.2629
5.27767e-008,1.2629
5.28191e-008,1.2629
5.28616e-008,1.2629
5.29040e-008,1.2629
5.29464e-008,1.2629
5.29888e-008,1.2629
5.30313e-008,1.2629
5.30737e-008,1.2628
5.31161e-008,1.2628
5.31585e-008,1.2628
5.32009e-008,1.2628
5.32434e-008,1.2628
5.32858e-008,1.2628
5.33282e-008,1.2628
5.33707e-008,1.2628
5.34131e-008,1.2628
5.34555e-008,1.2628
5.34979e-008,1.2628
5.35404e-008,1.2628
5.35828e-008,1.2628
5.36252e-008,1.2628
5.36676e-008,1.2628
5.37100e-008,1.2628
5.37525e-008,1.2628
5.37949e-008,1.2628
5.38373e-008,1.2628
5.38797e-008,1.2628
5.39222e-008,1.2628
5.39646e-008,1.2628
5.40070e-008,1.2628
5.40495e-008,1.2628
5.40919e-008,1.2628
5.41343e-008,1.2628
5.41767e-008,1.2628
5.42192e-008,1.2628
5.42616e-008,1.2628
5.43040e-008,1.2628
5.43464e-008,1.2628
5.43888e-008,1.2628
5.44313e-008,1.2628
5.44737e-008,1.2628
5.45161e-008,1.2628
5.45586e-008,1.2628
5.46010e-008,1.2628
5.46434e-008,1.2628
5.46858e-008,1.2628
5.47283e-008,1.2619
5.47707e-008,1.1995
5.48131e-008,0.9673
5.48555e-008,0.7687
5.48979e-008,0.5668
5.49404e-008,0.4090
5.49828e-008,0.3295
5.50252e-008,0.2853
5.50677e-008,0.2827
5.51101e-008,0.2674
5.51525e-008,0.2538
5.51949e-008,0.2553
5.52374e-008,0.2610
5.52798e-008,0.2854
5.53222e-008,0.2911
5.53646e-008,0.2817
5.54070e-008,0.2701
5.54495e-008,0.2729
5.54919e-008,0.2912
5.55343e-008,0.2966
5.55767e-008,0.2866
5.56192e-008,0.2594
5.56616e-008,0.2344
5.57040e-008,0.2216
5.57465e-008,0.2141
5.57889e-008,0.2206
5.58313e-008,0.2298
5.58737e-008,0.2320
5.59161e-008,0.2273
5.59586e-008,0.2175
5.60010e-008,0.2139
5.60434e-008,0.2155
5.60858e-008,0.2186
5.61283e-008,0.2184
5.61707e-008,0.2132
5.62131e-008,0.2101
5.62556e-008,0.2108
5.62980e-008,0.2138
5.63404e-008,0.2154
5.63828e-008,0.2140
5.64253e-008,0.2126
5.64677e-008,0.2124
5.65101e-008,0.2134
5.65525e-008,0.2147
5.65949e-008,0.2167
5.66374e-008,0.2331
5.66798e-008,0.3816
5.67222e-008,0.5622
5.67647e-008,0.7799
5.68071e-008,0.9662
5.68495e-008,1.0774
5.68919e-008,1.1481
5.69344e-008,1.1668
5.69768e-008,1.1874
5.70192e-008,1.2062
5.70616e-008,1.2140
5.71040e-008,1.2202
5.71465e-008,1.2019
5.71889e-008,1.1888
5.72313e-008,1.1869
5.72738e-008,1.1959
5.73162e-008,1.2052
5.73586e-008,1.1957
5.74010e-008,1.1852
5.74435e-008,1.1806
5.74859e-008,1.1966
5.75283e-008,1.2233
5.75707e-008,1.2433
5.76131e-008,1.2560
5.76556e-008,1.2534
5.76980e-008,1.2463
5.77404e-008,1.2427
5.77828e-008,1.2445
5.78253e-008,1.2540
5.78677e-008,1.2610
5.79101e-008,1.2634
5.79526e-008,1.2611
5.79950e-008,1.2585
5.80374e-008,1.2612
5.80798e-008,1.2654
5.81223e-008,1.2681
5.81647e-008,1.2668
5.82071e-008,1.2637
5.82495e-008,1.2628
5.82919e-008,1.2640
5.83344e-008,1.2657
5.83768e-008,1.2659
5.84192e-008,1.2645
5.84617e-008,1.2624
5.85041e-008,1.2604
5.85465e-008,1.2605
5.85889e-008,1.2622
5.86314e-008,1.2643
5.86738e-008,1.2650
5.87162e-008,1.2638
5.87586e-008,1.2621
5.88010e-008,1.2614
5.88435e-008,1.2621
5.88859e-008,1.2633
5.89283e-008,1.2635
5.89708e-008,1.2630
5.90132e-008,1.2622
5.90556e-008,1.2621
5.90980e-008,1.2626
5.91405e-008,1.2629
5.91829e-008,1.2631
5.92253e-008,1.2630
5.92677e-008,1.2627
5.93101e-008,1.2625
5.93526e-008,1.2626
5.93950e-008,1.2630
5.94374e-008,1.2633
5.94798e-008,1.2632
5.95223e-008,1.2627
5.95647e-008,1.2624
5.96071e-008,1.2625
5.96496e-008,1.2629
5.96920e-008,1.2631
5.97344e-008,1.2631
5.97768e-008,1.2628
5.98192e-008,1.2627
5.98617e-008,1.2627
5.99041e-008,1.2628
5.99465e-008,1.2629
5.99889e-008,1.2629
6.00314e-008,1.2629
6.00738e-008,1.2628
6.01162e-008,1.2627
6.01586e-008,1.2627
6.02011e-008,1.2629
6.02435e-008,1.2629
6.02859e-008,1.2629
6.03283e-008,1.2628
6.03708e-008,1.2531
6.04132e-008,1.1146
6.04556e-008,0.8741
6.04981e-008,0.6878
6.05405e-008,0.4938
6.05829e-008,0.3701
6.06253e-008,0.3074
6.06678e-008,0.2808
6.07102e-008,0.2791
6.07526e-008,0.2587
6.07950e-008,0.2542
6.08375e-008,0.2556
6.08799e-008,0.2705
6.09223e-008,0.2915
6.09647e-008,0.2876
6.10071e-008,0.2770
6.10496e-008,0.2682
6.10920e-008,0.2805
6.11344e-008,0.2956
6.11768e-008,0.2945
6.12193e-008,0.2770
6.12617e-008,0.2474
6.13041e-008,0.2284
6.13465e-008,0.3189
6.13890e-008,0.5292
6.14314e-008,0.7359
6.14738e-008,0.9602
6.15163e-008,1.0811
6.15587e-008,1.1417
6.16011e-008,1.1692
6.16435e-008,1.1756
6.16860e-008,1.2065
6.17284e-008,1.2183
6.17708e-008,1.2219
6.18132e-008,1.2052
6.18557e-008,1.1805
6.18981e-008,1.1810
6.19405e-008,1.1911
6.19829e-008,1.2073
6.20254e-008,1.1995
6.20678e-008,1.1813
6.21102e-008,1.1739
6.21526e-008,1.1856
6.21950e-008,1.2187
6.22375e-008,1.2445
6.22799e-008,1.2577
6.23223e-008,1.2564
6.23647e-008,1.2445
6.24072e-008,1.2393
6.24496e-008,1.2415
6.24920e-008,1.2523
6.25344e-008,1.2626
6.25769e-008,1.2644
6.26193e-008,1.2614
6.26617e-008,1.2571
6.27042e-008,1.2594
6.27466e-008,1.2656
6.27890e-008,1.2692
6.28314e-008,1.2681
6.28739e-008,1.2637
6.29163e-008,1.2617
6.29587e-008,1.2633
6.30011e-008,1.2659
6.30436e-008,1.2669
6.30860e-008,1.2652
6.31284e-008,1.2625
6.31708e-008,1.2599
6.32132e-008,1.2596
6.32557e-008,1.2618
6.32981e-008,1.2644
6.33405e-008,1.2657
6.33829e-008,1.2642
6.34254e-008,1.2619
6.34678e-008,1.2608
6.35102e-008,1.2617
6.35526e-008,1.2634
6.35951e-008,1.2639
6.36375e-008,1.2631
6.36799e-008,1.2621
6.37224e-008,1.2618
6.37648e-008,1.2624
6.38072e-008,1.2630
6.38496e-008,1.2633
6.38921e-008,1.2631
6.39345e-008,1.2627
6.39769e-008,1.2623
6.40193e-008,1.2624
6.40618e-008,1.2629
6.41042e-008,1.2623
6.41466e-008,1.1958
6.41890e-008,0.9617
6.42315e-008,0.7640
6.42739e-008,0.5622
6.43163e-008,0.4066
6.43587e-008,0.3287
6.44011e-008,0.2853
6.44436e-008,0.2827
6.44860e-008,0.2666
6.45284e-008,0.2536
6.45708e-008,0.2552
6.46133e-008,0.2616
6.46557e-008,0.2860
6.46981e-008,0.2911
6.47405e-008,0.2814
6.47830e-008,0.2697
6.48254e-008,0.2731
6.48678e-008,0.2916
6.49103e-008,0.2967
6.49527e-008,0.2863
6.49951e-008,0.2587
6.50375e-008,0.2339
6.50800e-008,0.2213
6.51224e-008,0.2142
6.51648e-008,0.2210
6.52072e-008,0.2300
6.52497e-008,0.2319
6.52921e-008,0.2270
6.53345e-008,0.2173
6.53769e-008,0.2139
6.54193e-008,0.2156
6.54618e-008,0.2187
6.55042e-008,0.2184
6.55466e-008,0.2130
6.55890e-008,0.2101
6.56315e-008,0.2109
6.56739e-008,0.2139
6.57163e-008,0.2154
6.57587e-008,0.2140
6.58012e-008,0.2125
6.58436e-008,0.2124
6.58860e-008,0.2134
6.59284e-008,0.2148
6.59709e-008,0.2168
6.60133e-008,0.2344
6.60557e-008,0.3856
6.60982e-008,0.5657
6.61406e-008,0.7848
6.61830e-008,0.9694
6.62254e-008,1.0793
6.62679e-008,1.1491
6.63103e-008,1.1669
6.63527e-008,1.1879
6.63951e-008,1.2064
6.64376e-008,1.2143
6.64800e-008,1.2201
6.65224e-008,1.2014
6.65648e-008,1.1887
6.66072e-008,1.1869
6.66497e-008,1.1963
6.66921e-008,1.2052
6.67345e-008,1.1954
6.67769e-008,1.1850
6.68194e-008,1.1806
6.68618e-008,1.1972
6.69042e-008,1.2238
6.69466e-008,1.2437
6.69891e-008,1.2561
6.70315e-008,1.2532
6.70739e-008,1.2461
6.71164e-008,1.2427
6.71588e-008,1.2446
6.72012e-008,1.2542
6.72436e-008,1.2611
6.72861e-008,1.2634
6.73285e-008,1.2610
6.73709e-008,1.2585
6.74133e-008,1.2613
6.74558e-008,1.2655
6.74982e-008,1.2681
6.75406e-008,1.2667
6.75830e-008,1.2636
6.76255e-008,1.2628
6.76679e-008,1.2640
6.77103e-008,1.2658
6.77527e-008,1.2659
6.77951e-008,1.2645
6.78376e-008,1.2623
6.78800e-008,1.2440
6.79224e-008,1.0620
6.79648e-008,0.8349
6.80073e-008,0.6456
6.80497e-008,0.4624
6.80921e-008,0.3543
6.81345e-008,0.2957
6.81770e-008,0.2800
6.82194e-008,0.2747
6.82618e-008,0.2564
6.83043e-008,0.2557
6.83467e-008,0.2567
6.83891e-008,0.2756
6.84315e-008,0.2917
6.84740e-008,0.2853
6.85164e-008,0.2746
6.85588e-008,0.2693
6.86012e-008,0.2849
6.86437e-008,0.2963
6.86861e-008,0.2920
6.87285e-008,0.2709
6.87709e-008,0.2424
6.88133e-008,0.2271
6.88558e-008,0.3591
6.88982e-008,0.5732
6.89406e-008,0.7906
6.89830e-008,0.9952
6.90255e-008,1.0974
6.90679e-008,1.1527
6.91103e-008,1.1693
6.91527e-008,1.1821
6.91952e-008,1.2110
6.92376e-008,1.2191
6.92800e-008,1.2211
6.93225e-008,1.1987
6.93649e-008,1.1789
6.94073e-008,1.1825
6.94497e-008,1.1949
6.94922e-008,1.2082
6.95346e-008,1.1952
6.95770e-008,1.1788
6.96194e-008,1.1742
6.96619e-008,1.1919
6.97043e-008,1.2256
6.97467e-008,1.2482
6.97891e-008,1.2590
6.98316e-008,1.2541
6.98740e-008,1.2427
6.99164e-008,1.2393
6.99588e-008,1.2431
7.00012e-008,1.2552
7.00437e-008,1.2637
7.00861e-008,1.2641
7.01285e-008,1.2604
7.01709e-008,1.2569
7.02134e-008,1.2607
7.02558e-008,1.2667
7.02982e-008,1.2694
7.03406e-008,1.2673
7.03831e-008,1.2629
7.04255e-008,1.2619
7.04679e-008,1.2639
7.05104e-008,1.2663
7.05528e-008,1.2667
7.05952e-008,1.2647
7.06376e-008,1.2619
7.06801e-008,1.2522
7.07225e-008,1.1296
7.07649e-008,0.8914
7.08073e-008,0.7076
7.08498e-008,0.5106
7.08922e-008,0.3776
7.09346e-008,0.3103
7.09770e-008,0.2790
7.10194e-008,0.2795
7.10619e-008,0.2610
7.11043e-008,0.2551
7.11467e-008,0.2555
7.11891e-008,0.2675
7.12316e-008,0.2897
7.12740e-008,0.2881
7.13164e-008,0.2784
7.13588e-008,0.2689
7.14013e-008,0.2791
7.14437e-008,0.2946
7.14861e-008,0.2945
7.15286e-008,0.2790
7.15710e-008,0.2501
7.16134e-008,0.2302
7.16558e-008,0.3056
7.16983e-008,0.5124
7.17407e-008,0.7164
7.17831e-008,0.9465
7.18255e-008,1.0755
7.18680e-008,1.1385
7.19104e-008,1.1692
7.19528e-008,1.1736
7.19952e-008,1.2042
7.20377e-008,1.2178
7.20801e-008,1.2221
7.21225e-008,1.2079
7.21649e-008,1.1817
7.22073e-008,1.1805
7.22498e-008,1.1897
7.22922e-008,1.2065
7.23346e-008,1.2010
7.23770e-008,1.1825
7.24195e-008,1.1741
7.24619e-008,1.1837
7.25043e-008,1.2161
7.25467e-008,1.2430
7.25892e-008,1.2571
7.26316e-008,1.2573
7.26740e-008,1.2454
7.27165e-008,1.2395
7.27589e-008,1.2410
7.28013e-008,1.2512
7.28437e-008,1.2622
7.28862e-008,1.2645
7.29286e-008,1.2619
7.29710e-008,1.2573
7.30134e-008,1.2589
7.30559e-008,1.2652
7.30983e-008,1.2691
7.31407e-008,1.2685
7.31831e-008,1.2641
7.32256e-008,1.2618
7.32680e-008,1.2631
7.33104e-008,1.2657
7.33528e-008,1.2669
7.33952e-008,1.2654
7.34377e-008,1.2628
7.34801e-008,1.2588
7.35225e-008,1.1889
7.35649e-008,0.9575
7.36074e-008,0.7644
7.36498e-008,0.5631
7.36922e-008,0.4063
7.37346e-008,0.3264
7.37771e-008,0.2825
7.38195e-008,0.2813
7.38619e-008,0.2670
7.39044e-008,0.2550
7.39468e-008,0.2557
7.39892e-008,0.2611
7.40316e-008,0.2851
7.40741e-008,0.2903
7.41165e-008,0.2816
7.41589e-008,0.2705
7.42013e-008,0.2739
7.42438e-008,0.2915
7.42862e-008,0.2959
7.43286e-008,0.2856
7.43710e-008,0.2586
7.44134e-008,0.2345
7.44559e-008,0.2584
7.44983e-008,0.4483
7.45407e-008,0.6526
7.45831e-008,0.8893
7.46256e-008,1.0488
7.46680e-008,1.1239
7.47104e-008,1.1653
7.47528e-008,1.1688
7.47953e-008,1.1952
7.48377e-008,1.2158
7.48801e-008,1.2213
7.49226e-008,1.2155
7.49650e-008,1.1873
7.50074e-008,1.1789
7.50498e-008,1.1859
7.50923e-008,1.2025
7.51347e-008,1.2057
7.51771e-008,1.1873
7.52195e-008,1.1754
7.52620e-008,1.1779
7.53044e-008,1.2058
7.53468e-008,1.2367
7.53892e-008,1.2541
7.54317e-008,1.2592
7.54741e-008,1.2489
7.55165e-008,1.2403
7.55589e-008,1.2398
7.56013e-008,1.2474
7.56438e-008,1.2598
7.56862e-008,1.2646
7.57286e-008,1.2631
7.57710e-008,1.2584
7.58135e-008,1.2576
7.58559e-008,1.2634
7.58983e-008,1.2683
7.59407e-008,1.2692
7.59832e-008,1.2654
7.60256e-008,1.2620
7.60680e-008,1.2625
7.61105e-008,1.2649
7.61529e-008,1.2669
7.61953e-008,1.2660
7.62377e-008,1.2636
7.62802e-008,1.2608
7.63226e-008,1.2594
7.63650e-008,1.2608
7.64074e-008,1.2635
7.64499e-008,1.2655
7.64923e-008,1.2651
7.65347e-008,1.2627
7.65771e-008,1.2611
7.66195e-008,1.2612
7.66620e-008,1.2628
7.67044e-008,1.2639
7.67468e-008,1.2635
7.67892e-008,1.2625
7.68317e-008,1.2618
7.68741e-008,1.2621
7.69165e-008,1.2628
7.69589e-008,1.2632
7.70014e-008,1.2632
7.70438e-008,1.2629
7.70862e-008,1.2624
7.71287e-008,1.2623
7.71711e-008,1.2627
7.72135e-008,1.2633
7.72559e-008,1.2634
7.72984e-008,1.2630
7.73408e-008,1.2624
7.73832e-008,1.2623
7.74256e-008,1.2626
7.74681e-008,1.2631
7.75105e-008,1.2632
7.75529e-008,1.2630
7.75953e-008,1.2627
7.76378e-008,1.2626
7.76802e-008,1.2627
7.77226e-008,1.2629
7.77650e-008,1.2630
7.78074e-008,1.2629
7.78499e-008,1.2628
7.78923e-008,1.2627
7.79347e-008,1.2627
7.79771e-008,1.2628
7.80196e-008,1.2629
7.80620e-008,1.2629
7.81044e-008,1.2628
7.81468e-008,1.2627
7.81893e-008,1.2487
7.82317e-008,1.0816
7.82741e-008,0.8473
7.83166e-008,0.6582
7.83590e-008,0.4709
7.84014e-008,0.3588
7.84438e-008,0.2999
7.84863e-008,0.2811
7.85287e-008,0.2768
7.85711e-008,0.2566
7.86135e-008,0.2547
7.86560e-008,0.2561
7.86984e-008,0.2742
7.87408e-008,0.2922
7.87832e-008,0.2863
7.88257e-008,0.2752
7.88681e-008,0.2684
7.89105e-008,0.2832
7.89529e-008,0.2963
7.89953e-008,0.2932
7.90378e-008,0.2731
7.90802e-008,0.2437
7.91226e-008,0.2266
7.91650e-008,0.3433
7.92075e-008,0.5576
7.92499e-008,0.7715
7.92923e-008,0.9833
7.93347e-008,1.0916
7.93772e-008,1.1485
7.94196e-008,1.1692
7.94620e-008,1.1795
7.95045e-008,1.2097
7.95469e-008,1.2189
7.95893e-008,1.2215
7.96317e-008,1.2009
7.96742e-008,1.1791
7.97166e-008,1.1818
7.97590e-008,1.1935
7.98014e-008,1.2082
7.98439e-008,1.1968
7.98863e-008,1.1795
7.99287e-008,1.1737
7.99711e-008,1.1894
8.00135e-008,1.2233
8.00560e-008,1.2470
8.00984e-008,1.2586
8.01408e-008,1.2549
8.01832e-008,1.2431
8.02257e-008,1.2392
8.02681e-008,1.2425
8.03105e-008,1.2541
8.03529e-008,1.2634
8.03954e-008,1.2642
8.04378e-008,1.2607
8.04802e-008,1.2569
8.05227e-008,1.2602
8.05651e-008,1.2663
8.06075e-008,1.2694
8.06499e-008,1.2676
8.06924e-008,1.2631
8.07348e-008,1.2617
8.07772e-008,1.2636
8.08196e-008,1.2662
8.08621e-008,1.2668
8.09045e-008,1.2648
8.09469e-008,1.2621
8.09893e-008,1.2597
8.10318e-008,1.2598
8.10742e-008,1.2622
8.11166e-008,1.2647
8.11590e-008,1.2656
8.12014e-008,1.2639
8.12439e-008,1.2616
8.12863e-008,1.2608
8.13287e-008,1.2619
8.13711e-008,1.2635
8.14136e-008,1.2638
8.14560e-008,1.2630
8.14984e-008,1.2620
8.15408e-008,1.2618
8.15833e-008,1.2625
8.16257e-008,1.2630
8.16681e-008,1.2633
8.17106e-008,1.2630
8.17530e-008,1.2626
8.17954e-008,1.2623
8.18378e-008,1.2624
8.18803e-008,1.2630
8.19227e-008,1.2634
8.19651e-008,1.2632
8.20075e-008,1.2627
8.20500e-008,1.2622
8.20924e-008,1.2624
8.21348e-008,1.2628
8.21772e-008,1.2632
8.22196e-008,1.2631
8.22621e-008,1.2628
8.23045e-008,1.2626
8.23469e-008,1.2626
8.23893e-008,1.2628
8.24318e-008,1.2629
8.24742e-008,1.2629
8.25166e-008,1.2628
8.25590e-008,1.2627
8.26015e-008,1.2626
8.26439e-008,1.2627
8.26863e-008,1.2628
8.27288e-008,1.2629
8.27712e-008,1.2628
8.28136e-008,1.2627
8.28560e-008,1.2626
8.28985e-008,1.2627
8.29409e-008,1.2628
8.29833e-008,1.2629
8.30257e-008,1.2628
8.30682e-008,1.2627
8.31106e-008,1.2627
8.31530e-008,1.2627
8.31954e-008,1.2628
8.32379e-008,1.2628
8.32803e-008,1.2628
8.33227e-008,1.2628
8.33651e-008,1.2627
8.34075e-008,1.2627
8.34500e-008,1.2627
8.34924e-008,1.2628
8.35348e-008,1.2628
8.35772e-008,1.2628
8.36197e-008,1.2627
8.36621e-008,1.2627
8.37045e-008,1.2627
8.37469e-008,1.2628
8.37894e-008,1.2622
8.38318e-008,1.2056
8.38742e-008,0.9753
8.39167e-008,0.7743
8.39591e-008,0.5730
8.40015e-008,0.4126
8.40439e-008,0.3312
8.40864e-008,0.2859
8.41288e-008,0.2827
8.41712e-008,0.2680
8.42136e-008,0.2538
8.42561e-008,0.2552
8.42985e-008,0.2605
8.43409e-008,0.2847
8.43833e-008,0.2913
8.44257e-008,0.2820
8.44682e-008,0.2704
8.45106e-008,0.2723
8.45530e-008,0.2907
8.45954e-008,0.2966
8.46379e-008,0.2872
8.46803e-008,0.2604
8.47227e-008,0.2349
8.47651e-008,0.2504
8.48076e-008,0.4327
8.48500e-008,0.6394
8.48924e-008,0.8735
8.49349e-008,1.0400
8.49773e-008,1.1192
8.50197e-008,1.1631
8.50621e-008,1.1683
8.51046e-008,1.1930
8.51470e-008,1.2153
8.51894e-008,1.2208
8.52318e-008,1.2165
8.52743e-008,1.1888
8.53167e-008,1.1787
8.53591e-008,1.1853
8.54015e-008,1.2012
8.54440e-008,1.2062
8.54864e-008,1.1884
8.55288e-008,1.1758
8.55712e-008,1.1769
8.56136e-008,1.2032
8.56561e-008,1.2348
8.56985e-008,1.2075
8.57409e-008,0.9708
8.57833e-008,0.7294
8.58258e-008,0.5253
8.58682e-008,0.3725
8.59106e-008,0.3092
8.59530e-008,0.2819
8.59955e-008,0.2842
8.60379e-008,0.2706
8.60803e-008,0.2473
8.61228e-008,0.2483
8.61652e-008,0.2602
8.62076e-008,0.2919
8.62500e-008,0.3028
8.62925e-008,0.2856
8.63349e-008,0.2667
8.63773e-008,0.2674
8.64197e-008,0.2933
8.64622e-008,0.3056
8.65046e-008,0.2934
8.65470e-008,0.2594
8.65894e-008,0.2271
8.66319e-008,0.2151
8.66743e-008,0.2125
8.67167e-008,0.2220
8.67591e-008,0.2340
8.68015e-008,0.2352
8.68440e-008,0.2277
8.68864e-008,0.2150
8.69288e-008,0.2105
8.69712e-008,0.2150
8.70137e-008,0.2205
8.70561e-008,0.2206
8.70985e-008,0.2130
8.71409e-008,0.2077
8.71834e-008,0.2091
8.72258e-008,0.2141
8.72682e-008,0.2170
8.73107e-008,0.2150
8.73531e-008,0.2120
8.73955e-008,0.2113
8.74379e-008,0.2129
8.74804e-008,0.2150
8.75228e-008,0.2173
8.75652e-008,0.2221
8.76076e-008,0.3396
8.76501e-008,0.5227
8.76925e-008,0.7240
8.77349e-008,0.9308
8.77773e-008,1.0569
8.78197e-008,1.1370
8.78622e-008,1.1664
8.79046e-008,1.1807
8.79470e-008,1.2033
8.79894e-008,1.2116
8.80319e-008,1.2210
8.80743e-008,1.2075
8.81167e-008,1.1902
8.81591e-008,1.1869
8.82016e-008,1.1923
8.82440e-008,1.2048
8.82864e-008,1.1987
8.83289e-008,1.1875
8.83713e-008,1.1806
8.84137e-008,1.1910
8.84561e-008,1.2174
8.84986e-008,1.2391
8.85410e-008,1.2544
8.85834e-008,1.2554
8.86258e-008,1.2477
8.86683e-008,1.2432
8.87107e-008,1.2431
8.87531e-008,1.2516
8.87955e-008,1.2600
8.88380e-008,1.2633
8.88804e-008,1.2621
8.89228e-008,1.2586
8.89652e-008,1.2602
8.90076e-008,1.2644
8.90501e-008,1.2677
8.90925e-008,1.2675
8.91349e-008,1.2643
8.91773e-008,1.2628
8.92198e-008,1.2636
8.92622e-008,1.2653
8.93046e-008,1.2660
8.93470e-008,1.2650
8.93895e-008,1.2630
8.94319e-008,1.2521
8.94743e-008,1.1205
8.95168e-008,0.8816
8.95592e-008,0.6975
8.96016e-008,0.5029
8.96440e-008,0.3746
8.96865e-008,0.3089
8.97289e-008,0.2794
8.97713e-008,0.2786
8.98137e-008,0.2597
8.98562e-008,0.2550
8.98986e-008,0.2559
8.99410e-008,0.2690
8.99834e-008,0.2903
9.00258e-008,0.2876
9.00683e-008,0.2776
9.01107e-008,0.2687
9.01531e-008,0.2800
9.01955e-008,0.2952
9.02380e-008,0.2944
9.02804e-008,0.2778
9.03228e-008,0.2487
9.03652e-008,0.2295
9.04077e-008,0.3145
9.04501e-008,0.5226
9.04925e-008,0.7278
9.05350e-008,0.9545
9.05774e-008,1.0789
9.06198e-008,1.1407
9.06622e-008,1.1694
9.07047e-008,1.1750
9.07471e-008,1.2055
9.07895e-008,1.2180
9.08319e-008,1.2220
