"Net Name","Pass/Fail","Operation","Driver Comp Ref Des & Pin Name","Receiver Comp Ref Des & Pin Name","Associated Clk Net Name","Associated Clk Driver Comp Ref Des & Pin Name","Associated Clk Receiver Comp Ref Des & Pin Name","Clk Launch Time (From Sim), [ns]","Clk Arrival Time (From Sim), [ns]","Clk Delay Time, [ps]","Strobe Launch Time (From Sim), [ns]","Strobe Arrival Time (From Sim), [ns]","Strobe Delay Time, [ps]","Launch Skew Time (min), [ps]","Launch Skew Time (typ), [ps]","Launch Skew Time (max), [ps]","tDQSS Skew Time (early), [ps]","tDQSS Skew Time (typ), [ps]","tDQSS Skew Time (late), [ps]","tDSS Setup Time (From Sim), [ps]","tDSH Hold Time (From Sim), [ps]","Negative tDQSS Limit, [ps]","Positive tDQSS Limit, [ps]","tDSS Limit, [ps]","tDSH Limit, [ps]","tDQSS (early) Time Margin = tDQSS(early) - tDQSS(negative limit), [ps]","tDQSS (late) Time Margin = tDQSS(positive limit) - tDQSS(late), [ps]","tDSS Time Margin = tDSS - tDSS(limit), [ps]","tDSH Time Margin = tDSH - tDSH(limit), [ps]","Stimulus Offset, [ps]","Comments"
"/Principal/BANK_502/DDR_DQS0_P","Pass","Write slot1","U1.H24&G25","U2.C7&B7","/Principal/BANK_502/DDR_CLK_P","U1.R21&P21","U2.J7&K7","40.859","41.254"," 394.5","40.809","41.100"," 290.3","-174.8"," -49.8","  75.2","-279.0","-154.0"," -29.0","N/A"," 658.2","-468.7"," 468.7"," 375.0"," 375.0"," 189.8"," 497.7","N/A"," 283.2"," 0.000"
"/Principal/BANK_502/DDR_DQS0_P","Pass","Write slot1","U1.H24&G25","U2.C7&B7","/Principal/BANK_502/DDR_CLK_P","U1.R21&P21","U2.J7&K7","42.734","43.129"," 394.5","42.684","42.974"," 290.4","-175.2"," -50.2","  74.8","-279.3","-154.3"," -29.3","N/A"," 658.2","-468.7"," 468.7"," 375.0"," 375.0"," 189.4"," 498.1","N/A"," 283.2"," 0.000"
"/Principal/BANK_502/DDR_DQS0_P","Pass","Write slot1","U1.H24&G25","U2.C7&B7","/Principal/BANK_502/DDR_CLK_P","U1.R21&P21","U2.J7&K7","44.609","45.004"," 394.5","44.559","44.850"," 290.3","-174.8"," -49.8","  75.2","-279.0","-154.0"," -29.0","N/A"," 658.2","-468.7"," 468.7"," 375.0"," 375.0"," 189.8"," 497.7","N/A"," 283.2"," 0.000"
"/Principal/BANK_502/DDR_DQS0_P","Pass","Write slot1","U1.H24&G25","U2.C7&B7","/Principal/BANK_502/DDR_CLK_P","U1.R21&P21","U2.J7&K7","46.484","46.879"," 394.5","46.434","46.724"," 290.4","-175.2"," -50.2","  74.8","-279.3","-154.3"," -29.3","N/A"," 658.0","-468.7"," 468.7"," 375.0"," 375.0"," 189.4"," 498.1","N/A"," 283.0"," 0.000"
"/Principal/BANK_502/DDR_DQS0_P","Pass","Write slot1","U1.H24&G25","U2.C7&B7","/Principal/BANK_502/DDR_CLK_P","U1.R21&P21","U2.J7&K7","48.359","48.754"," 394.5","48.309","48.599"," 290.3","-175.2"," -50.2","  74.8","-279.3","-154.3"," -29.3","N/A"," 658.2","-468.7"," 468.7"," 375.0"," 375.0"," 189.4"," 498.1","N/A"," 283.2"," 0.000"
"/Principal/BANK_502/DDR_DQS0_P","Pass","Write slot1","U1.H24&G25","U2.C7&B7","/Principal/BANK_502/DDR_CLK_P","U1.R21&P21","U2.J7&K7","50.234","50.629"," 394.5","50.184","50.475"," 290.3","-175.0"," -50.0","  75.0","-279.2","-154.2"," -29.2","N/A"," 658.0","-468.7"," 468.7"," 375.0"," 375.0"," 189.6"," 497.9","N/A"," 283.0"," 0.000"
"/Principal/BANK_502/DDR_DQS0_P","Pass","Write slot1","U1.H24&G25","U2.C7&B7","/Principal/BANK_502/DDR_CLK_P","U1.R21&P21","U2.J7&K7","52.109","52.504"," 394.5","52.059","52.349"," 290.3","-175.2"," -50.2","  74.8","-279.3","-154.3"," -29.3","N/A"," 658.0","-468.7"," 468.7"," 375.0"," 375.0"," 189.5"," 498.0","N/A"," 283.0"," 0.000"
"/Principal/BANK_502/DDR_DQS0_P","Pass","Write slot1","U1.H24&G25","U2.C7&B7","/Principal/BANK_502/DDR_CLK_P","U1.R21&P21","U2.J7&K7","53.984","54.379"," 394.5","53.934","54.225"," 290.2","-175.0"," -50.0","  75.0","-279.2","-154.2"," -29.2","N/A"," 658.4","-468.7"," 468.7"," 375.0"," 375.0"," 189.6"," 497.9","N/A"," 283.4"," 0.000"
"/Principal/BANK_502/DDR_DQS0_P","Pass","Write slot1","U1.H24&G25","U2.C7&B7","/Principal/BANK_502/DDR_CLK_P","U1.R21&P21","U2.J7&K7","55.859","56.254"," 394.4","55.809","56.100"," 290.3","-175.0"," -50.0","  75.0","-279.2","-154.2"," -29.2","N/A"," 658.2","-468.7"," 468.7"," 375.0"," 375.0"," 189.6"," 497.9","N/A"," 283.2"," 0.000"
"/Principal/BANK_502/DDR_DQS0_P","Pass","Write slot1","U1.H24&G25","U2.C7&B7","/Principal/BANK_502/DDR_CLK_P","U1.R21&P21","U2.J7&K7","57.734","58.129"," 394.4","57.684","57.975"," 290.3","-175.0"," -50.0","  75.0","-279.1","-154.1"," -29.1","N/A"," 658.3","-468.7"," 468.7"," 375.0"," 375.0"," 189.6"," 497.9","N/A"," 283.3"," 0.000"
